onset	duration	sample	type	value
16.7109200754683	0	16712	Markers	WiimoteButtonB pressed
16.829919506321	0	16831	Markers	WiimoteButtonB released
18.4199119017489	0	18421	Markers	WiimoteButtonB pressed
18.5819111269434	0	18583	Markers	WiimoteButtonB released
18.6119109834609	0	18613	Markers	WiimoteButtonB pressed
18.8289099456042	0	18830	Markers	WiimoteButtonB released
19.0659088120925	0	19067	Markers	WiimoteButtonB pressed
19.207908132942	0	19209	Markers	WiimoteButtonB released
19.2709078316288	0	19272	Markers	WiimoteButtonB pressed
19.4029072003058	0	19404	Markers	WiimoteButtonB released
19.4959067555101	0	19497	Markers	WiimoteButtonB pressed
19.5879063154971	0	19589	Markers	WiimoteButtonB released
19.6499060189666	0	19651	Markers	WiimoteButtonB pressed
19.7319056267811	0	19733	Markers	WiimoteButtonB released
19.8959048424102	0	19897	Markers	WiimoteButtonB pressed
19.9369046463174	0	19938	Markers	WiimoteButtonB pressed
19.9869044071799	0	19988	Markers	WiimoteButtonB released
20.0319041919562	0	20033	Markers	WiimoteButtonB released
20.234903221058	0	20236	Markers	WiimoteButtonB pressed
20.3769025419075	0	20378	Markers	WiimoteButtonB released
86.1475879756711	0	86149	Markers	BASE-START
87.4935815380899	0	87495	Markers	BASE-END
88.5855763153271	0	88587	Markers	BASE-START
279.396663709274	0	279399	Markers	BASE-END
333.994402580701	0	333997	Markers	START-walkWarning , Sub-No.-60
333.999402556787	0	334002	Markers	Trial Start: No.0-angle:60-right-right-kongruent-blue-FA:no
342.805360439893	0	342808	Markers	right
342.805360439893	0	342808	Markers	WARN-right
342.811360411196	0	342814	Markers	Start Vibro right
343.111358976371	0	343114	Markers	Stop Vibro right
343.30835803417	0	343311	Markers	Time between Warning and LED: 0.503
343.30835803417	0	343311	Markers	Stim-60-R-walkWarning-277-blue--1-kongruent
343.604356618476	0	343607	Markers	WiimoteButtonB pressed
343.604356618476	0	343607	Markers	BUT-RIGHT-ButtonB-Press
343.81735559975	0	343820	Markers	WiimoteButtonB released
344.859350616125	0	344862	Markers	Reaction: 0.297-right-blue-correct
344.860350611342	0	344863	Markers	End-Trial-10.864
344.894350448728	0	344897	Markers	Trial Start: No.1-angle:40-right-right-kongruent-blue-FA:no
346.418343159818	0	346421	Markers	right
346.419343155035	0	346422	Markers	WARN-right
346.423343135904	0	346426	Markers	Start Vibro right
346.724341696296	0	346727	Markers	Stop Vibro right
346.903340840184	0	346906	Markers	WiimoteButtonB pressed
346.921340754095	0	346924	Markers	Time between Warning and LED: 0.503
346.922340749312	0	346925	Markers	Stim-40-R-walkWarning-195-blue--1-kongruent
347.044340165816	0	347047	Markers	WiimoteButtonB released
348.473333331267	0	348476	Markers	no-response
348.473333331267	0	348476	Markers	Reaction: incorrect
348.474333326484	0	348477	Markers	End-Trial-3.581
348.508333163871	0	348511	Markers	Trial Start: No.2-angle:35-right-right-kongruent-yellow-FA:no
349.9013265015	0	349904	Markers	right
349.902326496718	0	349905	Markers	WARN-right
349.908326468021	0	349911	Markers	Start Vibro right
350.208325033196	0	350211	Markers	Stop Vibro right
350.404324095777	0	350407	Markers	Time between Warning and LED: 0.502
350.404324095777	0	350407	Markers	Stim-35-R-walkWarning-130-yellow--1-kongruent
350.736322507904	0	350739	Markers	WiimoteButtonB pressed
350.736322507904	0	350739	Markers	BUT-RIGHT-ButtonB-Press
350.827322072674	0	350830	Markers	WiimoteButtonB released
350.968321398306	0	350971	Markers	WiimoteButtonB pressed
350.969321393524	0	350972	Markers	BUT-LEFT-ButtonB-Press
351.22532016914	0	351228	Markers	WiimoteButtonB released
351.275319930002	0	351278	Markers	WiimoteButtonB pressed
351.276319925219	0	351279	Markers	BUT-RIGHT-ButtonB-Press
351.474318978235	0	351477	Markers	WiimoteButtonB released
351.54531863866	0	351548	Markers	WiimoteButtonB pressed
351.546318633877	0	351549	Markers	BUT-RIGHT-ButtonB-Press
351.613318313433	0	351616	Markers	WiimoteButtonB released
351.668318050381	0	351671	Markers	WiimoteButtonB pressed
351.669318045599	0	351672	Markers	BUT-RIGHT-ButtonB-Press
351.807317385579	0	351810	Markers	WiimoteButtonB released
351.955316677732	0	351958	Markers	Reaction: 0.333-both-unknown-incorrect
351.956316672949	0	351959	Markers	End-Trial-3.448
351.990316510336	0	351993	Markers	Trial Start: No.3-angle:60-left-left-kongruent-blue-FA:no
353.500309288384	0	353503	Markers	left
353.500309288384	0	353503	Markers	WARN-left
353.502309278818	0	353505	Markers	Start Vibro left
353.802307843993	0	353805	Markers	Stop Vibro left
354.002306887443	0	354005	Markers	Time between Warning and LED: 0.502
354.002306887443	0	354005	Markers	Stim-60-L-walkWarning-111-blue--1-kongruent
354.495304529548	0	354498	Markers	WiimoteButtonB pressed
354.496304524765	0	354499	Markers	BUT-LEFT-ButtonB-Press
354.669303697349	0	354672	Markers	WiimoteButtonB released
355.554299464616	0	355557	Markers	Reaction: 0.494-left-blue-correct
355.555299459833	0	355558	Markers	End-Trial-3.565
355.589299297219	0	355592	Markers	Trial Start: No.4-angle:40-right-right-kongruent-yellow-FA:no
357.115291998743	0	357118	Markers	right
357.115291998743	0	357118	Markers	WARN-right
357.121291970047	0	357124	Markers	Start Vibro right
357.422290530439	0	357425	Markers	Stop Vibro right
357.617289597803	0	357620	Markers	Time between Warning and LED: 0.501
357.617289597803	0	357620	Markers	Stim-40-R-walkWarning-034-yellow--1-kongruent
358.264286503364	0	358267	Markers	WiimoteButtonB pressed
358.265286498581	0	358268	Markers	BUT-RIGHT-ButtonB-Press
358.449285618555	0	358452	Markers	WiimoteButtonB released
358.552285125932	0	358555	Markers	WiimoteButtonB pressed
358.553285121149	0	358556	Markers	BUT-RIGHT-ButtonB-Press
358.645284681136	0	358648	Markers	WiimoteButtonB released
359.168282179758	0	359171	Markers	Reaction: 0.649-right-yellow-correct
359.170282170192	0	359173	Markers	End-Trial-3.581
359.205282002796	0	359208	Markers	Trial Start: No.5-angle:35-right-right-kongruent-yellow-FA:no
370.644227292921	0	370647	Markers	right
370.645227288139	0	370648	Markers	WARN-right
370.650227264225	0	370653	Markers	Start Vibro right
370.9502258294	0	370953	Markers	Stop Vibro right
371.147224887198	0	371150	Markers	Time between Warning and LED: 0.502
371.147224887198	0	371150	Markers	Stim-35-R-walkWarning-061-yellow-1-kongruent
371.642222519737	0	371645	Markers	WiimoteButtonB pressed
371.643222514954	0	371646	Markers	BUT-RIGHT-ButtonB-Press
371.786221831021	0	371789	Markers	WiimoteButtonB released
371.822221658842	0	371825	Markers	WiimoteButtonB pressed
371.823221654059	0	371826	Markers	BUT-RIGHT-ButtonB-Press
371.919221194915	0	371922	Markers	WiimoteButtonB released
372.058220530113	0	372061	Markers	WiimoteButtonB pressed
372.058220530113	0	372061	Markers	BUT-RIGHT-ButtonB-Press
372.167220008793	0	372170	Markers	WiimoteButtonB released
372.698217469153	0	372701	Markers	Reaction: 0.497-unknown-unknown-incorrect
372.700217459588	0	372703	Markers	End-Trial-13.496
372.733217301757	0	372736	Markers	Trial Start: No.6-angle:40-right-right-kongruent-blue-FA:no
374.291209850233	0	374294	Markers	right
374.29220984545	0	374295	Markers	WARN-right
374.296209826319	0	374299	Markers	Start Vibro right
374.596208391494	0	374599	Markers	Stop Vibro right
374.793207449292	0	374796	Markers	Time between Warning and LED: 0.502
374.793207449292	0	374796	Markers	Stim-40-R-walkWarning-105-blue-1-kongruent
375.309204981394	0	375312	Markers	WiimoteButtonB pressed
375.310204976611	0	375313	Markers	BUT-RIGHT-ButtonB-Press
375.415204474422	0	375418	Markers	WiimoteButtonB released
376.344200031248	0	376347	Markers	Reaction: 0.517-right-blue-correct
376.346200021682	0	376349	Markers	End-Trial-3.612
376.380199859069	0	376383	Markers	Trial Start: No.7-angle:40-right-right-kongruent-blue-FA:no
377.790193115391	0	377793	Markers	right
377.791193110609	0	377794	Markers	WARN-right
377.795193091478	0	377798	Markers	Start Vibro right
378.09619165187	0	378099	Markers	Stop Vibro right
378.293190709668	0	378296	Markers	Time between Warning and LED: 0.502
378.293190709668	0	378296	Markers	Stim-40-R-walkWarning-160-blue-1-kongruent
378.649189007009	0	378652	Markers	WiimoteButtonB pressed
378.650189002227	0	378653	Markers	BUT-RIGHT-ButtonB-Press
378.773188413948	0	378776	Markers	WiimoteButtonB released
379.844183291623	0	379847	Markers	Reaction: 0.358-right-blue-correct
379.846183282058	0	379849	Markers	End-Trial-3.466
379.880183119444	0	379883	Markers	Trial Start: No.8-angle:60-right-left-inkongruent-yellow-FA:no
381.371175988364	0	381374	Markers	left
381.372175983582	0	381375	Markers	WARN-left-INKONGRUENT
381.373175978799	0	381376	Markers	Start Vibro left
381.674174539191	0	381677	Markers	Stop Vibro left
381.874173582641	0	381877	Markers	Time between Warning and LED: 0.502
381.874173582641	0	381877	Markers	Stim-60-R-walkWarning-197-yellow-1-inkongruent
382.408171028653	0	382411	Markers	WiimoteButtonB pressed
382.40917102387	0	382412	Markers	BUT-RIGHT-ButtonB-Press
382.531170440375	0	382534	Markers	WiimoteButtonB released
383.425166164596	0	383428	Markers	Reaction: 0.536-right-blue-incorrect
383.427166155031	0	383430	Markers	End-Trial-3.547
383.461165992417	0	383464	Markers	Trial Start: No.9-angle:40-left-left-kongruent-blue-FA:no
384.837159411354	0	384840	Markers	left
384.837159411354	0	384840	Markers	WARN-left
384.841159392223	0	384844	Markers	Start Vibro left
385.141157957398	0	385144	Markers	Stop Vibro left
385.339157010413	0	385342	Markers	Time between Warning and LED: 0.501
385.339157010413	0	385342	Markers	Stim-40-L-walkWarning-250-blue-1-kongruent
385.814154738607	0	385817	Markers	WiimoteButtonB pressed
385.815154733824	0	385818	Markers	BUT-LEFT-ButtonB-Press
385.994153877712	0	385997	Markers	WiimoteButtonB released
386.890149592368	0	386893	Markers	Reaction: 0.477-left-blue-correct
386.891149587586	0	386894	Markers	End-Trial-3.43
386.925149424972	0	386928	Markers	Trial Start: No.10-angle:40-left-left-kongruent-blue-FA:no
388.317142767384	0	388320	Markers	left
388.318142762602	0	388321	Markers	WARN-left
388.323142738688	0	388326	Markers	Start Vibro left
388.623141303863	0	388626	Markers	Stop Vibro left
388.823140347313	0	388826	Markers	Time between Warning and LED: 0.506
388.823140347313	0	388826	Markers	BackupLED used - Stim-40-L-walkWarning-294-blue-1-kongruent
389.21713846291	0	389220	Markers	WiimoteButtonB pressed
389.21713846291	0	389220	Markers	BUT-LEFT-ButtonB-Press
389.329137927242	0	389332	Markers	WiimoteButtonB released
390.374132929268	0	390377	Markers	Reaction: 0.395-left-blue-correct
390.376132919703	0	390379	Markers	End-Trial-3.451
390.410132757089	0	390413	Markers	Trial Start: No.10-angle:40-left-left-kongruent-blue-FA:no
399.115091123252	0	399118	Markers	left
399.116091118469	0	399119	Markers	WARN-left
399.120091099338	0	399123	Markers	Start Vibro left
399.420089664513	0	399423	Markers	Stop Vibro left
399.619088712746	0	399622	Markers	Time between Warning and LED: 0.503
399.619088712746	0	399622	Markers	Stim-40-L-walkWarning-249-blue--1-kongruent
400.099086417026	0	400102	Markers	WiimoteButtonB pressed
400.102086402678	0	400105	Markers	BUT-LEFT-ButtonB-Press
400.251085690048	0	400254	Markers	WiimoteButtonB released
401.170081294701	0	401173	Markers	Reaction: 0.484-left-blue-correct
401.172081285136	0	401175	Markers	End-Trial-10.762
401.205081127305	0	401208	Markers	Trial Start: No.11-angle:40-right-right-kongruent-yellow-FA:no
402.600074455369	0	402603	Markers	right
402.601074450586	0	402604	Markers	WARN-right
402.603074441021	0	402606	Markers	Start Vibro right
402.904073001413	0	402907	Markers	Stop Vibro right
403.102072054429	0	403105	Markers	Time between Warning and LED: 0.501
