onset	duration	trial_type	run	run_id	volume	run_volume	stim	genre	delay	catch	sound_soa	trigger_ts
0.03	6.0	country	5	5	612	0	country_003.wav	country	8	1	0.03040000000009968	2053.357
14.0	6.0	metal	5	5	619	7	metal_004.wav	metal	6	0	0.003999999999905413	2067.3572
26.0	6.0	ambient	5	5	625	13	ambient_004.wav	ambient	6	0	0.0024999999995998228	2079.3569
38.0	6.0	symphonic	5	5	631	19	symphonic_002.wav	symphonic	6	0	0.002800000000206637	2091.3579
50.0	6.0	country	5	5	637	25	country_002.wav	country	6	0	0.002399999999852298	2103.3573
62.0	6.0	rocknroll	5	5	643	31	rocknroll_001.wav	rocknroll	4	0	0.0024999999995998228	2115.3571
72.0	6.0	symphonic	5	5	648	36	symphonic_004.wav	symphonic	4	0	0.003799999999955617	2125.3569
82.01	6.0	symphonic	5	5	653	41	symphonic_001.wav	symphonic	8	1	0.010899999999764988	2135.3573
96.0	6.0	rocknroll	5	5	660	48	rocknroll_003.wav	rocknroll	6	0	0.002599999999802094	2149.3577
108.01	6.0	metal	5	5	666	54	metal_000.wav	metal	8	1	0.008100000000013097	2161.3582
122.0	6.0	rocknroll	5	5	673	61	rocknroll_000.wav	rocknroll	6	0	0.002599999999802094	2175.3573
134.0	6.0	rocknroll	5	5	679	67	rocknroll_004.wav	rocknroll	6	0	0.002400000000307045	2187.3574
146.0	6.0	ambient	5	5	685	73	ambient_003.wav	ambient	6	0	0.0022999999996500264	2199.3569
158.0	6.0	ambient	5	5	691	79	ambient_000.wav	ambient	4	0	0.0025000000000545697	2211.3566
168.0	6.0	metal	5	5	696	84	metal_003.wav	metal	6	0	0.0025000000000545697	2221.3568
180.0	6.0	country	5	5	702	90	country_001.wav	country	6	0	0.002899999999954161	2233.3568
192.0	6.0	symphonic	5	5	708	96	symphonic_003.wav	symphonic	6	0	0.0025000000000545697	2245.3566
204.0	6.0	metal	5	5	714	102	metal_001.wav	metal	6	0	0.003799999999955617	2257.3563
216.0	6.0	metal	5	5	720	108	metal_002.wav	metal	4	0	0.0024999999995998228	2269.3569
226.0	6.0	symphonic	5	5	725	113	symphonic_000.wav	symphonic	6	0	0.0025000000000545697	2279.3561
238.01	6.0	ambient	5	5	731	119	ambient_002.wav	ambient	8	1	0.0070000000000618465	2291.3564
252.01	6.0	rocknroll	5	5	738	126	rocknroll_002.wav	rocknroll	8	1	0.009799999999813735	2305.3564
266.0	6.0	country	5	5	745	133	country_000.wav	country	4	0	0.0026999999995496182	2319.3569
276.0	6.0	ambient	5	5	750	138	ambient_001.wav	ambient	6	0	0.0025000000000545697	2329.3563
288.0	6.0	country	5	5	756	144	country_004.wav	country	6	0	0.0024999999995998228	2341.3569
