name	x	y	z
g1	6.151	69.858	-17.073
g2	9.664	74.317	2.275
g3	10.682	84.317	31.69
g4	8.839	84.511	59.029
g5	37.117	65.162	-20.925
g6	29.678	71.907	4.121
g7	33.271	76.317	29.116
g8	40.429	77.848	56.501
g9	57.284	62.794	2.065
g10	65.996	51.63	28.349
g11	67.178	62.534	57.461
g12	87.422	28.641	31.813
g13	91.808	36.372	59.049
g14	95.112	5.184	27.828
g15	101.48	10.199	61.321
g16	66.046	29.347	-29.765
g17	101.74	-22.442	58.184
g18	93.019	-21.538	20.874
g19	90.841	-45.593	57.162
g20	81.051	-42.973	23.459
g21	68.874	-66.776	52.177
g22	63.664	-59.106	21.681
g23	56.812	-70.866	-0.231
g24	40.669	-84.672	52.132
g25	36.104	-84.98	23.7
g26	37.404	-80.065	-1.813
g27	45.032	-71.86	-26.742
g28	12.388	-91.541	51.544
g29	9.659	-93.866	26.782
g30	19.216	-86.824	-4.452
g31	18.263	-79.033	-25.752
g32	66.965	-34.775	-35.576
y1	-2.138	81.849	81.499
y2	15.538	71.332	107.167
y3	-0.744	53.588	133.343
y4	-18.199	21.174	146.963
y5	25.52	79.233	81.093
y6	40.442	59.048	108.752
y7	26.284	45.964	130.393
y8	11.702	21.866	146.922
y9	52.121	67.238	81.189
y10	72.951	48.266	85.795
y11	57.243	41.936	110.879
y12	44.355	23.791	130.102
y13	86.466	24.789	91.562
y14	71.897	10.767	113.997
y15	94.431	-5.554	89.65
y16	50.273	-2.405	131.018
y17	71.858	-21.427	114.285
y18	88.205	-35.474	85.6
y19	24.503	-3.498	144.16
y20	41.648	-30.487	132.127
y21	59.447	-51.539	109.098
y22	71.702	-59.811	84.508
y23	51.968	-76.447	79.45
y24	12.414	-29.558	143.89
y25	24.468	-51.487	129.033
y26	39.827	-67.69	106.222
y27	25.515	-85.354	78.645
y28	-31.818	-3.539	143.515
y29	-19.636	-29.388	145.542
y30	-1.106	-59.878	129.84
y31	13.684	-77.982	104.537
y32	-0.465	-88.421	78.673
r1	-38.359	81.139	40.472
r2	-21.217	82.537	60.446
r3	-45.981	74.975	68.476
r4	-70.374	60.112	71.665
r5	-87.732	42.23	72.566
r6	-30.27	76.33	87.741
r7	-56.579	62.796	92.933
r8	-74.807	45.47	95.346
r9	-88.87	20.722	97.011
r10	-16.125	70.26	113.806
r11	-41.739	58.561	115.743
r12	-64.246	41.353	115.906
r13	-74.16	6.771	116.295
r14	-26.287	45.564	134.717
r15	-45.651	20.323	136.714
r16	-53.168	-5.214	132.731
r17	-46.761	-34.32	133.237
r18	-29.482	-52.442	131.432
r19	-73.274	-16.523	115.322
r20	-58.871	-53.022	111.386
r21	-40.945	-67.625	107.81
r22	-14.341	-78.153	103.009
r23	-91.085	-6.981	97.728
r24	-88.132	-33.358	94.781
r25	-72.859	-58.423	90.667
r26	-50.566	-74.554	85.591
r27	-26.635	-83.335	78.456
r28	-85.145	-55.71	69.023
r29	-66.793	-72.139	63.294
r30	-44.812	-82.097	57.831
r31	-19.551	-89.192	51.696
r32	-29.886	-87.958	30.214
w1	-51.087	74.698	-8.857
w2	-70.624	65.104	2.147
w3	-87.1	48.061	5.761
w4	-97.87	22.742	1.883
w5	-51.974	79.113	16.315
w6	-65.064	70.364	21.845
w7	-81.79	55.631	24.566
w8	-97.721	34.072	25.9
w9	-104.022	15.589	24.891
w10	-59.515	71.935	45.458
w11	-79.642	59.241	47.641
w12	-94.385	44.302	50.163
w13	-104.938	17.572	49.045
w14	-100.901	18.038	73.729
w15	-103.241	-7.648	72.627
w16	-95.666	-33.074	69.292
w17	-106.659	-0.352	47.196
w18	-103.334	-26.808	46.231
w19	-90.409	-53.698	45.062
w20	-74.15	-68.278	38.826
w21	-50.873	-80.539	34.559
w22	-105.24	-2.331	23.634
w23	-103.889	-22.294	23.186
w24	-94.973	-41.31	19.495
w25	-77.761	-60.869	17.237
w26	-58.853	-74.469	10.606
w27	-42.943	-83.486	5.298
w28	-104.042	0.206	0.478
w29	-97.116	-31.031	0.464
w30	-81.434	-55.477	-3.571
w31	-63.571	-68.71	-9.19
w32	-42.654	-76.914	-19.927
n1	-28.212	44.39	-72.269
n2	-51.076	52.544	-55.118
n3	-77.03	34.614	-36.298
n4	-94.822	7.629	-31.585
n5	-92.793	-24.054	-27.645
n6	-70.768	-50.689	-32.735
n7	-39.084	-63.829	-46.151
n8	-17.297	-56.764	-71.964
n9	-46.92	50.396	-76.558
n10	-79.424	40.553	-53.029
n11	-94.552	22.837	-46.451
n12	-107.391	-8.158	-42.036
n13	-92.431	-43.969	-42.217
n14	-71.098	-61.072	-47.629
n15	-42.872	-64.803	-77.443
n16	-70.572	53.936	-77.624
n17	-100.282	30.362	-55.988
n18	-115.067	3.568	-54.443
n19	-110.385	-26.169	-51.949
n20	-90.486	-55.265	-54.447
n21	-60.893	-71.044	-71.344
n22	-70.442	61.044	-87.864
n23	-100.052	48.835	-75.655
n24	-119.479	24.796	-65.825
n25	-127.355	-10.371	-63.568
n26	-117.897	-45.153	-63.914
n27	-94.012	-71.778	-68.379
n28	-67.203	-76.681	-92.849
n32	0.622	-0.678	142.955
