onset	duration	trial_type	Response	Stimulus	response_time
4.562	0.200	auditory standard stimulus presentation	n/a	n/a	n/a
7.376	0.200	auditory standard stimulus presentation	n/a	n/a	n/a
9.394	0.200	auditory standard stimulus presentation	n/a	n/a	n/a
12.240	0.200	auditory standard stimulus presentation	0.000	standard	n/a
14.673	0.200	auditory standard stimulus presentation	0.000	standard	n/a
16.707	0.404	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
16.707	0.200	auditory oddball stimulus presentation	1.000	target	n/a
19.338	0.200	auditory standard stimulus presentation	0.000	standard	n/a
22.384	0.200	auditory standard stimulus presentation	0.000	standard	n/a
25.212	0.200	auditory standard stimulus presentation	0.000	standard	n/a
28.258	0.200	auditory standard stimulus presentation	0.000	standard	n/a
31.086	0.200	auditory standard stimulus presentation	0.000	standard	n/a
33.122	0.373	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
33.122	0.200	auditory oddball stimulus presentation	1.000	target	n/a
35.951	0.200	auditory standard stimulus presentation	0.000	standard	n/a
38.996	0.419	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
38.996	0.200	auditory oddball stimulus presentation	1.000	target	n/a
42.040	0.200	auditory standard stimulus presentation	0.000	standard	n/a
44.870	0.381	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
44.870	0.200	auditory oddball stimulus presentation	1.000	target	n/a
47.914	0.200	auditory standard stimulus presentation	0.000	standard	n/a
50.960	0.328	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
50.960	0.200	auditory oddball stimulus presentation	1.000	target	n/a
53.193	0.200	auditory standard stimulus presentation	0.000	standard	n/a
56.221	0.200	auditory standard stimulus presentation	0.000	standard	n/a
58.454	0.200	auditory standard stimulus presentation	0.000	standard	n/a
61.101	0.200	auditory standard stimulus presentation	0.000	standard	n/a
63.733	0.200	auditory standard stimulus presentation	0.000	standard	n/a
66.149	0.200	auditory standard stimulus presentation	0.000	standard	n/a
68.780	0.200	auditory standard stimulus presentation	0.000	standard	n/a
70.815	0.200	auditory standard stimulus presentation	0.000	standard	n/a
72.850	0.200	auditory standard stimulus presentation	0.000	standard	n/a
74.886	0.200	auditory standard stimulus presentation	0.000	standard	n/a
77.714	0.200	auditory standard stimulus presentation	0.000	standard	n/a
80.545	0.200	auditory standard stimulus presentation	0.000	standard	n/a
83.174	0.200	auditory standard stimulus presentation	0.000	standard	n/a
86.202	0.200	auditory standard stimulus presentation	0.000	standard	n/a
88.834	0.200	auditory standard stimulus presentation	0.000	standard	n/a
91.068	0.200	auditory oddball stimulus presentation	1.000	target	n/a
91.068	0.326	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
93.103	0.200	auditory standard stimulus presentation	0.000	standard	n/a
95.337	0.200	auditory standard stimulus presentation	0.000	standard	n/a
97.372	0.383	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
97.372	0.200	auditory oddball stimulus presentation	1.000	target	n/a
100.201	0.200	auditory standard stimulus presentation	0.000	standard	n/a
103.229	0.200	auditory standard stimulus presentation	0.000	standard	n/a
106.075	0.275	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
106.075	0.200	auditory oddball stimulus presentation	1.000	target	n/a
108.905	0.200	auditory standard stimulus presentation	0.000	standard	n/a
110.940	0.200	auditory standard stimulus presentation	0.000	standard	n/a
113.968	0.200	auditory standard stimulus presentation	0.000	standard	n/a
116.798	0.200	auditory standard stimulus presentation	0.000	standard	n/a
119.229	0.200	auditory standard stimulus presentation	0.000	standard	n/a
122.258	0.200	auditory standard stimulus presentation	0.000	standard	n/a
124.706	0.200	auditory standard stimulus presentation	0.000	standard	n/a
127.337	0.200	auditory standard stimulus presentation	0.000	standard	n/a
129.951	0.200	auditory standard stimulus presentation	0.000	standard	n/a
131.986	0.200	auditory standard stimulus presentation	0.000	standard	n/a
134.420	0.200	auditory oddball stimulus presentation	1.000	target	n/a
134.420	0.359	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
136.653	0.200	auditory oddball stimulus presentation	1.000	target	n/a
136.653	0.468	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
139.482	0.200	auditory standard stimulus presentation	0.000	standard	n/a
142.311	0.200	auditory standard stimulus presentation	0.000	standard	n/a
145.141	0.200	auditory standard stimulus presentation	0.000	standard	n/a
147.375	0.200	auditory oddball stimulus presentation	1.000	target	n/a
147.375	0.354	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
150.005	0.352	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
150.005	0.200	auditory oddball stimulus presentation	1.000	target	n/a
152.041	0.200	auditory standard stimulus presentation	0.000	standard	n/a
154.077	0.200	auditory standard stimulus presentation	0.000	standard	n/a
156.906	0.200	auditory standard stimulus presentation	0.000	standard	n/a
159.537	0.325	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
159.537	0.200	auditory oddball stimulus presentation	1.000	target	n/a
162.168	0.200	auditory standard stimulus presentation	0.000	standard	n/a
