onset	duration	onset_sample	stim_type	trigger	stim_file
23.6582	0	26024	Unfamiliar	13	meg/u087.bmp
26.7482	0	29423	Famous	5	meg/f093.bmp
29.8055	0	32786	Unfamiliar	13	meg/u140.bmp
33.13	0	36443	Unfamiliar	13	meg/u029.bmp
36.3536	0	39989	Famous	5	meg/f147.bmp
39.5445	0	43499	Famous	6	meg/f147.bmp
42.5845	0	46843	Famous	5	meg/f070.bmp
45.6755	0	50243	Unfamiliar	15	meg/u087.bmp
48.8327	0	53716	Scrambled	17	meg/s039.bmp
52.1064	0	57317	Famous	7	meg/f093.bmp
55.2809	0	60809	Unfamiliar	13	meg/u124.bmp
58.4545	0	64300	Unfamiliar	15	meg/u140.bmp
61.7455	0	67920	Scrambled	17	meg/s062.bmp
64.8527	0	71338	Scrambled	18	meg/s062.bmp
68.0764	0	74884	Unfamiliar	15	meg/u029.bmp
71.3345	0	78468	Scrambled	17	meg/s078.bmp
74.61	0	82071	Scrambled	17	meg/s072.bmp
77.7491	0	85524	Scrambled	18	meg/s072.bmp
80.84	0	88924	Famous	7	meg/f070.bmp
83.8636	0	92250	Famous	5	meg/f034.bmp
87.0209	0	95723	Famous	6	meg/f034.bmp
90.1609	0	99177	Scrambled	19	meg/s039.bmp
93.5191	0	102871	Scrambled	17	meg/s076.bmp
96.6427	0	106307	Unfamiliar	15	meg/u124.bmp
99.75	0	109725	Famous	5	meg/f145.bmp
102.941	0	113235	Famous	6	meg/f145.bmp
106.098	0	116708	Scrambled	17	meg/s150.bmp
109.272	0	120199	Scrambled	18	meg/s150.bmp
112.513	0	123764	Scrambled	19	meg/s078.bmp
115.67	0	127237	Unfamiliar	13	meg/u055.bmp
118.827	0	130710	Unfamiliar	13	meg/u144.bmp
121.885	0	134073	Unfamiliar	14	meg/u144.bmp
124.975	0	137472	Scrambled	17	meg/s091.bmp
128.232	0	141055	Scrambled	19	meg/s076.bmp
131.373	0	144510	Scrambled	17	meg/s071.bmp
134.363	0	147799	Scrambled	18	meg/s071.bmp
137.721	0	151493	Unfamiliar	13	meg/u139.bmp
140.845	0	154929	Unfamiliar	14	meg/u139.bmp
144.002	0	158402	Scrambled	17	meg/s127.bmp
147.109	0	161820	Scrambled	18	meg/s127.bmp
150.183	0	165201	Unfamiliar	15	meg/u055.bmp
153.374	0	168711	Famous	5	meg/f101.bmp
156.531	0	172184	Unfamiliar	13	meg/u032.bmp
159.605	0	175565	Unfamiliar	14	meg/u032.bmp
162.712	0	178983	Scrambled	19	meg/s091.bmp
165.769	0	182346	Famous	5	meg/f074.bmp
168.859	0	185745	Scrambled	17	meg/s036.bmp
172.033	0	189236	Scrambled	18	meg/s036.bmp
175.174	0	192691	Famous	5	meg/f142.bmp
178.281	0	196109	Famous	6	meg/f142.bmp
181.505	0	199655	Famous	5	meg/f069.bmp
184.763	0	203239	Famous	6	meg/f069.bmp
188.004	0	206804	Famous	7	meg/f101.bmp
191.127	0	210240	Scrambled	17	meg/s004.bmp
194.167	0	213584	Scrambled	17	meg/s100.bmp
197.408	0	217149	Famous	7	meg/f074.bmp
200.565	0	220622	Famous	5	meg/f032.bmp
203.84	0	224224	Famous	5	meg/f062.bmp
207.03	0	227733	Famous	6	meg/f062.bmp
210.105	0	231115	Famous	5	meg/f006.bmp
213.262	0	234588	Famous	6	meg/f006.bmp
216.452	0	238097	Unfamiliar	13	meg/u126.bmp
219.693	0	241662	Unfamiliar	14	meg/u126.bmp
222.934	0	245227	Scrambled	19	meg/s004.bmp
226.091	0	248700	Famous	5	meg/f082.bmp
229.348	0	252283	Famous	6	meg/f082.bmp
232.706	0	255977	Scrambled	19	meg/s100.bmp
235.897	0	259487	Scrambled	17	meg/s135.bmp
239.071	0	262978	Famous	7	meg/f032.bmp
242.362	0	266598	Scrambled	17	meg/s102.bmp
245.736	0	270310	Scrambled	17	meg/s023.bmp
248.861	0	273747	Famous	5	meg/f067.bmp
252.135	0	277348	Famous	5	meg/f038.bmp
255.358	0	280894	Famous	6	meg/f038.bmp
258.515	0	284367	Scrambled	17	meg/s056.bmp
261.724	0	287896	Scrambled	19	meg/s135.bmp
264.931	0	291424	Scrambled	17	meg/s106.bmp
268.105	0	294915	Scrambled	19	meg/s102.bmp
271.262	0	298388	Scrambled	17	meg/s119.bmp
274.404	0	301844	Scrambled	18	meg/s119.bmp
277.626	0	305389	Scrambled	19	meg/s023.bmp
280.767	0	308844	Unfamiliar	13	meg/u053.bmp
284.075	0	312482	Unfamiliar	14	meg/u053.bmp
287.132	0	315845	Famous	7	meg/f067.bmp
290.355	0	319391	Scrambled	17	meg/s035.bmp
