filename	acq_time	duration
meg/sub-06_ses-meg_task-facerecognition_run-01_meg.fif	2009-05-15T11:45:08	450
meg/sub-06_ses-meg_task-facerecognition_run-02_meg.fif	2009-05-15T11:56:02	450
meg/sub-06_ses-meg_task-facerecognition_run-03_meg.fif	2009-05-15T12:06:08	450
meg/sub-06_ses-meg_task-facerecognition_run-04_meg.fif	2009-05-15T12:15:48	450
meg/sub-06_ses-meg_task-facerecognition_run-05_meg.fif	2009-05-15T12:26:12	450
meg/sub-06_ses-meg_task-facerecognition_run-06_meg.fif	2009-05-15T12:36:02	450
