name	x	y	z
g1	19.757	76.323	-36.052
g2	16.247	82.56	-10.79
g3	7.299	87.034	16.61
g4	8.646	86.905	44.074
g5	47.734	69.204	-37.214
g6	38.864	80.314	-10.827
g7	34.036	83.276	18.115
g8	41.522	80.598	44.52
g9	64.008	69.293	-5.994
g10	73.974	58.95	25.707
g11	70.632	68.361	48.21
g12	91.791	46.494	31.232
g13	91.461	50.29	54.46
g14	104.763	24.777	31.073
g15	106.761	16.259	58.215
g16	75.259	32.357	-38.207
g17	108.506	-14.465	57.148
g18	110.004	-7.326	21.626
g19	94.48	-46.993	58.391
g20	99.74	-33.193	33.79
g21	74.071	-66.103	53.53
g22	81.433	-51.592	30.792
g23	62.548	-68.594	-8.423
g24	45.109	-79.893	50.08
g25	37.821	-79.21	19.239
g26	39.916	-76.285	-11.278
g27	43.514	-68.033	-41.225
g28	15.103	-86.8	49.674
g29	10.747	-83.686	21.42
g30	15.729	-78.34	-12.716
g31	11.907	-72.483	-37.296
g32	74.321	-33.829	-35.833
y1	-1.481	85.031	73.776
y2	14.636	76.239	97.846
y3	-1.082	61.667	123.942
y4	-14.137	32.914	142.718
y5	26.501	82.97	69.308
y6	42.055	65.336	98.572
y7	24.571	54.952	121.377
y8	14.822	31.705	139.976
y9	54.911	71.594	70.484
y10	77.83	53.602	75.109
y11	63.65	49.493	99.823
y12	46.837	34.021	123.154
y13	93.138	31.345	79.746
y14	77.696	21.69	105.882
y15	98.732	3.228	83.449
y16	56.823	6.947	124.731
y17	79.189	-12.674	109.153
y18	95.438	-27.997	81.903
y19	31.754	10.78	137.482
y20	47.9	-21.757	128.472
y21	66.092	-44.913	106.137
y22	78.597	-55.423	82.735
y23	55.343	-70.754	80.63
y24	17.062	-19.659	141.999
y25	27.483	-42.701	128.546
y26	41.76	-60.572	107.845
y27	29.095	-82.298	76.509
y28	-32.386	9.304	145.593
y29	-16.734	-21.193	146.315
y30	0.356	-51.661	130.394
y31	15.621	-72.512	105.988
y32	0.954	-86.334	75.104
r1	-42.389	83.05	20.657
r2	-24.911	85.611	41.94
r3	-49.123	81.539	48.055
r4	-74.5	67.893	50.702
r5	-96.548	46.514	58.811
r6	-31.055	82.764	72.268
r7	-63.686	72	77.878
r8	-81.268	53.017	85.752
r9	-93.91	25.299	90.443
r10	-16.364	78.284	100.619
r11	-42.645	68.657	105.341
r12	-63.791	48.196	112.565
r13	-77.144	16.25	115.548
r14	-27.509	56.266	127.085
r15	-48.73	33.567	132.946
r16	-56.546	6.091	134.388
r17	-46.878	-25.356	137.343
r18	-31.041	-41.966	133.537
r19	-76.534	-14.99	115.752
r20	-62.651	-44.914	117.271
r21	-16.719	-71.488	110.291
r22	-17.282	-71.166	110.982
r23	-94.644	-3.632	91.605
r24	-86.883	-32.099	93.197
r25	-74.354	-49.516	90.713
r26	-50.2	-69.349	87.501
r27	-25.582	-79.985	82.19
r28	-87.423	-49.443	62.128
r29	-67.122	-67.631	61.865
r30	-45.9	-77.326	56.917
r31	-15.066	-84.71	53.285
r32	-28.297	-82.143	25.468
w1	-46.245	71.916	-24.41
w2	-68.097	60.269	-17.321
w3	-87.102	42.174	-9.559
w4	-100.424	18.809	-3.913
w5	-47.496	77.75	-3.304
w6	-61.831	69.935	-0.063
w7	-83.064	54.944	9.691
w8	-93.635	39.27	14.555
w9	-103.198	14.83	14.864
w10	-58.693	76.278	27.789
w11	-81	62.102	32.785
w12	-97.397	40.943	37.869
w13	-103.81	19.331	40.352
w14	-105.115	19.796	65.987
w15	-103.717	-2.634	66.977
w16	-98.829	-32.776	67.016
w17	-104.528	-11.004	40.545
w18	-99.743	-36.111	39.679
w19	-86.434	-52.207	37.602
w20	-66.764	-67.031	37.353
w21	-46.001	-77.509	32.107
w22	-104.563	-2.824	15.176
w23	-100.407	-23.394	18.03
w24	-85.171	-47.648	13.231
w25	-68.841	-60.845	8.851
w26	-52.606	-71.045	2.805
w27	-36.317	-76.678	-4.615
w28	-100.248	-10.125	-6.904
w29	-89.817	-32.427	-7.662
w30	-71.528	-51.95	-9.374
w31	-52.001	-60.072	-19.24
w32	-33.117	-66.167	-30.793
n1	-13.27	50.679	-97.443
n2	-39.664	63.297	-72.006
n3	-74.556	53.114	-50.711
n4	-101.218	19.774	-39.139
n5	-102.838	-12.181	-35.891
n6	-77.948	-48.232	-48.622
n7	-44.902	-61.624	-66.674
n8	-15.001	-56.851	-93.283
n9	-32.755	61.535	-101.575
n10	-68.003	63.317	-73.402
n11	-94.934	41.215	-60.973
n12	-107.834	3.128	-55.629
n13	-97.577	-33.928	-57.719
n14	-74.545	-56.362	-67.656
n15	-42.622	-64.182	-94.119
n16	-58.52	69.041	-98.952
n17	-91.286	54.135	-79.255
n18	-116.348	20.601	-69.145
n19	-115.83	-11.157	-67.525
n20	-96.824	-50.569	-72.626
n21	-66.737	-68.747	-92.416
n22	-49.451	67.887	-129.384
n23	-86.554	72.553	-98.443
n24	-116.157	43.675	-86.383
n25	-128.755	4.981	-79.097
n26	-119.022	-39.221	-79.428
n27	-92.459	-66.458	-90.364
n28	-58.543	-73.393	-119.596
n32	0.108	12.169	149.824
