name	type	units	sampling_frequency_effective	tracked_point	component	placement	tracking_system
t1_ornt_z	ORNT	rad	86.5095154041557	Head	z	head	OPTpos
t1_ornt_y	ORNT	rad	86.5095154041557	Head	y	head	OPTpos
t1_ornt_x	ORNT	rad	86.5095154041557	Head	x	head	OPTpos
t1_pos_X	POS	m	86.5095154041557	Head	X	head	OPTpos
t1_pos_Y	POS	m	86.5095154041557	Head	Y	head	OPTpos
t1_pos_Z	POS	m	86.5095154041557	Head	Z	head	OPTpos
