onset	duration	trial_type	0	1	2	3
0.120	2.000	Spanish-English-Abstract-Novel	descuido	SEAn_07	1984	10
2.120	2.000	Spanish-English-Concrete-Novel	revista	SECn_07	1984	11
4.120	2.000	English-English-Abstract-Novel	dozen	EEAn_07	3984	26
8.120	2.000	English-Spanish-Abstract-Novel	charm	ESAn_07	1984	48
10.120	2.000	Spanish-English-Abstract-Repeat	neglect	SEAr_07	2984	10
13.120	2.000	Spanish-English-Concrete-Repeat	magazine	SECr_07	1984	11
15.120	2.000	Spanish-English-Abstract-Novel	diablo	SEAn_08	4984	9
20.120	2.000	English-Spanish-Concrete-Novel	liver	ESCn_07	3984	19
24.120	2.000	Spanish-English-Abstract-Repeat	devil	SEAr_08	5984	9
30.120	2.000	English-English-Abstract-Repeat	dozen	EEAr_07	4984	26
35.120	2.000	English-English-Concrete-Novel	nose	EECn_07	3984	14
39.120	2.000	English-Spanish-Concrete-Repeat	h�gado	ESCr_07	4984	19
44.120	2.000	Spanish-English-Abstract-Novel	llegada	SEAn_09	2984	78
47.120	2.000	Spanish-Spanish-Concrete-Novel	�guila	SSCn_07	1984	54
49.120	2.000	English-English-Concrete-Repeat	nose	EECr_07	2984	14
52.120	2.000	Spanish-English-Concrete-Novel	tobillo	SECn_08	3984	34
56.120	2.000	English-Spanish-Abstract-Repeat	encanto	ESAr_07	4984	48
61.120	2.000	Spanish-Spanish-Abstract-Novel	pron�stico	SSAn_07	3984	23
65.120	2.000	English-English-Concrete-Novel	treasurer	EECn_08	3984	64
69.120	2.000	English-Spanish-Abstract-Novel	law	ESAn_08	2984	84
72.120	2.000	English-English-Abstract-Novel	pleasure	EEAn_08	7984	34
80.120	2.000	English-Spanish-Concrete-Novel	knife	ESCn_08	3984	30
84.120	2.000	Spanish-Spanish-Abstract-Repeat	pron�stico	SSAr_07	1984	23
86.120	2.000	Spanish-English-Concrete-Repeat	ankle	SECr_08	2984	34
89.120	2.000	Spanish-English-Concrete-Novel	tapicer�a	SECn_09	11984	51
101.120	2.000	Spanish-Spanish-Concrete-Repeat	�guila	SSCr_07	4984	54
106.120	2.000	English-English-Abstract-Repeat	pleasure	EEAr_08	3984	34
110.120	2.000	English-Spanish-Concrete-Repeat	cuchillo	ESCr_08	3984	30
114.120	2.000	English-English-Abstract-Novel	time	EEAn_09	3984	18
118.120	2.000	Spanish-Spanish-Abstract-Novel	punter�a	SSAn_08	3984	20
122.120	2.000	Spanish-English-Abstract-Repeat	arrival	SEAr_09	1984	78
124.120	2.000	Spanish-Spanish-Concrete-Novel	term�metro	SSCn_08	2984	3
127.120	2.000	Spanish-Spanish-Concrete-Repeat	term�metro	SSCr_08	1984	3
129.120	2.000	English-English-Concrete-Repeat	treasurer	EECr_08	2984	64
132.120	2.000	English-English-Abstract-Repeat	time	EEAr_09	3984	18
136.120	2.000	Spanish-Spanish-Concrete-Novel	ampolla	SSCn_09	1984	23
138.120	2.000	Spanish-Spanish-Abstract-Repeat	punter�a	SSAr_08	1984	20
140.120	2.000	Spanish-English-Concrete-Repeat	upholstery	SECr_09	2984	51
143.120	2.000	English-Spanish-Concrete-Novel	arm	ESCn_09	6984	7
150.120	2.000	English-Spanish-Concrete-Repeat	brazo	ESCr_09	2984	7
153.120	2.000	English-Spanish-Abstract-Repeat	ley	ESAr_08	3984	84
157.120	2.000	English-English-Concrete-Novel	boss	EECn_09	1984	25
159.120	2.000	Spanish-Spanish-Concrete-Repeat	ampolla	SSCr_09	4984	23
164.120	2.000	Spanish-Spanish-Abstract-Novel	valent�a	SSAn_09	2984	31
167.120	2.000	Spanish-English-Concrete-Novel	linterna	SECn_10	3984	57
171.120	2.000	English-Spanish-Concrete-Novel	drum	ESCn_10	2984	70
174.120	2.000	English-Spanish-Abstract-Novel	luck	ESAn_09	1984	18
176.120	2.000	Spanish-Spanish-Concrete-Novel	flor	SSCn_10	1984	23
178.120	2.000	Spanish-English-Abstract-Novel	vac�o	SEAn_10	3984	108
182.120	2.000	English-English-Concrete-Repeat	boss	EECr_09	3984	25
186.120	2.000	English-English-Concrete-Novel	brass	EECn_10	5984	18
192.120	2.000	English-Spanish-Abstract-Repeat	suerte	ESAr_09	2984	18
195.120	2.000	Spanish-Spanish-Abstract-Repeat	valent�a	SSAr_09	3984	31
199.120	2.000	Spanish-Spanish-Concrete-Repeat	flor	SSCr_10	1984	23
201.120	2.000	English-Spanish-Abstract-Novel	assistance	ESAn_10	2984	6
204.120	2.000	English-English-Concrete-Repeat	brass	EECr_10	2984	18
207.120	2.000	English-Spanish-Abstract-Repeat	socorro	ESAr_10	10984	6
218.120	2.000	Spanish-Spanish-Abstract-Novel	vida	SSAn_10	5984	42
224.120	2.000	Spanish-English-Concrete-Repeat	lantern	SECr_10	7984	57
232.120	2.000	English-English-Concrete-Novel	boat	EECn_11	3984	7
236.120	2.000	English-English-Abstract-Novel	uncertainty	EEAn_10	2984	10
239.120	2.000	English-English-Concrete-Repeat	boat	EECr_11	1984	7
241.120	2.000	English-Spanish-Concrete-Repeat	tambor	ESCr_10	4984	70
246.120	2.000	English-English-Abstract-Repeat	uncertainty	EEAr_10	6984	10
253.120	2.000	English-Spanish-Abstract-Novel	disagreement	ESAn_11	3984	4
257.120	2.000	English-Spanish-Abstract-Repeat	desacuerdo	ESAr_11	2984	4
260.120	2.000	Spanish-Spanish-Abstract-Repeat	vida	SSAr_10	1984	42
262.120	2.000	Spanish-Spanish-Concrete-Novel	sargento	SSCn_11	1984	53
264.120	2.000	Spanish-Spanish-Abstract-Novel	sentido	SSAn_11	5984	12
270.120	2.000	Spanish-English-Concrete-Novel	charco	SECn_11	1984	34
272.120	2.000	English-English-Abstract-Novel	dexterity	EEAn_11	3984	29
276.120	2.000	Spanish-Spanish-Abstract-Repeat	sentido	SSAr_11	9984	12
286.120	2.000	Spanish-English-Abstract-Repeat	empty	SEAr_10	1984	108
288.120	2.000	English-Spanish-Concrete-Novel	face	ESCn_11	5984	19
294.120	2.000	Spanish-English-Abstract-Novel	fuga	SEAn_11	3984	4
298.120	2.000	Spanish-English-Abstract-Repeat	escape	SEAr_11	2984	4
301.120	2.000	English-English-Abstract-Repeat	dexterity	EEAr_11	2984	29
304.120	2.000	Spanish-English-Concrete-Repeat	puddle	SECr_11	2984	34
307.120	2.000	English-Spanish-Concrete-Repeat	cara	ESCr_11	4984	19
312.120	2.000	Spanish-English-Concrete-Novel	muebles	SECn_12	2984	52
315.120	2.000	Spanish-Spanish-Concrete-Repeat	sargento	SSCr_11	3984	53
319.120	2.000	English-English-Abstract-Novel	topic	EEAn_12	4984	77
324.120	2.000	English-Spanish-Concrete-Novel	lawyer	ESCn_12	5984	59
330.120	2.000	Spanish-Spanish-Abstract-Novel	confianza	SSAn_12	12984	23
343.120	2.000	English-Spanish-Abstract-Novel	development	ESAn_12	2984	27
346.120	2.000	Spanish-Spanish-Concrete-Novel	campanario	SSCn_12	6984	45
353.120	2.000	Spanish-Spanish-Abstract-Repeat	confianza	SSAr_12	5984	23
359.120	2.000	English-English-Concrete-Novel	seed	EECn_12	4984	27
364.120	2.000	Spanish-English-Concrete-Repeat	furniture	SECr_12	5984	52
370.120	2.000	English-Spanish-Abstract-Repeat	desarollo	ESAr_12	2984	27
373.120	2.000	Spanish-English-Abstract-Novel	p�rdida	SEAn_12	5984	6
379.120	2.000	Spanish-English-Abstract-Repeat	loss	SEAr_12	3984	6
383.120	2.000	English-Spanish-Concrete-Repeat	abogado	ESCr_12	2984	59
386.120	2.000	English-English-Concrete-Repeat	seed	EECr_12	4984	27
391.120	2.000	Spanish-Spanish-Concrete-Repeat	campanario	SSCr_12	4984	45
396.120	2.000	English-English-Abstract-Repeat	topic	EEAr_12	3984	77
