onset	duration	trial_type	0	1	2	3
0.12	2.0	English-Spanish-Concrete-Novel	pot	ESCn_19	2984	6
3.12	2.0	Spanish-English-Concrete-Novel	piedra	SECn_19	2984	11
6.12	2.0	English-Spanish-Concrete-Repeat	olla	ESCr_19	1984	6
8.12	2.0	Spanish-English-Abstract-Novel	fantasma	SEAn_19	1984	12
10.12	2.0	Spanish-Spanish-Concrete-Novel	martillo	SSCn_19	3984	33
14.12	2.0	Spanish-English-Concrete-Repeat	stone	SECr_19	2984	11
17.12	2.0	English-Spanish-Abstract-Novel	claim	ESAn_19	2984	12
20.12	2.0	Spanish-English-Abstract-Repeat	ghost	SEAr_19	6984	12
27.12	2.0	English-Spanish-Concrete-Novel	missile	ESCn_20	1984	66
29.12	2.0	English-Spanish-Abstract-Repeat	reclamación	ESAr_19	4984	12
34.12	2.0	English-English-Concrete-Novel	portrait	EECn_19	3984	53
38.12	2.0	Spanish-English-Abstract-Novel	descanso	SEAn_20	4984	44
43.12	2.0	Spanish-Spanish-Concrete-Repeat	martillo	SSCr_19	2984	33
46.12	2.0	English-English-Abstract-Novel	blunder	EEAn_19	6984	7
53.12	2.0	English-English-Abstract-Repeat	blunder	EEAr_19	1984	7
55.12	2.0	Spanish-English-Concrete-Novel	ramo	SECn_20	7984	64
63.12	2.0	Spanish-Spanish-Abstract-Novel	recuerdo	SSAn_19	1984	17
65.12	2.0	Spanish-Spanish-Concrete-Novel	frente	SSCn_20	2984	5
68.12	2.0	English-Spanish-Abstract-Novel	bother	ESAn_20	1984	54
70.12	2.0	Spanish-Spanish-Concrete-Repeat	frente	SSCr_20	4984	5
75.12	2.0	Spanish-Spanish-Concrete-Novel	hierro	SSCn_21	4984	33
80.12	2.0	Spanish-Spanish-Abstract-Repeat	recuerdo	SSAr_19	1984	17
82.12	2.0	Spanish-English-Abstract-Repeat	rest	SEAr_20	4984	44
87.12	2.0	English-English-Concrete-Repeat	portrait	EECr_19	2984	53
90.12	2.0	Spanish-English-Abstract-Novel	tratado	SEAn_21	2984	38
93.12	2.0	English-Spanish-Concrete-Repeat	proyectil	ESCr_20	5984	66
99.12	2.0	English-English-Concrete-Novel	telescope	EECn_20	4984	5
104.12	2.0	English-English-Concrete-Repeat	telescope	EECr_20	3984	5
108.12	2.0	Spanish-Spanish-Concrete-Repeat	hierro	SSCr_21	3984	33
