onset	duration	trial_type	ConditionCode	CorrectAnswerCode	KeyPressed	ResponseTime	StoryCode
10.0	10.0	false belief story	n/a	n/a	n/a	n/a	n/a
22.0	6.0	false belief question	n/a	n/a	n/a	n/a	n/a
38.0	10.0	false photo story	n/a	n/a	n/a	n/a	n/a
54.0	6.0	false photo question	n/a	n/a	n/a	n/a	n/a
70.0	10.0	false belief story	n/a	n/a	n/a	n/a	n/a
82.0	6.0	false belief question	n/a	n/a	n/a	n/a	n/a
98.0	10.0	false photo story	n/a	n/a	n/a	n/a	n/a
112.0	6.0	false photo question	n/a	n/a	n/a	n/a	n/a
128.0	10.0	false belief story	n/a	n/a	n/a	n/a	n/a
144.0	6.0	false belief question	n/a	n/a	n/a	n/a	n/a
160.0	10.0	false photo story	n/a	n/a	n/a	n/a	n/a
174.0	6.0	false photo question	n/a	n/a	n/a	n/a	n/a
190.0	10.0	false belief story	n/a	n/a	n/a	n/a	n/a
200.0	6.0	false belief question	n/a	n/a	n/a	n/a	n/a
216.0	10.0	false belief story	n/a	n/a	n/a	n/a	n/a
228.0	6.0	false belief question	n/a	n/a	n/a	n/a	n/a
244.0	10.0	false photo story	n/a	n/a	n/a	n/a	n/a
260.0	6.0	false photo question	n/a	n/a	n/a	n/a	n/a
276.0	10.0	false photo story	n/a	n/a	n/a	n/a	n/a
290.0	6.0	false photo question	n/a	n/a	n/a	n/a	n/a
306.0	10.0	false photo story	n/a	n/a	n/a	n/a	n/a
316.0	6.0	false photo question	n/a	n/a	n/a	n/a	n/a
332.0	10.0	false photo story	n/a	n/a	n/a	n/a	n/a
342.0	6.0	false photo question	n/a	n/a	n/a	n/a	n/a
358.0	2.0	n/a	0.0	0.0	46.0	1.997597	0.0
360.0	2.0	n/a	0.0	0.0	46.0	1.997226	0.0
362.0	2.0	n/a	0.0	0.0	46.0	1.999469	0.0
364.0	2.0	n/a	0.0	0.0	46.0	1.998476	0.0
366.0	2.0	n/a	0.0	0.0	46.0	1.998275	0.0
368.0	2.0	n/a	1.0	2.0	46.0	1.99507	12.0
370.0	2.0	n/a	1.0	2.0	46.0	1.99813	12.0
372.0	2.0	n/a	1.0	2.0	46.0	1.999959	12.0
374.0	2.0	n/a	1.0	2.0	46.0	1.998071	12.0
376.0	2.0	n/a	1.0	2.0	46.0	1.997891	12.0
378.0	2.0	n/a	0.0	0.0	46.0	1.997392	0.0
380.0	2.0	n/a	1.0	2.0	46.0	1.997011	12.0
382.0	2.0	n/a	1.0	2.0	30.0	0.755295	12.0
384.0	2.0	n/a	1.0	2.0	46.0	1.99879	12.0
386.0	2.0	n/a	0.0	0.0	46.0	1.998259	0.0
388.0	2.0	n/a	0.0	0.0	46.0	1.995805	0.0
390.0	2.0	n/a	0.0	0.0	46.0	2.000049	0.0
392.0	2.0	n/a	0.0	0.0	46.0	1.998884	0.0
394.0	2.0	n/a	0.0	0.0	46.0	1.998349	0.0
396.0	2.0	n/a	2.0	2.0	46.0	1.997182	18.0
398.0	2.0	n/a	2.0	2.0	46.0	1.998874	18.0
400.0	2.0	n/a	2.0	2.0	46.0	1.996589	18.0
402.0	2.0	n/a	2.0	2.0	46.0	1.99755	18.0
404.0	2.0	n/a	2.0	2.0	46.0	1.999822	18.0
406.0	2.0	n/a	0.0	0.0	46.0	1.997656	0.0
408.0	2.0	n/a	0.0	0.0	46.0	1.997941	0.0
410.0	2.0	n/a	0.0	0.0	46.0	1.99873	0.0
412.0	2.0	n/a	2.0	2.0	46.0	1.999428	18.0
414.0	2.0	n/a	2.0	2.0	30.0	0.3207494	18.0
416.0	2.0	n/a	2.0	2.0	46.0	1.998938	18.0
418.0	2.0	n/a	0.0	0.0	46.0	1.996851	0.0
420.0	2.0	n/a	0.0	0.0	46.0	2.000841	0.0
422.0	2.0	n/a	0.0	0.0	46.0	1.995044	0.0
424.0	2.0	n/a	0.0	0.0	46.0	1.99916	0.0
426.0	2.0	n/a	0.0	0.0	46.0	1.997834	0.0
428.0	2.0	n/a	1.0	1.0	46.0	1.998512	4.0
430.0	2.0	n/a	1.0	1.0	46.0	1.998838	4.0
432.0	2.0	n/a	1.0	1.0	46.0	1.999282	4.0
434.0	2.0	n/a	1.0	1.0	46.0	1.99803	4.0
436.0	2.0	n/a	1.0	1.0	46.0	1.998356	4.0
438.0	2.0	n/a	0.0	0.0	46.0	1.99703	0.0
440.0	2.0	n/a	1.0	1.0	35.0	1.859411	4.0
442.0	2.0	n/a	1.0	1.0	46.0	1.995915	4.0
444.0	2.0	n/a	1.0	1.0	46.0	2.000496	4.0
446.0	2.0	n/a	0.0	0.0	46.0	1.996554	0.0
448.0	2.0	n/a	0.0	0.0	46.0	1.997975	0.0
450.0	2.0	n/a	0.0	0.0	46.0	1.999124	0.0
452.0	2.0	n/a	0.0	0.0	46.0	1.996989	0.0
454.0	2.0	n/a	0.0	0.0	46.0	2.000032	0.0
456.0	2.0	n/a	2.0	1.0	46.0	1.998936	21.0
458.0	2.0	n/a	2.0	1.0	46.0	1.996728	21.0
460.0	2.0	n/a	2.0	1.0	46.0	1.999558	21.0
462.0	2.0	n/a	2.0	1.0	46.0	1.99773	21.0
464.0	2.0	n/a	2.0	1.0	46.0	1.996604	21.0
466.0	2.0	n/a	0.0	0.0	46.0	1.999862	0.0
468.0	2.0	n/a	0.0	0.0	46.0	1.996722	0.0
470.0	2.0	n/a	2.0	1.0	46.0	1.998868	21.0
472.0	2.0	n/a	2.0	1.0	46.0	1.997076	21.0
474.0	2.0	n/a	2.0	1.0	35.0	1.242678	21.0
476.0	2.0	n/a	0.0	0.0	46.0	2.001055	0.0
478.0	2.0	n/a	0.0	0.0	46.0	1.996934	0.0
480.0	2.0	n/a	0.0	0.0	46.0	1.996115	0.0
482.0	2.0	n/a	0.0	0.0	46.0	1.998811	0.0
484.0	2.0	n/a	0.0	0.0	46.0	1.997167	0.0
486.0	2.0	n/a	1.0	2.0	46.0	2.00009	8.0
488.0	2.0	n/a	1.0	2.0	46.0	1.997987	8.0
490.0	2.0	n/a	1.0	2.0	46.0	1.995976	8.0
492.0	2.0	n/a	1.0	2.0	46.0	1.99854	8.0
494.0	2.0	n/a	1.0	2.0	46.0	1.997334	8.0
496.0	2.0	n/a	0.0	0.0	46.0	1.997891	0.0
498.0	2.0	n/a	0.0	0.0	46.0	1.998575	0.0
500.0	2.0	n/a	0.0	0.0	46.0	1.998668	0.0
502.0	2.0	n/a	1.0	2.0	46.0	1.997106	8.0
504.0	2.0	n/a	1.0	2.0	30.0	0.18056	8.0
506.0	2.0	n/a	1.0	2.0	46.0	1.997791	8.0
508.0	2.0	n/a	0.0	0.0	46.0	1.999419	0.0
510.0	2.0	n/a	0.0	0.0	46.0	1.996328	0.0
512.0	2.0	n/a	0.0	0.0	46.0	1.997445	0.0
514.0	2.0	n/a	0.0	0.0	46.0	1.998347	0.0
516.0	2.0	n/a	0.0	0.0	46.0	1.999414	0.0
518.0	2.0	n/a	2.0	2.0	46.0	1.998381	13.0
520.0	2.0	n/a	2.0	2.0	46.0	1.99896	13.0
522.0	2.0	n/a	2.0	2.0	46.0	1.995379	13.0
524.0	2.0	n/a	2.0	2.0	46.0	1.998535	13.0
526.0	2.0	n/a	2.0	2.0	46.0	1.996829	13.0
528.0	2.0	n/a	0.0	0.0	46.0	1.998128	0.0
530.0	2.0	n/a	0.0	0.0	46.0	1.999798	0.0
532.0	2.0	n/a	2.0	2.0	46.0	1.997637	13.0
534.0	2.0	n/a	2.0	2.0	30.0	0.2015972	13.0
536.0	2.0	n/a	2.0	2.0	46.0	1.999172	13.0
538.0	2.0	n/a	0.0	0.0	46.0	1.996972	0.0
540.0	2.0	n/a	0.0	0.0	46.0	1.998851	0.0
542.0	2.0	n/a	0.0	0.0	46.0	1.997048	0.0
544.0	2.0	n/a	0.0	0.0	46.0	1.998312	0.0
546.0	2.0	n/a	0.0	0.0	46.0	1.997056	0.0
548.0	2.0	n/a	1.0	1.0	46.0	1.999024	6.0
550.0	2.0	n/a	1.0	1.0	46.0	1.997772	6.0
552.0	2.0	n/a	1.0	1.0	46.0	1.997654	6.0
554.0	2.0	n/a	1.0	1.0	46.0	2.000549	6.0
556.0	2.0	n/a	1.0	1.0	46.0	1.998137	6.0
558.0	2.0	n/a	1.0	1.0	46.0	1.998421	6.0
560.0	2.0	n/a	1.0	1.0	35.0	1.170957	6.0
562.0	2.0	n/a	1.0	1.0	46.0	1.998948	6.0
564.0	2.0	n/a	0.0	0.0	46.0	1.989473	0.0
566.0	2.0	n/a	0.0	0.0	46.0	1.998084	0.0
568.0	2.0	n/a	0.0	0.0	46.0	1.999797	0.0
570.0	2.0	n/a	0.0	0.0	46.0	1.995051	0.0
572.0	2.0	n/a	0.0	0.0	46.0	1.998751	0.0
574.0	2.0	n/a	1.0	2.0	46.0	1.998527	7.0
576.0	2.0	n/a	1.0	2.0	46.0	1.999026	7.0
578.0	2.0	n/a	1.0	2.0	46.0	1.997867	7.0
580.0	2.0	n/a	1.0	2.0	46.0	1.998827	7.0
582.0	2.0	n/a	1.0	2.0	46.0	1.995434	7.0
584.0	2.0	n/a	0.0	0.0	46.0	1.998805	0.0
586.0	2.0	n/a	1.0	2.0	46.0	1.998747	7.0
588.0	2.0	n/a	1.0	2.0	30.0	0.6650144	7.0
590.0	2.0	n/a	1.0	2.0	46.0	1.999208	7.0
592.0	2.0	n/a	0.0	0.0	46.0	1.997946	0.0
594.0	2.0	n/a	0.0	0.0	46.0	1.9981	0.0
596.0	2.0	n/a	0.0	0.0	46.0	1.99722	0.0
598.0	2.0	n/a	0.0	0.0	46.0	1.997404	0.0
600.0	2.0	n/a	0.0	0.0	46.0	1.998238	0.0
602.0	2.0	n/a	2.0	1.0	46.0	1.99903	16.0
604.0	2.0	n/a	2.0	1.0	46.0	1.997189	16.0
606.0	2.0	n/a	2.0	1.0	46.0	1.99753	16.0
608.0	2.0	n/a	2.0	1.0	46.0	2.000864	16.0
610.0	2.0	n/a	2.0	1.0	46.0	1.997314	16.0
612.0	2.0	n/a	0.0	0.0	46.0	1.998338	0.0
614.0	2.0	n/a	0.0	0.0	46.0	1.998161	0.0
616.0	2.0	n/a	0.0	0.0	46.0	1.998163	0.0
