subject_id,session_id,acq_id,cjv,cnr,efc,fber,fwhm_avg,fwhm_x,fwhm_y,fwhm_z,icvs_csf,icvs_gm,icvs_wm,inu_med,inu_range,provenance,qi_1,qi_2,rpve_csf,rpve_gm,rpve_wm,size_x,size_y,size_z,snr_csf,snr_gm,snr_total,snr_wm,snrd_csf,snrd_gm,snrd_total,snrd_wm,spacing_x,spacing_y,spacing_z,summary_bg_k,summary_bg_mad,summary_bg_mean,summary_bg_median,summary_bg_n,summary_bg_p05,summary_bg_p95,summary_bg_stdv,summary_csf_k,summary_csf_mad,summary_csf_mean,summary_csf_median,summary_csf_n,summary_csf_p05,summary_csf_p95,summary_csf_stdv,summary_gm_k,summary_gm_mad,summary_gm_mean,summary_gm_median,summary_gm_n,summary_gm_p05,summary_gm_p95,summary_gm_stdv,summary_wm_k,summary_wm_mad,summary_wm_mean,summary_wm_median,summary_wm_n,summary_wm_p05,summary_wm_p95,summary_wm_stdv,tpm_overlap_csf,tpm_overlap_gm,tpm_overlap_wm,wm2max
06,mri,epi,0.790810668642161,1.5860007631224535,0.7030983884773667,50.10455322265625,1.9165324719329593,1.98308,1.8882631832676582,1.8782542325312188,0.160230580250603,0.48469834561933917,0.35507107413005784,0.876932680606842,0.47928377687931034,"{'md5sum': '0c9fb209e866c31441f1cdc536674145', 'mriqc_pred': 0, 'settings': {'testing': False}, 'software': 'mriqc', 'version': '0.9.6', 'warnings': {'large_rot_frame': False, 'small_air_mask': True}}",0.0,0.001476314730895279,14.618414861989963,4.225442664849556,5.14493297467602,64,64,33,1.3943852860805306,11.332759625050052,8.507833954167143,12.796356951370846,10.724176209558944,14.186689150635512,14.089544608177198,17.357768464337134,3.0,3.000000238418579,4.050000190734863,2.288472118436827,38.894107818603516,101.76953125,97.58426666259766,33492.0,36.94088287353516,181.20611343383786,45.63795471191406,3.5947744143283575,316.1341552734375,819.85205078125,636.6724243164062,5496.0,343.91612243652344,1572.7007446289062,456.5556640625,0.36112914782752403,70.03385925292969,846.1583862304688,842.2347412109375,12634.0,731.1697937011719,976.0507568359374,74.3156509399414,0.43947918510357153,78.84455108642578,1035.7320556640625,1030.4952392578125,8562.0,913.0649200439452,1176.159582519531,80.5256576538086,0.10658096522092819,0.39284780621528625,0.33780089020729065,0.42943762198527735
06,mri,mprage,0.36475067808774486,3.632992944610197,0.6446911966046368,825.56396484375,4.639199822546662,4.4657594676399865,5.15645,4.29539,0.21742212269453798,0.4003282454885233,0.3822496318169387,0.909790575504303,0.35438213944435115,"{'md5sum': '125b66a3906176933ddc1a1b5c267707', 'mriqc_pred': 0, 'settings': {'testing': False}, 'software': 'mriqc', 'version': '0.9.6', 'warnings': {'large_rot_frame': True, 'small_air_mask': False}}",0.0008138137269675241,0.004999690973053869,23.94867730756389,13.226075871795391,16.69500011363682,256,256,192,3.6805465995023656,12.93382936007286,14.075354014086676,25.611686082684795,25.14498838885677,49.768982457594994,47.263455845139354,66.8763966889663,1.0000001192092896,1.0,1.0,2.542314875973143,9.796379089355469,24.668746948242188,22.752696990966797,1767263.0,10.432622051239013,45.48539505004882,11.083986282348633,10.691786969100486,92.9061508178711,390.8797912597656,375.997802734375,31880.0,255.70768966674802,569.2620056152343,102.15653991699219,0.1097635036991007,56.27934265136719,745.7000122070312,744.205078125,20921.0,652.4645385742188,843.2140502929688,57.538047790527344,0.5810694665250606,37.02768325805664,999.9678955078125,1000.0155029296875,251149.0,935.74013671875,1063.557861328125,39.045204162597656,0.22612634301185608,0.4994580149650574,0.5610700845718384,0.6083161642752078
07,mri,epi,4.283918255824362,0.3130853352330882,0.6611717467154598,71.4152603149414,1.8013217337182927,1.8052633333333334,1.6631898678215449,1.935512,0.21137396402791478,0.3371023081012479,0.4515237278708373,0.9202851057052612,0.46991348862647997,"{'md5sum': '9275cb13e4e0c48df7fc1a093779c5df', 'mriqc_pred': 1, 'settings': {'testing': False}, 'software': 'mriqc', 'version': '0.9.6', 'warnings': {'large_rot_frame': False, 'small_air_mask': True}}",0.0,0.001912256373284295,12.304681760789716,6.405450819419819,3.9543363963259424,64,64,33,1.7444355205460413,13.66281693956799,7.182808445298835,6.141172875782473,20.506873198682218,18.681713677231237,19.684182906057057,19.863961842257723,3.0,3.000000238418579,3.75,56.91419685661759,29.473630905151367,75.82452392578125,63.861854553222656,34011.0,24.338424682617188,157.24217224121094,62.47886657714844,-0.3387357172352261,636.5791015625,975.6478881835938,922.5743408203125,6893.0,325.106689453125,1862.3929931640623,528.82861328125,0.5817366880977626,57.37269592285156,842.6669311523438,840.4630737304688,3118.0,746.2526550292969,948.0884521484375,61.5047607421875,-0.7200644466987596,170.47872924804688,910.7381591796875,893.6506958007812,10854.0,704.3500122070312,1154.2298400878906,145.51121520996094,0.1067207083106041,0.29982316493988037,0.3467063903808594,0.3837425521228017
07,mri,mprage,0.31958330780509847,4.158887664927126,0.6214432357744407,1644.0828857421875,4.937149378419445,4.86234942036278,5.3901187148955545,4.55898,0.2308624816574284,0.3991370666905647,0.3700004516520069,0.9082977771759033,0.3206167101860047,"{'md5sum': '68f62daac368743c52d4de8a74385e80', 'mriqc_pred': 0, 'settings': {'testing': False}, 'software': 'mriqc', 'version': '0.9.6', 'warnings': {'large_rot_frame': True, 'small_air_mask': False}}",0.000389592773027772,0.005439584549244202,28.539087921849276,16.365001363562705,21.270936346023987,256,256,192,3.81238321822444,14.15906494438494,15.298582195930699,27.924298425182716,35.134113174375315,66.26531624388748,63.851574196457335,90.15529317110921,1.0000001192092896,1.000000238418579,1.0,5.545816491443899,7.266840934753418,17.061941146850586,15.206713676452637,1711936.0,6.334176301956177,34.043121337890625,9.091089248657227,-0.7198902464348458,122.0749282836914,400.070068359375,389.71124267578125,32046.0,258.4364013671875,573.9011535644531,102.22087860107422,0.1918718998513529,50.834327697753906,734.4924926757812,735.0217895507812,20139.0,648.8707275390625,818.5888732910156,51.910457611083984,0.5334395226629227,33.852088928222656,999.9910888671875,1000.0119018554688,202325.0,940.9281494140625,1058.2211181640625,35.81144332885742,0.23366445302963257,0.49967917799949646,0.5623245239257812,0.6323242046022047
08,mri,epi,0.893471262220863,1.335508984846575,0.7009419787525083,59.53118896484375,1.9787113333333337,1.9570766666666666,1.9509800000000002,2.0280773333333335,0.21364994896822107,0.5847856916638408,0.2015643593679382,0.8883163928985596,0.4930826187133791,"{'md5sum': '9e69280aa9769cbee6ab600a135ca3fb', 'mriqc_pred': 0, 'settings': {'testing': False}, 'software': 'mriqc', 'version': '0.9.6', 'warnings': {'large_rot_frame': False, 'small_air_mask': True}}",0.0009360698932186937,0.0026332841304765827,11.17403737673408,4.166169375696324,9.103844150365065,64,64,33,1.444080152006412,10.529321429466965,7.371203731325946,10.14020961250446,12.245364210639218,16.23900784314933,16.145257371303874,19.951400060123078,3.0,3.0,3.75,245.87851298733312,33.388328552246094,83.20292663574219,73.0673828125,28817.0,27.335228729248048,169.91825256347641,61.962039947509766,-0.6118744437880754,462.8700866699219,804.2339477539062,624.0719604492188,7278.0,282.3155059814453,1501.4731872558589,432.1291198730469,0.07655632245041444,78.69827270507812,829.040283203125,827.603759765625,18206.0,703.1526184082031,962.1682586669922,78.5977554321289,1.4865709476129565,90.34481048583984,1018.3621826171875,1016.8018798828125,4641.0,865.9588012695312,1179.962890625,100.26344299316406,0.11016412824392319,0.3957809805870056,0.1973157674074173,0.49293108457413637
08,mri,mprage,0.3136408824486083,4.225601650754141,0.6146475242462234,2225.168701171875,4.523982836629169,4.522570269566194,4.920418240321312,4.12896,0.225044589453055,0.41935633066364625,0.35559907988329875,0.8439494371414185,0.3064343333244324,"{'md5sum': '6a0a6bbe7e6a8bd0c15f4c6aeaf86426', 'mriqc_pred': 0, 'settings': {'testing': False}, 'software': 'mriqc', 'version': '0.9.6', 'warnings': {'large_rot_frame': True, 'small_air_mask': False}}",0.0007318299050610873,0.0063375909791933355,26.74836816857975,14.695590436669224,20.53514592454473,256,256,192,3.867475140723901,14.542176052488843,15.4922146063644,28.066992625880452,36.92457093905311,69.35587075776975,66.83055785243754,94.21123186048975,0.9999999403953552,1.0000003576278687,1.0,3.3248719795666153,6.954010486602783,15.924004554748535,14.386007308959961,2299238.0,5.8086795091629035,31.214484596252436,8.133260726928711,2.1772810068947157,96.44117736816406,408.9666442871094,391.9395446777344,26324.0,268.5606750488281,592.4757629394531,101.34056091308594,0.1824693734677445,49.409141540527344,737.9866943359375,736.184814453125,16614.0,657.7103332519531,825.0522674560547,50.62259292602539,0.7121944551301791,33.33864212036133,998.8753051757812,1000.0145263671875,188997.0,938.2540649414062,1054.4081298828125,35.62946319580078,0.22034133970737457,0.5078651309013367,0.5494620203971863,0.6628668646424318
09,mri,epi,0.9149743208057316,1.2079682895327515,0.7088585008765265,59.45287322998047,1.917251728576576,1.9534266666666669,1.8572831857297274,1.9410453333333335,0.22649544652241813,0.5635549556014229,0.20994959787615902,1.2250192165374756,0.6508632004261017,"{'md5sum': '8b86744f400da0b6b6d3aa26e30fa16e', 'mriqc_pred': 0, 'settings': {'testing': False}, 'software': 'mriqc', 'version': '0.9.6', 'warnings': {'large_rot_frame': False, 'small_air_mask': True}}",0.0,0.004296961703215912,9.520830360328219,3.9081923951547535,7.2192434934521845,64,64,33,1.3716187283955175,9.768015020518742,6.733747532326167,9.061608848064244,12.387245961166347,14.64039686800368,14.961072487716152,17.85557463397843,3.0,3.000000238418579,3.75,10.842623398709053,37.30414581298828,94.314697265625,86.27779388427734,25153.0,21.55250511169439,186.57435302734368,55.676429748535156,2.465843359382249,542.6885986328125,908.2289428710938,705.3426513671875,8471.0,303.82371520996094,1785.6566162109375,514.210693359375,0.2957135327407774,82.97233581542969,840.8032836914062,833.639404296875,17927.0,713.3810791015625,995.0948974609375,85.3414077758789,1.646544236752078,84.53710174560547,1009.6735229492188,1016.7149658203125,4996.0,761.4412841796875,1172.57568359375,112.18904113769531,0.10264649242162704,0.3907181918621063,0.21763643622398376,0.3895472516864767
09,mri,mprage,0.3187476827200155,4.255249395599095,0.6187965742896779,2003.1143798828125,4.833856666666667,4.80796,5.22754,4.46607,0.2209783338319742,0.4142552212074947,0.36476644496053107,0.9032901525497437,0.32200267910957314,"{'md5sum': '8d968b69b1dcf5814b34280c4b09c991', 'mriqc_pred': 0, 'settings': {'testing': False}, 'software': 'mriqc', 'version': '0.9.6', 'warnings': {'large_rot_frame': True, 'small_air_mask': False}}",0.0007419540538405506,0.0058712773078660584,25.14428976763574,13.676750991439524,18.33608645163374,256,256,192,3.5900138738339433,13.847583491810628,14.706900215131315,26.683103279749375,35.19671185518298,69.98866183522328,67.28049275469773,96.65610457368696,1.0,1.0,1.0,3.9926825729322246,6.7780680656433105,15.594796180725098,14.110262870788574,2073271.0,5.579679489135742,30.734893798828125,8.076598167419434,111.66348425306536,79.67928314208984,373.542724609375,364.1466369628906,33759.0,248.4398422241211,535.0438171386719,101.43170928955078,0.040995093934467874,52.9700927734375,724.7903442382812,724.1055908203125,19294.0,640.3764251708984,809.9720611572266,52.28976058959961,0.7267054781007167,34.97317886352539,1000.87158203125,1000.008056640625,216487.0,941.0135314941406,1063.1278930664062,37.477115631103516,0.24157044291496277,0.5218707919120789,0.5795148611068726,0.6211595601207505
10,mri,epi,1.4249304533490577,0.7994593481346942,0.6960823142561826,88.75420379638672,1.9670034520557629,2.0540731700902644,1.8529131860770238,1.994024,0.22263424240109178,0.5369437085109946,0.24042204908791362,1.0044779777526855,0.6148882836103438,"{'md5sum': 'f829556ebd150cf8c234b5cb789fac2c', 'mriqc_pred': 0, 'settings': {'testing': False}, 'software': 'mriqc', 'version': '0.9.6', 'warnings': {'large_rot_frame': False, 'small_air_mask': True}}",0.00022177866489243733,0.0025407746719906723,9.844527156667404,4.455956994809864,6.9551300731164565,64,64,33,1.5193275012597,10.793013698520145,6.578713073666691,7.423798021220226,12.220159234693382,13.84512545374939,14.060941428864064,16.11753959814942,3.000000238418579,3.000000238418579,3.75,32.5561289441006,37.003597259521484,81.25759887695312,64.90460205078125,31556.0,17.721693992614746,182.43017578125,74.10360717773438,0.34955000511019163,511.4019470214844,856.8473510742188,690.2224731445312,7789.0,304.2012573242188,1602.7849609374998,454.26556396484375,0.25756756148562987,71.32743072509766,783.929931640625,782.0042724609375,17153.0,670.0945922851563,907.1601928710937,72.45256042480469,-0.27022598479668014,111.56401062011719,891.0325927734375,910.3554077148438,5927.0,661.9967895507813,1064.0120849609375,122.61629486083984,0.10398758947849274,0.3566882908344269,0.21392564475536346,0.40868600673518896
10,mri,mprage,0.29876002879438335,4.411827032656948,0.6521370232628658,1921.1287841796875,4.906326521829295,4.895410291789191,5.305408735091988,4.518160538606708,0.2330503923947736,0.4141521225265698,0.35279748507865655,0.849411129951477,0.33303449153900133,"{'md5sum': '867a44359616b6e0efa1995e13dcd8dd', 'mriqc_pred': 0, 'settings': {'testing': False}, 'software': 'mriqc', 'version': '0.9.6', 'warnings': {'large_rot_frame': True, 'small_air_mask': False}}",4.366738229033465e-05,0.005904832514325058,24.363000921054685,13.822583414538425,19.0833749543696,256,256,192,3.8980190779013224,13.823618741323136,15.296813017506375,28.168801233294666,37.02373948839461,74.10005240803758,71.35332308431566,102.93617735651479,0.9999999403953552,1.000000238418579,0.9999998807907104,23.482542077452116,6.364541530609131,15.04098892211914,13.493927001953125,1353888.0,5.730199623107911,29.615826320648182,7.7379631996154785,0.1700656339671589,91.21688842773438,374.51947021484375,359.67950439453125,39884.0,251.68388671875002,549.6098083496094,92.27122497558594,0.19986318488325194,50.91947937011719,720.0087280273438,719.8697509765625,22533.0,636.0810424804688,806.6003784179687,52.07419204711914,0.9117735368509932,32.77461242675781,999.617431640625,1000.0079345703125,209978.0,941.2801757812499,1056.0999328613282,35.500465393066406,0.22982598841190338,0.49761253595352173,0.5512948036193848,0.6508242153185333
