subject_id,session_id,task_id,run_id,aor,aqi,dummy_trs,dvars_nstd,dvars_std,dvars_vstd,efc,fber,fd_mean,fd_num,fd_perc,fwhm_avg,fwhm_x,fwhm_y,fwhm_z,gcor,gsr_x,gsr_y,provenance,size_t,size_x,size_y,size_z,snr,spacing_tr,spacing_x,spacing_y,spacing_z,summary_bg_k,summary_bg_mad,summary_bg_mean,summary_bg_median,summary_bg_n,summary_bg_p05,summary_bg_p95,summary_bg_stdv,summary_fg_k,summary_fg_mad,summary_fg_mean,summary_fg_median,summary_fg_n,summary_fg_p05,summary_fg_p95,summary_fg_stdv,tsnr
03,mri,facerecognition,09,0.007211285714285714,0.011163558238095237,0,35.46596672191389,1.1459909723444974,1.059798543205742,0.5892372008258641,609.0435791015625,0.30299615242274097,98,46.666666666666664,2.434401948956635,2.414216666666667,2.82112,2.067869180203238,0.0402075,0.0017230284865945578,0.04468957707285881,"{'md5sum': '4e0354eacc1dc02f8a75e94b988ec1aa', 'settings': {'fd_thres': 0.2, 'hmc_fsl': False}, 'software': 'mriqc', 'version': '0.9.6'}",210,64,64,33,4.258002144768936,2.0,3.0,3.0,3.9000000953674316,11.81604945376134,12.948057174682617,60.66511154174805,32.47142791748047,67498.0,21.361906051635742,211.9538208007812,70.41897583007812,2.1504920601905617,158.00302124023438,841.014892578125,840.6381225585938,36073.0,522.925732421875,1156.2610107421879,197.42274475097656,39.38504409790039
04,mri,facerecognition,01,0.0005395714285714285,0.005503758428571429,0,27.21868473066984,1.1496312166985647,1.0072938466985644,0.5877668064976406,689.3301391601562,0.11674758200016705,18,8.571428571428571,2.404647590541355,2.4255,2.789163333333333,1.999279438290732,0.0346751,-0.0044893985614180565,0.01913212239742279,"{'md5sum': '4065c0ce8e54781a23b56755978cabc4', 'settings': {'fd_thres': 0.2, 'hmc_fsl': False}, 'software': 'mriqc', 'version': '0.9.6'}",210,64,64,33,4.321901101108628,2.0,3.0,3.0,3.9000000953674316,53.39591891452063,8.810891151428223,46.878849029541016,29.400001525878906,63221.0,22.69523811340332,120.18572235107422,56.184120178222656,2.113496195934035,150.561767578125,815.901611328125,823.8357543945312,38322.0,494.23548126220703,1107.7981445312498,190.61634826660156,61.330135345458984
04,mri,facerecognition,02,0.001407047619047619,0.007090140857142858,0,29.05434236090909,1.1429959463636368,1.0010132036363641,0.587843642470373,689.2544555664062,0.14177620056525644,31,14.761904761904763,2.4401689577508296,2.45307,2.829893333333333,2.0375435399191555,0.0295218,-0.0035336343571543694,0.017972640693187714,"{'md5sum': '30e6d283be59d195a87686e29efcb8e1', 'settings': {'fd_thres': 0.2, 'hmc_fsl': False}, 'software': 'mriqc', 'version': '0.9.6'}",210,64,64,33,4.282083293901054,2.0,3.0,3.0,3.9000000953674316,56.89304136680676,9.202722549438477,46.733978271484375,29.664287567138672,62932.0,22.24285888671875,119.58167304992665,55.388179779052734,2.0011723761380393,153.26573181152344,819.1740112304688,826.6381225585938,38469.0,491.23525390625,1114.90859375,193.04327392578125,53.382869720458984
04,mri,facerecognition,03,0.020247142857142863,0.022461653714285715,0,32.176721098181815,1.1011049148325358,0.9855933532057413,0.5886299324649265,669.223876953125,0.20113894753378445,64,30.476190476190474,2.4913573333752024,2.48229,2.8997666666666664,2.0920153334589413,0.0262906,-0.005223816726356745,0.018443293869495392,"{'md5sum': '604dc9e9d902ca41398c557448b25adf', 'settings': {'fd_thres': 0.2, 'hmc_fsl': False}, 'software': 'mriqc', 'version': '0.9.6'}",210,64,64,33,4.307930066381214,2.0,3.0,3.0,3.9000000953674316,51.75671346565508,9.396873474121094,47.96770477294922,30.185714721679688,63250.0,22.85238265991211,122.29309997558592,57.19309997558594,2.0697895671619886,153.0751495361328,827.7850341796875,836.5857543945312,38289.0,495.86669921875,1123.4714355468748,194.19415283203125,31.329452514648438
04,mri,facerecognition,04,0.008357333333333333,0.011139406047619047,0,29.773534053875608,1.2252647037320572,1.076625713014354,0.5889834229056833,663.7599487304688,0.16385327250292864,51,24.285714285714285,2.420656564615502,2.4170766666666665,2.81067,2.0342230271798396,0.019611,-0.005428631789982319,0.015659868717193604,"{'md5sum': 'abc19eefb424f45739bea96093889589', 'settings': {'fd_thres': 0.2, 'hmc_fsl': False}, 'software': 'mriqc', 'version': '0.9.6'}",210,64,64,33,4.3868703913336775,2.0,3.0,3.0,3.9000000953674316,55.17899161559179,10.011096954345703,49.85469436645508,30.642858505249023,63609.0,22.69523811340332,128.73143310546868,63.63737487792969,1.951195871495833,155.23199462890625,839.89208984375,845.395263671875,37920.0,517.298617553711,1137.1317565917966,192.70779418945312,45.08660888671875
04,mri,facerecognition,05,0.0008360765550239235,0.008284307607655502,1,29.905100520144245,1.1532585282692307,0.9884663842788464,0.5886097538883274,676.4373779296875,0.1602010813676752,55,26.31578947368421,2.4127858809307487,2.4125799999999997,2.8008699999999997,2.024907642792246,0.023977,-0.00577881932258606,0.017004359513521194,"{'md5sum': '7e75ac080a36ecb483d805d16d09c393', 'settings': {'fd_thres': 0.2, 'hmc_fsl': False}, 'software': 'mriqc', 'version': '0.9.6'}",209,64,64,33,4.329646093735952,2.0,3.0,3.0,3.9000000953674316,59.41107030191857,9.739774703979492,50.12541580200195,30.44976043701172,63576.0,22.966506958007812,130.83970260620117,64.30347442626953,2.0307952489026224,156.15911865234375,840.9520263671875,846.23681640625,38002.0,514.4150268554687,1144.169610595703,195.44915771484375,51.23907470703125
04,mri,facerecognition,06,0.006603857142857142,0.02071687114285714,0,30.537268853253607,1.0193798972727273,0.929228754928229,0.5893129688516456,657.60107421875,0.20050147756131328,79,37.61904761904762,2.5004137434332496,2.4839033333333336,2.9009866666666664,2.116351230299748,0.0198311,-0.004725937731564045,0.01780037023127079,"{'md5sum': 'd7e15b1f5a4e82edaa35f18d7600774a', 'settings': {'fd_thres': 0.2, 'hmc_fsl': False}, 'software': 'mriqc', 'version': '0.9.6'}",210,64,64,33,4.248127052673299,2.0,3.0,3.0,3.9000000953674316,70.11688172841497,10.893597602844238,50.141014099121094,31.08095359802246,63307.0,22.038095474243164,130.2257202148437,63.34550857543945,2.0101320217839556,157.0252685546875,840.2006225585938,847.6214599609375,38238.0,497.36598510742186,1145.25625,199.52566528320312,32.0061149597168
04,mri,facerecognition,07,0.0033353809523809525,0.012238352904761905,0,29.66897827598087,1.1609807327751192,1.0100926287081338,0.5886489868868404,668.0475463867188,0.16926096625874013,46,21.904761904761905,2.427020325185545,2.419993333333333,2.8128933333333332,2.048174308889968,0.0184489,-0.005852833855897188,0.016459152102470398,"{'md5sum': '11ab27effe02fb25d1bc4890566b6c67', 'settings': {'fd_thres': 0.2, 'hmc_fsl': False}, 'software': 'mriqc', 'version': '0.9.6'}",210,64,64,33,4.38399554347556,2.0,3.0,3.0,3.9000000953674316,60.440906604486244,10.032275199890137,50.14359664916992,30.77142906188965,63621.0,22.985715866088867,131.04286193847656,63.14065170288086,1.9132321859382522,156.77459716796875,847.66162109375,852.0452880859375,37884.0,521.676693725586,1148.5796264648438,194.3510284423828,42.429691314697266
04,mri,facerecognition,08,0.003808285714285715,0.017968326333333333,0,29.08975415023924,1.0765387947368417,0.9549175394736841,0.5894607389850134,663.8797607421875,0.15963427354955725,50,23.80952380952381,2.4578047692751466,2.4387,2.8430066666666662,2.0917076411587727,0.0110197,-0.006358478218317032,0.016688622534275055,"{'md5sum': '190bd250efcab33e4c0328e706d93172', 'settings': {'fd_thres': 0.2, 'hmc_fsl': False}, 'software': 'mriqc', 'version': '0.9.6'}",210,64,64,33,4.39977354667056,2.0,3.0,3.0,3.9000000953674316,61.24460434865429,10.766517639160156,51.31245422363281,31.142858505249023,63650.0,22.561904907226562,133.95286178588864,66.27093505859375,1.8561192228483119,157.0746612548828,849.8023071289062,854.1785888671875,37948.0,527.4347778320313,1153.6950744628907,194.13893127441406,35.341182708740234
04,mri,facerecognition,09,0.0020856190476190475,0.006933674476190476,0,28.694974981578934,1.1840667338755975,1.016515779473684,0.5890587412695908,666.8285522460938,0.1493750271090899,36,17.142857142857142,2.4120445988636035,2.4140099999999998,2.79527,2.0268537965908098,0.0198436,-0.0060180057771503925,0.01740148849785328,"{'md5sum': '0d1501b0f6e803b01ce464411d179975', 'settings': {'fd_thres': 0.2, 'hmc_fsl': False}, 'software': 'mriqc', 'version': '0.9.6'}",210,64,64,33,4.362380182598859,2.0,3.0,3.0,3.9000000953674316,59.02777396225259,10.095813751220703,50.7183723449707,30.738096237182617,63471.0,23.038095474243164,133.8976287841797,64.77471923828125,1.9520065963569087,157.9677276611328,848.9016723632812,853.376220703125,38013.0,521.005712890625,1154.296240234375,195.61912536621094,55.130836486816406
