onset	duration	trial_type	TrialNum	StimCond	StimulusNum	Response	response_time	Correct
383.722	2.000	classification-probabilistic	165	1	6	L	1.350	1
386.779	2.000	classification-probabilistic	167	1	5	R	1.464	1
391.400	2.000	classification-probabilistic	169	1	9	L	1.247	1
395.892	2.000	classification-deterministic	171	2	10	R	2.052	0
401.177	2.000	classification-deterministic	173	2	7	L	0.999	1
405.300	2.000	classification-probabilistic	175	1	14	R	1.059	1
408.322	2.000	classification-probabilistic	177	1	2	R	0.731	1
411.802	2.000	classification-deterministic	179	2	13	L	1.270	1
416.195	2.000	classification-deterministic	181	2	1	-	0.000	-1
422.188	2.000	classification-probabilistic	183	1	11	R	0.881	1
426.585	2.000	classification-probabilistic	185	1	1	R	0.752	1
431.182	2.000	classification-probabilistic	187	1	12	L	0.992	-1
434.615	2.000	classification-deterministic	189	2	10	L	1.508	1
437.777	2.000	classification-deterministic	191	2	7	L	1.312	1
443.221	2.000	classification-probabilistic	193	1	8	R	1.022	1
449.011	2.000	classification-probabilistic	195	1	10	L	1.315	1
452.189	2.000	classification-deterministic	197	2	13	L	2.055	1
456.499	2.000	classification-deterministic	199	2	9	L	1.887	0
