onset	duration	trial_type	feedback	TrialNum	StimCond	StimulusNum	Response	response_time	Correct	Feedback
0.196	2.000	feedback	0.440	1	1	5	R	0.961	1	R
4.691	2.000	feedback	0.440	2	1	11	R	0.950	1	R
9.191	2.000	feedback	0.440	3	1	11	R	0.698	1	R
13.618	2.000	feedback	0.440	4	1	5	R	0.581	1	R
18.087	2.000	feedback	0.440	5	1	1	R	0.670	1	R
22.671	n/a	n/a	n/a	6	1	0	R	0.402	-	-
27.171	n/a	n/a	n/a	7	1	0	R	0.534	-	-
31.664	n/a	n/a	n/a	8	1	0	R	0.834	-	-
36.192	2.000	feedback	0.440	9	1	14	R	1.259	1	R
40.605	2.000	feedback	-1.560	10	1	6	R	1.318	0	L
45.105	2.000	feedback	0.440	11	1	10	L	1.173	1	L
49.606	2.000	feedback	-1.560	12	1	6	R	0.993	0	L
54.111	2.000	feedback	0.440	13	1	6	L	0.881	1	L
58.680	n/a	n/a	n/a	14	1	0	R	0.706	-	-
63.170	n/a	n/a	n/a	15	1	0	R	0.489	-	-
67.672	n/a	n/a	n/a	16	1	0	R	0.403	-	-
72.192	2.000	feedback	0.440	17	1	11	R	1.036	1	R
76.619	2.000	feedback	0.440	18	1	6	L	1.270	1	L
81.196	2.000	feedback	-1.560	19	1	13	R	0.949	0	L
85.609	2.000	feedback	0.440	20	1	10	L	0.993	1	L
90.191	2.000	feedback	-1.560	21	1	11	L	1.526	0	R
94.667	n/a	n/a	n/a	22	1	0	R	0.608	-	-
99.170	n/a	n/a	n/a	23	1	0	R	0.458	-	-
103.669	n/a	n/a	n/a	24	1	0	R	0.535	-	-
108.109	2.000	feedback	0.440	25	1	10	L	1.902	1	L
112.609	2.000	feedback	0.440	26	1	10	L	0.780	1	L
117.086	2.000	feedback	0.440	27	1	4	L	0.845	1	L
121.618	2.000	feedback	0.440	28	1	5	R	1.609	1	R
126.087	2.000	feedback	-1.560	29	1	4	L	0.859	1	R
130.670	n/a	n/a	n/a	30	1	0	R	0.711	-	-
135.168	n/a	n/a	n/a	31	1	0	R	0.774	-	-
139.671	n/a	n/a	n/a	32	1	0	R	1.299	-	-
144.091	2.000	feedback	0.440	33	1	2	R	1.554	1	R
148.593	2.000	feedback	0.440	34	1	2	R	0.701	1	R
153.111	2.000	feedback	0.440	35	1	6	L	1.029	1	L
157.691	2.000	feedback	-1.560	36	1	11	L	1.932	0	R
162.087	2.000	feedback	0.440	37	1	1	R	1.485	1	R
166.664	n/a	n/a	n/a	38	1	0	R	0.999	-	-
171.171	n/a	n/a	n/a	39	1	0	R	0.414	-	-
175.663	n/a	n/a	n/a	40	1	0	R	0.560	-	-
180.121	2.000	feedback	0.440	41	1	8	R	1.337	1	R
184.615	2.000	feedback	0.440	42	1	5	R	1.624	1	R
189.082	2.000	feedback	0.440	43	1	3	L	0.937	1	L
193.584	2.000	feedback	0.440	44	1	1	R	1.248	1	R
198.195	2.000	feedback	0.440	45	1	14	R	1.545	1	R
202.667	n/a	n/a	n/a	46	1	0	R	2.757	-	-
207.178	n/a	n/a	n/a	47	1	0	R	0.774	-	-
211.670	n/a	n/a	n/a	48	1	0	R	1.090	-	-
216.196	2.000	feedback	0.440	49	1	11	R	0.988	1	R
220.691	2.000	feedback	0.440	50	1	11	R	0.567	1	R
225.190	2.000	feedback	0.440	51	1	11	R	0.685	1	R
229.587	2.000	feedback	-1.560	52	1	4	R	1.692	0	L
234.118	2.000	feedback	-1.560	53	1	9	R	2.298	0	L
238.670	n/a	n/a	n/a	54	1	0	R	0.707	-	-
243.170	n/a	n/a	n/a	55	1	0	R	0.375	-	-
247.663	n/a	n/a	n/a	56	1	0	R	0.707	-	-
252.083	2.000	feedback	-1.560	57	1	3	L	0.800	1	R
256.606	2.000	feedback	-1.560	58	1	6	R	1.734	0	L
261.113	2.000	feedback	0.440	59	1	6	L	1.309	1	L
265.690	2.000	feedback	0.440	60	1	11	R	0.819	1	R
270.184	2.000	feedback	0.440	61	1	12	L	2.138	-1	L
274.658	n/a	n/a	n/a	62	1	0	-	0.000	-	-
279.171	n/a	n/a	n/a	63	1	0	R	0.488	-	-
283.671	n/a	n/a	n/a	64	1	0	R	0.372	-	-
288.117	2.000	feedback	0.440	65	1	8	R	2.201	1	R
292.582	2.000	feedback	-1.560	66	1	3	L	0.863	1	R
297.188	2.000	feedback	0.440	67	1	14	R	1.003	1	R
301.587	2.000	feedback	0.440	68	1	4	L	1.255	1	L
306.111	2.000	feedback	0.440	69	1	6	L	1.515	1	L
310.668	n/a	n/a	n/a	70	1	0	R	1.088	-	-
315.169	n/a	n/a	n/a	71	1	0	R	0.715	-	-
319.667	n/a	n/a	n/a	72	1	0	R	0.737	-	-
324.108	2.000	feedback	0.440	73	1	10	L	1.280	1	L
328.587	2.000	feedback	0.440	74	1	1	R	0.934	1	R
333.106	2.000	feedback	0.440	75	1	10	L	1.277	1	L
337.610	2.000	feedback	0.440	76	1	10	L	1.457	1	L
342.201	2.000	feedback	0.440	77	1	14	R	1.779	1	R
346.676	n/a	n/a	n/a	78	1	0	R	0.427	-	-
351.172	n/a	n/a	n/a	79	1	0	R	0.331	-	-
355.665	n/a	n/a	n/a	80	1	0	R	0.444	-	-
