onset	duration	trial_type	feedback	TrialNum	StimCond	StimulusNum	Response	response_time	Correct	Feedback
0.188	2.000	feedback	0.680	1	1	10	L	1.136	1	L
4.592	2.000	feedback	-1.320	2	1	2	R	1.095	1	L
9.189	2.000	feedback	0.680	3	1	11	R	0.979	1	R
13.611	2.000	feedback	-1.320	4	1	6	L	0.584	1	R
18.088	2.000	feedback	-1.320	5	1	4	L	0.899	1	R
22.697	n/a	n/a	n/a	6	1	0	R	0.686	-	-
27.177	n/a	n/a	n/a	7	1	0	R	0.311	-	-
31.671	n/a	n/a	n/a	8	1	0	R	0.433	-	-
36.112	2.000	feedback	0.680	9	1	5	R	0.964	1	R
40.609	2.000	feedback	-1.320	10	1	10	R	1.646	0	L
45.111	2.000	feedback	0.680	11	1	6	L	1.086	1	L
49.609	2.000	feedback	0.680	12	1	6	L	0.806	1	L
54.197	2.000	feedback	0.680	13	1	14	R	1.326	1	R
58.683	n/a	n/a	n/a	14	1	0	R	0.685	-	-
63.176	n/a	n/a	n/a	15	1	0	R	0.360	-	-
67.671	n/a	n/a	n/a	16	1	0	R	0.490	-	-
72.108	2.000	feedback	0.680	17	1	10	L	1.540	1	L
76.609	2.000	feedback	0.680	18	1	10	L	1.047	1	L
81.209	2.000	feedback	-1.320	19	1	11	R	0.782	1	L
85.609	2.000	feedback	0.680	20	1	10	L	1.103	1	L
90.084	2.000	feedback	0.680	21	1	1	R	0.966	1	R
94.696	n/a	n/a	n/a	22	1	0	R	0.666	-	-
99.175	n/a	n/a	n/a	23	1	0	R	0.496	-	-
103.668	n/a	n/a	n/a	24	1	0	R	0.734	-	-
108.190	2.000	feedback	0.680	25	1	11	R	1.135	1	R
112.586	2.000	feedback	0.680	26	1	3	L	1.103	1	L
117.189	2.000	feedback	0.680	27	1	11	R	1.286	1	R
121.689	2.000	feedback	-1.320	28	1	13	R	2.974	0	L
126.109	2.000	feedback	-1.320	29	1	7	R	1.372	0	L
130.668	n/a	n/a	n/a	30	1	0	R	0.631	-	-
135.170	n/a	n/a	n/a	31	1	0	R	0.281	-	-
139.669	n/a	n/a	n/a	32	1	0	R	0.350	-	-
144.191	2.000	feedback	-1.320	33	1	14	R	0.672	1	L
148.686	2.000	feedback	0.680	34	1	11	R	1.467	1	R
153.106	2.000	feedback	0.680	35	1	10	L	0.892	1	L
157.609	2.000	feedback	0.680	36	1	6	L	0.754	1	L
162.108	2.000	feedback	0.680	37	1	6	L	1.424	1	L
166.673	n/a	n/a	n/a	38	1	0	R	0.699	-	-
171.169	n/a	n/a	n/a	39	1	0	R	0.275	-	-
175.679	n/a	n/a	n/a	40	1	0	R	0.550	-	-
180.189	2.000	feedback	0.680	41	1	11	R	1.155	1	R
184.587	2.000	feedback	0.680	42	1	2	R	0.744	1	R
189.109	2.000	feedback	0.680	43	1	10	L	0.752	1	L
193.611	2.000	feedback	0.680	44	1	6	L	1.334	1	L
198.087	2.000	feedback	0.680	45	1	1	R	1.468	1	R
202.671	n/a	n/a	n/a	46	1	0	R	0.447	-	-
207.169	n/a	n/a	n/a	47	1	0	R	0.397	-	-
211.669	n/a	n/a	n/a	48	1	0	R	0.289	-	-
216.115	2.000	feedback	-1.320	49	1	8	L	1.182	0	R
220.585	2.000	feedback	0.680	50	1	4	R	1.237	0	R
225.111	2.000	feedback	-1.320	51	1	6	R	0.709	0	L
229.608	2.000	feedback	-1.320	52	1	10	R	2.350	0	L
234.108	2.000	feedback	0.680	53	1	10	L	0.802	1	L
238.671	n/a	n/a	n/a	54	1	0	R	0.624	-	-
243.171	n/a	n/a	n/a	55	1	0	R	0.286	-	-
247.663	n/a	n/a	n/a	56	1	0	R	0.488	-	-
252.084	2.000	feedback	0.680	57	1	4	L	1.075	1	L
256.586	2.000	feedback	0.680	58	1	3	L	2.050	1	L
261.108	2.000	feedback	0.680	59	1	10	L	2.116	1	L
265.585	2.000	feedback	-1.320	60	1	3	L	0.719	1	R
270.189	2.000	feedback	0.680	61	1	11	R	0.846	1	R
274.670	n/a	n/a	n/a	62	1	0	R	0.891	-	-
279.170	n/a	n/a	n/a	63	1	0	R	0.654	-	-
283.666	n/a	n/a	n/a	64	1	0	R	0.399	-	-
288.086	2.000	feedback	0.680	65	1	3	L	1.049	1	L
292.614	2.000	feedback	-1.320	66	1	5	L	1.366	0	R
297.190	2.000	feedback	0.680	67	1	14	R	1.311	1	R
301.584	2.000	feedback	-1.320	68	1	4	R	2.250	0	L
306.110	2.000	feedback	-1.320	69	1	6	R	1.051	0	L
310.670	n/a	n/a	n/a	70	1	0	R	0.604	-	-
315.170	n/a	n/a	n/a	71	1	0	R	0.432	-	-
319.670	n/a	n/a	n/a	72	1	0	R	0.533	-	-
324.111	2.000	feedback	-1.320	73	1	6	R	1.176	0	L
328.608	2.000	feedback	0.680	74	1	10	L	1.082	1	L
333.086	2.000	feedback	0.680	75	1	3	L	0.747	1	L
337.587	2.000	feedback	0.680	76	1	1	R	0.838	1	R
342.185	2.000	feedback	-1.320	77	1	13	L	1.497	1	R
346.670	n/a	n/a	n/a	78	1	0	R	0.829	-	-
351.170	n/a	n/a	n/a	79	1	0	R	0.449	-	-
355.670	n/a	n/a	n/a	80	1	0	R	1.888	-	-
