name	type	units	sampling_frequency	tracking_system	tracked_point	component	placement
Rigid6_eul_x	ORNT	rad	480.117793151241	PhaseSpace6	Rigid6	x	Rigid6
Rigid6_eul_y	ORNT	rad	480.117793151241	PhaseSpace6	Rigid6	y	Rigid6
Rigid6_eul_z	ORNT	rad	480.117793151241	PhaseSpace6	Rigid6	z	Rigid6
Rigid6_cart_x	POS	m	480.117793151241	PhaseSpace6	Rigid6	x	Rigid6
Rigid6_cart_y	POS	m	480.117793151241	PhaseSpace6	Rigid6	y	Rigid6
Rigid6_cart_z	POS	m	480.117793151241	PhaseSpace6	Rigid6	z	Rigid6
Rigid6_Conf	MISC	n/a	480.117793151241	PhaseSpace6	Rigid6	Conf	Rigid6
PhaseSpace6_latency	LATENCY	seconds	480.117793151241	PhaseSpace6	n/a	latency	n/a
