0.40487	-0.063826	-0.023058	0.00028845	0.0063428	0.0046802	0.0045542	0.00083358	0.00072506	0.0032079	0.004179	-0.002251	-0.02605	-0.00074343	0.013277	0.0014944	-0.0046681	0.0024071	0.0023266	0.0063666	0.0025713	0.0062433	0.0049908	0.0017677	0.0022766	0.0020405	0.0012294	0.0065405	0.0059282	0.0060613	0.0032504	0.0020457	0.0030925	-0.0029432	-0.0017873	0.00048517	0.0083177	-2.4938e-05	-0.00043128	0.0052214	0.0022976	0.0068792	-0.0049973	0.0021403	0.0053911	-0.0047811	0.0011057	0.003999	0.0052439	0.012305	0.004697	0.0048411	0.0053374	0.0015054	0.0020884	0.0043213	-0.0028151	-0.054144	-0.052893	-0.11696	-0.026135	0.010697	0.0081795	0.0019627	-0.00014933	-0.00062783	0.0045039	-0.00098986	0.00048851	0.0040662	0.0038664	0.0067119	-0.0012188	-0.039688	-0.036341	0.0026292	0.0080162	0.0057151	0.0034342	0.0058002	0.0042245	0.00029881	0.0062439	0.00064851	0.00044698	0.0077894	-0.00081631	-0.0028329	0.0014516	0.0012287	0.000711	0.00072515	0.0028343	-0.002978	0.0079793	0.0059279	0.0010225	0.0065348	0.0052753	0.0044447
-0.063826	0.48472	-0.063657	-0.0053016	0.0063651	0.0050761	0.0097798	0.001309	0.0057041	0.0031395	-0.014	-0.045079	-0.072733	-0.031063	0.009289	0.0038757	-0.0073475	0.0011833	0.0042668	0.010405	0.0041998	0.0054422	0.0090383	0.00032094	0.0026433	0.0078076	0.0022621	0.011611	-0.019986	0.0067421	0.0039438	0.001605	0.004758	0.00015883	-0.0025435	-0.0075929	0.015587	0.00039529	-0.0012675	0.0074851	0.0054391	0.007219	0.0031006	0.0037965	-0.00065839	0.0034625	-0.00093107	0.0079512	0.0090154	-0.00019278	0.005085	0.0058881	-0.0044847	0.0026031	-0.00064226	0.0058427	0.0037441	-0.015451	-0.056437	-0.032946	0.0052815	0.0099164	0.011549	0.0083008	-0.0024958	0.0050105	0.010042	0.0002761	-0.0045395	0.0010622	-0.00042931	0.0057638	0.0059369	-0.025473	-0.049972	0.0067485	0.011442	0.0050977	0.0048765	0.010757	0.0051293	0.0014132	0.0063969	-3.3628e-05	0.00074861	0.01359	-0.00095883	-0.006312	0.0010751	0.0042407	0.0016059	-0.00071567	0.002737	-0.011537	-0.0020816	0.0072629	0.0044429	0.0094954	0.0076162	0.0048769
-0.023058	-0.063657	0.53848	-0.0079366	-0.017387	0.0029062	0.008028	0.002657	0.0047985	0.00027267	-0.018253	-0.036188	-0.036465	-0.022701	-0.0027769	0.0041172	-0.0039045	-0.000751	0.0031036	0.013927	0.0041736	0.0035313	0.013145	-0.00046634	0.0055504	0.0098307	0.0026757	0.0069514	0.0075109	0.0029658	0.001691	0.0012389	0.0026687	0.00045778	-0.0060018	0.0019282	0.01303	0.002366	0.001021	0.013534	0.011875	0.0034779	0.0030641	-0.0019516	0.005577	-0.0051144	0.0037503	0.0079137	-0.0056735	-3.9688e-05	0.0035218	0.0049159	0.0059368	0.0019233	-0.00036405	0.008506	0.0050481	0.0089043	-0.011381	0.0087849	0.014149	0.0011479	0.0058371	0.0077572	0.0030886	0.003353	0.0072058	-0.00095236	0.0019902	0.0031853	0.0023348	-0.00038563	0.0024847	-0.039421	-0.081828	-0.031031	0.0060731	0.004853	0.0079807	0.011582	0.005139	0.001506	0.0089841	0.0052811	0.00087995	0.015435	-0.0032993	-0.0042277	0.0038709	0.0037246	0.0055319	0.003469	-0.0028304	-0.060249	-0.029949	-0.036164	-0.0025831	0.012208	0.0054486	-0.0088984
0.00028845	-0.0053016	-0.0079366	0.13935	-0.0066545	0.0034969	0.0090435	0.0022208	0.0023214	7.7994e-05	-0.01109	0.0053185	-0.0023357	-0.0039533	-0.0089422	0.006097	-0.0075904	-0.00056167	0.005842	0.015474	0.003501	0.0041856	0.0048236	0.0026521	0.0052704	0.012218	0.0013719	0.0085281	0.0041359	0.0040182	0.001352	0.0032529	0.0057423	0.0011068	-0.0060759	-0.0023744	0.019399	0.0010692	-0.00034948	0.013201	0.004791	0.003713	0.0026929	0.0031733	0.0041047	-0.00013101	0.0022895	0.01162	0.0066672	0.0016678	0.011354	0.0010881	0.0009452	0.0036202	0.0024547	0.002331	0.0011766	0.0028366	-0.00013094	0.013269	0.0054661	5.4967e-06	0.0068206	0.01	0.0003719	0.0035523	0.014806	0.0016784	0.0036743	0.0067326	0.0067394	0.00053565	0.00061999	0.0024476	-0.0032855	0.0042956	0.0041706	0.00098533	0.011264	0.013274	0.0044817	0.00041738	0.011295	0.0012917	0.00027054	0.019739	-0.002055	-0.0083487	0.0017765	0.0050659	0.0038314	0.0020363	0.0050083	-0.0049291	0.0030357	0.00019599	-0.00018121	0.012666	0.010361	0.0024728
0.0063428	0.0063651	-0.017387	-0.0066545	0.24556	-0.0036597	0.010677	0.0016505	-0.0084049	-0.00079058	-0.023827	0.022925	0.0078559	-0.0041582	-0.032638	0.0096422	-0.020184	-2.4873e-05	0.0095419	0.032385	0.0098389	0.011431	0.013062	0.0010064	0.013492	0.022991	0.0037876	0.019239	0.01106	0.0081434	0.004295	0.0065318	0.0096007	0.0032093	-0.010999	-0.0052868	0.035145	0.0011623	0.00049295	0.022659	0.0099837	0.0064549	0.00297	0.0051697	0.0072666	-0.00065012	0.0054827	0.023665	0.012422	0.0019906	0.025493	-0.00071654	0.0045011	0.00438	0.0081574	0.0042666	0.0014735	0.0063489	0.0077841	0.027903	0.0074616	0.0042053	0.015682	0.020236	-0.00050373	0.0036515	0.03047	0.0022049	0.0068259	0.0095248	0.0049592	0.0022428	0.0017677	0.011139	0.0054469	0.015395	0.013376	0.00046972	0.02	0.027851	0.010515	0.0023608	0.022303	0.0037289	-0.00025232	0.040128	-0.0058127	-0.016305	0.0077772	0.0098365	0.0075873	0.0053827	0.010142	-0.012093	-0.015407	-0.0035932	-0.0058917	0.021032	0.016201	-0.0084137
0.0046802	0.0050761	0.0029062	0.0034969	-0.0036597	0.10404	0.017017	0.0024322	0.0017428	0.0071475	-0.0020786	0.044505	0.01152	0.0098095	0.0085721	0.011175	-0.031139	0.00055907	0.012102	0.03825	0.010416	0.010053	0.011293	0.0032651	0.01605	0.025332	0.0010381	0.022048	0.0094737	0.010352	0.0022116	0.0092739	0.012375	0.0026482	-0.015906	-0.0049784	0.046905	0.0028776	0.00043157	0.030507	0.010128	0.0097354	0.0048075	0.0035155	0.006847	-0.00025255	0.0053453	0.030905	0.016318	0.0025959	0.033344	0.0013971	0.0030127	0.0077038	0.0085566	0.0040483	0.0036725	0.0042906	0.0042775	0.033571	0.012546	0.0038248	0.019929	0.025466	0.00024026	0.0055749	0.037613	-0.0016216	0.0080831	0.015027	0.0093652	0.0030416	0.0043092	0.0044969	0.0045261	0.01722	0.0091724	0.00043488	0.02688	0.036263	0.01153	0.0032246	0.026969	0.0023769	0.001319	0.048344	-0.0067199	-0.020566	0.0060959	0.012306	0.0057416	0.0031182	0.0098538	0.0029942	0.020735	0.0073502	0.00038945	0.030557	0.023823	0.010803
0.0045542	0.0097798	0.008028	0.0090435	0.010677	0.017017	0.13361	-0.011631	-0.00086904	0.016802	0.0034634	0.069558	0.015479	0.017523	0.017298	0.021863	-0.037406	-0.0011824	0.018669	0.060502	0.017667	0.015962	0.015715	0.00082042	0.024694	0.040214	0.0035531	0.032177	0.014202	0.014426	0.0055628	0.011925	0.019789	0.0032113	-0.028323	-0.0065748	0.074857	0.0042075	0.0014664	0.048825	0.015189	0.01304	0.0049335	0.0067115	0.011003	-0.0028637	0.0088685	0.049174	0.022349	0.0045994	0.051989	0.00026916	0.0076219	0.01039	0.015468	0.0042212	0.0062327	0.0089647	0.0047978	0.051776	0.021501	0.003131	0.032527	0.040776	0.00044655	0.0056919	0.060296	0.00045557	0.014473	0.020422	0.012357	0.0039943	0.0053815	0.0048181	0.0073365	0.02417	0.013539	0.0029901	0.043168	0.055293	0.016767	0.0051034	0.044537	0.0012481	0.0020059	0.075618	-0.010484	-0.034763	0.0075575	0.018553	0.010219	0.0043373	0.015173	0.0034154	0.037086	0.012833	-0.0013813	0.049483	0.036733	0.022109
0.00083358	0.001309	0.002657	0.0022208	0.0016505	0.0024322	-0.011631	0.089731	-0.0050073	0.0033365	0.0014015	0.012251	0.0018938	0.0044369	0.0029163	0.0036709	-0.017601	-0.0030816	0.0024332	0.010604	0.0027991	0.002309	0.0025047	-0.0025655	0.0037658	0.0072686	0.00046002	0.006633	0.0031913	0.0021529	0.0017387	0.0018089	0.0035263	0.00011317	-0.007135	-0.0032299	0.011899	0.00302	-0.00059328	0.0091566	0.0029588	0.0032914	0.0018142	0.0028089	0.0018571	-0.0019753	0.0022742	0.010164	0.0044389	0.00021828	0.010451	-0.0008579	-0.00049923	0.002134	0.0021169	0.0014166	0.0011083	0.0013073	0.0010994	0.0099665	0.0038525	0.0015756	0.0056406	0.0090151	-2.5235e-05	0.002389	0.012055	-0.00046985	0.0033817	0.0033915	0.0024258	0.0017351	0.00033807	0.0013018	0.001659	0.0028923	0.0038184	0.00062393	0.0074058	0.010733	0.003242	-0.00042927	0.0081352	0.0018515	0.00013756	0.014336	-0.0038159	-0.010487	-0.0013831	0.0011727	0.0015223	0.001242	0.0034271	0.0018143	0.0066426	0.0028387	-0.00056024	0.0086057	0.0070571	0.0028452
0.00072506	0.0057041	0.0047985	0.0023214	-0.0084049	0.0017428	-0.00086904	-0.0050073	0.16518	-0.00061063	-0.0029054	0.02024	0.0096107	0.0045992	-0.015438	0.0035	-0.030362	-0.0040883	0.00083241	0.010364	-0.0015499	0.0043014	-0.0017449	-0.01035	0.0062123	0.011007	0.0024041	0.0079826	0.0057537	0.0045575	0.0026411	0.0040121	0.0046881	-0.0038582	-0.01777	0.00014823	0.01994	0.0010573	-0.00025345	0.012381	0.0043095	0.0019794	0.0022867	0.0026586	0.0048907	-0.0035668	0.002944	0.011965	0.0053698	-0.0011081	0.011445	0.00098291	0.0021149	0.0040319	0.0034192	0.0047307	0.0025909	0.00093432	0.0011871	0.011918	0.0021138	0.0027898	0.0091392	0.0092327	0.0018752	0.00050156	0.016015	-0.001989	0.0010804	0.0047116	0.0027498	0.0013332	0.0022757	0.00058037	0.004885	0.0065092	0.0028458	0.0028903	0.01091	0.013473	0.0065361	0.0016138	0.011196	0.0011806	0.0010696	0.019826	-0.0017922	-0.021047	-0.0052199	-3.6186e-05	0.002903	0.0035413	0.0037208	0.001942	0.004635	0.0028605	-0.0013109	0.010668	0.0073141	0.0011674
0.0032079	0.0031395	0.00027267	7.7994e-05	-0.00079058	0.0071475	0.016802	0.0033365	-0.00061063	0.095794	-0.01322	0.023919	0.0031336	0.00089687	-0.0073121	0.0073975	-0.014666	0.00038014	0.0077549	0.02685	0.0068208	0.0072595	0.0084749	0.0031206	0.010601	0.016599	0.0023702	0.013899	0.0082214	0.0073572	0.0034563	0.0057157	0.0095007	0.00098411	-0.011103	-0.0018651	0.031259	0.0029357	0.00094395	0.021255	0.0068796	0.0052521	0.0021858	0.0037907	0.0057082	-0.0027001	0.0035468	0.020198	0.012497	0.0019361	0.024738	8.5368e-05	0.0010305	0.0044749	0.0070803	0.0026007	0.0018815	0.0055776	0.0018405	0.023248	0.0086828	0.0024733	0.014055	0.01876	0.0010787	0.0029494	0.027385	0.00032795	0.0056788	0.0090905	0.0059595	0.0024472	0.0013317	0.0035635	0.0052961	0.009625	0.0069102	0.0011368	0.018045	0.025847	0.0078884	0.0034239	0.019849	0.0016135	0.00069123	0.03256	-0.004841	-0.014126	0.0040193	0.0083885	0.005829	0.0035807	0.0060433	0.0024085	0.017334	0.0066996	0.0011406	0.023443	0.016763	0.009451
