onset	duration	trial_number	event_type	executed_movement	correct_movement	shown_stimulus	included_trial	reason_for_exclusion
10.9799999999814	24.02	1	stimulus	n/a	n/a	white X	0	test trial
35	9.50901379995048	1	stimulus	n/a	n/a	red X	0	test trial
35.9399999999441	0	1	foot step	2	2	n/a	0	test trial
36.5900000000838	0	1	foot step	1	1	n/a	0	test trial
37.1699999999255	0	1	foot step	2	2	n/a	0	test trial
37.7600000000093	0	1	foot step	3	3	n/a	0	test trial
38.4699999999721	0	1	foot step	2	2	n/a	0	test trial
39.1100000001024	0	1	foot step	1	1	n/a	0	test trial
39.7600000000093	0	1	foot step	3	3	n/a	0	test trial
40.4199999999255	0	1	foot step	2	2	n/a	0	test trial
41.0600000000559	0	1	foot step	4	4	n/a	0	test trial
41.6999999999534	0	1	foot step	2	2	n/a	0	test trial
42.3300000000745	0	1	foot step	4	4	n/a	0	test trial
42.9299999999348	0	1	foot step	1	1	n/a	0	test trial
44.5	5	1	stimulus	n/a	n/a	white X	0	test trial
56.6999999999534	23.02	2	stimulus	n/a	n/a	white X	1	n/a
79.726406800095	9.50820579985157	2	stimulus	n/a	n/a	red X	1	n/a
80.7864068001509	0	2	foot step	2	2	n/a	1	n/a
81.3964068000205	0	2	foot step	1	1	n/a	1	n/a
82.1264068000019	0	2	foot step	2	2	n/a	1	n/a
82.6964068000671	0	2	foot step	3	3	n/a	1	n/a
83.4664068000857	0	2	foot step	2	2	n/a	1	n/a
84.1064067999832	0	2	foot step	1	1	n/a	1	n/a
84.7864068001509	0	2	foot step	3	3	n/a	1	n/a
85.4864068001043	0	2	foot step	2	2	n/a	1	n/a
86.0764068001881	0	2	foot step	4	4	n/a	1	n/a
86.7464068001136	0	2	foot step	2	2	n/a	1	n/a
87.3864068000112	0	2	foot step	4	4	n/a	1	n/a
87.9564068000764	0	2	foot step	1	1	n/a	1	n/a
89.2199999999721	5	2	stimulus	n/a	n/a	white X	1	n/a
102.739999999991	21.02	3	stimulus	n/a	n/a	white X	1	n/a
123.762191900052	9.50867830007337	3	stimulus	n/a	n/a	red X	1	n/a
124.90219189995	0	3	foot step	2	2	n/a	1	n/a
125.522191900061	0	3	foot step	1	1	n/a	1	n/a
126.272191900061	0	3	foot step	2	2	n/a	1	n/a
126.882191900164	0	3	foot step	3	3	n/a	1	n/a
127.64219189994	0	3	foot step	2	2	n/a	1	n/a
128.252191900043	0	3	foot step	1	1	n/a	1	n/a
128.952191899996	0	3	foot step	3	3	n/a	1	n/a
129.772191900061	0	3	foot step	2	2	n/a	1	n/a
130.39219189994	0	3	foot step	4	4	n/a	1	n/a
131.022191900061	0	3	foot step	2	2	n/a	1	n/a
131.672191899968	0	3	foot step	4	4	n/a	1	n/a
132.282191900071	0	3	foot step	1	1	n/a	1	n/a
133.260000000009	5	3	stimulus	n/a	n/a	white X	1	n/a
143.800000000047	23	4	stimulus	n/a	n/a	white X	1	n/a
166.814718500013	9.50899090012535	4	stimulus	n/a	n/a	red X	1	n/a
168.064718500013	0	4	foot step	2	2	n/a	1	n/a
168.614718500059	0	4	foot step	1	1	n/a	1	n/a
169.364718500059	0	4	foot step	2	2	n/a	1	n/a
170.034718499985	0	4	foot step	3	3	n/a	1	n/a
170.784718499985	0	4	foot step	2	2	n/a	1	n/a
171.444718499901	0	4	foot step	1	1	n/a	1	n/a
172.114718500059	0	4	foot step	3	3	n/a	1	n/a
172.84471850004	0	4	foot step	2	2	n/a	1	n/a
173.494718499947	0	4	foot step	4	4	n/a	1	n/a
174.124718500068	0	4	foot step	2	2	n/a	1	n/a
174.804718500003	0	4	foot step	4	4	n/a	1	n/a
175.434718500124	0	4	foot step	1	1	n/a	1	n/a
176.320000000065	5	4	stimulus	n/a	n/a	white X	1	n/a
