onset	duration	trial_number	event_type	executed_movement	correct_movement	shown_stimulus	reported_gs	correct_gs	included_trial	reason_for_exclusion
9.97999999998137	25.02	1	stimulus	n/a	n/a	white X	n/a	n/a	0	test trial
35	11.0800944000948	1	stimulus	n/a	n/a	QQCQOCGO	3	1	0	test trial
36.0254077999853	0	1	finger press	4	4	n/a	n/a	n/a	0	test trial
37.8411640999839	0	1	finger press	3	3	n/a	n/a	n/a	0	test trial
38.3132393001579	0	1	finger press	4	4	n/a	n/a	n/a	0	test trial
46.1200000001118	5	1	stimulus	n/a	n/a	white X	n/a	n/a	0	test trial
75.9399999999441	24	2	stimulus	n/a	n/a	white X	n/a	n/a	0	erroneous trial
99.9021544000134	8.69150870013982	2	stimulus	n/a	n/a	QQQOCQQO	2	0	0	erroneous trial
100.297501200112	0	2	finger press	4	4	n/a	n/a	n/a	0	erroneous trial
101.03349920013	0	2	finger press	3	3	n/a	n/a	n/a	0	erroneous trial
101.577285300009	0	2	finger press	4	4	n/a	n/a	n/a	0	erroneous trial
102.193395700073	0	2	finger press	1	1	n/a	n/a	n/a	0	erroneous trial
102.801454700064	0	2	finger press	4	4	n/a	n/a	n/a	0	erroneous trial
103.497421600157	0	2	finger press	1	1	n/a	n/a	n/a	0	erroneous trial
104.12946870015	0	2	finger press	3	2	n/a	n/a	n/a	0	erroneous trial
104.793304699939	0	2	finger press	2	4	n/a	n/a	n/a	0	erroneous trial
105.513376200106	0	2	finger press	1	3	n/a	n/a	n/a	0	erroneous trial
106.073998300126	0	2	finger press	4	2	n/a	n/a	n/a	0	erroneous trial
106.770371600054	0	2	finger press	3	1	n/a	n/a	n/a	0	erroneous trial
107.137564100092	0	2	finger press	2	2	n/a	n/a	n/a	0	erroneous trial
108.639999999898	5	2	stimulus	n/a	n/a	white X	n/a	n/a	0	erroneous trial
124.919999999925	24.02	3	stimulus	n/a	n/a	white X	n/a	n/a	1	n/a
148.897870399989	9.97675530007109	3	stimulus	n/a	n/a	CQOGQCGG	5	3	1	n/a
149.265369100031	0	3	finger press	4	4	n/a	n/a	n/a	1	n/a
149.809399100021	0	3	finger press	3	3	n/a	n/a	n/a	1	n/a
150.386123700067	0	3	finger press	4	4	n/a	n/a	n/a	1	n/a
150.881237199996	0	3	finger press	1	1	n/a	n/a	n/a	1	n/a
151.433345100144	0	3	finger press	4	4	n/a	n/a	n/a	1	n/a
152.169329799945	0	3	finger press	1	1	n/a	n/a	n/a	1	n/a
152.793347100029	0	3	finger press	2	2	n/a	n/a	n/a	1	n/a
153.881512300111	0	3	finger press	4	4	n/a	n/a	n/a	1	n/a
154.433401500108	0	3	finger press	3	3	n/a	n/a	n/a	1	n/a
155.057484300109	0	3	finger press	2	2	n/a	n/a	n/a	1	n/a
155.273453000002	0	3	finger press	2	1	n/a	n/a	n/a	1	n/a
155.657499500085	0	3	finger press	1	2	n/a	n/a	n/a	1	n/a
158.919999999925	5	3	stimulus	n/a	n/a	white X	n/a	n/a	1	n/a
183.100000000093	22	4	stimulus	n/a	n/a	white X	n/a	n/a	1	n/a
205.064021300059	10.3897480000742	4	stimulus	n/a	n/a	OOCCGQGO	2	2	1	n/a
205.473481300054	0	4	finger press	4	4	n/a	n/a	n/a	1	n/a
206.041402800009	0	4	finger press	3	3	n/a	n/a	n/a	1	n/a
206.601299500093	0	4	finger press	4	4	n/a	n/a	n/a	1	n/a
207.241135500139	0	4	finger press	1	1	n/a	n/a	n/a	1	n/a
207.881547100144	0	4	finger press	4	4	n/a	n/a	n/a	1	n/a
208.489309200086	0	4	finger press	1	1	n/a	n/a	n/a	1	n/a
209.097562900046	0	4	finger press	2	2	n/a	n/a	n/a	1	n/a
209.849460399942	0	4	finger press	4	4	n/a	n/a	n/a	1	n/a
210.425372499973	0	4	finger press	3	3	n/a	n/a	n/a	1	n/a
211.185441400157	0	4	finger press	2	2	n/a	n/a	n/a	1	n/a
211.849523199955	0	4	finger press	1	1	n/a	n/a	n/a	1	n/a
212.545547100017	0	4	finger press	2	2	n/a	n/a	n/a	1	n/a
215.5	5	4	stimulus	n/a	n/a	white X	n/a	n/a	1	n/a
230.520000000019	21	5	stimulus	n/a	n/a	white X	n/a	n/a	1	n/a
251.48511680006	10.2325315999333	5	stimulus	n/a	n/a	CGQGQCQG	3	3	1	n/a
251.833410999971	0	5	finger press	4	4	n/a	n/a	n/a	1	n/a
252.442347600125	0	5	finger press	3	3	n/a	n/a	n/a	1	n/a
253.097569300095	0	5	finger press	4	4	n/a	n/a	n/a	1	n/a
253.777672300115	0	5	finger press	1	1	n/a	n/a	n/a	1	n/a
254.433516199933	0	5	finger press	4	4	n/a	n/a	n/a	1	n/a
255.073396800086	0	5	finger press	1	1	n/a	n/a	n/a	1	n/a
255.761499300133	0	5	finger press	2	2	n/a	n/a	n/a	1	n/a
