onset	duration	onset_sample	stim_type	trigger	stim_file
28.8973	0	31787	Unfamiliar	13	meg/u033.bmp
32.1882	0	35407	Famous	5	meg/f078.bmp
35.4291	0	38972	Scrambled	17	meg/s144.bmp
38.6027	0	42463	Unfamiliar	13	meg/u073.bmp
41.8273	0	46010	Unfamiliar	14	meg/u073.bmp
45.0509	0	49556	Famous	5	meg/f037.bmp
48.2755	0	53103	Famous	5	meg/f050.bmp
51.3991	0	56539	Unfamiliar	15	meg/u033.bmp
54.6064	0	60067	Unfamiliar	13	meg/u098.bmp
57.73	0	63503	Unfamiliar	14	meg/u098.bmp
60.8873	0	66976	Famous	7	meg/f078.bmp
64.0118	0	70413	Unfamiliar	13	meg/u133.bmp
67.3527	0	74088	Scrambled	19	meg/s144.bmp
70.3764	0	77414	Scrambled	17	meg/s019.bmp
73.5836	0	80942	Famous	5	meg/f092.bmp
76.6073	0	84268	Famous	6	meg/f092.bmp
79.6809	0	87649	Famous	7	meg/f037.bmp
82.9718	0	91269	Unfamiliar	13	meg/u065.bmp
86.0955	0	94705	Unfamiliar	14	meg/u065.bmp
89.3027	0	98233	Famous	7	meg/f050.bmp
92.6609	0	101927	Famous	5	meg/f082.bmp
95.8182	0	105400	Famous	6	meg/f082.bmp
98.9764	0	108874	Unfamiliar	13	meg/u114.bmp
102.065	0	112272	Unfamiliar	14	meg/u114.bmp
105.223	0	115745	Unfamiliar	15	meg/u133.bmp
108.364	0	119200	Scrambled	17	meg/s138.bmp
111.421	0	122563	Scrambled	19	meg/s019.bmp
114.495	0	125944	Scrambled	17	meg/s090.bmp
117.652	0	129417	Scrambled	17	meg/s066.bmp
120.943	0	133037	Scrambled	17	meg/s057.bmp
123.966	0	136363	Scrambled	18	meg/s057.bmp
127.241	0	139965	Famous	5	meg/f090.bmp
130.381	0	143419	Famous	6	meg/f090.bmp
133.672	0	147039	Famous	5	meg/f046.bmp
136.863	0	150549	Scrambled	19	meg/s138.bmp
