onset	duration	trial_type	Object_Cond	Validity_Cond	Obj_Accuracy	Obj_Acc_RT	Subseq_Recog	Subseq_Recog_RT	Subseq_Source_Mem_Acc	Subseq_Source_Mem_Acc_RT
4.000	1.000	Valid Other Obj Cue: valid cue where following stimulus was an untested or no response object	OBJ	V	1	0.89621	UT	UT	UT	UT
6.000	0.500	Valid Other Obj: stimulus that was an untested or no response object and that followed a valid cue	OBJ	V	1	0.89621	UT	UT	UT	UT
8.041	1.000	Valid LC-Hit Cue: valid cue where following object was a subsequent low confidence hit	OBJ	V	1	0.74731	LC-HIT	  3.137	0	0.49713
10.041	0.500	Valid LC-Hit Obj: object that was a subsequent low confidence hit and that followed a valid cue	OBJ	V	1	0.74731	LC-HIT	  3.137	0	0.49713
12.079	1.000	Valid Other Greeble Cue: valid cue where following stimulus was an untested or no response greeble	GRE	V	1	0.85396	UT	UT	UT	UT
14.079	0.500	Valid Other Greeble: stimulus that was an untested or no response greeble and that followed a valid cue	GRE	V	1	0.85396	UT	UT	UT	UT
16.116	1.000	Invalid Miss Cue: invalid cue where following object was a subsequent miss	OBJ	NV	1	 0.7982	LC-MISS	0.90009	UT	UT
20.116	0.500	Invalid Miss Obj: object that was a subsequent miss and that followed an invalid cue	OBJ	NV	1	 0.7982	LC-MISS	0.90009	UT	UT
22.156	1.000	Valid LC-Hit Cue: valid cue where following object was a subsequent low confidence hit	OBJ	V	1	0.62395	LC-HIT	0.99256	1	0.35839
24.156	0.500	Valid LC-Hit Obj: object that was a subsequent low confidence hit and that followed a valid cue	OBJ	V	1	0.62395	LC-HIT	0.99256	1	0.35839
26.193	1.000	Valid Miss Cue: valid cue where following object was a subsequent miss	OBJ	V	1	 1.0234	LC-MISS	 2.3641	UT	UT
30.193	0.500	Valid Miss Obj: object that was a subsequent miss and that followed a valid cue	OBJ	V	1	 1.0234	LC-MISS	 2.3641	UT	UT
32.233	1.000	Valid Other Greeble Cue: valid cue where following stimulus was an untested or no response greeble	GRE	V	1	0.75289	UT	UT	UT	UT
36.233	0.500	Valid Other Greeble: stimulus that was an untested or no response greeble and that followed a valid cue	GRE	V	1	0.75289	UT	UT	UT	UT
38.272	1.000	Valid Other Obj Cue: valid cue where following stimulus was an untested or no response object	OBJ	V	1	 1.1123	UT	UT	UT	UT
42.272	0.500	Valid Other Obj: stimulus that was an untested or no response object and that followed a valid cue	OBJ	V	1	 1.1123	UT	UT	UT	UT
44.312	1.000	Valid Miss Cue: valid cue where following object was a subsequent miss	OBJ	V	1	0.69186	LC-MISS	 0.8661	UT	UT
46.312	0.500	Valid Miss Obj: object that was a subsequent miss and that followed a valid cue	OBJ	V	1	0.69186	LC-MISS	 0.8661	UT	UT
50.349	1.000	Valid Miss Cue: valid cue where following object was a subsequent miss	OBJ	V	1	0.75894	HC-MISS	 1.0586	UT	UT
56.349	0.500	Valid Miss Obj: object that was a subsequent miss and that followed a valid cue	OBJ	V	1	0.75894	HC-MISS	 1.0586	UT	UT
58.394	1.000	Valid Other Greeble Cue: valid cue where following stimulus was an untested or no response greeble	GRE	V	1	0.87944	UT	UT	UT	UT
62.394	0.500	Valid Other Greeble: stimulus that was an untested or no response greeble and that followed a valid cue	GRE	V	1	0.87944	UT	UT	UT	UT
64.434	1.000	Invalid LC-Hit Cue: invalid cue where following object was a subsequent low confidence hit	OBJ	NV	1	 0.8007	LC-HIT	 1.1864	0	0.26455
68.434	0.500	Invalid LC-Hit Obj: object that was a subsequent low confidence hit and that followed an invalid cue	OBJ	NV	1	 0.8007	LC-HIT	 1.1864	0	0.26455
70.473	1.000	Valid LC-Hit Cue: valid cue where following object was a subsequent low confidence hit	OBJ	V	1	 1.4323	LC-HIT	 1.9345	0	0.34159
74.473	0.500	Valid LC-Hit Obj: object that was a subsequent low confidence hit and that followed a valid cue	OBJ	V	1	 1.4323	LC-HIT	 1.9345	0	0.34159
76.513	1.000	Valid Other Greeble Cue: valid cue where following stimulus was an untested or no response greeble	GRE	V	1	0.72778	UT	UT	UT	UT
82.513	0.500	Valid Other Greeble: stimulus that was an untested or no response greeble and that followed a valid cue	GRE	V	1	0.72778	UT	UT	UT	UT
84.555	1.000	Valid Miss Cue: valid cue where following object was a subsequent miss	OBJ	V	1	 1.0633	HC-MISS	 1.5368	UT	UT
88.555	0.500	Valid Miss Obj: object that was a subsequent miss and that followed a valid cue	OBJ	V	1	 1.0633	HC-MISS	 1.5368	UT	UT
90.594	1.000	Valid Other Obj Cue: valid cue where following stimulus was an untested or no response object	OBJ	V	1	 0.7899	UT	UT	UT	UT
96.594	0.500	Valid Other Obj: stimulus that was an untested or no response object and that followed a valid cue	OBJ	V	1	 0.7899	UT	UT	UT	UT
100.635	1.000	Valid Other Greeble Cue: valid cue where following stimulus was an untested or no response greeble	GRE	V	1	0.78527	UT	UT	UT	UT
106.635	0.500	Valid Other Greeble: stimulus that was an untested or no response greeble and that followed a valid cue	GRE	V	1	0.78527	UT	UT	UT	UT
108.679	1.000	Valid LC-Hit Cue: valid cue where following object was a subsequent low confidence hit	OBJ	V	1	0.67622	LC-HIT	 1.5144	1	0.83314
110.679	0.500	Valid LC-Hit Obj: object that was a subsequent low confidence hit and that followed a valid cue	OBJ	V	1	0.67622	LC-HIT	 1.5144	1	0.83314
112.717	1.000	Valid Miss Cue: valid cue where following object was a subsequent miss	OBJ	V	1	  0.826	HC-MISS	 2.6924	UT	UT
118.717	0.500	Valid Miss Obj: object that was a subsequent miss and that followed a valid cue	OBJ	V	1	  0.826	HC-MISS	 2.6924	UT	UT
120.759	1.000	Valid LC-Hit Cue: valid cue where following object was a subsequent low confidence hit	OBJ	V	1	 0.6508	LC-HIT	 1.3506	0	0.30935
124.759	0.500	Valid LC-Hit Obj: object that was a subsequent low confidence hit and that followed a valid cue	OBJ	V	1	 0.6508	LC-HIT	 1.3506	0	0.30935
126.798	1.000	Invalid LC-Hit Cue: invalid cue where following object was a subsequent low confidence hit	OBJ	NV	1	 0.7612	LC-HIT	 3.9477	0	0.79327
132.798	0.500	Invalid LC-Hit Obj: object that was a subsequent low confidence hit and that followed an invalid cue	OBJ	NV	1	 0.7612	LC-HIT	 3.9477	0	0.79327
136.841	1.000	Valid LC-Hit Cue: valid cue where following object was a subsequent low confidence hit	OBJ	V	1	 1.0768	LC-HIT	  1.306	0	0.51309
142.841	0.500	Valid LC-Hit Obj: object that was a subsequent low confidence hit and that followed a valid cue	OBJ	V	1	 1.0768	LC-HIT	  1.306	0	0.51309
