onset	duration	trial_type	0	1	2	3
253.12	2.0	English-English-Concrete-Novel	thorn	EECn_34	3984	17
257.12	2.0	English-Spanish-Abstract-Repeat	fin	ESAr_34	4984	16
262.12	2.0	English-Spanish-Concrete-Repeat	franja	ESCr_35	7984	51
270.12	2.0	English-English-Concrete-Repeat	thorn	EECr_34	2984	17
273.12	2.0	English-English-Abstract-Novel	abduction	EEAn_35	2984	45
276.12	2.0	English-Spanish-Concrete-Novel	frost	ESCn_36	1984	7
278.12	2.0	English-English-Concrete-Novel	worm	EECn_35	4984	70
283.12	2.0	English-Spanish-Concrete-Repeat	escarcha	ESCr_36	5984	7
289.12	2.0	English-Spanish-Abstract-Novel	guess	ESAn_35	4984	14
294.12	2.0	Spanish-English-Concrete-Novel	nube	SECn_34	4984	5
299.12	2.0	Spanish-English-Concrete-Repeat	cloud	SECr_34	3984	5
303.12	2.0	English-Spanish-Abstract-Repeat	conjetura	ESAr_35	6984	14
310.12	2.0	Spanish-English-Concrete-Novel	manta	SECn_35	4984	13
315.12	2.0	Spanish-Spanish-Abstract-Repeat	deleite	SSAr_34	2984	78
318.12	2.0	English-English-Abstract-Repeat	abduction	EEAr_35	2984	45
321.12	2.0	Spanish-English-Abstract-Repeat	profit	SEAr_36	1984	72
323.12	2.0	Spanish-English-Concrete-Repeat	blanket	SECr_35	3984	13
327.12	2.0	Spanish-Spanish-Abstract-Novel	conocimiento	SSAn_35	1984	30
329.12	2.0	English-Spanish-Abstract-Novel	haul	ESAn_36	6984	65
336.12	2.0	English-English-Abstract-Novel	namesake	EEAn_36	5984	60
342.12	2.0	Spanish-Spanish-Concrete-Novel	sótano	SSCn_36	3984	37
346.12	2.0	Spanish-English-Concrete-Novel	ajo	SECn_36	1984	14
348.12	2.0	English-English-Concrete-Repeat	worm	EECr_35	8984	70
357.12	2.0	Spanish-Spanish-Abstract-Repeat	conocimiento	SSAr_35	2984	30
360.12	2.0	Spanish-English-Concrete-Repeat	garlic	SECr_36	11984	14
372.12	2.0	English-English-Concrete-Novel	school	EECn_36	2984	20
375.12	2.0	Spanish-Spanish-Abstract-Novel	lujo	SSAn_36	3984	11
379.12	2.0	Spanish-Spanish-Concrete-Repeat	sótano	SSCr_36	6984	37
386.12	2.0	Spanish-Spanish-Abstract-Repeat	lujo	SSAr_36	5984	11
392.12	2.0	English-English-Concrete-Repeat	school	EECr_36	1984	20
394.12	2.0	English-Spanish-Abstract-Repeat	trayecto	ESAr_36	1984	65
396.12	2.0	English-English-Abstract-Repeat	namesake	EEAr_36	3984	60
