onset	trial_type	eventcode
25508	unfamiliar_new	13
26241	response	0
29036	scrambled_new	17
29746	response	0
32528	scrambled_second_early	18
33236	response	0
35854	unfamiliar_new	13
36494	response	0
39382	unfamiliar_new	13
40091	response	0
42947	unfamiliar_second_early	14
43502	response	0
46420	unfamiliar_new	13
47277	response	0
49874	unfamiliar_second_early	14
50647	response	0
53421	scrambled_new	17
54081	response	0
56876	unfamiliar_second_late	15
57546	response	0
60349	unfamiliar_new	13
61172	response	0
63730	unfamiliar_new	13
64597	response	0
67111	unfamiliar_second_late	15
67963	response	0
70712	scrambled_new	17
71370	response	0
74277	unfamiliar_new	13
74906	response	0
77842	unfamiliar_second_early	14
78474	response	0
81297	unfamiliar_new	13
82338	response	0
84898	scrambled_second_late	19
85444	response	0
88261	unfamiliar_new	13
89139	response	0
91771	unfamiliar_second_early	14
92408	response	0
95226	unfamiliar_second_late	15
96331	response	0
98735	scrambled_new	17
99589	response	0
102263	unfamiliar_second_late	15
103248	response	0
105700	famous_new	5
106412	response	0
109118	famous_second_early	6
109649	response	0
112517	scrambled_second_late	19
113123	response	0
115935	unfamiliar_new	13
116541	response	0
119317	scrambled_new	17
120042	response	0
122716	unfamiliar_second_late	15
123452	response	0
126281	unfamiliar_new	13
127109	response	0
129864	unfamiliar_second_early	14
130426	response	0
133521	scrambled_new	17
134299	response	0
137030	scrambled_second_late	19
137921	response	0
140558	famous_new	5
141357	response	0
144142	famous_second_early	6
145206	response	0
147670	scrambled_new	17
148307	response	0
151143	scrambled_second_early	18
151807	response	0
154542	unfamiliar_second_late	15
155204	response	0
158015	scrambled_new	17
158583	response	0
161433	scrambled_second_early	18
161960	response	0
164906	scrambled_second_late	19
165401	response	0
168489	unfamiliar_new	13
169389	response	0
171981	unfamiliar_new	13
172643	response	0
175436	scrambled_second_late	19
176041	response	0
178945	famous_new	5
179709	response	0
182418	famous_second_early	6
183101	response	0
185763	famous_new	5
186456	response	0
189291	famous_second_early	6
189894	response	0
192727	scrambled_new	17
193516	response	0
196255	unfamiliar_new	13
196980	response	0
