onset	duration	onset_sample	stim_type	trigger	stim_file
23.5982	0	25958	Scrambled	17	meg/s109.bmp
26.8391	0	29523	Unfamiliar	13	meg/u088.bmp
29.9791	0	32977	Unfamiliar	14	meg/u088.bmp
33.22	0	36542	Unfamiliar	13	meg/u003.bmp
36.4782	0	40126	Famous	5	meg/f073.bmp
39.6182	0	43580	Famous	6	meg/f073.bmp
42.8091	0	47090	Scrambled	17	meg/s095.bmp
45.9327	0	50526	Unfamiliar	13	meg/u124.bmp
49.1236	0	54036	Scrambled	19	meg/s109.bmp
52.3645	0	57601	Scrambled	17	meg/s107.bmp
55.4382	0	60982	Famous	5	meg/f119.bmp
58.5618	0	64418	Famous	6	meg/f119.bmp
61.5691	0	67726	Unfamiliar	15	meg/u003.bmp
64.7264	0	71199	Scrambled	17	meg/s020.bmp
67.85	0	74635	Famous	5	meg/f012.bmp
70.9909	0	78090	Famous	6	meg/f012.bmp
74.1482	0	81563	Scrambled	19	meg/s095.bmp
77.1882	0	84907	Unfamiliar	13	meg/u049.bmp
80.2791	0	88307	Unfamiliar	14	meg/u049.bmp
83.2855	0	91614	Unfamiliar	15	meg/u124.bmp
86.5936	0	95253	Famous	5	meg/f111.bmp
89.7509	0	98726	Famous	6	meg/f111.bmp
92.8245	0	102107	Scrambled	19	meg/s107.bmp
96.1318	0	105745	Scrambled	17	meg/s039.bmp
99.4064	0	109347	Scrambled	17	meg/s068.bmp
102.48	0	112728	Scrambled	19	meg/s020.bmp
105.587	0	116146	Scrambled	17	meg/s052.bmp
108.761	0	119637	Scrambled	18	meg/s052.bmp
112.019	0	123221	Scrambled	17	meg/s124.bmp
115.109	0	126620	Scrambled	18	meg/s124.bmp
118.266	0	130093	Unfamiliar	13	meg/u029.bmp
121.306	0	133437	Unfamiliar	13	meg/u121.bmp
124.497	0	136947	Unfamiliar	14	meg/u121.bmp
127.788	0	140567	Scrambled	19	meg/s039.bmp
130.995	0	144095	Scrambled	17	meg/s130.bmp
134.236	0	147660	Scrambled	19	meg/s068.bmp
137.377	0	151115	Famous	5	meg/f022.bmp
140.518	0	154570	Famous	6	meg/f022.bmp
143.859	0	158245	Unfamiliar	13	meg/u114.bmp
146.999	0	161699	Unfamiliar	14	meg/u114.bmp
150.24	0	165264	Unfamiliar	13	meg/u128.bmp
153.331	0	168664	Unfamiliar	15	meg/u029.bmp
156.605	0	172265	Famous	5	meg/f146.bmp
159.712	0	175683	Famous	6	meg/f146.bmp
163.003	0	179303	Unfamiliar	13	meg/u052.bmp
166.244	0	182868	Scrambled	19	meg/s130.bmp
169.284	0	186212	Famous	5	meg/f143.bmp
172.525	0	189777	Scrambled	17	meg/s018.bmp
175.665	0	193232	Scrambled	17	meg/s147.bmp
178.739	0	196613	Scrambled	18	meg/s147.bmp
182.064	0	200270	Unfamiliar	15	meg/u128.bmp
185.271	0	203798	Scrambled	17	meg/s036.bmp
188.395	0	207234	Scrambled	18	meg/s036.bmp
191.635	0	210799	Famous	5	meg/f095.bmp
194.726	0	214199	Unfamiliar	15	meg/u052.bmp
197.85	0	217635	Famous	5	meg/f020.bmp
201.057	0	221163	Famous	7	meg/f143.bmp
204.265	0	224691	Famous	5	meg/f114.bmp
207.489	0	228238	Famous	6	meg/f114.bmp
210.579	0	231637	Scrambled	19	meg/s018.bmp
213.82	0	235202	Famous	5	meg/f005.bmp
217.012	0	238713	Famous	6	meg/f005.bmp
220.001	0	242001	Famous	5	meg/f015.bmp
223.292	0	245621	Famous	6	meg/f015.bmp
226.566	0	249223	Scrambled	17	meg/s005.bmp
229.807	0	252788	Scrambled	18	meg/s005.bmp
233.048	0	256353	Famous	7	meg/f095.bmp
236.239	0	259863	Famous	5	meg/f008.bmp
239.395	0	263335	Famous	7	meg/f020.bmp
242.486	0	266735	Scrambled	17	meg/s082.bmp
245.744	0	270318	Scrambled	18	meg/s082.bmp
248.734	0	273607	Unfamiliar	13	meg/u081.bmp
251.925	0	277117	Unfamiliar	13	meg/u066.bmp
254.998	0	280498	Scrambled	17	meg/s055.bmp
258.089	0	283898	Unfamiliar	13	meg/u140.bmp
261.163	0	287279	Famous	7	meg/f008.bmp
264.404	0	290844	Famous	5	meg/f149.bmp
267.711	0	294482	Scrambled	17	meg/s060.bmp
270.952	0	298047	Scrambled	18	meg/s060.bmp
274.093	0	301502	Unfamiliar	15	meg/u081.bmp
277.334	0	305067	Unfamiliar	13	meg/u036.bmp
280.424	0	308466	Unfamiliar	14	meg/u036.bmp
283.648	0	312013	Unfamiliar	15	meg/u066.bmp
286.822	0	315504	Unfamiliar	13	meg/u008.bmp
289.945	0	318940	Unfamiliar	14	meg/u008.bmp
292.953	0	322248	Scrambled	19	meg/s055.bmp
296.06	0	325666	Famous	5	meg/f027.bmp
299.184	0	329102	Unfamiliar	15	meg/u140.bmp
302.425	0	332667	Famous	5	meg/f081.bmp
305.532	0	336085	Famous	7	meg/f149.bmp
308.505	0	339356	Famous	5	meg/f029.bmp
311.663	0	342829	Famous	5	meg/f138.bmp
314.853	0	346338	Famous	6	meg/f138.bmp
318.077	0	349885	Unfamiliar	13	meg/u111.bmp
321.235	0	353358	Scrambled	17	meg/s044.bmp
324.392	0	356831	Scrambled	18	meg/s044.bmp
327.533	0	360286	Famous	7	meg/f027.bmp
330.74	0	363814	Scrambled	17	meg/s037.bmp
333.864	0	367250	Famous	7	meg/f081.bmp
336.871	0	370558	Unfamiliar	13	meg/u096.bmp
340.028	0	374031	Unfamiliar	14	meg/u096.bmp
343.218	0	377540	Famous	7	meg/f029.bmp
346.325	0	380958	Scrambled	17	meg/s009.bmp
349.416	0	384358	Scrambled	17	meg/s041.bmp
352.474	0	387721	Scrambled	18	meg/s041.bmp
355.747	0	391322	Unfamiliar	15	meg/u111.bmp
358.972	0	394869	Famous	5	meg/f085.bmp
362.296	0	398526	Famous	5	meg/f097.bmp
365.52	0	402072	Scrambled	19	meg/s037.bmp
368.727	0	405600	Unfamiliar	13	meg/u028.bmp
371.801	0	408981	Unfamiliar	13	meg/u109.bmp
375.109	0	412620	Unfamiliar	14	meg/u109.bmp
378.283	0	416111	Scrambled	19	meg/s009.bmp
381.391	0	419530	Scrambled	17	meg/s072.bmp
384.614	0	423075	Scrambled	17	meg/s067.bmp
387.822	0	426604	Scrambled	18	meg/s067.bmp
390.979	0	430077	Famous	7	meg/f085.bmp
394.103	0	433513	Unfamiliar	13	meg/u102.bmp
397.26	0	436986	Unfamiliar	14	meg/u102.bmp
400.451	0	440496	Famous	7	meg/f097.bmp
403.558	0	443914	Famous	5	meg/f100.bmp
406.598	0	447258	Famous	6	meg/f100.bmp
409.655	0	450621	Unfamiliar	15	meg/u028.bmp
412.795	0	454075	Famous	5	meg/f135.bmp
415.97	0	457567	Famous	6	meg/f135.bmp
419.327	0	461260	Unfamiliar	13	meg/u095.bmp
422.535	0	464788	Scrambled	19	meg/s072.bmp
425.759	0	468335	Unfamiliar	13	meg/u123.bmp
428.833	0	471716	Unfamiliar	13	meg/u125.bmp
432.157	0	475373	Unfamiliar	14	meg/u125.bmp
435.398	0	478938	Unfamiliar	13	meg/u048.bmp
438.555	0	482411	Unfamiliar	14	meg/u048.bmp
441.645	0	485810	Famous	5	meg/f049.bmp
444.82	0	489302	Famous	5	meg/f076.bmp
448.044	0	492848	Unfamiliar	15	meg/u095.bmp
451.301	0	496431	Unfamiliar	13	meg/u034.bmp
454.458	0	499904	Unfamiliar	15	meg/u123.bmp
457.733	0	503506	Scrambled	17	meg/s096.bmp
460.823	0	506905	Scrambled	18	meg/s096.bmp
464.014	0	510415	Unfamiliar	13	meg/u135.bmp
467.087	0	513796	Unfamiliar	14	meg/u135.bmp
470.245	0	517269	Scrambled	17	meg/s099.bmp
473.352	0	520687	Famous	7	meg/f049.bmp
