onset	duration	response_time	button_press	stim_file
n/a	n/a	1.162	1	meg/u053.bmp
n/a	n/a	1.868	1	meg/u006.bmp
n/a	n/a	2.377	1	meg/u144.bmp
n/a	n/a	0.944	1	meg/u043.bmp
n/a	n/a	1.099	3	meg/f027.bmp
n/a	n/a	0.808	3	meg/f139.bmp
n/a	n/a	1.009	3	meg/f099.bmp
n/a	n/a	0.65	1	meg/u075.bmp
n/a	n/a	0.538	1	meg/f103.bmp
n/a	n/a	0.95	3	meg/f075.bmp
n/a	n/a	0.642	3	meg/f028.bmp
n/a	n/a	0.866	1	meg/u060.bmp
n/a	n/a	0.752	3	meg/f121.bmp
n/a	n/a	0.739	3	meg/f069.bmp
n/a	n/a	2.199	1	meg/f098.bmp
n/a	n/a	0.718	1	meg/u040.bmp
n/a	n/a	0.867	1	meg/f127.bmp
n/a	n/a	0.69	3	meg/f108.bmp
n/a	n/a	0.992	1	meg/u090.bmp
n/a	n/a	0.793	3	meg/f056.bmp
n/a	n/a	1.395	1	meg/u065.bmp
n/a	n/a	1.275	1	meg/u096.bmp
n/a	n/a	0.561	3	meg/f041.bmp
n/a	n/a	0.692	3	meg/f020.bmp
n/a	n/a	0.737	1	meg/u080.bmp
n/a	n/a	1.589	1	meg/u062.bmp
n/a	n/a	0.845	3	meg/f100.bmp
n/a	n/a	1.621	1	meg/f063.bmp
n/a	n/a	1.419	1	meg/u039.bmp
n/a	n/a	2.091	1	meg/u129.bmp
n/a	n/a	0.966	1	meg/u120.bmp
n/a	n/a	1.457	3	meg/f071.bmp
n/a	n/a	0.75	3	meg/f034.bmp
n/a	n/a	1.794	3	meg/f030.bmp
n/a	n/a	4.61	3	meg/f053.bmp
n/a	n/a	1.386	3	meg/f019.bmp
n/a	n/a	1.851	3	meg/u002.bmp
n/a	n/a	1.201	3	meg/f011.bmp
n/a	n/a	0.946	1	meg/f101.bmp
n/a	n/a	0.645	1	meg/u114.bmp
n/a	n/a	1.677	1	meg/f025.bmp
n/a	n/a	0.738	1	meg/u141.bmp
n/a	n/a	1.286	1	meg/u023.bmp
n/a	n/a	1.875	3	meg/f146.bmp
n/a	n/a	0.719	1	meg/u034.bmp
n/a	n/a	0.876	1	meg/f126.bmp
n/a	n/a	1.281	3	meg/f110.bmp
n/a	n/a	0.822	1	meg/u126.bmp
n/a	n/a	0.783	1	meg/u020.bmp
n/a	n/a	0.953	3	meg/f083.bmp
n/a	n/a	0.932	3	meg/f038.bmp
n/a	n/a	0.952	3	meg/f124.bmp
n/a	n/a	0.668	1	meg/u056.bmp
n/a	n/a	0.675	1	meg/u013.bmp
n/a	n/a	1.002	3	meg/f145.bmp
n/a	n/a	0.563	3	meg/f088.bmp
n/a	n/a	0.767	1	meg/f138.bmp
n/a	n/a	0.698	1	meg/u112.bmp
n/a	n/a	0.744	3	meg/f040.bmp
n/a	n/a	1.044	3	meg/f042.bmp
n/a	n/a	2.162	1	meg/f007.bmp
n/a	n/a	0.986	1	meg/u057.bmp
n/a	n/a	0.795	3	meg/f033.bmp
n/a	n/a	0.869	1	meg/f140.bmp
n/a	n/a	1.259	3	meg/u001.bmp
n/a	n/a	1.289	1	meg/u016.bmp
n/a	n/a	1.094	1	meg/u113.bmp
n/a	n/a	0.707	3	meg/f039.bmp
n/a	n/a	1.712	1	meg/u143.bmp
n/a	n/a	2.1	3	meg/f086.bmp
n/a	n/a	0.83	3	meg/f032.bmp
n/a	n/a	1.438	1	meg/u037.bmp
n/a	n/a	1.156	3	meg/f024.bmp
n/a	n/a	1.23	3	meg/f072.bmp
n/a	n/a	0.99	3	meg/f049.bmp
n/a	n/a	0.751	3	meg/f067.bmp
n/a	n/a	0.627	1	meg/u017.bmp
n/a	n/a	0.428	1	meg/u052.bmp
n/a	n/a	0.653	3	meg/f004.bmp
n/a	n/a	0.949	3	meg/f115.bmp
n/a	n/a	6.848	1	meg/u018.bmp
n/a	n/a	1.603	1	meg/u058.bmp
n/a	n/a	1.058	1	meg/u073.bmp
n/a	n/a	0.689	1	meg/u054.bmp
n/a	n/a	0.823	3	meg/f022.bmp
n/a	n/a	2.183	1	meg/u071.bmp
n/a	n/a	3.99	1	meg/u068.bmp
n/a	n/a	0.562	1	meg/u009.bmp
n/a	n/a	0.629	3	meg/f044.bmp
n/a	n/a	1.062	1	meg/u091.bmp
n/a	n/a	0.789	1	meg/u123.bmp
n/a	n/a	0.743	1	meg/u125.bmp
n/a	n/a	0.874	3	meg/f052.bmp
n/a	n/a	36.992	3	meg/u106.bmp
n/a	n/a	2.644	1	meg/u074.bmp
n/a	n/a	0.791	3	meg/f122.bmp
n/a	n/a	0.745	1	meg/u133.bmp
n/a	n/a	0.581	1	meg/u088.bmp
n/a	n/a	0.8	1	meg/u038.bmp
n/a	n/a	0.698	1	meg/u140.bmp
n/a	n/a	0.744	1	meg/u128.bmp
n/a	n/a	0.691	1	meg/u146.bmp
n/a	n/a	0.761	1	meg/u094.bmp
n/a	n/a	0.613	1	meg/u012.bmp
n/a	n/a	1.342	1	meg/u036.bmp
n/a	n/a	0.761	1	meg/u130.bmp
n/a	n/a	0.884	1	meg/u003.bmp
n/a	n/a	1.129	1	meg/f002.bmp
n/a	n/a	0.773	1	meg/f091.bmp
n/a	n/a	0.839	1	meg/f134.bmp
n/a	n/a	0.735	1	meg/u137.bmp
n/a	n/a	0.628	1	meg/u148.bmp
n/a	n/a	0.628	1	meg/f133.bmp
n/a	n/a	0.917	3	meg/f118.bmp
n/a	n/a	0.65	3	meg/f081.bmp
n/a	n/a	0.666	3	meg/f082.bmp
n/a	n/a	0.674	3	meg/f055.bmp
n/a	n/a	0.816	1	meg/f125.bmp
n/a	n/a	1.001	3	meg/f130.bmp
n/a	n/a	0.947	1	meg/u007.bmp
n/a	n/a	0.869	3	meg/u004.bmp
n/a	n/a	0.643	3	meg/f014.bmp
n/a	n/a	1.14	1	meg/u044.bmp
n/a	n/a	0.487	1	meg/u134.bmp
n/a	n/a	0.637	1	meg/f137.bmp
n/a	n/a	0.733	1	meg/u132.bmp
n/a	n/a	0.722	3	meg/f097.bmp
n/a	n/a	1.11	1	meg/f089.bmp
n/a	n/a	0.683	3	meg/f009.bmp
n/a	n/a	1.185	1	meg/u045.bmp
n/a	n/a	0.739	1	meg/u131.bmp
n/a	n/a	0.959	1	meg/u067.bmp
n/a	n/a	0.594	1	meg/u092.bmp
n/a	n/a	0.651	1	meg/u063.bmp
n/a	n/a	0.675	1	meg/f136.bmp
n/a	n/a	0.594	1	meg/u110.bmp
n/a	n/a	0.564	1	meg/u116.bmp
n/a	n/a	0.536	1	meg/f064.bmp
n/a	n/a	1.244	1	meg/u019.bmp
n/a	n/a	0.819	1	meg/f144.bmp
n/a	n/a	0.676	3	meg/f021.bmp
n/a	n/a	0.874	3	meg/f142.bmp
n/a	n/a	1.241	1	meg/u076.bmp
n/a	n/a	0.607	3	meg/f090.bmp
n/a	n/a	1.009	1	meg/u104.bmp
n/a	n/a	0.714	1	meg/u066.bmp
n/a	n/a	0.615	3	meg/f059.bmp
n/a	n/a	1.607	1	meg/u138.bmp
n/a	n/a	0.559	3	meg/f012.bmp
n/a	n/a	2.154	2	meg/f112.bmp
n/a	n/a	1.107	1	meg/f105.bmp
n/a	n/a	0.88	1	meg/f096.bmp
n/a	n/a	0.686	3	meg/f005.bmp
n/a	n/a	0.748	3	meg/f051.bmp
n/a	n/a	0.752	3	meg/f143.bmp
n/a	n/a	1.54	3	meg/u082.bmp
n/a	n/a	0.83	3	meg/f132.bmp
n/a	n/a	1.326	1	meg/u097.bmp
n/a	n/a	0.84	1	meg/u081.bmp
n/a	n/a	0.776	1	meg/u098.bmp
n/a	n/a	0.586	1	meg/u032.bmp
n/a	n/a	0.781	1	meg/f095.bmp
n/a	n/a	0.655	1	meg/u118.bmp
n/a	n/a	1.839	1	meg/u109.bmp
n/a	n/a	0.764	3	meg/f104.bmp
n/a	n/a	0.895	1	meg/u055.bmp
n/a	n/a	0.733	3	meg/f128.bmp
n/a	n/a	0.897	1	meg/u070.bmp
n/a	n/a	1.631	2	meg/u127.bmp
n/a	n/a	0.997	1	meg/u105.bmp
n/a	n/a	0.855	3	meg/f001.bmp
n/a	n/a	0.838	1	meg/u061.bmp
n/a	n/a	0.7	1	meg/u072.bmp
n/a	n/a	0.81	1	meg/u099.bmp
n/a	n/a	0.86	1	meg/u027.bmp
n/a	n/a	0.675	1	meg/u102.bmp
n/a	n/a	0.521	1	meg/u145.bmp
n/a	n/a	0.918	1	meg/u101.bmp
n/a	n/a	0.595	1	meg/u087.bmp
n/a	n/a	1.493	1	meg/u121.bmp
n/a	n/a	0.578	1	meg/u046.bmp
n/a	n/a	1.404	1	meg/u103.bmp
