onset	duration	onset_sample	stim_type	trigger	stim_file
27.326	0	27876	Unfamiliar	13	meg/u082.bmp
30.928	0	31478	Famous	5	meg/f088.bmp
34.29	0	34840	Famous	5	meg/f022.bmp
37.837	0	38387	Unfamiliar	13	meg/u011.bmp
41.328	0	41878	Unfamiliar	13	meg/u074.bmp
44.673	0	45223	Unfamiliar	14	meg/u074.bmp
47.98	0	48530	Unfamiliar	13	meg/u046.bmp
51.453	0	52003	Unfamiliar	14	meg/u046.bmp
54.871	0	55421	Unfamiliar	15	meg/u082.bmp
58.234	0	58784	Famous	5	meg/f120.bmp
61.799	0	62349	Famous	6	meg/f120.bmp
65.4	0	65950	Famous	7	meg/f088.bmp
68.855	0	69405	Scrambled	17	meg/s075.bmp
72.328	0	72878	Scrambled	18	meg/s075.bmp
75.709	0	76259	Famous	7	meg/f022.bmp
79.219	0	79769	Scrambled	17	meg/s141.bmp
82.765	0	83315	Unfamiliar	15	meg/u011.bmp
86.275	0	86825	Famous	5	meg/f107.bmp
89.748	0	90298	Unfamiliar	13	meg/u060.bmp
93.331	0	93881	Unfamiliar	14	meg/u060.bmp
96.841	0	97391	Scrambled	17	meg/s007.bmp
100.167	0	100717	Unfamiliar	13	meg/u080.bmp
103.677	0	104227	Famous	5	meg/f144.bmp
107.334	0	107884	Scrambled	19	meg/s141.bmp
110.825	0	111375	Scrambled	17	meg/s091.bmp
114.335	0	114885	Famous	7	meg/f107.bmp
117.624	0	118174	Scrambled	17	meg/s133.bmp
121.079	0	121629	Scrambled	18	meg/s133.bmp
124.588	0	125138	Unfamiliar	13	meg/u148.bmp
128.025	0	128575	Unfamiliar	14	meg/u148.bmp
131.424	0	131974	Scrambled	19	meg/s007.bmp
134.824	0	135374	Famous	5	meg/f079.bmp
138.315	0	138865	Famous	6	meg/f079.bmp
141.825	0	142375	Unfamiliar	15	meg/u080.bmp
145.408	0	145958	Unfamiliar	13	meg/u107.bmp
148.918	0	149468	Unfamiliar	14	meg/u107.bmp
152.464	0	153014	Famous	7	meg/f144.bmp
156.029	0	156579	Unfamiliar	13	meg/u054.bmp
159.539	0	160089	Unfamiliar	14	meg/u054.bmp
163.086	0	163636	Scrambled	19	meg/s091.bmp
166.412	0	166962	Unfamiliar	13	meg/u087.bmp
169.829	0	170379	Famous	5	meg/f099.bmp
173.339	0	173889	Famous	5	meg/f039.bmp
176.867	0	177417	Scrambled	17	meg/s051.bmp
180.469	0	181019	Scrambled	18	meg/s051.bmp
184.107	0	184657	Unfamiliar	13	meg/u144.bmp
187.654	0	188204	Unfamiliar	14	meg/u144.bmp
191.145	0	191695	Famous	5	meg/f044.bmp
194.527	0	195077	Unfamiliar	15	meg/u087.bmp
198.146	0	198696	Unfamiliar	13	meg/u053.bmp
201.564	0	202114	Unfamiliar	14	meg/u053.bmp
205.092	0	205642	Famous	7	meg/f099.bmp
208.529	0	209079	Famous	5	meg/f113.bmp
212.002	0	212552	Famous	6	meg/f113.bmp
215.603	0	216153	Famous	7	meg/f039.bmp
219.15	0	219700	Famous	5	meg/f001.bmp
222.586	0	223136	Scrambled	17	meg/s063.bmp
225.967	0	226517	Scrambled	18	meg/s063.bmp
229.495	0	230045	Scrambled	17	meg/s033.bmp
233.06	0	233610	Scrambled	18	meg/s033.bmp
236.46	0	237010	Famous	7	meg/f044.bmp
239.933	0	240483	Unfamiliar	13	meg/u128.bmp
243.553	0	244103	Unfamiliar	14	meg/u128.bmp
247.209	0	247759	Famous	5	meg/f133.bmp
250.682	0	251232	Famous	6	meg/f133.bmp
254.082	0	254632	Scrambled	17	meg/s069.bmp
257.758	0	258308	Famous	7	meg/f001.bmp
261.359	0	261909	Unfamiliar	13	meg/u075.bmp
264.832	0	265382	Scrambled	17	meg/s060.bmp
268.25	0	268800	Famous	5	meg/f092.bmp
271.723	0	272273	Famous	6	meg/f092.bmp
275.177	0	275727	Famous	5	meg/f064.bmp
278.595	0	279145	Famous	6	meg/f064.bmp
282.013	0	282563	Unfamiliar	13	meg/u119.bmp
285.541	0	286091	Scrambled	19	meg/s069.bmp
289.051	0	289601	Scrambled	17	meg/s013.bmp
292.505	0	293055	Unfamiliar	15	meg/u075.bmp
295.942	0	296492	Unfamiliar	13	meg/u026.bmp
299.268	0	299818	Scrambled	19	meg/s060.bmp
302.833	0	303383	Scrambled	17	meg/s042.bmp
306.232	0	306782	Famous	5	meg/f003.bmp
309.797	0	310347	Scrambled	17	meg/s053.bmp
313.472	0	314022	Unfamiliar	15	meg/u119.bmp
316.982	0	317532	Scrambled	17	meg/s093.bmp
320.418	0	320968	Scrambled	18	meg/s093.bmp
323.854	0	324404	Scrambled	19	meg/s013.bmp
327.291	0	327841	Unfamiliar	13	meg/u096.bmp
330.874	0	331424	Unfamiliar	14	meg/u096.bmp
334.365	0	334915	Unfamiliar	15	meg/u026.bmp
337.857	0	338407	Famous	5	meg/f061.bmp
341.311	0	341861	Famous	6	meg/f061.bmp
344.803	0	345353	Scrambled	19	meg/s042.bmp
348.386	0	348936	Unfamiliar	13	meg/u108.bmp
351.823	0	352373	Famous	7	meg/f003.bmp
355.295	0	355845	Scrambled	17	meg/s082.bmp
358.823	0	359373	Scrambled	19	meg/s053.bmp
362.37	0	362920	Unfamiliar	13	meg/u126.bmp
365.824	0	366374	Unfamiliar	14	meg/u126.bmp
369.114	0	369664	Scrambled	17	meg/s035.bmp
372.458	0	373008	Scrambled	17	meg/s145.bmp
375.821	0	376371	Scrambled	17	meg/s032.bmp
379.349	0	379899	Scrambled	18	meg/s032.bmp
382.749	0	383299	Unfamiliar	15	meg/u108.bmp
386.221	0	386771	Unfamiliar	13	meg/u143.bmp
389.694	0	390244	Unfamiliar	14	meg/u143.bmp
393.076	0	393626	Scrambled	19	meg/s082.bmp
396.549	0	397099	Unfamiliar	13	meg/u039.bmp
400.114	0	400664	Unfamiliar	14	meg/u039.bmp
403.642	0	404192	Famous	5	meg/f043.bmp
407.225	0	407775	Scrambled	19	meg/s035.bmp
410.845	0	411395	Famous	5	meg/f138.bmp
414.318	0	414868	Scrambled	19	meg/s145.bmp
417.717	0	418267	Scrambled	17	meg/s085.bmp
421.154	0	421704	Famous	5	meg/f118.bmp
424.608	0	425158	Famous	6	meg/f118.bmp
428.302	0	428852	Famous	5	meg/f087.bmp
431.793	0	432343	Famous	6	meg/f087.bmp
435.45	0	436000	Famous	5	meg/f042.bmp
439.033	0	439583	Famous	6	meg/f042.bmp
442.414	0	442964	Famous	7	meg/f043.bmp
445.924	0	446474	Scrambled	17	meg/s012.bmp
449.36	0	449910	Famous	7	meg/f138.bmp
452.797	0	453347	Famous	5	meg/f136.bmp
456.233	0	456783	Famous	6	meg/f136.bmp
459.761	0	460311	Scrambled	19	meg/s085.bmp
463.16	0	463710	Scrambled	17	meg/s044.bmp
466.818	0	467368	Unfamiliar	13	meg/u109.bmp
470.125	0	470675	Unfamiliar	13	meg/u050.bmp
473.727	0	474277	Scrambled	17	meg/s134.bmp
477.2	0	477750	Scrambled	18	meg/s134.bmp
480.673	0	481223	Scrambled	19	meg/s012.bmp
484.237	0	484787	Unfamiliar	13	meg/u130.bmp
487.674	0	488224	Unfamiliar	13	meg/u079.bmp
491.128	0	491678	Scrambled	19	meg/s044.bmp
494.565	0	495115	Scrambled	17	meg/s089.bmp
498.129	0	498679	Scrambled	18	meg/s089.bmp
501.602	0	502152	Unfamiliar	15	meg/u109.bmp
505.186	0	505736	Scrambled	17	meg/s030.bmp
508.714	0	509264	Unfamiliar	15	meg/u050.bmp
