onset	duration	onset_sample	stim_type	trigger	stim_file
27.713	0	28263	Scrambled	17	meg/s096.bmp
31.223	0	31773	Famous	5	meg/f148.bmp
34.861	0	35411	Famous	6	meg/f148.bmp
38.15	0	38700	Scrambled	17	meg/s071.bmp
41.642	0	42192	Scrambled	18	meg/s071.bmp
45.262	0	45812	Unfamiliar	13	meg/u005.bmp
48.643	0	49193	Famous	5	meg/f119.bmp
52.024	0	52574	Famous	5	meg/f145.bmp
55.515	0	56065	Scrambled	19	meg/s096.bmp
59.154	0	59704	Unfamiliar	13	meg/u117.bmp
62.59	0	63140	Unfamiliar	14	meg/u117.bmp
66.063	0	66613	Famous	5	meg/f098.bmp
69.61	0	70160	Scrambled	17	meg/s008.bmp
73.193	0	73743	Scrambled	18	meg/s008.bmp
76.721	0	77271	Unfamiliar	15	meg/u005.bmp
80.231	0	80781	Famous	5	meg/f139.bmp
83.759	0	84309	Famous	6	meg/f139.bmp
87.305	0	87855	Famous	7	meg/f119.bmp
90.65	0	91200	Scrambled	17	meg/s001.bmp
94.141	0	94691	Scrambled	18	meg/s001.bmp
97.688	0	98238	Famous	7	meg/f145.bmp
101.105	0	101655	Famous	5	meg/f028.bmp
104.523	0	105073	Unfamiliar	13	meg/u095.bmp
108.015	0	108565	Famous	7	meg/f098.bmp
111.341	0	111891	Scrambled	17	meg/s037.bmp
114.924	0	115474	Scrambled	18	meg/s037.bmp
118.599	0	119149	Famous	5	meg/f089.bmp
121.999	0	122549	Famous	6	meg/f089.bmp
125.582	0	126132	Famous	5	meg/f111.bmp
128.89	0	129440	Unfamiliar	13	meg/u070.bmp
132.381	0	132931	Famous	7	meg/f028.bmp
135.836	0	136386	Famous	5	meg/f124.bmp
139.437	0	139987	Unfamiliar	15	meg/u095.bmp
143.057	0	143607	Unfamiliar	13	meg/u048.bmp
146.476	0	147026	Famous	5	meg/f074.bmp
150.058	0	150608	Unfamiliar	13	meg/u021.bmp
153.586	0	154136	Famous	7	meg/f111.bmp
157.206	0	157756	Unfamiliar	13	meg/u019.bmp
