filename	acq_time	duration
meg/sub-04_ses-meg_task-facerecognition_run-01_meg.fif	2009-05-18T12:26:31	450
meg/sub-04_ses-meg_task-facerecognition_run-02_meg.fif	2009-05-18T12:35:52	450
meg/sub-04_ses-meg_task-facerecognition_run-03_meg.fif	2009-05-18T12:47:36	450
meg/sub-04_ses-meg_task-facerecognition_run-04_meg.fif	2009-05-18T12:57:06	450
meg/sub-04_ses-meg_task-facerecognition_run-05_meg.fif	2009-05-18T13:06:38	450
meg/sub-04_ses-meg_task-facerecognition_run-06_meg.fif	2009-05-18T13:16:44	450
