onset	duration	trial_type	TrialType	Stimulus	SSD	Response	response_time	CorrectGo	SuccStop
0.000	1.500	junk	1	1	0.350	49	0.386	1	0
3.250	1.500	go	0	0	0.000	50	0.451	1	0
7.250	1.500	go	0	0	0.000	50	0.282	1	0
9.625	1.500	go	0	1	0.000	49	0.419	1	0
12.125	1.500	go	0	0	0.000	50	0.311	1	0
14.500	1.500	go	0	1	0.000	49	0.376	1	0
19.000	1.500	failed stop	1	1	0.200	49	0.316	1	0
24.500	1.500	go	0	0	0.000	50	0.416	1	0
26.625	1.500	go	0	0	0.000	50	0.443	1	0
28.750	1.500	go	0	1	0.000	49	0.342	1	0
31.750	1.500	go	0	0	0.000	50	0.374	1	0
34.500	1.500	failed stop	1	1	0.350	49	0.360	1	0
37.375	1.500	go	0	1	0.000	49	0.405	1	0
40.875	1.500	successful stop	1	1	0.300	0	0.000	0	1
46.000	1.500	go	0	0	0.000	50	0.524	1	0
48.875	1.500	go	0	0	0.000	50	0.473	1	0
51.250	1.500	go	0	1	0.000	49	0.599	1	0
53.375	1.500	go	0	1	0.000	49	0.501	1	0
55.500	1.500	failed stop	1	0	0.300	50	0.536	1	0
57.750	1.500	go	0	0	0.000	50	0.510	1	0
60.500	1.500	go	0	1	0.000	49	0.400	1	0
64.000	1.500	failed stop	1	0	0.350	50	0.396	1	0
66.750	1.500	go	0	0	0.000	50	0.446	1	0
69.125	1.500	go	0	1	0.000	49	0.319	1	0
71.125	1.500	go	0	0	0.000	50	0.327	1	0
73.375	1.500	failed stop	1	0	0.300	50	0.365	1	0
75.375	1.500	go	0	1	0.000	49	0.349	1	0
78.125	1.500	go	0	1	0.000	49	0.327	1	0
80.625	1.500	failed stop	1	0	0.150	50	0.483	1	0
82.875	1.500	go	0	1	0.000	49	0.313	1	0
87.375	1.500	go	0	1	0.000	49	0.365	1	0
90.000	1.500	go	0	0	0.000	50	0.540	1	0
92.500	1.500	go	0	0	0.000	50	0.421	1	0
95.000	1.500	go	0	1	0.000	49	0.540	1	0
97.000	1.500	go	0	0	0.000	50	0.396	1	0
99.625	1.500	successful stop	1	1	0.250	0	0.000	0	1
104.375	1.500	go	0	0	0.000	50	0.365	1	0
107.000	1.500	go	0	1	0.000	49	0.348	1	0
109.625	1.500	failed stop	1	1	0.100	49	0.523	1	0
112.375	1.500	go	0	0	0.000	50	0.405	1	0
115.250	1.500	go	0	0	0.000	50	0.431	1	0
118.000	1.500	successful stop	1	1	0.300	0	0.000	0	1
121.625	1.500	go	0	1	0.000	49	0.503	1	0
123.625	1.500	go	0	0	0.000	50	0.387	1	0
125.750	1.500	go	0	0	0.000	50	0.430	1	0
128.500	1.500	go	0	0	0.000	50	0.368	1	0
130.625	1.500	go	0	1	0.000	49	0.371	1	0
133.375	1.500	failed stop	1	1	0.250	49	0.374	1	0
135.875	1.500	go	0	1	0.000	49	0.799	1	0
138.500	1.500	go	0	0	0.000	50	0.353	1	0
142.375	1.500	go	0	0	0.000	50	0.469	1	0
144.375	1.500	successful stop	1	1	0.050	0	0.000	0	1
