onset	trial_type	eventcode
26135	famous_new	5
27599	response	0
29718	famous_second_early	6
31217	response	0
33301	scrambled_new	17
34825	response	0
36793	scrambled_second_early	18
38238	response	0
40247	unfamiliar_new	13
41754	response	0
43720	unfamiliar_second_early	14
45329	response	0
47138	famous_new	5
48735	response	0
50648	famous_new	5
52303	response	0
54213	famous_new	5
55919	response	0
57741	scrambled_new	17
59180	response	0
61398	scrambled_new	17
62762	response	0
64816	unfamiliar_new	13
66362	response	0
68289	unfamiliar_second_early	14
69852	response	0
71670	famous_second_late	7
73360	response	0
75051	unfamiliar_new	13
76527	response	0
78579	unfamiliar_second_early	14
80117	response	0
82144	famous_second_late	7
83693	response	0
85580	famous_new	5
87204	response	0
89071	famous_second_early	6
90796	response	0
92655	famous_second_late	7
93997	response	0
96128	unfamiliar_new	13
97333	response	0
99637	unfamiliar_second_early	14
100988	response	0
103221	scrambled_second_late	19
104613	response	0
106804	scrambled_new	17
108251	response	0
110130	scrambled_second_early	18
111386	response	0
113659	scrambled_second_late	19
115077	response	0
117076	scrambled_new	17
118681	response	0
120439	unfamiliar_new	13
121746	response	0
123838	famous_new	5
125146	response	0
127238	famous_new	5
128627	response	0
130729	scrambled_new	17
132159	response	0
134294	scrambled_second_early	18
135604	response	0
137822	unfamiliar_new	13
139207	response	0
141424	unfamiliar_second_early	14
142822	response	0
144842	scrambled_second_late	19
146255	response	0
148425	scrambled_new	17
150080	response	0
151935	unfamiliar_second_late	15
153692	response	0
155261	famous_new	5
156794	response	0
158715	famous_second_early	6
160366	response	0
162390	famous_second_late	7
163991	response	0
165827	famous_new	5
167793	response	0
169336	famous_second_late	7
170804	response	0
172809	unfamiliar_new	13
174431	response	0
176356	unfamiliar_second_early	14
177664	response	0
179755	unfamiliar_new	13
181098	response	0
183339	scrambled_new	17
184809	response	0
186812	scrambled_second_late	19
188439	response	0
190193	scrambled_new	17
191638	response	0
193592	unfamiliar_new	13
195330	response	0
197029	famous_second_late	7
199009	response	0
200704	unfamiliar_new	13
202446	response	0
204251	unfamiliar_second_early	14
205946	response	0
207852	unfamiliar_new	13
209469	response	0
211288	unfamiliar_second_late	15
212885	response	0
214908	famous_new	5
216400	response	0
218510	scrambled_second_late	19
219930	response	0
222057	unfamiliar_new	13
223486	response	0
225529	scrambled_second_late	19
227016	response	0
228947	unfamiliar_new	13
230655	response	0
232292	unfamiliar_second_late	15
233885	response	0
235783	scrambled_new	17
237361	response	0
239238	famous_new	5
240916	response	0
242692	famous_second_early	6
244256	response	0
246184	unfamiliar_second_late	15
247796	response	0
249601	famous_new	5
251436	response	0
253093	famous_second_early	6
254850	response	0
256603	famous_second_late	7
258574	response	0
260094	unfamiliar_new	13
261820	response	0
263475	unfamiliar_second_early	14
265020	response	0
266819	unfamiliar_second_late	15
268448	response	0
270329	scrambled_new	17
271670	response	0
273747	unfamiliar_second_late	15
275305	response	0
277349	unfamiliar_new	13
279052	response	0
280822	scrambled_second_late	19
282416	response	0
284258	famous_new	5
285938	response	0
287694	famous_second_early	6
289324	response	0
291333	scrambled_new	17
292981	response	0
294732	scrambled_new	17
296516	response	0
298095	scrambled_second_early	18
299890	response	0
301641	scrambled_new	17
303522	response	0
305206	scrambled_second_early	18
307093	response	0
308679	scrambled_second_late	19
310334	response	0
312134	unfamiliar_new	13
313820	response	0
315754	unfamiliar_second_late	15
317465	response	0
319300	scrambled_new	17
320929	response	0
322645	scrambled_second_early	18
324307	response	0
326136	scrambled_new	17
328054	response	0
329609	scrambled_second_late	19
331397	response	0
333211	scrambled_new	17
334872	response	0
336629	scrambled_second_early	18
338243	response	0
340083	famous_new	5
341543	response	0
343593	unfamiliar_new	13
345011	response	0
347011	unfamiliar_second_early	14
348564	response	0
350484	unfamiliar_second_late	15
352124	response	0
354030	scrambled_new	17
355547	response	0
357375	scrambled_second_early	18
358916	response	0
360885	famous_new	5
362239	response	0
364339	famous_second_early	6
365917	response	0
367867	scrambled_second_late	19
369588	response	0
371432	unfamiliar_new	13
372983	response	0
374905	famous_new	5
376568	response	0
378286	famous_second_early	6
380088	response	0
381906	famous_second_late	7
383542	response	0
385324	famous_new	5
387011	response	0
388705	famous_second_early	6
390477	response	0
392087	unfamiliar_new	13
393798	response	0
395504	unfamiliar_second_early	14
397033	response	0
399088	famous_new	5
400884	response	0
402597	famous_second_early	6
403993	response	0
406034	famous_new	5
407634	response	0
409433	famous_second_early	6
411082	response	0
413016	unfamiliar_second_late	15
414614	response	0
416489	scrambled_new	17
418102	response	0
420036	scrambled_second_early	18
421583	response	0
423674	famous_new	5
425255	response	0
426982	famous_second_early	6
428557	response	0
430381	scrambled_new	17
432049	response	0
433983	scrambled_new	17
435663	response	0
437585	unfamiliar_new	13
439446	response	0
441040	unfamiliar_second_early	14
442673	response	0
444476	unfamiliar_new	13
445941	response	0
448114	unfamiliar_new	13
449398	response	0
451550	unfamiliar_second_early	14
453068	response	0
455097	unfamiliar_new	13
456609	response	0
458441	scrambled_second_late	19
460075	response	0
462043	scrambled_new	17
463660	response	0
465553	scrambled_second_late	19
467088	response	0
468989	famous_new	5
470501	response	0
472388	unfamiliar_new	13
473966	response	0
475916	unfamiliar_second_late	15
477499	response	0
479389	famous_new	5
480873	response	0
482826	unfamiliar_new	13
484185	response	0
486225	unfamiliar_second_late	15
487616	response	0
489735	scrambled_new	17
491424	response	0
493208	scrambled_second_late	19
495071	response	0
496736	famous_new	5
498146	response	0
500209	famous_second_late	7
501908	response	0
503664	scrambled_new	17
505648	response	0
507302	scrambled_second_early	18
509005	response	0
510591	unfamiliar_second_late	15
512159	response	0
514046	scrambled_new	17
515216	response	0
517335	famous_second_late	7
518634	response	0
520735	famous_new	5
522065	response	0
524244	famous_second_early	6
525696	response	0
527552	unfamiliar_second_late	15
529450	response	0
531099	famous_new	5
532831	response	0
534572	famous_second_early	6
536190	response	0
537989	scrambled_second_late	19
539413	response	0
