onset	duration	event_sample	event_value	trial_type
23.6281818181818	900	25991	17	scrambled_new
25.1363636363636	900	27650	0	response
26.9527272727273	900	29648	18	scrambled_second_early
28.1709090909091	900	30988	0	response
30.21	900	33231	17	scrambled_new
31.48	900	34628	0	response
33.4509090909091	900	36796	18	scrambled_second_early
35.0181818181818	900	38520	0	response
36.6918181818182	900	40361	17	scrambled_new
38.1509090909091	900	41966	0	response
39.8490909090909	900	43834	18	scrambled_second_early
41.3109090909091	900	45442	0	response
43.04	900	47344	5	famous_new
44.4909090909091	900	48940	0	response
46.3309090909091	900	50964	6	famous_second_early
47.7327272727273	900	52506	0	response
49.5881818181818	900	54547	13	unfamiliar_new
50.8072727272727	900	55888	0	response
52.8290909090909	900	58112	13	unfamiliar_new
54.1472727272727	900	59562	0	response
56.07	900	61677	5	famous_new
57.3590909090909	900	63095	0	response
59.2609090909091	900	65187	13	unfamiliar_new
60.75	900	66825	0	response
62.5518181818182	900	68807	17	scrambled_new
63.8463636363636	900	70231	0	response
65.7418181818182	900	72316	17	scrambled_new
66.9927272727273	900	73692	0	response
68.8490909090909	900	75734	15	unfamiliar_second_late
69.9909090909091	900	76990	0	response
71.99	900	79189	17	scrambled_new
73.37	900	80707	0	response
75.3309090909091	900	82864	18	scrambled_second_early
76.73	900	84403	0	response
78.5381818181818	900	86392	15	unfamiliar_second_late
79.8209090909091	900	87803	0	response
81.8790909090909	900	90067	5	famous_new
83.2354545454545	900	91559	0	response
84.97	900	93467	6	famous_second_early
86.3890909090909	900	95028	0	response
88.0436363636364	900	96848	7	famous_second_late
89.3336363636364	900	98267	0	response
91.1172727272727	900	100229	13	unfamiliar_new
92.2818181818182	900	101510	0	response
94.3081818181818	900	103739	15	unfamiliar_second_late
95.6227272727273	900	105185	0	response
97.6490909090909	900	107414	13	unfamiliar_new
99.1063636363636	900	109017	0	response
100.872727272727	900	110960	14	unfamiliar_second_early
102.152727272727	900	112368	0	response
103.863636363636	900	114250	19	scrambled_second_late
105.004545454545	900	115505	0	response
106.887272727273	900	117576	13	unfamiliar_new
108.220909090909	900	119043	0	response
110.010909090909	900	121012	19	scrambled_second_late
111.41	900	122551	0	response
113.234545454545	900	124558	5	famous_new
114.653636363636	900	126119	0	response
116.258181818182	900	127884	17	scrambled_new
117.710909090909	900	129482	0	response
119.499090909091	900	131449	17	scrambled_new
120.772727272727	900	132850	0	response
122.656363636364	900	134922	15	unfamiliar_second_late
123.922727272727	900	136315	0	response
125.780909090909	900	138359	5	famous_new
127.299090909091	900	140029	0	response
129.020909090909	900	141923	17	scrambled_new
130.471818181818	900	143519	0	response
132.245454545455	900	145470	18	scrambled_second_early
133.562727272727	900	146919	0	response
135.469090909091	900	149016	15	unfamiliar_second_late
136.858181818182	900	150544	0	response
138.626363636364	900	152489	17	scrambled_new
140.076363636364	900	154084	0	response
141.750909090909	900	155926	7	famous_second_late
143.180909090909	900	157499	0	response
144.824545454545	900	159307	13	unfamiliar_new
146.079090909091	900	160687	0	response
147.931818181818	900	162725	14	unfamiliar_second_early
149.239090909091	900	164163	0	response
151.055454545455	900	166161	19	scrambled_second_late
152.264545454545	900	167491	0	response
154.196363636364	900	169616	5	famous_new
155.767272727273	900	171344	0	response
157.37	900	173107	6	famous_second_early
158.779090909091	900	174657	0	response
160.543636363636	900	176598	19	scrambled_second_late
162.118181818182	900	178330	0	response
163.751818181818	900	180127	13	unfamiliar_new
165.164545454545	900	181681	0	response
166.909090909091	900	183600	14	unfamiliar_second_early
168.356363636364	900	185192	0	response
170.049090909091	900	187054	7	famous_second_late
171.489090909091	900	188638	0	response
173.407272727273	900	190748	13	unfamiliar_new
174.587272727273	900	192046	0	response
176.497272727273	900	194147	14	unfamiliar_second_early
178.017272727273	900	195819	0	response
179.738181818182	900	197712	17	scrambled_new
181.254545454545	900	199380	0	response
182.929090909091	900	201222	18	scrambled_second_early
184.382727272727	900	202821	0	response
186.12	900	204732	19	scrambled_second_late
187.523636363636	900	206276	0	response
189.377272727273	900	208315	17	scrambled_new
191.026363636364	900	210129	0	response
192.568181818182	900	211825	5	famous_new
194.227272727273	900	213650	0	response
195.741818181818	900	215316	5	famous_new
197.404545454545	900	217145	0	response
198.932727272727	900	218826	6	famous_second_early
200.457272727273	900	220503	0	response
202.24	900	222464	13	unfamiliar_new
203.398181818182	900	223738	0	response
205.313636363636	900	225845	13	unfamiliar_new
206.706363636364	900	227377	0	response
208.303636363636	900	229134	14	unfamiliar_second_early
209.51	900	230461	0	response
211.394545454545	900	232534	17	scrambled_new
212.654545454545	900	233920	0	response
214.484545454545	900	235933	18	scrambled_second_early
215.789090909091	900	237368	0	response
217.725454545455	900	239498	19	scrambled_second_late
219.064545454545	900	240971	0	response
220.9	900	242990	17	scrambled_new
222.188181818182	900	244407	0	response
224.073636363636	900	246481	7	famous_second_late
225.398181818182	900	247938	0	response
227.298181818182	900	250028	17	scrambled_new
228.718181818182	900	251590	0	response
230.405454545455	900	253446	5	famous_new
231.983636363636	900	255182	0	response
233.696363636364	900	257066	6	famous_second_early
234.894545454545	900	258384	0	response
236.953636363636	900	260649	15	unfamiliar_second_late
238.134545454545	900	261948	0	response
240.177272727273	900	264195	13	unfamiliar_new
241.6	900	265760	0	response
243.318181818182	900	267650	14	unfamiliar_second_early
244.615454545455	900	269077	0	response
246.541818181818	900	271196	5	famous_new
247.765454545455	900	272542	0	response
249.766363636364	900	274743	6	famous_second_early
250.993636363636	900	276093	0	response
252.973636363636	900	278271	13	unfamiliar_new
254.039090909091	900	279443	0	response
256.130909090909	900	281744	14	unfamiliar_second_early
257.109090909091	900	282820	0	response
259.238181818182	900	285162	19	scrambled_second_late
260.451818181818	900	286497	0	response
262.312727272727	900	288544	5	famous_new
263.565454545455	900	289922	0	response
265.519090909091	900	292071	19	scrambled_second_late
266.759090909091	900	293435	0	response
268.71	900	295581	17	scrambled_new
270.013636363636	900	297015	0	response
271.867272727273	900	299054	18	scrambled_second_early
273.062727272727	900	300369	0	response
275.058181818182	900	302564	13	unfamiliar_new
276.207272727273	900	303828	0	response
278.181818181818	900	306000	13	unfamiliar_new
279.528181818182	900	307481	0	response
281.339090909091	900	309473	14	unfamiliar_second_early
282.736363636364	900	311010	0	response
284.496363636364	900	312946	5	famous_new
285.79	900	314369	0	response
287.803636363636	900	316584	13	unfamiliar_new
289.090909090909	900	318000	0	response
290.944545454545	900	320039	7	famous_second_late
292.229090909091	900	321452	0	response
294.169090909091	900	323586	5	famous_new
295.334545454545	900	324868	0	response
297.225454545455	900	326948	17	scrambled_new
298.504545454545	900	328355	0	response
300.266363636364	900	330293	15	unfamiliar_second_late
301.669090909091	900	331836	0	response
303.34	900	333674	5	famous_new
304.770909090909	900	335248	0	response
306.497272727273	900	337147	6	famous_second_early
307.78	900	338558	0	response
309.804545454545	900	340785	13	unfamiliar_new
311.01	900	342111	0	response
312.979090909091	900	344277	7	famous_second_late
314.232727272727	900	345656	0	response
316.32	900	347952	17	scrambled_new
317.681818181818	900	349450	0	response
319.46	900	351406	15	unfamiliar_second_late
320.889090909091	900	352978	0	response
322.500909090909	900	354751	17	scrambled_new
323.780909090909	900	356159	0	response
325.590909090909	900	358150	18	scrambled_second_early
326.745454545455	900	359420	0	response
328.614545454545	900	361476	7	famous_second_late
329.952727272727	900	362948	0	response
331.839090909091	900	365023	13	unfamiliar_new
333.044545454545	900	366349	0	response
334.962727272727	900	368459	19	scrambled_second_late
336.144545454545	900	369759	0	response
338.002727272727	900	371803	17	scrambled_new
339.467272727273	900	373414	0	response
341.143636363636	900	375258	18	scrambled_second_early
342.649090909091	900	376914	0	response
344.334545454545	900	378768	5	famous_new
345.760909090909	900	380337	0	response
347.525454545455	900	382278	15	unfamiliar_second_late
348.904545454545	900	383795	0	response
350.782727272727	900	385861	5	famous_new
351.776363636364	900	386954	0	response
353.822727272727	900	389205	19	scrambled_second_late
355.06	900	390566	0	response
356.913636363636	900	392605	5	famous_new
358.208181818182	900	394029	0	response
360.087272727273	900	396096	13	unfamiliar_new
361.482727272727	900	397631	0	response
363.311818181818	900	399643	15	unfamiliar_second_late
364.491818181818	900	400941	0	response
366.519090909091	900	403171	5	famous_new
367.822727272727	900	404605	0	response
369.66	900	406626	13	unfamiliar_new
370.849090909091	900	407934	0	response
372.65	900	409915	14	unfamiliar_second_early
373.773636363636	900	411151	0	response
375.656363636364	900	413222	7	famous_second_late
376.811818181818	900	414493	0	response
378.897272727273	900	416787	13	unfamiliar_new
380.079090909091	900	418087	0	response
381.904545454545	900	420095	7	famous_second_late
383.297272727273	900	421627	0	response
385.078181818182	900	423586	5	famous_new
386.280909090909	900	424909	0	response
388.235454545455	900	427059	6	famous_second_early
389.61	900	428571	0	response
391.393636363636	900	430533	7	famous_second_late
392.844545454545	900	432129	0	response
394.683636363636	900	434152	17	scrambled_new
396.143636363636	900	435758	0	response
397.890909090909	900	437680	18	scrambled_second_early
399.276363636364	900	439204	0	response
401.014545454545	900	441116	15	unfamiliar_second_late
402.419090909091	900	442661	0	response
404.239090909091	900	444663	13	unfamiliar_new
405.522727272727	900	446075	0	response
407.38	900	448118	7	famous_second_late
408.690909090909	900	449560	0	response
410.57	900	451627	5	famous_new
411.964545454545	900	453161	0	response
413.694545454545	900	455064	5	famous_new
415.055454545455	900	456561	0	response
416.951818181818	900	458647	6	famous_second_early
418.17	900	459987	0	response
420.009090909091	900	462010	15	unfamiliar_second_late
421.37	900	463507	0	response
423.116363636364	900	465428	5	famous_new
424.522727272727	900	466975	0	response
426.29	900	468919	6	famous_second_early
427.397272727273	900	470137	0	response
429.38	900	472318	17	scrambled_new
430.652727272727	900	473718	0	response
432.437272727273	900	475681	18	scrambled_second_early
433.657272727273	900	477023	0	response
435.560909090909	900	479117	5	famous_new
436.953636363636	900	480649	0	response
438.635454545455	900	482499	6	famous_second_early
439.892727272727	900	483882	0	response
441.859090909091	900	486045	15	unfamiliar_second_late
443.183636363636	900	487502	0	response
444.882727272727	900	489371	13	unfamiliar_new
446.138181818182	900	490752	0	response
448.023636363636	900	492826	7	famous_second_late
449.430909090909	900	494374	0	response
451.314545454545	900	496446	5	famous_new
452.774545454545	900	498052	0	response
454.454545454545	900	499900	5	famous_new
455.719090909091	900	501291	0	response
457.611818181818	900	503373	6	famous_second_early
458.856363636364	900	504742	0	response
460.752727272727	900	506828	17	scrambled_new
462.103636363636	900	508314	0	response
463.91	900	510301	18	scrambled_second_early
465.349090909091	900	511884	0	response
467.050909090909	900	513756	13	unfamiliar_new
468.251818181818	900	515077	0	response
470.258181818182	900	517284	17	scrambled_new
471.622727272727	900	518785	0	response
473.398181818182	900	520738	18	scrambled_second_early
474.740909090909	900	522215	0	response
476.672727272727	900	524340	15	unfamiliar_second_late
478.111818181818	900	525923	0	response
479.83	900	527813	13	unfamiliar_new
481.023636363636	900	529126	0	response
482.853636363636	900	531139	7	famous_second_late
484.046363636364	900	532451	0	response
486.027272727273	900	534630	17	scrambled_new
487.265454545455	900	535992	0	response
489.218181818182	900	538140	18	scrambled_second_early
490.638181818182	900	539702	0	response
