onset	duration	event_sample	event_value	trial_type
24.6	900	27060	5	famous_new
25.7954545454545	900	28375	0	response
27.84	900	30624	13	unfamiliar_new
29.0372727272727	900	31941	0	response
30.9309090909091	900	34024	13	unfamiliar_new
32.1645454545455	900	35381	0	response
34.0545454545455	900	37460	14	unfamiliar_second_early
35.2945454545455	900	38824	0	response
37.3463636363636	900	41081	13	unfamiliar_new
38.7618181818182	900	42638	0	response
40.57	900	44627	14	unfamiliar_second_early
41.8227272727273	900	46005	0	response
43.8609090909091	900	48247	5	famous_new
44.7954545454545	900	49275	0	response
46.9509090909091	900	51646	6	famous_second_early
48.1027272727273	900	52913	0	response
50.1581818181818	900	55174	17	scrambled_new
51.1045454545455	900	56215	0	response
53.3490909090909	900	58684	7	famous_second_late
54.4845454545455	900	59933	0	response
56.5236363636364	900	62176	17	scrambled_new
57.7645454545455	900	63541	0	response
59.7636363636364	900	65740	18	scrambled_second_early
60.7490909090909	900	66824	0	response
62.9545454545455	900	69250	15	unfamiliar_second_late
63.9609090909091	900	70357	0	response
66.1618181818182	900	72778	13	unfamiliar_new
67.3754545454545	900	74113	0	response
69.2863636363636	900	76215	14	unfamiliar_second_early
70.5063636363636	900	77557	0	response
72.46	900	79706	5	famous_new
73.6154545454545	900	80977	0	response
75.5836363636364	900	83142	5	famous_new
76.4390909090909	900	84083	0	response
78.6072727272727	900	86468	13	unfamiliar_new
79.6363636363636	900	87600	0	response
81.8481818181818	900	90033	19	scrambled_second_late
82.9909090909091	900	91290	0	response
84.9390909090909	900	93433	5	famous_new
86.0145454545455	900	94616	0	response
88.1290909090909	900	96942	6	famous_second_early
89.0481818181818	900	97953	0	response
91.27	900	100397	17	scrambled_new
92.2790909090909	900	101507	0	response
94.2436363636364	900	103668	18	scrambled_second_early
95.2409090909091	900	104765	0	response
97.3172727272727	900	107049	13	unfamiliar_new
98.4227272727273	900	108265	0	response
100.558181818182	900	110614	14	unfamiliar_second_early
101.454545454545	900	111600	0	response
103.699090909091	900	114069	7	famous_second_late
104.845454545455	900	115330	0	response
106.889090909091	900	117578	13	unfamiliar_new
107.912727272727	900	118704	0	response
109.93	900	120923	7	famous_second_late
110.975454545455	900	122073	0	response
113.12	900	124432	17	scrambled_new
114.344545454545	900	125779	0	response
116.244545454545	900	127869	15	unfamiliar_second_late
117.478181818182	900	129226	0	response
119.418181818182	900	131360	17	scrambled_new
120.758181818182	900	132834	0	response
122.509090909091	900	134760	18	scrambled_second_early
123.770909090909	900	136148	0	response
125.832727272727	900	138416	5	famous_new
127.210909090909	900	139932	0	response
129.073636363636	900	141981	5	famous_new
130.284545454545	900	143313	0	response
132.199090909091	900	145419	5	famous_new
133.371818181818	900	146709	0	response
135.254545454545	900	148780	15	unfamiliar_second_late
