name	type	units	sampling_frequency	tracking_system	tracked_point	component	placement
Rigid4_eul_x	ORNT	rad	483.053818439622	PhaseSpace4	Rigid4	x	Rigid4
Rigid4_eul_y	ORNT	rad	483.053818439622	PhaseSpace4	Rigid4	y	Rigid4
Rigid4_eul_z	ORNT	rad	483.053818439622	PhaseSpace4	Rigid4	z	Rigid4
Rigid4_cart_x	POS	m	483.053818439622	PhaseSpace4	Rigid4	x	Rigid4
Rigid4_cart_y	POS	m	483.053818439622	PhaseSpace4	Rigid4	y	Rigid4
Rigid4_cart_z	POS	m	483.053818439622	PhaseSpace4	Rigid4	z	Rigid4
Rigid4_Conf	MISC	n/a	483.053818439622	PhaseSpace4	Rigid4	Conf	Rigid4
PhaseSpace4_latency	LATENCY	seconds	483.053818439622	PhaseSpace4	n/a	latency	n/a
