onset	trial_type	eventcode
26414	scrambled_new	17
27778	response	0
29960	scrambled_second_early	18
31251	response	0
33305	scrambled_new	17
34667	response	0
36943	scrambled_second_early	18
38135	response	0
40526	famous_new	5
41796	response	0
44054	famous_new	5
45410	response	0
47472	famous_second_early	6
48899	response	0
50927	unfamiliar_new	13
52263	response	0
54418	unfamiliar_new	13
55788	response	0
57946	unfamiliar_new	13
59237	response	0
61585	unfamiliar_new	13
62759	response	0
65095	unfamiliar_second_early	14
65961	response	0
68568	famous_second_late	7
69863	response	0
72133	scrambled_new	17
73399	response	0
75495	scrambled_new	17
76912	response	0
78840	scrambled_second_early	18
80349	response	0
82368	unfamiliar_second_late	15
83745	response	0
85896	unfamiliar_new	13
87338	response	0
89351	unfamiliar_second_early	14
90802	response	0
92879	unfamiliar_second_late	15
94322	response	0
96297	famous_new	5
97412	response	0
99880	famous_second_early	6
101178	response	0
103151	unfamiliar_second_late	15
104612	response	0
106642	unfamiliar_new	13
108136	response	0
110170	famous_new	5
112043	response	0
113680	famous_second_early	6
115041	response	0
117135	scrambled_second_late	19
118590	response	0
120718	famous_new	5
122294	response	0
124154	famous_second_early	6
125547	response	0
127609	unfamiliar_new	13
128862	response	0
130971	unfamiliar_second_early	14
132415	response	0
134463	unfamiliar_new	13
135864	response	0
138028	scrambled_new	17
139434	response	0
141482	unfamiliar_second_late	15
142981	response	0
144937	famous_new	5
146192	response	0
148392	unfamiliar_new	13
149796	response	0
151975	unfamiliar_new	13
153546	response	0
155503	unfamiliar_new	13
156869	response	0
158939	unfamiliar_second_early	14
160278	response	0
162504	unfamiliar_second_late	15
163925	response	0
166087	unfamiliar_new	13
167633	response	0
169469	scrambled_second_late	19
170754	response	0
172850	famous_new	5
174493	response	0
176231	famous_second_early	6
177586	response	0
179630	famous_second_late	7
181025	response	0
183140	unfamiliar_new	13
184495	response	0
186595	unfamiliar_second_late	15
187909	response	0
189994	famous_new	5
191311	response	0
193357	famous_second_early	6
194653	response	0
196977	unfamiliar_second_late	15
198644	response	0
200450	scrambled_new	17
201955	response	0
204015	scrambled_second_early	18
205389	response	0
207525	famous_new	5
209016	response	0
211127	unfamiliar_second_late	15
212483	response	0
214691	famous_new	5
216078	response	0
218201	famous_new	5
219741	response	0
221766	unfamiliar_second_late	15
223080	response	0
225331	scrambled_new	17
226761	response	0
228878	scrambled_second_early	18
230146	response	0
232332	scrambled_new	17
233218	response	0
235768	scrambled_second_early	18
236854	response	0
239112	scrambled_new	17
240195	response	0
242641	famous_second_late	7
243853	response	0
246187	scrambled_new	17
247556	response	0
249715	scrambled_second_early	18
251045	response	0
253298	famous_second_late	7
254559	response	0
256845	scrambled_new	17
258210	response	0
260281	famous_second_late	7
261653	response	0
263864	unfamiliar_new	13
265356	response	0
267319	famous_new	5
268780	response	0
270921	famous_second_early	6
272381	response	0
274541	famous_new	5
275889	response	0
277867	famous_second_early	6
279158	response	0
281248	scrambled_second_late	19
282691	response	0
284831	scrambled_new	17
286228	response	0
288249	scrambled_second_early	18
289619	response	0
291814	famous_new	5
293070	response	0
295103	famous_second_early	6
296070	response	0
298558	scrambled_second_late	19
299839	response	0
302068	famous_new	5
303555	response	0
305651	unfamiliar_second_late	15
307159	response	0
309032	unfamiliar_new	13
310332	response	0
312413	unfamiliar_second_early	14
313564	response	0
315960	scrambled_new	17
317376	response	0
319433	famous_new	5
320824	response	0
323017	famous_new	5
324475	response	0
326709	famous_second_early	6
328290	response	0
330274	scrambled_new	17
331629	response	0
333802	scrambled_second_early	18
335427	response	0
337184	famous_second_late	7
338489	response	0
340657	scrambled_new	17
342045	response	0
344313	scrambled_new	17
345363	response	0
347676	scrambled_second_late	19
348805	response	0
351076	scrambled_new	17
352792	response	0
354751	famous_second_late	7
356098	response	0
358224	famous_new	5
359488	response	0
361642	unfamiliar_new	13
362890	response	0
365115	famous_new	5
366789	response	0
368735	famous_second_early	6
370055	response	0
372355	scrambled_second_late	19
373758	response	0
375846	scrambled_new	17
376951	response	0
379319	scrambled_second_early	18
380504	response	0
382884	scrambled_second_late	19
384283	response	0
386486	unfamiliar_new	13
387552	response	0
389977	unfamiliar_second_early	14
391090	response	0
393450	scrambled_second_late	19
394420	response	0
396886	unfamiliar_new	13
398108	response	0
400341	unfamiliar_second_early	14
401468	response	0
403979	famous_second_late	7
405287	response	0
407434	scrambled_new	17
408686	response	0
410760	unfamiliar_second_late	15
412013	response	0
414251	famous_new	5
415512	response	0
417596	famous_second_early	6
418913	response	0
421179	scrambled_new	17
422444	response	0
424597	scrambled_second_early	18
425925	response	0
428033	scrambled_new	17
429075	response	0
431433	scrambled_second_early	18
432663	response	0
434942	unfamiliar_new	13
436592	response	0
438415	unfamiliar_second_early	14
439830	response	0
441851	famous_new	5
443119	response	0
445141	famous_second_early	6
446171	response	0
448559	scrambled_second_late	19
449721	response	0
451958	famous_new	5
453234	response	0
455505	famous_second_early	6
456978	response	0
459125	famous_new	5
460523	response	0
462800	scrambled_new	17
464127	response	0
466274	unfamiliar_new	13
467618	response	0
469875	unfamiliar_new	13
471359	response	0
473531	famous_new	5
475098	response	0
477041	unfamiliar_new	13
478474	response	0
480606	unfamiliar_second_early	14
481884	response	0
484134	famous_second_late	7
484866	response	0
487442	scrambled_new	17
488805	response	0
491080	scrambled_second_late	19
492465	response	0
494498	scrambled_new	17
496057	response	0
498044	scrambled_second_early	18
499396	response	0
501407	unfamiliar_second_late	15
502820	response	0
504917	unfamiliar_new	13
506462	response	0
508500	unfamiliar_second_late	15
510157	response	0
512120	unfamiliar_new	13
513566	response	0
515575	famous_second_late	7
516801	response	0
519066	famous_new	5
520310	response	0
522521	unfamiliar_new	13
523966	response	0
525847	scrambled_second_late	19
527123	response	0
529301	scrambled_new	17
530687	response	0
