onset	duration	circle_duration	stim_type	trigger	button_pushed	response_time	stim_file
0	.911	.406	FAMOUS	5	7	.836	func/f018.bmp
3.14	.955	.411	UNFAMILIAR	13	4	.668	func/u027.bmp
6.548	.864	.552	UNFAMILIAR	13	4	.679	func/u019.bmp
9.588	.873	.415	UNFAMILIAR	14	4	.781	func/u019.bmp
12.812	.952	.553	SCRAMBLED	17	7	.552	func/s032.bmp
16.119	.995	.577	FAMOUS	5	7	.677	func/f017.bmp
19.393	.817	.499	SCRAMBLED	17	7	.881	func/s025.bmp
22.4	.803	.431	SCRAMBLED	18	7	.657	func/s025.bmp
25.507	.904	.545	FAMOUS	7	4	.822	func/f018.bmp
28.162	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
48.691	.946	.465	FAMOUS	5	4	.732	func/f022.bmp
51.898	.868	.496	UNFAMILIAR	15	4	.750	func/u027.bmp
55.022	.987	.499	SCRAMBLED	17	7	.635	func/s030.bmp
58.329	.876	.546	FAMOUS	5	7	.957	func/f019.bmp
61.419	.915	.450	FAMOUS	6	7	.658	func/f019.bmp
64.66	.964	.561	SCRAMBLED	19	7	.548	func/s032.bmp
67.95	.981	.556	UNFAMILIAR	13	4	.617	func/u032.bmp
71.241	.975	.545	UNFAMILIAR	14	4	.677	func/u032.bmp
74.515	.957	.526	FAMOUS	7	7	.586	func/f017.bmp
77.872	.905	.595	FAMOUS	5	4	.656	func/f029.bmp
81.013	1.000	.462	FAMOUS	6	4	.644	func/f029.bmp
84.387	.973	.580	FAMOUS	5	4	.753	func/f028.bmp
87.727	.931	.600	FAMOUS	7	4	.664	func/f022.bmp
90.835	.849	.416	SCRAMBLED	17	7	.678	func/s028.bmp
94.008	.865	.561	SCRAMBLED	18	7	.456	func/s028.bmp
97.165	.927	.527	SCRAMBLED	19	7	.691	func/s030.bmp
100.339	.994	.470	FAMOUS	5	7	.958	func/f032.bmp
103.512	.856	.416	FAMOUS	6	7	.496	func/f032.bmp
106.72	.872	.557	FAMOUS	5	4	.704	func/f023.bmp
109.342	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
129.938	.831	.535	UNFAMILIAR	13	4	.795	func/u023.bmp
133.078	.963	.535	UNFAMILIAR	14	4	.515	func/u023.bmp
136.352	.920	.540	UNFAMILIAR	13	4	.665	func/u020.bmp
139.592	.938	.566	UNFAMILIAR	14	4	.542	func/u020.bmp
142.85	.903	.551	FAMOUS	7	7	.841	func/f028.bmp
146.04	.804	.526	UNFAMILIAR	13	4	.645	func/u031.bmp
149.03	.975	.412	UNFAMILIAR	13	7	.633	func/u028.bmp
152.32	.857	.542	UNFAMILIAR	14	7	.642	func/u028.bmp
155.428	.831	.484	UNFAMILIAR	13	4	.700	func/u030.bmp
158.601	.903	.577	FAMOUS	7	7	.598	func/f023.bmp
161.708	.981	.423	UNFAMILIAR	13	7	.907	func/u025.bmp
165.049	.933	.592	UNFAMILIAR	14	7	.424	func/u025.bmp
168.289	.814	.530	SCRAMBLED	17	7	.711	func/s031.bmp
171.263	.923	.401	SCRAMBLED	18	7	.606	func/s031.bmp
174.386	.945	.411	SCRAMBLED	17	7	.562	func/s018.bmp
177.576	.945	.482	SCRAMBLED	18	7	.657	func/s018.bmp
180.817	.894	.528	UNFAMILIAR	15	7	.791	func/u031.bmp
184.074	.852	.562	UNFAMILIAR	13	4	.775	func/u017.bmp
187.198	.948	.509	SCRAMBLED	17	7	.693	func/s019.bmp
190.355	.924	.451	UNFAMILIAR	15	4	.914	func/u030.bmp
193.027	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
213.556	.843	.474	SCRAMBLED	17	7	.531	func/s021.bmp
216.763	.885	.600	FAMOUS	5	7	.628	func/f031.bmp
219.987	.993	.572	FAMOUS	6	7	.636	func/f031.bmp
223.194	.867	.438	SCRAMBLED	17	7	.574	func/s024.bmp
226.401	.892	.584	SCRAMBLED	18	7	.430	func/s024.bmp
229.541	.804	.471	UNFAMILIAR	13	4	.666	func/u024.bmp
232.615	.962	.449	UNFAMILIAR	15	7	.584	func/u017.bmp
235.905	.835	.537	SCRAMBLED	17	7	.607	func/s017.bmp
238.929	.870	.420	SCRAMBLED	19	7	.626	func/s019.bmp
242.169	.809	.587	FAMOUS	5	4	.604	func/f026.bmp
245.159	.968	.411	SCRAMBLED	19	7	.473	func/s021.bmp
248.466	.918	.580	FAMOUS	5	4	.646	func/f024.bmp
251.707	.930	.554	FAMOUS	6	4	.712	func/f024.bmp
254.847	.939	.437	UNFAMILIAR	13	7	1.028	func/u029.bmp
258.055	.898	.501	SCRAMBLED	17	7	.495	func/s029.bmp
261.195	.916	.469	UNFAMILIAR	15	4	.655	func/u024.bmp
264.318	.960	.446	FAMOUS	5	4	.819	func/f021.bmp
267.592	.923	.550	FAMOUS	6	7	.491	func/f021.bmp
270.833	.848	.547	SCRAMBLED	19	7	.740	func/s017.bmp
