onset	duration	circle_duration	stim_type	trigger	button_pushed	response_time	stim_file
0	.892	.521	UNFAMILIAR	13	7	.609	func/u132.bmp
3.191	.935	.499	UNFAMILIAR	13	7	.619	func/u142.bmp
6.515	.914	.519	UNFAMILIAR	14	7	.557	func/u142.bmp
9.772	.923	.572	FAMOUS	5	7	.502	func/f136.bmp
12.962	.954	.487	FAMOUS	6	7	.493	func/f136.bmp
16.187	.815	.487	SCRAMBLED	17	4	.706	func/s140.bmp
19.176	.921	.410	SCRAMBLED	17	7	.865	func/s146.bmp
22.4	.952	.529	SCRAMBLED	18	4	.848	func/s146.bmp
25.54	.947	.410	SCRAMBLED	17	4	.669	func/s139.bmp
28.732	.889	.485	SCRAMBLED	18	4	.602	func/s139.bmp
31.871	.871	.479	UNFAMILIAR	15	7	.656	func/u132.bmp
34.493	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
54.989	.942	.451	UNFAMILIAR	13	7	.736	func/u140.bmp
58.129	.837	.416	FAMOUS	5	7	.805	func/f145.bmp
61.269	.938	.508	UNFAMILIAR	13	7	.702	func/u136.bmp
64.56	.804	.576	SCRAMBLED	19	7	.836	func/s140.bmp
67.667	.903	.525	UNFAMILIAR	13	7	1.062	func/u131.bmp
70.757	.965	.429	UNFAMILIAR	14	7	.359	func/u131.bmp
74.081	.805	.587	UNFAMILIAR	13	7	.308	func/u137.bmp
77.138	.895	.473	FAMOUS	5	7	.506	func/f141.bmp
80.246	.888	.451	FAMOUS	6	7	.379	func/f141.bmp
83.351	.881	.448	UNFAMILIAR	15	7	.499	func/u140.bmp
86.425	.863	.421	FAMOUS	5	7	.762	func/f131.bmp
89.649	.932	.595	FAMOUS	7	7	.500	func/f145.bmp
92.839	.969	.487	SCRAMBLED	17	7	.937	func/s143.bmp
96.029	.844	.459	SCRAMBLED	18	7	.622	func/s143.bmp
99.104	.904	.468	UNFAMILIAR	15	7	.575	func/u136.bmp
102.243	.813	.455	SCRAMBLED	17	7	.634	func/s132.bmp
105.417	.803	.596	UNFAMILIAR	13	7	.518	func/u134.bmp
108.524	.998	.525	UNFAMILIAR	14	7	.434	func/u134.bmp
111.697	.923	.413	UNFAMILIAR	15	7	.426	func/u137.bmp
114.37	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
134.882	.884	.472	UNFAMILIAR	13	7	1.183	func/u133.bmp
137.939	.815	.410	SCRAMBLED	17	4	.639	func/s142.bmp
141.096	.807	.584	FAMOUS	7	7	.547	func/f131.bmp
144.253	.867	.562	SCRAMBLED	17	7	.607	func/s137.bmp
147.343	.939	.458	SCRAMBLED	18	7	.579	func/s137.bmp
150.617	.869	.527	UNFAMILIAR	13	7	.841	func/u139.bmp
153.657	.915	.416	SCRAMBLED	19	7	.841	func/s132.bmp
156.831	.928	.493	SCRAMBLED	17	7	1.013	func/s138.bmp
160.088	.808	.563	SCRAMBLED	18	7	.682	func/s138.bmp
163.229	.915	.568	FAMOUS	5	7	.977	func/f132.bmp
166.335	.822	.427	FAMOUS	6	7	.789	func/f132.bmp
169.442	.973	.510	UNFAMILIAR	15	7	.781	func/u133.bmp
172.599	.902	.417	UNFAMILIAR	13	7	.730	func/u141.bmp
175.739	.915	.480	UNFAMILIAR	14	7	.704	func/u141.bmp
178.864	.943	.451	SCRAMBLED	19	4	.705	func/s142.bmp
181.986	.928	.414	UNFAMILIAR	13	7	.851	func/u144.bmp
185.277	.852	.593	FAMOUS	5	7	.610	func/f138.bmp
188.384	.962	.486	UNFAMILIAR	15	7	.661	func/u139.bmp
191.09	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
211.602	.826	.484	FAMOUS	5	7	.674	func/f146.bmp
214.692	.950	.491	SCRAMBLED	17	7	.785	func/s131.bmp
217.867	.920	.468	SCRAMBLED	18	7	.651	func/s131.bmp
221.039	.816	.475	FAMOUS	5	7	.548	func/f143.bmp
224.23	.839	.586	UNFAMILIAR	13	7	.485	func/u138.bmp
227.253	1.000	.416	UNFAMILIAR	14	7	.405	func/u138.bmp
230.627	.892	.563	UNFAMILIAR	15	7	.630	func/u144.bmp
233.918	.972	.584	SCRAMBLED	17	4	.828	func/s135.bmp
237.091	.958	.424	SCRAMBLED	18	4	1.064	func/s135.bmp
240.248	.885	.423	FAMOUS	7	7	.750	func/f138.bmp
243.405	.919	.503	UNFAMILIAR	13	7	.781	func/u135.bmp
246.613	.816	.524	UNFAMILIAR	14	7	.638	func/u135.bmp
249.786	.886	.597	FAMOUS	7	7	.650	func/f146.bmp
252.943	.836	.516	FAMOUS	5	4	.875	func/f135.bmp
256.017	.937	.472	UNFAMILIAR	13	7	.594	func/u146.bmp
259.19	.892	.483	FAMOUS	7	7	.643	func/f143.bmp
262.414	.835	.552	FAMOUS	5	7	.577	func/f144.bmp
265.539	.816	.535	FAMOUS	6	7	1.286	func/f144.bmp
268.093	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
288.555	.950	.420	FAMOUS	5	7	.717	func/f140.bmp
291.863	1.000	.600	FAMOUS	6	7	.577	func/f140.bmp
295.17	1.000	.545	FAMOUS	5	4	.911	func/f133.bmp
298.344	.884	.407	UNFAMILIAR	13	7	.663	func/u143.bmp
301.551	.827	.556	UNFAMILIAR	14	7	.809	func/u143.bmp
304.641	.974	.495	FAMOUS	7	4	.988	func/f135.bmp
307.815	.986	.413	FAMOUS	5	7	.471	func/f142.bmp
311.038	.849	.477	UNFAMILIAR	15	7	.422	func/u146.bmp
314.062	.975	.402	SCRAMBLED	17	7	.889	func/s145.bmp
317.352	.863	.548	FAMOUS	5	7	.699	func/f134.bmp
320.559	.974	.549	SCRAMBLED	17	4	1.146	func/s133.bmp
323.783	.887	.478	SCRAMBLED	18	7	1.069	func/s133.bmp
326.857	.962	.407	FAMOUS	7	7	.866	func/f133.bmp
330.097	.825	.502	FAMOUS	5	7	1.662	func/f139.bmp
333.121	.854	.427	FAMOUS	6	4	.902	func/f139.bmp
336.194	.934	.437	UNFAMILIAR	13	7	.721	func/u145.bmp
339.318	.976	.433	FAMOUS	7	7	.701	func/f142.bmp
342.608	.887	.541	SCRAMBLED	17	7	.965	func/s141.bmp
345.732	.801	.455	SCRAMBLED	19	7	.813	func/s145.bmp
348.271	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
368.816	.949	.490	SCRAMBLED	17	7	.550	func/s134.bmp
371.956	.876	.429	SCRAMBLED	18	7	.381	func/s134.bmp
375.013	.908	.408	FAMOUS	7	7	.559	func/f134.bmp
378.27	.856	.573	SCRAMBLED	17	7	.574	func/s144.bmp
381.344	.822	.435	SCRAMBLED	18	4	.740	func/s144.bmp
384.367	.877	.426	FAMOUS	5	7	.666	func/f137.bmp
387.474	.803	.467	FAMOUS	6	4	.599	func/f137.bmp
390.464	.900	.410	SCRAMBLED	17	4	.805	func/s136.bmp
393.721	.815	.590	UNFAMILIAR	15	7	.685	func/u145.bmp
396.31	.012	0	n/a	999	0	0	func/Circle.bmp
