onset	duration	trial_type	Object_Cond	Validity_Cond	Obj_Accuracy	Obj_Acc_RT	Subseq_Recog	Subseq_Recog_RT	Subseq_Source_Mem_Acc	Subseq_Source_Mem_Acc_RT
4.000	1.000	Valid Other Greeble Cue: valid cue where following stimulus was an untested or no response greeble	GRE	V	1	0.66658	UT	UT	UT	UT
10.000	0.500	Valid Other Greeble: stimulus that was an untested or no response greeble and that followed a valid cue	GRE	V	1	0.66658	UT	UT	UT	UT
14.001	1.000	Valid Miss Cue: valid cue where following object was a subsequent miss	OBJ	V	1	0.69387	LC-MISS	 2.1918	UT	UT
16.001	0.500	Valid Miss Obj: object that was a subsequent miss and that followed a valid cue	OBJ	V	1	0.69387	LC-MISS	 2.1918	UT	UT
20.002	1.000	Valid Miss Cue: valid cue where following object was a subsequent miss	OBJ	V	1	0.52475	LC-MISS	 2.3406	UT	UT
24.002	0.500	Valid Miss Obj: object that was a subsequent miss and that followed a valid cue	OBJ	V	1	0.52475	LC-MISS	 2.3406	UT	UT
26.001	1.000	Valid Other Obj Cue: valid cue where following stimulus was an untested or no response object	OBJ	V	1	0.51289	UT	UT	UT	UT
28.001	0.500	Valid Other Obj: stimulus that was an untested or no response object and that followed a valid cue	OBJ	V	1	0.51289	UT	UT	UT	UT
30.001	1.000	Valid Miss Cue: valid cue where following object was a subsequent miss	OBJ	V	1	0.57282	LC-MISS	 3.3669	UT	UT
32.001	0.500	Valid Miss Obj: object that was a subsequent miss and that followed a valid cue	OBJ	V	1	0.57282	LC-MISS	 3.3669	UT	UT
34.002	1.000	Valid HC-Hit Cue: valid cue where following object was a subsequent high confidence hit	OBJ	V	1	0.55749	HC-HIT	 1.4535	0	1.8885
38.002	0.500	Valid HC-Hit Obj: object that was a subsequent high confidence hit and that followed a valid cue	OBJ	V	1	0.55749	HC-HIT	 1.4535	0	1.8885
40.002	1.000	Valid LC-Hit Cue: valid cue where following object was a subsequent low confidence hit	OBJ	V	1	0.48932	LC-HIT	   2.42	1	2.2927
46.002	0.500	Valid LC-Hit Obj: object that was a subsequent low confidence hit and that followed a valid cue	OBJ	V	1	0.48932	LC-HIT	   2.42	1	2.2927
48.002	1.000	Valid HC-Hit Cue: valid cue where following object was a subsequent high confidence hit	OBJ	V	1	0.62108	HC-HIT	0.93607	1	1.2167
54.002	0.500	Valid HC-Hit Obj: object that was a subsequent high confidence hit and that followed a valid cue	OBJ	V	1	0.62108	HC-HIT	0.93607	1	1.2167
56.001	1.000	Valid Other Greeble Cue: valid cue where following stimulus was an untested or no response greeble	GRE	V	1	0.60878	UT	UT	UT	UT
58.001	0.500	Valid Other Greeble: stimulus that was an untested or no response greeble and that followed a valid cue	GRE	V	1	0.60878	UT	UT	UT	UT
60.002	1.000	Invalid Miss Cue: invalid cue where following object was a subsequent miss	OBJ	NV	1	0.89087	LC-MISS	 2.9353	UT	UT
64.002	0.500	Invalid Miss Obj: object that was a subsequent miss and that followed an invalid cue	OBJ	NV	1	0.89087	LC-MISS	 2.9353	UT	UT
66.001	1.000	Valid Other Greeble Cue: valid cue where following stimulus was an untested or no response greeble	GRE	V	1	0.65793	UT	UT	UT	UT
72.001	0.500	Valid Other Greeble: stimulus that was an untested or no response greeble and that followed a valid cue	GRE	V	1	0.65793	UT	UT	UT	UT
76.001	1.000	Valid Other Obj Cue: valid cue where following stimulus was an untested or no response object	OBJ	V	1	0.54412	UT	UT	UT	UT
82.001	0.500	Valid Other Obj: stimulus that was an untested or no response object and that followed a valid cue	OBJ	V	1	0.54412	UT	UT	UT	UT
84.002	1.000	Invalid LC-Hit Cue: invalid cue where following object was a subsequent low confidence hit	OBJ	NV	1	0.75498	LC-HIT	 1.8157	1	1.3727
86.002	0.500	Invalid LC-Hit Obj: object that was a subsequent low confidence hit and that followed an invalid cue	OBJ	NV	1	0.75498	LC-HIT	 1.8157	1	1.3727
88.001	1.000	Valid Miss Cue: valid cue where following object was a subsequent miss	OBJ	V	1	0.53851	LC-MISS	 1.4978	UT	UT
94.001	0.500	Valid Miss Obj: object that was a subsequent miss and that followed a valid cue	OBJ	V	1	0.53851	LC-MISS	 1.4978	UT	UT
98.002	1.000	Valid Other Obj Cue: valid cue where following stimulus was an untested or no response object	OBJ	V	1	0.56358	NR	NR	UT	UT
100.002	0.500	Valid Other Obj: stimulus that was an untested or no response object and that followed a valid cue	OBJ	V	1	0.56358	NR	NR	UT	UT
104.001	1.000	Valid Miss Cue: valid cue where following object was a subsequent miss	OBJ	V	1	0.56391	LC-MISS	 1.8236	UT	UT
108.001	0.500	Valid Miss Obj: object that was a subsequent miss and that followed a valid cue	OBJ	V	1	0.56391	LC-MISS	 1.8236	UT	UT
110.001	1.000	Valid Other Greeble Cue: valid cue where following stimulus was an untested or no response greeble	GRE	V	1	0.65304	UT	UT	UT	UT
114.001	0.500	Valid Other Greeble: stimulus that was an untested or no response greeble and that followed a valid cue	GRE	V	1	0.65304	UT	UT	UT	UT
116.001	1.000	Valid Miss Cue: valid cue where following object was a subsequent miss	OBJ	V	1	0.55271	LC-MISS	 1.8921	UT	UT
118.001	0.500	Valid Miss Obj: object that was a subsequent miss and that followed a valid cue	OBJ	V	1	0.55271	LC-MISS	 1.8921	UT	UT
120.001	1.000	Valid Miss Cue: valid cue where following object was a subsequent miss	OBJ	V	1	0.47111	LC-MISS	 1.7535	UT	UT
124.001	0.500	Valid Miss Obj: object that was a subsequent miss and that followed a valid cue	OBJ	V	1	0.47111	LC-MISS	 1.7535	UT	UT
126.002	1.000	Valid Other Greeble Cue: valid cue where following stimulus was an untested or no response greeble	GRE	V	1	0.58667	UT	UT	UT	UT
132.002	0.500	Valid Other Greeble: stimulus that was an untested or no response greeble and that followed a valid cue	GRE	V	1	0.58667	UT	UT	UT	UT
134.001	1.000	Invalid Other Greeble Cue: invalid cue where following stimulus was an untested or no response greeble	GRE	NV	1	  0.708	UT	UT	UT	UT
138.001	0.500	Invalid Other Greeble: stimulus that was an untested or no response greeble and that followed a invalid cue	GRE	NV	1	  0.708	UT	UT	UT	UT
140.001	1.000	Valid LC-Hit Cue: valid cue where following object was a subsequent low confidence hit	OBJ	V	1	0.56373	LC-HIT	  3.114	1	1.4504
146.001	0.500	Valid LC-Hit Obj: object that was a subsequent low confidence hit and that followed a valid cue	OBJ	V	1	0.56373	LC-HIT	  3.114	1	1.4504
148.001	1.000	Valid Other Obj Cue: valid cue where following stimulus was an untested or no response object	OBJ	V	1	 0.5727	UT	UT	UT	UT
154.001	0.500	Valid Other Obj: stimulus that was an untested or no response object and that followed a valid cue	OBJ	V	1	 0.5727	UT	UT	UT	UT
156.002	1.000	Valid HC-Hit Cue: valid cue where following object was a subsequent high confidence hit	OBJ	V	NR	NR	HC-HIT	 1.6246	1	3.9332
160.002	0.500	Valid HC-Hit Obj: object that was a subsequent high confidence hit and that followed a valid cue	OBJ	V	NR	NR	HC-HIT	 1.6246	1	3.9332
162.002	1.000	Valid Other Greeble Cue: valid cue where following stimulus was an untested or no response greeble	GRE	V	1	0.58993	UT	UT	UT	UT
168.002	0.500	Valid Other Greeble: stimulus that was an untested or no response greeble and that followed a valid cue	GRE	V	1	0.58993	UT	UT	UT	UT
170.002	1.000	Valid Other Greeble Cue: valid cue where following stimulus was an untested or no response greeble	GRE	V	1	0.64674	UT	UT	UT	UT
174.002	0.500	Valid Other Greeble: stimulus that was an untested or no response greeble and that followed a valid cue	GRE	V	1	0.64674	UT	UT	UT	UT
176.001	1.000	Invalid Miss Cue: invalid cue where following object was a subsequent miss	OBJ	NV	1	 0.9097	LC-MISS	 2.2359	UT	UT
182.001	0.500	Invalid Miss Obj: object that was a subsequent miss and that followed an invalid cue	OBJ	NV	1	 0.9097	LC-MISS	 2.2359	UT	UT
184.001	1.000	Valid Other Obj Cue: valid cue where following stimulus was an untested or no response object	OBJ	V	1	0.57063	UT	UT	UT	UT
186.001	0.500	Valid Other Obj: stimulus that was an untested or no response object and that followed a valid cue	OBJ	V	1	0.57063	UT	UT	UT	UT
188.001	1.000	Valid HC-Hit Cue: valid cue where following object was a subsequent high confidence hit	OBJ	V	1	0.44131	HC-HIT	 2.7049	NR	NR
192.001	0.500	Valid HC-Hit Obj: object that was a subsequent high confidence hit and that followed a valid cue	OBJ	V	1	0.44131	HC-HIT	 2.7049	NR	NR
196.002	1.000	Valid Miss Cue: valid cue where following object was a subsequent miss	OBJ	V	1	0.47252	LC-MISS	 1.2285	UT	UT
200.002	0.500	Valid Miss Obj: object that was a subsequent miss and that followed a valid cue	OBJ	V	1	0.47252	LC-MISS	 1.2285	UT	UT
202.001	1.000	Valid LC-Hit Cue: valid cue where following object was a subsequent low confidence hit	OBJ	V	1	0.55881	LC-HIT	 1.9635	1	1.9263
204.001	0.500	Valid LC-Hit Obj: object that was a subsequent low confidence hit and that followed a valid cue	OBJ	V	1	0.55881	LC-HIT	 1.9635	1	1.9263
206.002	1.000	Invalid Miss Cue: invalid cue where following object was a subsequent miss	OBJ	NV	1	0.54679	LC-MISS	 1.5726	UT	UT
208.002	0.500	Invalid Miss Obj: object that was a subsequent miss and that followed an invalid cue	OBJ	NV	1	0.54679	LC-MISS	 1.5726	UT	UT
212.002	1.000	Valid HC-Hit Cue: valid cue where following object was a subsequent high confidence hit	OBJ	V	1	0.43219	HC-HIT	 1.4642	0	2.0016
216.002	0.500	Valid HC-Hit Obj: object that was a subsequent high confidence hit and that followed a valid cue	OBJ	V	1	0.43219	HC-HIT	 1.4642	0	2.0016
220.001	1.000	Valid LC-Hit Cue: valid cue where following object was a subsequent low confidence hit	OBJ	V	1	0.42369	LC-HIT	 3.5067	0	1.5293
