onset	duration	trial_type
10.121	2.999	tong_cue
16.161	2.999	hand_cue
22.201	2.999	hand_cue
28.201	2.999	tong_cue
34.241	2.999	hand_cue
40.281	2.999	tong_cue
46.321	2.999	hand_cue
52.361	2.999	hand_cue
58.441	2.999	hand_cue
64.481	2.999	hand_cue
70.521	2.999	tong_cue
76.521	2.999	hand_cue
82.561	2.999	tong_cue
88.561	2.999	hand_cue
94.561	2.999	hand_cue
100.641	2.999	tong_cue
106.641	2.999	hand_cue
112.721	2.999	tong_cue
118.761	2.999	hand_cue
124.841	2.999	tong_cue
130.921	2.999	hand_cue
137.001	2.999	hand_cue
143.081	2.999	tong_cue
149.081	2.999	tong_cue
155.081	2.999	hand_cue
161.121	2.999	tong_cue
167.161	2.999	tong_cue
173.161	2.999	tong_cue
179.201	2.999	tong_cue
185.241	2.999	tong_cue
205.401	2.999	hand_cue
211.441	2.999	tong_cue
217.521	2.999	hand_cue
223.521	2.999	tong_cue
229.521	2.999	hand_cue
235.521	2.999	hand_cue
241.601	2.999	hand_cue
247.681	2.999	hand_cue
253.681	2.999	tong_cue
259.681	2.999	tong_cue
265.681	2.999	tong_cue
271.761	2.999	tong_cue
277.761	2.999	tong_cue
283.841	2.999	tong_cue
289.881	2.999	hand_cue
295.881	2.999	tong_cue
301.921	2.999	hand_cue
307.961	2.999	tong_cue
314.001	2.999	hand_cue
320.001	2.999	hand_cue
326.001	2.999	hand_cue
332.081	2.999	hand_cue
338.121	2.999	tong_cue
344.161	2.999	hand_cue
350.201	2.999	tong_cue
356.201	2.999	hand_cue
362.241	2.999	tong_cue
368.241	2.999	tong_cue
374.241	2.999	hand_cue
380.281	2.999	tong_cue
