name	x	y	z	size	type	manufacturer
1	-40.7972701858021	23.4029933869031	45.2947533485685	4	surface	AdTech
2	-42.3718076921468	14.4250206051106	48.8301927262309	4	surface	AdTech
3	-41.3657352802961	4.93902196055165	51.3750578789103	4	surface	AdTech
4	-41.6839888488642	-3.99602690964651	54.6569946961969	4	surface	AdTech
5	-42.3443888446669	-12.1225825359176	57.1549878158357	4	surface	AdTech
6	-43.0389550279021	-20.7142401133607	58.4089041501154	4	surface	AdTech
7	-40.7119336160989	-29.4103272939036	61.0777476191959	4	surface	AdTech
8	-42.4213833809772	-36.822878027095	60.9552899603552	4	surface	AdTech
9	-48.4405539348829	19.320204704861	38.2780815627522	4	surface	AdTech
10	-51.1279073054348	9.72689628131615	41.4567031163712	4	surface	AdTech
11	-50.8949260237589	1.18680314312602	44.8006290918584	4	surface	AdTech
12	-52.1381361132388	-8.03589168009422	47.3868203500048	4	surface	AdTech
13	-48.5812399066274	-16.7348590365233	49.2744930852242	4	surface	AdTech
14	-51.5901781899751	-25.3880223054718	51.6898339939289	4	surface	AdTech
15	-49.0238812123616	-33.7807619289678	53.3653302742394	4	surface	AdTech
16	-47.4627103826584	-42.1978436841472	54.3864071008769	4	surface	AdTech
17	-56.5569482752338	15.0384980688718	30.8398298309051	4	surface	AdTech
18	-55.5580500840508	6.21075897765961	33.4880102472521	4	surface	AdTech
19	-58.4800019577014	-3.3181635784937	36.2863779603073	4	surface	AdTech
20	-56.3902210220424	-11.8153328050895	39.3768013754187	4	surface	AdTech
21	-56.440118139956	-20.5357621173157	41.391225390826	4	surface	AdTech
22	-56.3275124329821	-29.2347294737448	43.2788981260454	4	surface	AdTech
23	-54.304686052627	-37.6245889213546	45.7355651402171	4	surface	AdTech
24	-51.2412602799409	-46.8745060521444	46.8861662108292	4	surface	AdTech
25	-60.7491391916211	11.2776387237876	21.92188884227	4	surface	AdTech
26	-61.6607259377471	1.74871616763427	24.7202565553252	4	surface	AdTech
27	-61.1088063994038	-7.18633270256389	28.0021933726118	4	surface	AdTech
28	-60.9712359959683	-16.0140717937761	30.6503737889588	4	surface	AdTech
29	-63.0598898895542	-24.6457731069274	32.9389634174755	4	surface	AdTech
30	-60.168856714494	-33.4735121981396	35.5871438338225	4	surface	AdTech
31	-58.3107448772303	-42.1510175987715	37.3480652888539	4	surface	AdTech
32	-54.8235456803503	-50.7426751762146	38.6019816231337	4	surface	AdTech
33	-59.794957481725	7.66989324516988	12.8978596261804	4	surface	AdTech
34	-59.9832208965996	-1.26515562502829	16.179796443467	4	surface	AdTech
35	-63.5565163891558	-10.5951602272345	19.3997441025531	4	surface	AdTech
36	-64.5027092364629	-19.4872851858383	22.4281783594638	4	surface	AdTech
37	-64.8402237453953	-28.5783280983892	25.0350326703437	4	surface	AdTech
38	-62.9749529823409	-37.6693710109401	27.6418869812236	4	surface	AdTech
39	-60.9016425934965	-46.0621106344361	29.3173832615342	4	surface	AdTech
40	-56.5814153013709	-53.5576290149301	30.4831014573064	4	surface	AdTech
41	-59.893889890679	4.12941380982994	4.27474730338813	4	surface	AdTech
42	-63.0211937240314	-5.06893888170691	7.5153580152077	4	surface	AdTech
43	-64.798373669297	-14.2672915732438	10.7559687270273	4	surface	AdTech
44	-64.0734545780659	-22.8961127105089	13.8257290894051	4	surface	AdTech
45	-63.9519774477974	-32.3177254876762	15.9903404015206	4	surface	AdTech
46	-63.4790229028216	-40.8578186258664	19.3342663770078	4	surface	AdTech
47	-62.0500464990472	-49.7986278478369	21.0538617265722	4	surface	AdTech
48	-57.8712979095072	-58.2342913829273	22.9828605672587	4	surface	AdTech
49	-57.5082911895585	0.720586285159353	-4.3277019666706	4	surface	AdTech
50	-63.9315964911382	-8.82979822679115	-1.40258297342748	4	surface	AdTech
51	-65.8703563886401	-17.3698913649813	1.94134300205973	4	surface	AdTech
52	-68.0475641244416	-26.4609342775322	4.54819731293965	4	surface	AdTech
53	-67.7455480754012	-35.3959831477303	7.83013413022627	4	surface	AdTech
54	-63.6976643049394	-45.540241345636	10.271684019238	4	surface	AdTech
55	-60.5785071233447	-54.1046766155095	12.961190541052	4	surface	AdTech
56	-55.8061716035519	-62.3657643283362	14.6573498740961	4	surface	AdTech
57	-62.0663664181811	-3.30357688126358	-13.2869690607728	4	surface	AdTech
58	-65.3557179501537	-12.566315440192	-9.66610450838948	4	surface	AdTech
59	-66.85366831374	-21.5013643103902	-6.38416769110286	4	surface	AdTech
60	-67.9873805508182	-30.2217936226164	-4.36974367569553	4	surface	AdTech
61	-68.6733772591842	-39.7507161787697	-1.57137596264034	4	surface	AdTech
62	-65.2431727850817	-48.1834995379739	1.13879361190722	4	surface	AdTech
63	-60.6057449724936	-57.4491182727885	3.97848743042947	4	surface	AdTech
64	-54.857312074858	-66.1695475850148	5.9929114458368	4	surface	AdTech
