name	x	y	z	size	type	manufacturer
1	-26.4535231188647	39.988725291902	42.6851350846221	4	surface	AdTech
2	-22.8879764217722	31.5964191616833	48.0627525042849	4	surface	AdTech
3	-32.4281118869873	22.4278111427081	52.0125889835364	4	surface	AdTech
4	-35.1364319129465	12.4476881460892	55.4040283031528	4	surface	AdTech
5	-33.5846720620456	2.66930680455263	57.9334372202269	4	surface	AdTech
6	-32.7547851769352	-7.1583728614259	61.6799834303877	4	surface	AdTech
7	-35.3607473850193	-17.8936698934691	63.1220115411272	4	surface	AdTech
8	-35.4774878072561	-29.2739533369607	64.0129958704653	4	surface	AdTech
9	-30.790940202718	42.1772187662344	38.0787032072372	4	surface	AdTech
10	-36.5205684653906	32.5231102842285	41.6587260394766	4	surface	AdTech
11	-42.9401716551763	12.7364354749633	48.2750813007881	4	surface	AdTech
12	-41.8060884371744	3.25589817693001	51.6885807551062	4	surface	AdTech
13	-45.9946853157583	-7.6670552746406	53.6448857560774	4	surface	AdTech
14	-44.5166300644272	-17.7503232774579	55.4640808920628	4	surface	AdTech
15	-46.9520411182471	-29.4636638533399	56.3403584649333	4	surface	AdTech
16	-39.4389297458515	43.7911520068926	31.1824599868987	4	surface	AdTech
17	-42.9930260302101	34.144086142664	34.5886060629829	4	surface	AdTech
18	-47.2162173821838	24.3516195655726	37.4657684923675	4	surface	AdTech
19	-51.5930125255393	13.4145808784472	39.7698270056492	4	surface	AdTech
20	-51.5315696130522	3.27497193341052	42.9800361908765	4	surface	AdTech
21	-53.0484480636789	-7.14839581957456	44.9584013265494	4	surface	AdTech
22	-51.7626928840065	-17.8907354693952	46.5743061934441	4	surface	AdTech
23	-53.7426168969748	-29.5970334274998	47.2767070101593	4	surface	AdTech
24	-43.9181954204292	44.4481695570441	23.1988359602256	4	surface	AdTech
25	-48.1473223488569	34.8292741639253	25.9094750116888	4	surface	AdTech
26	-51.4265723916971	24.2182499914128	28.4021170375935	4	surface	AdTech
27	-56.9738524854769	13.4477398704825	30.7135289291091	4	surface	AdTech
28	-58.8507024590057	3.19794330147002	32.5253706868607	4	surface	AdTech
29	-59.1001599151257	-8.54356774552167	34.0971552843521	4	surface	AdTech
30	-60.4465986157365	-18.7933643145342	35.9089970421036	4	surface	AdTech
31	-60.111684497861	-30.0071191918306	36.8073347496757	4	surface	AdTech
32	-46.0123570533527	44.3500130717714	13.2658007246754	4	surface	AdTech
33	-51.3313494585552	34.231531980067	15.954379641437	4	surface	AdTech
34	-55.428737029405	23.4610218591367	18.2657915329526	4	surface	AdTech
35	-59.1492741685182	12.8711255399564	20.2368032903917	4	surface	AdTech
36	-59.7087193939189	1.94817208838583	22.1931082913629	4	surface	AdTech
37	-62.7573744389246	-8.82938065032186	24.6783969390337	4	surface	AdTech
38	-63.4454325185966	-20.2237493293684	25.9171347806824	4	surface	AdTech
39	-64.3846509528753	-30.6048613756889	26.8522393794239	4	surface	AdTech
40	-49.6418482824533	42.9618837636017	2.23067792632283	4	surface	AdTech
41	-54.7375313399022	32.1702457893391	5.06372008630415	4	surface	AdTech
42	-56.0810725591764	21.9134066025492	7.04943860021092	4	surface	AdTech
43	-57.3617316884622	11.142896481619	9.36085049172653	4	surface	AdTech
44	-59.6843294146836	0.560042780216133	11.1579854930103	4	surface	AdTech
45	-64.2243695973138	-9.7108816421286	13.4914575192276	4	surface	AdTech
46	-65.1505250358147	-20.9528069905347	15.0853022514206	4	surface	AdTech
47	-63.9519774477974	-31.8546325887731	16.5199769839261	4	surface	AdTech
