onset	duration	trial_type
10.161	2.999	hand_cue
16.161	2.999	hand_cue
22.161	2.999	hand_cue
28.241	2.999	tong_cue
34.241	2.999	hand_cue
40.321	2.999	hand_cue
46.361	2.999	hand_cue
52.441	2.999	tong_cue
58.521	2.999	tong_cue
64.601	2.999	hand_cue
70.681	2.999	hand_cue
76.681	2.999	tong_cue
82.681	2.999	tong_cue
88.721	2.999	tong_cue
94.761	2.999	hand_cue
100.761	2.999	tong_cue
106.801	2.999	tong_cue
112.841	2.999	tong_cue
118.881	2.999	hand_cue
124.961	2.999	hand_cue
131.041	2.999	tong_cue
137.081	2.999	tong_cue
143.161	2.999	hand_cue
149.161	2.999	tong_cue
155.161	2.999	tong_cue
161.161	2.999	hand_cue
167.241	2.999	hand_cue
173.321	2.999	hand_cue
179.321	2.999	tong_cue
185.321	2.999	tong_cue
191.321	2.999	hand_cue
197.401	2.999	tong_cue
203.401	2.999	hand_cue
209.481	2.999	hand_cue
215.521	2.999	hand_cue
221.521	2.999	hand_cue
227.561	2.999	tong_cue
233.601	2.999	hand_cue
239.641	2.999	tong_cue
245.641	2.999	hand_cue
251.641	2.999	hand_cue
257.721	2.999	tong_cue
263.761	2.999	tong_cue
269.801	2.999	hand_cue
275.841	2.999	tong_cue
281.841	2.999	tong_cue
287.881	2.999	tong_cue
293.881	2.999	tong_cue
299.881	2.999	tong_cue
305.921	2.999	hand_cue
311.921	2.999	hand_cue
318.001	2.999	hand_cue
324.001	2.999	hand_cue
330.081	2.999	tong_cue
336.121	2.999	hand_cue
342.201	2.999	tong_cue
348.241	2.999	tong_cue
354.321	2.999	hand_cue
360.361	2.999	tong_cue
366.441	2.999	tong_cue
