onset	duration	onset_sample	stim_type	trigger	stim_file
26.713	0	27263	Unfamiliar	13	meg/u115.bmp
30.186	0	30736	Unfamiliar	13	meg/u108.bmp
33.752	0	34302	Unfamiliar	13	meg/u132.bmp
37.445	0	37995	Scrambled	17	meg/s051.bmp
40.845	0	41395	Scrambled	18	meg/s051.bmp
44.244	0	44794	Scrambled	17	meg/s058.bmp
47.662	0	48212	Scrambled	18	meg/s058.bmp
51.134	0	51684	Unfamiliar	13	meg/u065.bmp
54.552	0	55102	Unfamiliar	14	meg/u065.bmp
58.081	0	58631	Unfamiliar	15	meg/u115.bmp
61.554	0	62104	Famous	5	meg/f053.bmp
65.174	0	65724	Famous	6	meg/f053.bmp
68.757	0	69307	Unfamiliar	15	meg/u108.bmp
72.267	0	72817	Famous	5	meg/f094.bmp
75.868	0	76418	Famous	6	meg/f094.bmp
79.304	0	79854	Unfamiliar	15	meg/u132.bmp
82.888	0	83438	Unfamiliar	13	meg/u029.bmp
86.379	0	86929	Unfamiliar	14	meg/u029.bmp
89.889	0	90439	Scrambled	17	meg/s032.bmp
93.49	0	94040	Scrambled	18	meg/s032.bmp
96.982	0	97532	Unfamiliar	13	meg/u071.bmp
100.327	0	100877	Famous	5	meg/f063.bmp
103.836	0	104386	Unfamiliar	13	meg/u032.bmp
107.291	0	107841	Unfamiliar	14	meg/u032.bmp
110.727	0	111277	Scrambled	17	meg/s127.bmp
114.163	0	114713	Unfamiliar	13	meg/u084.bmp
117.765	0	118315	Unfamiliar	13	meg/u087.bmp
121.33	0	121880	Unfamiliar	14	meg/u087.bmp
124.784	0	125334	Unfamiliar	15	meg/u071.bmp
128.239	0	128789	Famous	5	meg/f024.bmp
131.932	0	132482	Famous	7	meg/f063.bmp
135.369	0	135919	Unfamiliar	13	meg/u020.bmp
138.731	0	139281	Famous	5	meg/f102.bmp
142.26	0	142810	Scrambled	19	meg/s127.bmp
145.622	0	146172	Famous	5	meg/f136.bmp
149.077	0	149627	Famous	6	meg/f136.bmp
152.385	0	152935	Unfamiliar	15	meg/u084.bmp
155.802	0	156352	Unfamiliar	13	meg/u077.bmp
159.275	0	159825	Famous	5	meg/f061.bmp
162.657	0	163207	Famous	7	meg/f024.bmp
166.295	0	166845	Scrambled	17	meg/s136.bmp
169.621	0	170171	Unfamiliar	15	meg/u020.bmp
173.149	0	173699	Famous	5	meg/f078.bmp
176.641	0	177191	Famous	6	meg/f078.bmp
180.132	0	180682	Famous	7	meg/f102.bmp
183.733	0	184283	Unfamiliar	13	meg/u039.bmp
187.115	0	187665	Unfamiliar	14	meg/u039.bmp
190.551	0	191101	Famous	5	meg/f120.bmp
194.097	0	194647	Unfamiliar	15	meg/u077.bmp
197.681	0	198231	Unfamiliar	13	meg/u030.bmp
201.209	0	201759	Unfamiliar	14	meg/u030.bmp
204.81	0	205360	Famous	7	meg/f061.bmp
208.467	0	209017	Scrambled	17	meg/s029.bmp
211.94	0	212490	Scrambled	18	meg/s029.bmp
215.523	0	216073	Scrambled	19	meg/s136.bmp
219.143	0	219693	Unfamiliar	13	meg/u014.bmp
222.672	0	223222	Unfamiliar	14	meg/u014.bmp
226.181	0	226731	Famous	5	meg/f029.bmp
229.82	0	230370	Famous	6	meg/f029.bmp
233.293	0	233843	Famous	5	meg/f096.bmp
236.766	0	237316	Famous	6	meg/f096.bmp
240.147	0	240697	Famous	7	meg/f120.bmp
243.601	0	244151	Scrambled	17	meg/s146.bmp
247.13	0	247680	Famous	5	meg/f144.bmp
250.529	0	251079	Famous	6	meg/f144.bmp
253.873	0	254423	Scrambled	17	meg/s049.bmp
257.31	0	257860	Scrambled	18	meg/s049.bmp
260.746	0	261296	Unfamiliar	13	meg/u031.bmp
264.256	0	264806	Famous	5	meg/f093.bmp
267.821	0	268371	Unfamiliar	13	meg/u007.bmp
271.294	0	271844	Scrambled	19	meg/s146.bmp
274.749	0	275299	Scrambled	17	meg/s002.bmp
278.203	0	278753	Scrambled	17	meg/s134.bmp
281.878	0	282428	Scrambled	17	meg/s070.bmp
285.352	0	285902	Unfamiliar	15	meg/u031.bmp
288.732	0	289282	Famous	5	meg/f068.bmp
292.315	0	292865	Famous	6	meg/f068.bmp
295.77	0	296320	Famous	7	meg/f093.bmp
299.188	0	299738	Famous	5	meg/f045.bmp
302.477	0	303027	Unfamiliar	15	meg/u007.bmp
306.005	0	306555	Scrambled	17	meg/s018.bmp
309.533	0	310083	Scrambled	19	meg/s002.bmp
313.062	0	313612	Scrambled	17	meg/s113.bmp
316.406	0	316956	Scrambled	19	meg/s134.bmp
319.989	0	320539	Famous	5	meg/f026.bmp
323.536	0	324086	Famous	6	meg/f026.bmp
327.082	0	327632	Scrambled	19	meg/s070.bmp
330.537	0	331087	Unfamiliar	13	meg/u110.bmp
333.991	0	334541	Unfamiliar	14	meg/u110.bmp
337.428	0	337978	Scrambled	17	meg/s090.bmp
340.882	0	341432	Famous	7	meg/f045.bmp
344.466	0	345016	Scrambled	17	meg/s112.bmp
348.104	0	348654	Scrambled	18	meg/s112.bmp
351.724	0	352274	Scrambled	19	meg/s018.bmp
355.399	0	355949	Scrambled	17	meg/s015.bmp
358.745	0	359295	Scrambled	18	meg/s015.bmp
362.143	0	362693	Scrambled	19	meg/s113.bmp
365.708	0	366258	Unfamiliar	13	meg/u102.bmp
369.199	0	369749	Unfamiliar	13	meg/u112.bmp
372.672	0	373222	Famous	5	meg/f052.bmp
376.274	0	376824	Scrambled	19	meg/s090.bmp
379.618	0	380168	Scrambled	17	meg/s132.bmp
382.926	0	383476	Scrambled	18	meg/s132.bmp
386.307	0	386857	Scrambled	17	meg/s081.bmp
389.78	0	390330	Unfamiliar	13	meg/u109.bmp
393.29	0	393840	Unfamiliar	14	meg/u109.bmp
396.726	0	397276	Unfamiliar	15	meg/u102.bmp
400.328	0	400878	Scrambled	17	meg/s129.bmp
403.746	0	404296	Unfamiliar	15	meg/u112.bmp
407.274	0	407824	Famous	5	meg/f088.bmp
410.692	0	411242	Famous	6	meg/f088.bmp
414.183	0	414733	Famous	7	meg/f052.bmp
417.656	0	418206	Famous	5	meg/f126.bmp
421.129	0	421679	Famous	5	meg/f114.bmp
424.675	0	425225	Scrambled	19	meg/s081.bmp
428.148	0	428698	Scrambled	17	meg/s042.bmp
431.585	0	432135	Scrambled	17	meg/s035.bmp
434.966	0	435516	Scrambled	18	meg/s035.bmp
438.604	0	439154	Scrambled	19	meg/s129.bmp
442.077	0	442627	Famous	5	meg/f099.bmp
445.551	0	446101	Unfamiliar	13	meg/u050.bmp
449.042	0	449592	Famous	7	meg/f126.bmp
452.57	0	453120	Unfamiliar	13	meg/u028.bmp
456.153	0	456703	Unfamiliar	14	meg/u028.bmp
459.644	0	460194	Famous	7	meg/f114.bmp
463.228	0	463778	Scrambled	17	meg/s102.bmp
466.737	0	467287	Scrambled	19	meg/s042.bmp
470.229	0	470779	Unfamiliar	13	meg/u107.bmp
473.739	0	474289	Unfamiliar	14	meg/u107.bmp
477.212	0	477762	Famous	5	meg/f123.bmp
480.721	0	481271	Famous	6	meg/f123.bmp
484.268	0	484818	Famous	7	meg/f099.bmp
487.741	0	488291	Scrambled	17	meg/s135.bmp
491.251	0	491801	Unfamiliar	15	meg/u050.bmp
494.724	0	495274	Scrambled	17	meg/s044.bmp
498.142	0	498692	Scrambled	18	meg/s044.bmp
501.504	0	502054	Famous	5	meg/f082.bmp
504.885	0	505435	Scrambled	19	meg/s102.bmp
508.45	0	509000	Unfamiliar	13	meg/u019.bmp
511.868	0	512418	Unfamiliar	14	meg/u019.bmp
515.304	0	515854	Scrambled	17	meg/s131.bmp
518.777	0	519327	Scrambled	18	meg/s131.bmp
522.177	0	522727	Unfamiliar	13	meg/u005.bmp
525.76	0	526310	Unfamiliar	14	meg/u005.bmp
529.16	0	529710	Scrambled	19	meg/s135.bmp
532.651	0	533201	Famous	5	meg/f056.bmp
536.198	0	536748	Famous	6	meg/f056.bmp
539.597	0	540147	Famous	5	meg/f146.bmp
543.07	0	543620	Famous	7	meg/f082.bmp
