onset	duration	trial_number	event_type	executed_movement	correct_movement	shown_stimulus	reported_gs	correct_gs	included_trial	reason_for_exclusion
12	23	1	stimulus	n/a	n/a	white X	n/a	n/a	0	test trial
35	10.8266101000045	1	stimulus	n/a	n/a	LLLALOLO	0	0	0	test trial
37.3647537999932	0	1	finger press	4	4	n/a	n/a	n/a	0	test trial
38.0203098000056	0	1	finger press	3	3	n/a	n/a	n/a	0	test trial
38.6527252999949	0	1	finger press	4	4	n/a	n/a	n/a	0	test trial
39.2923234000045	0	1	finger press	1	1	n/a	n/a	n/a	0	test trial
39.9003306999948	0	1	finger press	4	4	n/a	n/a	n/a	0	test trial
40.508162099999	0	1	finger press	1	1	n/a	n/a	n/a	0	test trial
41.1323420999979	0	1	finger press	2	2	n/a	n/a	n/a	0	test trial
41.8203800000047	0	1	finger press	4	4	n/a	n/a	n/a	0	test trial
42.4842594999936	0	1	finger press	3	3	n/a	n/a	n/a	0	test trial
43.1163273999991	0	1	finger press	2	2	n/a	n/a	n/a	0	test trial
43.8044121999992	0	1	finger press	1	1	n/a	n/a	n/a	0	test trial
44.4525100000028	0	1	finger press	2	2	n/a	n/a	n/a	0	test trial
45.8399999999965	5	1	stimulus	n/a	n/a	white X	n/a	n/a	0	test trial
60.4199999999983	24.02	2	stimulus	n/a	n/a	white X	n/a	n/a	1	n/a
84.4397071999992	10.0679701000045	2	stimulus	n/a	n/a	AOAOOOLL	0	0	1	n/a
85.244212199992	0	2	finger press	4	4	n/a	n/a	n/a	1	n/a
85.8921990999952	0	2	finger press	3	3	n/a	n/a	n/a	1	n/a
86.5643284999969	0	2	finger press	4	4	n/a	n/a	n/a	1	n/a
87.2121361000027	0	2	finger press	1	1	n/a	n/a	n/a	1	n/a
87.8762415999954	0	2	finger press	4	4	n/a	n/a	n/a	1	n/a
88.4924778999994	0	2	finger press	1	1	n/a	n/a	n/a	1	n/a
89.156361100002	0	2	finger press	2	2	n/a	n/a	n/a	1	n/a
89.8363278000033	0	2	finger press	4	4	n/a	n/a	n/a	1	n/a
90.5079538999998	0	2	finger press	3	3	n/a	n/a	n/a	1	n/a
91.1322151000059	0	2	finger press	2	2	n/a	n/a	n/a	1	n/a
91.7803588999959	0	2	finger press	1	1	n/a	n/a	n/a	1	n/a
92.4679334999964	0	2	finger press	2	2	n/a	n/a	n/a	1	n/a
94.5200000000041	5	2	stimulus	n/a	n/a	white X	n/a	n/a	1	n/a
103.539999999994	21.02	3	stimulus	n/a	n/a	white X	n/a	n/a	0	erroneous trial
124.545283400003	7.80478330000187	3	stimulus	n/a	n/a	AOOAOGAG	2	2	0	erroneous trial
125.2523621	0	3	finger press	4	4	n/a	n/a	n/a	0	erroneous trial
126.124076299995	0	3	finger press	2	3	n/a	n/a	n/a	0	erroneous trial
127.524085500001	0	3	finger press	4	4	n/a	n/a	n/a	0	erroneous trial
128.164316499999	0	3	finger press	1	1	n/a	n/a	n/a	0	erroneous trial
128.836238399992	0	3	finger press	4	4	n/a	n/a	n/a	0	erroneous trial
129.580054199992	0	3	finger press	1	1	n/a	n/a	n/a	0	erroneous trial
130.307998799995	0	3	finger press	4	2	n/a	n/a	n/a	0	erroneous trial
131.077518000006	0	3	finger press	3	4	n/a	n/a	n/a	0	erroneous trial
131.772065900004	0	3	finger press	2	3	n/a	n/a	n/a	0	erroneous trial
132.360000000001	5	3	stimulus	n/a	n/a	white X	n/a	n/a	0	erroneous trial
142.339999999997	22.02	4	stimulus	n/a	n/a	white X	n/a	n/a	1	n/a
164.353442699998	8.81160840000666	4	stimulus	n/a	n/a	OGOGAGLL	3	3	1	n/a
165.404108000002	0	4	finger press	4	4	n/a	n/a	n/a	1	n/a
166.060158699998	0	4	finger press	3	3	n/a	n/a	n/a	1	n/a
