name	type	units	sampling_frequency	tracking_system	tracked_point	component	placement
Rigid8_eul_x	ORNT	rad	454.874558568578	PhaseSpace8	Rigid8	x	Rigid8
Rigid8_eul_y	ORNT	rad	454.874558568578	PhaseSpace8	Rigid8	y	Rigid8
Rigid8_eul_z	ORNT	rad	454.874558568578	PhaseSpace8	Rigid8	z	Rigid8
Rigid8_cart_x	POS	m	454.874558568578	PhaseSpace8	Rigid8	x	Rigid8
Rigid8_cart_y	POS	m	454.874558568578	PhaseSpace8	Rigid8	y	Rigid8
Rigid8_cart_z	POS	m	454.874558568578	PhaseSpace8	Rigid8	z	Rigid8
Rigid8_Conf	MISC	n/a	454.874558568578	PhaseSpace8	Rigid8	Conf	Rigid8
PhaseSpace8_latency	LATENCY	seconds	454.874558568578	PhaseSpace8	n/a	latency	n/a
