onset	duration	trial_type
0.000	2.000	tone counting probe
2.136	4.000	tone counting
6.780	4.000	tone counting
11.424	4.000	tone counting
16.012	4.000	tone counting
20.655	4.000	tone counting
25.246	4.000	tone counting
29.890	4.000	tone counting
34.535	4.000	tone counting
39.035	3.000	tone counting probe
56.000	2.000	tone counting probe
58.097	4.000	tone counting
62.748	4.000	tone counting
67.514	4.000	tone counting
72.090	4.000	tone counting
76.718	4.000	tone counting
81.368	4.000	tone counting
85.951	4.000	tone counting
90.591	4.000	tone counting
95.091	3.000	tone counting probe
112.000	2.000	tone counting probe
114.147	4.000	tone counting
118.786	4.000	tone counting
123.369	4.000	tone counting
127.946	4.000	tone counting
132.590	4.000	tone counting
137.287	4.000	tone counting
141.877	4.000	tone counting
146.618	4.000	tone counting
151.118	3.000	tone counting probe
168.000	2.000	tone counting probe
170.093	4.000	tone counting
174.716	4.000	tone counting
179.406	4.000	tone counting
184.068	4.000	tone counting
188.704	4.000	tone counting
193.343	4.000	tone counting
197.972	4.000	tone counting
202.611	4.000	tone counting
207.111	3.000	tone counting probe
