onset	duration	event_type	face_type	rep_status	trial	rep_lag	value	stim_file
79.56254545	n/a	show_circle	n/a	n/a	17	n/a	0	circle.bmp
81.26254545	n/a	show_cross	n/a	n/a	18	n/a	1	cross.bmp
81.71709091	n/a	show_face	unfamiliar_face	first_show	18	n/a	13	u139.bmp
82.33618182	n/a	right_press	n/a	n/a	18	n/a	4096	n/a
82.55709091	n/a	show_circle	n/a	n/a	18	n/a	0	circle.bmp
84.25709091	n/a	show_cross	n/a	n/a	19	n/a	1	cross.bmp
84.85709091	n/a	show_face	scrambled_face	delayed_repeat	19	10	19	s028.bmp
85.54163636359999	n/a	left_press	n/a	n/a	19	n/a	256	n/a
85.73709091	n/a	show_circle	n/a	n/a	19	n/a	0	circle.bmp
87.43709091	n/a	show_cross	n/a	n/a	20	n/a	1	cross.bmp
88.048	n/a	show_face	scrambled_face	first_show	20	n/a	17	s018.bmp
88.90254545450001	n/a	left_press	n/a	n/a	20	n/a	256	n/a
89.03618181819999	n/a	show_circle	n/a	n/a	20	n/a	0	circle.bmp
90.73618182	n/a	show_cross	n/a	n/a	21	n/a	1	cross.bmp
91.33890909	n/a	show_face	famous_face	first_show	21	n/a	5	f076.bmp
91.93163636	n/a	right_press	n/a	n/a	21	n/a	4096	n/a
92.21618182	n/a	show_circle	n/a	n/a	21	n/a	0	circle.bmp
93.91618182	n/a	show_cross	n/a	n/a	22	n/a	1	cross.bmp
94.47981818	n/a	show_face	famous_face	immediate_repeat	22	1	6	f076.bmp
94.95709091	n/a	right_press	n/a	n/a	22	n/a	4096	n/a
95.33436364	n/a	show_circle	n/a	n/a	22	n/a	0	circle.bmp
97.03436364	n/a	show_cross	n/a	n/a	23	n/a	1	cross.bmp
97.53618182	n/a	show_face	famous_face	delayed_repeat	23	10	7	f072.bmp
98.38890909	n/a	show_circle	n/a	n/a	23	n/a	0	circle.bmp
98.39163636	n/a	right_press	n/a	n/a	23	n/a	4096	n/a
100.0889091	n/a	show_cross	n/a	n/a	24	n/a	1	cross.bmp
100.5770909	n/a	show_face	scrambled_face	first_show	24	n/a	17	s121.bmp
101.4770909	n/a	left_press	n/a	n/a	24	n/a	256	n/a
101.5325455	n/a	show_circle	n/a	n/a	24	n/a	0	circle.bmp
103.2325455	n/a	show_cross	n/a	n/a	25	n/a	1	cross.bmp
103.7843636	n/a	show_face	scrambled_face	first_show	25	n/a	17	s051.bmp
104.278	n/a	left_press	n/a	n/a	25	n/a	256	n/a
104.7534545	n/a	show_circle	n/a	n/a	25	n/a	0	circle.bmp
106.4534545	n/a	show_cross	n/a	n/a	26	n/a	1	cross.bmp
106.9416364	n/a	show_face	famous_face	delayed_repeat	26	9	7	f063.bmp
107.568	n/a	right_press	n/a	n/a	26	n/a	4096	n/a
107.8307273	n/a	show_circle	n/a	n/a	26	n/a	0	circle.bmp
109.5307273	n/a	show_cross	n/a	n/a	27	n/a	1	cross.bmp
110.0652727	n/a	show_face	unfamiliar_face	first_show	27	n/a	13	u140.bmp
110.818	n/a	right_press	n/a	n/a	27	n/a	4096	n/a
110.8852727	n/a	show_circle	n/a	n/a	27	n/a	0	circle.bmp
112.5852727	n/a	show_cross	n/a	n/a	28	n/a	1	cross.bmp
113.1725455	n/a	show_face	unfamiliar_face	delayed_repeat	28	10	15	u139.bmp
113.8161818	n/a	right_press	n/a	n/a	28	n/a	4096	n/a
114.1098182	n/a	show_circle	n/a	n/a	28	n/a	0	circle.bmp
115.8098182	n/a	show_cross	n/a	n/a	29	n/a	1	cross.bmp
116.4634545	n/a	show_face	unfamiliar_face	first_show	29	n/a	13	u124.bmp
117.3498182	n/a	show_circle	n/a	n/a	29	n/a	0	circle.bmp
117.3570909	n/a	right_press	n/a	n/a	29	n/a	4096	n/a
119.0498182	n/a	show_cross	n/a	n/a	30	n/a	1	cross.bmp
119.5707273	n/a	show_face	unfamiliar_face	immediate_repeat	30	1	14	u124.bmp
120.0643636	n/a	right_press	n/a	n/a	30	n/a	4096	n/a
120.4670909	n/a	show_circle	n/a	n/a	30	n/a	0	circle.bmp
122.1670909	n/a	show_cross	n/a	n/a	31	n/a	1	cross.bmp
122.678	n/a	show_face	scrambled_face	delayed_repeat	31	11	19	s018.bmp
123.5234545	n/a	right_press	n/a	n/a	31	n/a	4096	n/a
123.5352727	n/a	show_circle	n/a	n/a	31	n/a	0	circle.bmp
125.2352727	n/a	show_cross	n/a	n/a	32	n/a	1	cross.bmp
125.818	n/a	show_face	famous_face	first_show	32	n/a	5	f150.bmp
126.4752727	n/a	right_press	n/a	n/a	32	n/a	4096	n/a
126.7643636	n/a	show_circle	n/a	n/a	32	n/a	0	circle.bmp
128.46436363639998	n/a	show_cross	n/a	n/a	33	n/a	1	cross.bmp
129.0598182	n/a	show_face	famous_face	immediate_repeat	33	1	6	f150.bmp
129.6489091	n/a	right_press	n/a	n/a	33	n/a	4096	n/a
129.998	n/a	show_circle	n/a	n/a	33	n/a	0	circle.bmp
131.698	n/a	show_cross	n/a	n/a	34	n/a	1	cross.bmp
132.2998182	n/a	show_face	scrambled_face	first_show	34	n/a	17	s053.bmp
133.1852727	n/a	show_circle	n/a	n/a	34	n/a	0	circle.bmp
133.20981818180002	n/a	left_press	n/a	n/a	34	n/a	256	n/a
134.8852727	n/a	show_cross	n/a	n/a	35	n/a	1	cross.bmp
135.4570909	n/a	show_face	scrambled_face	immediate_repeat	35	1	18	s053.bmp
136.0698182	n/a	left_press	n/a	n/a	35	n/a	256	n/a
136.42527272729998	n/a	show_circle	n/a	n/a	35	n/a	0	circle.bmp
138.1252727	n/a	show_cross	n/a	n/a	36	n/a	1	cross.bmp
138.6816364	n/a	show_face	scrambled_face	delayed_repeat	36	12	19	s121.bmp
139.3943636	n/a	right_press	n/a	n/a	36	n/a	4096	n/a
139.5307273	n/a	show_circle	n/a	n/a	36	n/a	0	circle.bmp
141.2307273	n/a	show_cross	n/a	n/a	37	n/a	1	cross.bmp
141.7716364	n/a	show_face	unfamiliar_face	first_show	37	n/a	13	u089.bmp
142.4716364	n/a	right_press	n/a	n/a	37	n/a	4096	n/a
142.6725455	n/a	show_circle	n/a	n/a	37	n/a	0	circle.bmp
144.3725455	n/a	show_cross	n/a	n/a	38	n/a	1	cross.bmp
144.9789091	n/a	show_face	scrambled_face	delayed_repeat	38	13	19	s051.bmp
145.698	n/a	right_press	n/a	n/a	38	n/a	4096	n/a
145.9007273	n/a	show_circle	n/a	n/a	38	n/a	0	circle.bmp
147.6007273	n/a	show_cross	n/a	n/a	39	n/a	1	cross.bmp
148.1870909	n/a	show_face	scrambled_face	first_show	39	n/a	17	s052.bmp
148.8143636	n/a	left_press	n/a	n/a	39	n/a	256	n/a
149.1043636	n/a	show_circle	n/a	n/a	39	n/a	0	circle.bmp
150.80436363639998	n/a	show_cross	n/a	n/a	40	n/a	1	cross.bmp
151.3443636	n/a	show_face	scrambled_face	immediate_repeat	40	1	18	s052.bmp
151.89527272729998	n/a	left_press	n/a	n/a	40	n/a	256	n/a
152.2989091	n/a	show_circle	n/a	n/a	40	n/a	0	circle.bmp
153.9989091	n/a	show_cross	n/a	n/a	41	n/a	1	cross.bmp
154.6016364	n/a	show_face	unfamiliar_face	delayed_repeat	41	14	15	u140.bmp
155.2343636	n/a	right_press	n/a	n/a	41	n/a	4096	n/a
155.5961818	n/a	show_circle	n/a	n/a	41	n/a	0	circle.bmp
157.29618181819998	n/a	show_cross	n/a	n/a	42	n/a	1	cross.bmp
157.8925455	n/a	show_face	famous_face	first_show	42	n/a	5	f139.bmp
158.9089091	n/a	show_circle	n/a	n/a	42	n/a	0	circle.bmp
158.9498182	n/a	left_press	n/a	n/a	42	n/a	256	n/a
160.6089091	n/a	show_cross	n/a	n/a	43	n/a	1	cross.bmp
161.2334545	n/a	show_face	scrambled_face	first_show	43	n/a	17	s138.bmp
162.0670909	n/a	show_circle	n/a	n/a	43	n/a	0	circle.bmp
162.2807273	n/a	right_press	n/a	n/a	43	n/a	4096	n/a
163.7670909	n/a	show_cross	n/a	n/a	44	n/a	1	cross.bmp
164.2407273	n/a	show_face	scrambled_face	immediate_repeat	44	1	18	s138.bmp
164.8425455	n/a	right_press	n/a	n/a	44	n/a	4096	n/a
165.1225455	n/a	show_circle	n/a	n/a	44	n/a	0	circle.bmp
166.82254545450002	n/a	show_cross	n/a	n/a	45	n/a	1	cross.bmp
167.3470909	n/a	show_face	unfamiliar_face	first_show	45	n/a	13	u128.bmp
168.0043636	n/a	left_press	n/a	n/a	45	n/a	256	n/a
168.2189091	n/a	show_circle	n/a	n/a	45	n/a	0	circle.bmp
169.9189091	n/a	show_cross	n/a	n/a	46	n/a	1	cross.bmp
170.4716364	n/a	show_face	unfamiliar_face	immediate_repeat	46	1	14	u128.bmp
170.8770909	n/a	left_press	n/a	n/a	46	n/a	256	n/a
171.3543636	n/a	show_circle	n/a	n/a	46	n/a	0	circle.bmp
173.05436363639998	n/a	show_cross	n/a	n/a	47	n/a	1	cross.bmp
173.528	n/a	show_face	famous_face	first_show	47	n/a	5	f124.bmp
174.3698182	n/a	show_circle	n/a	n/a	47	n/a	0	circle.bmp
174.3807273	n/a	right_press	n/a	n/a	47	n/a	4096	n/a
176.0698182	n/a	show_cross	n/a	n/a	48	n/a	1	cross.bmp
176.5689091	n/a	show_face	unfamiliar_face	delayed_repeat	48	11	15	u089.bmp
177.3143636	n/a	right_press	n/a	n/a	48	n/a	4096	n/a
177.5352727	n/a	show_circle	n/a	n/a	48	n/a	0	circle.bmp
179.2352727	n/a	show_cross	n/a	n/a	49	n/a	1	cross.bmp
179.7598182	n/a	show_face	unfamiliar_face	first_show	49	n/a	13	u044.bmp
180.3743636	n/a	left_press	n/a	n/a	49	n/a	256	n/a
180.7252727	n/a	show_circle	n/a	n/a	49	n/a	0	circle.bmp
182.4252727	n/a	show_cross	n/a	n/a	50	n/a	1	cross.bmp
183.0507273	n/a	show_face	unfamiliar_face	first_show	50	n/a	13	u086.bmp
183.7498182	n/a	left_press	n/a	n/a	50	n/a	256	n/a
183.8734545	n/a	show_circle	n/a	n/a	50	n/a	0	circle.bmp
