onset	duration	trial_type	feedback	TrialNum	StimCond	StimulusNum	Response	response_time	Correct	Feedback
0.200	2.000	feedback	-1.040	1	1	2	L	1.625	0	R
4.611	2.000	feedback	0.960	2	1	6	L	2.315	1	L
9.109	2.000	feedback	-1.040	3	1	10	R	2.249	0	L
13.697	2.000	feedback	-1.040	4	1	13	R	2.701	0	L
18.114	2.000	feedback	-1.040	5	1	5	L	1.642	0	R
22.675	n/a	n/a	n/a	6	1	0	L	0.999	-	-
27.176	n/a	n/a	n/a	7	1	0	L	0.562	-	-
31.674	n/a	n/a	n/a	8	1	0	L	0.595	-	-
36.112	2.000	feedback	-1.040	9	1	6	R	1.167	0	L
40.612	2.000	feedback	0.960	10	1	6	L	1.539	1	L
45.190	2.000	feedback	-1.040	11	1	11	L	1.902	0	R
49.689	2.000	feedback	0.960	12	1	14	R	1.483	1	R
54.087	2.000	feedback	0.960	13	1	3	L	1.161	1	L
58.676	n/a	n/a	n/a	14	1	0	L	0.780	-	-
63.174	n/a	n/a	n/a	15	1	0	L	1.253	-	-
67.671	n/a	n/a	n/a	16	1	0	L	1.550	-	-
72.108	2.000	feedback	0.960	17	1	6	L	1.472	1	L
76.690	2.000	feedback	0.960	18	1	11	R	1.348	1	R
81.115	2.000	feedback	0.960	19	1	8	R	1.098	1	R
85.587	2.000	feedback	-1.040	20	1	1	L	1.214	0	R
90.086	2.000	feedback	0.960	21	1	3	L	1.244	1	L
94.677	n/a	n/a	n/a	22	1	0	L	0.879	-	-
99.179	n/a	n/a	n/a	23	1	0	L	0.906	-	-
103.674	n/a	n/a	n/a	24	1	0	L	0.579	-	-
108.110	2.000	feedback	-1.040	25	1	10	R	1.413	0	L
112.585	2.000	feedback	0.960	26	1	4	L	1.266	1	L
117.091	2.000	feedback	-1.040	27	1	2	R	0.938	1	L
121.584	2.000	feedback	-1.040	28	1	1	L	1.462	0	R
126.087	2.000	feedback	-1.040	29	1	4	R	1.349	0	L
130.702	n/a	n/a	n/a	30	1	0	L	0.832	-	-
135.181	n/a	n/a	n/a	31	1	0	L	0.905	-	-
139.678	n/a	n/a	n/a	32	1	0	L	0.743	-	-
144.192	2.000	feedback	0.960	33	1	14	R	1.331	1	R
148.690	2.000	feedback	0.960	34	1	13	L	2.075	1	L
153.115	2.000	feedback	-1.040	35	1	8	L	1.610	0	R
157.609	2.000	feedback	-1.040	36	1	10	R	1.661	0	L
162.109	2.000	feedback	0.960	37	1	10	L	2.194	1	L
166.673	n/a	n/a	n/a	38	1	0	R	0.942	-	-
171.174	n/a	n/a	n/a	39	1	0	L	0.874	-	-
175.679	n/a	n/a	n/a	40	1	0	L	0.578	-	-
180.190	2.000	feedback	-1.040	41	1	11	R	2.076	1	L
184.709	2.000	feedback	0.960	42	1	13	R	2.503	0	R
189.082	2.000	feedback	-1.040	43	1	4	L	0.992	1	R
193.619	2.000	feedback	-1.040	44	1	6	R	1.517	0	L
198.111	2.000	feedback	-1.040	45	1	6	L	1.521	1	R
202.668	n/a	n/a	n/a	46	1	0	L	0.829	-	-
207.174	n/a	n/a	n/a	47	1	0	L	0.780	-	-
211.673	n/a	n/a	n/a	48	1	0	L	0.721	-	-
216.110	2.000	feedback	-1.040	49	1	6	R	1.539	0	L
220.616	2.000	feedback	0.960	50	1	5	R	2.385	1	R
225.107	2.000	feedback	0.960	51	1	7	L	1.808	1	L
229.617	2.000	feedback	0.960	52	1	8	R	1.305	1	R
234.113	2.000	feedback	-1.040	53	1	5	L	1.196	0	R
238.672	n/a	n/a	n/a	54	1	0	L	0.635	-	-
243.173	n/a	n/a	n/a	55	1	0	L	0.863	-	-
247.676	n/a	n/a	n/a	56	1	0	-	0.000	-	-
252.115	2.000	feedback	-1.040	57	1	9	-	0.000	-1	L
256.588	2.000	feedback	0.960	58	1	1	R	0.798	1	R
261.190	2.000	feedback	-1.040	59	1	14	L	2.024	0	R
265.593	2.000	feedback	-1.040	60	1	2	L	2.043	0	R
270.082	2.000	feedback	0.960	61	1	3	R	1.746	0	R
274.673	n/a	n/a	n/a	62	1	0	R	1.252	-	-
279.170	n/a	n/a	n/a	63	1	0	R	1.188	-	-
283.668	n/a	n/a	n/a	64	1	0	R	0.713	-	-
288.191	2.000	feedback	0.960	65	1	11	R	1.456	1	R
292.606	2.000	feedback	-1.040	66	1	10	R	1.761	0	L
297.117	2.000	feedback	-1.040	67	1	5	L	1.856	0	R
301.584	2.000	feedback	0.960	68	1	4	L	1.392	1	L
306.118	2.000	feedback	0.960	69	1	5	R	1.352	1	R
310.676	n/a	n/a	n/a	70	1	0	R	2.162	-	-
315.176	n/a	n/a	n/a	71	1	0	R	1.423	-	-
319.673	n/a	n/a	n/a	72	1	0	R	0.630	-	-
324.116	2.000	feedback	0.960	73	1	5	R	1.603	1	R
328.616	2.000	feedback	0.960	74	1	8	R	1.344	1	R
333.190	2.000	feedback	0.960	75	1	11	R	1.251	1	R
337.687	2.000	feedback	0.960	76	1	11	R	1.316	1	R
342.191	2.000	feedback	0.960	77	1	11	R	1.269	1	R
346.678	n/a	n/a	n/a	78	1	0	R	0.675	-	-
351.176	n/a	n/a	n/a	79	1	0	R	0.374	-	-
355.675	n/a	n/a	n/a	80	1	0	R	0.390	-	-
