onset	duration	trial_type	feedback	TrialNum	StimCond	StimulusNum	Response	response_time	Correct	Feedback
0.276	2.000	feedback	-1.120	1	2	5	L	1.356	0	R
4.585	2.000	feedback	0.880	2	2	4	L	1.318	1	L
9.121	2.000	feedback	0.880	3	2	6	L	1.402	1	L
13.619	2.000	feedback	0.880	4	2	10	L	1.608	1	L
18.110	2.000	feedback	0.880	5	2	7	L	1.493	1	L
22.679	n/a	n/a	n/a	6	2	0	R	0.946	-	-
27.180	n/a	n/a	n/a	7	2	0	R	1.254	-	-
31.680	n/a	n/a	n/a	8	2	0	R	1.586	-	-
36.096	2.000	feedback	-1.120	9	2	2	L	1.063	0	R
40.622	2.000	feedback	0.880	10	2	7	L	1.206	1	L
45.197	2.000	feedback	0.880	11	2	13	L	2.499	1	L
49.585	2.000	feedback	0.880	12	2	1	L	1.553	1	L
54.175	2.000	feedback	0.880	13	2	7	L	1.940	1	L
58.682	n/a	n/a	n/a	14	2	0	R	0.997	-	-
63.224	n/a	n/a	n/a	15	2	0	R	0.734	-	-
67.687	n/a	n/a	n/a	16	2	0	R	0.901	-	-
72.110	2.000	feedback	-1.120	17	2	9	L	1.493	0	R
76.585	2.000	feedback	0.880	18	2	1	L	1.322	1	L
81.190	2.000	feedback	-1.120	19	2	12	L	1.657	0	R
85.691	2.000	feedback	0.880	20	2	11	R	1.700	1	R
90.115	2.000	feedback	0.880	21	2	5	R	1.170	1	R
94.680	n/a	n/a	n/a	22	2	0	L	1.053	-	-
99.181	n/a	n/a	n/a	23	2	0	L	0.784	-	-
103.684	n/a	n/a	n/a	24	2	0	L	0.745	-	-
108.189	2.000	feedback	-1.120	25	2	13	R	1.027	0	L
112.589	2.000	feedback	-1.120	26	2	2	L	1.507	0	R
117.189	2.000	feedback	0.880	27	2	12	R	1.403	1	R
121.614	2.000	feedback	-1.120	28	2	10	R	1.484	0	L
126.088	2.000	feedback	0.880	29	2	3	R	1.162	1	R
130.684	n/a	n/a	n/a	30	2	0	L	0.862	-	-
135.179	n/a	n/a	n/a	31	2	0	L	0.843	-	-
139.683	n/a	n/a	n/a	32	2	0	L	0.804	-	-
144.116	2.000	feedback	-1.120	33	2	10	R	0.923	0	L
148.589	2.000	feedback	0.880	34	2	2	R	1.174	1	R
153.178	2.000	feedback	-1.120	35	2	6	R	1.156	0	L
157.616	2.000	feedback	0.880	36	2	7	L	1.380	1	L
162.089	2.000	feedback	-1.120	37	2	3	L	0.963	0	R
166.675	n/a	n/a	n/a	38	2	0	L	0.967	-	-
171.198	n/a	n/a	n/a	39	2	0	L	0.667	-	-
175.679	n/a	n/a	n/a	40	2	0	L	0.682	-	-
180.089	2.000	feedback	0.880	41	2	2	R	0.980	1	R
184.587	2.000	feedback	-1.120	42	2	1	R	0.848	0	L
189.192	2.000	feedback	0.880	43	2	12	R	1.338	1	R
193.588	2.000	feedback	0.880	44	2	4	L	1.354	1	L
198.115	2.000	feedback	0.880	45	2	5	R	1.323	1	R
202.682	n/a	n/a	n/a	46	2	0	L	0.800	-	-
207.180	n/a	n/a	n/a	47	2	0	L	0.867	-	-
211.680	n/a	n/a	n/a	48	2	0	L	0.650	-	-
216.113	2.000	feedback	-1.120	49	2	10	R	0.804	0	L
220.689	2.000	feedback	0.880	50	2	13	L	1.365	1	L
225.114	2.000	feedback	-1.120	51	2	7	R	1.116	0	L
229.589	2.000	feedback	0.880	52	2	1	L	1.499	1	L
234.190	2.000	feedback	0.880	53	2	12	R	1.120	1	R
238.685	n/a	n/a	n/a	54	2	0	L	0.863	-	-
243.180	n/a	n/a	n/a	55	2	0	L	0.520	-	-
247.680	n/a	n/a	n/a	56	2	0	L	1.509	-	-
252.190	2.000	feedback	-1.120	57	2	11	L	2.281	0	R
256.615	2.000	feedback	-1.120	58	2	7	R	1.398	0	L
261.088	2.000	feedback	-1.120	59	2	1	R	1.465	0	L
265.615	2.000	feedback	0.880	60	2	9	R	2.464	1	R
270.087	2.000	feedback	-1.120	61	2	3	L	1.699	0	R
274.726	n/a	n/a	n/a	62	2	0	L	1.104	-	-
279.189	n/a	n/a	n/a	63	2	0	L	1.073	-	-
283.679	n/a	n/a	n/a	64	2	0	L	0.639	-	-
288.114	2.000	feedback	0.880	65	2	8	R	1.406	1	R
292.615	2.000	feedback	0.880	66	2	5	R	1.640	1	R
297.190	2.000	feedback	-1.120	67	2	13	-	0.000	-1	L
301.589	2.000	feedback	-1.120	68	2	2	L	1.134	0	R
306.190	2.000	feedback	0.880	69	2	12	R	1.323	1	R
310.680	n/a	n/a	n/a	70	2	0	L	0.804	-	-
315.181	n/a	n/a	n/a	71	2	0	L	0.515	-	-
319.681	n/a	n/a	n/a	72	2	0	L	0.503	-	-
324.115	2.000	feedback	0.880	73	2	5	R	1.319	1	R
328.617	2.000	feedback	-1.120	74	2	10	R	1.071	0	L
333.089	2.000	feedback	-1.120	75	2	4	R	1.362	0	L
337.589	2.000	feedback	-1.120	76	2	2	L	2.206	0	R
342.110	2.000	feedback	0.880	77	2	5	R	1.202	1	R
346.699	n/a	n/a	n/a	78	2	0	L	0.806	-	-
351.181	n/a	n/a	n/a	79	2	0	L	0.660	-	-
355.679	n/a	n/a	n/a	80	2	0	L	0.778	-	-
