onset	duration	trial_type
0.120	2.000	English-Spanish-Concrete-Novel
3.120	2.000	Spanish-English-Concrete-Novel
6.120	2.000	English-Spanish-Concrete-Repeat
8.120	2.000	Spanish-English-Abstract-Novel
10.120	2.000	Spanish-Spanish-Concrete-Novel
14.120	2.000	Spanish-English-Concrete-Repeat
17.120	2.000	English-Spanish-Abstract-Novel
20.120	2.000	Spanish-English-Abstract-Repeat
27.120	2.000	English-Spanish-Concrete-Novel
29.120	2.000	English-Spanish-Abstract-Repeat
34.120	2.000	English-English-Concrete-Novel
38.120	2.000	Spanish-English-Abstract-Novel
43.120	2.000	Spanish-Spanish-Concrete-Repeat
46.120	2.000	English-English-Abstract-Novel
53.120	2.000	English-English-Abstract-Repeat
55.120	2.000	Spanish-English-Concrete-Novel
63.120	2.000	Spanish-Spanish-Abstract-Novel
65.120	2.000	Spanish-Spanish-Concrete-Novel
68.120	2.000	English-Spanish-Abstract-Novel
70.120	2.000	Spanish-Spanish-Concrete-Repeat
75.120	2.000	Spanish-Spanish-Concrete-Novel
80.120	2.000	Spanish-Spanish-Abstract-Repeat
82.120	2.000	Spanish-English-Abstract-Repeat
87.120	2.000	English-English-Concrete-Repeat
90.120	2.000	Spanish-English-Abstract-Novel
93.120	2.000	English-Spanish-Concrete-Repeat
99.120	2.000	English-English-Concrete-Novel
104.120	2.000	English-English-Concrete-Repeat
108.120	2.000	Spanish-Spanish-Concrete-Repeat
112.120	2.000	English-English-Abstract-Novel
117.120	2.000	Spanish-Spanish-Abstract-Novel
119.120	2.000	Spanish-English-Concrete-Repeat
122.120	2.000	English-Spanish-Abstract-Repeat
128.120	2.000	Spanish-English-Abstract-Repeat
131.120	2.000	English-English-Abstract-Repeat
136.120	2.000	English-English-Concrete-Novel
141.120	2.000	Spanish-English-Concrete-Novel
143.120	2.000	English-Spanish-Abstract-Novel
146.120	2.000	Spanish-Spanish-Abstract-Repeat
148.120	2.000	English-Spanish-Concrete-Novel
152.120	2.000	English-Spanish-Abstract-Repeat
156.120	2.000	Spanish-English-Concrete-Repeat
160.120	2.000	Spanish-English-Abstract-Novel
163.120	2.000	Spanish-English-Concrete-Novel
169.120	2.000	English-English-Concrete-Repeat
173.120	2.000	English-English-Abstract-Novel
177.120	2.000	English-English-Abstract-Repeat
180.120	2.000	Spanish-Spanish-Abstract-Novel
187.120	2.000	English-Spanish-Concrete-Repeat
190.120	2.000	English-Spanish-Abstract-Novel
195.120	2.000	English-English-Abstract-Novel
204.120	2.000	English-Spanish-Concrete-Novel
206.120	2.000	English-Spanish-Abstract-Repeat
213.120	2.000	Spanish-English-Concrete-Repeat
220.120	2.000	Spanish-English-Abstract-Repeat
224.120	2.000	English-Spanish-Concrete-Repeat
227.120	2.000	Spanish-Spanish-Abstract-Repeat
233.120	2.000	Spanish-Spanish-Abstract-Novel
237.120	2.000	English-English-Concrete-Novel
246.120	2.000	English-Spanish-Abstract-Novel
248.120	2.000	Spanish-Spanish-Concrete-Novel
254.120	2.000	English-English-Concrete-Repeat
260.120	2.000	Spanish-English-Abstract-Novel
262.120	2.000	English-Spanish-Concrete-Novel
268.120	2.000	English-Spanish-Abstract-Repeat
272.120	2.000	Spanish-Spanish-Concrete-Repeat
277.120	2.000	English-English-Concrete-Novel
286.120	2.000	English-English-Abstract-Repeat
290.120	2.000	Spanish-English-Concrete-Novel
293.120	2.000	English-English-Concrete-Repeat
296.120	2.000	Spanish-Spanish-Concrete-Novel
298.120	2.000	Spanish-English-Abstract-Repeat
303.120	2.000	Spanish-English-Abstract-Novel
305.120	2.000	English-English-Abstract-Novel
310.120	2.000	Spanish-Spanish-Concrete-Repeat
313.120	2.000	Spanish-Spanish-Abstract-Repeat
318.120	2.000	Spanish-Spanish-Abstract-Novel
320.120	2.000	English-Spanish-Concrete-Repeat
325.120	2.000	Spanish-Spanish-Abstract-Repeat
329.120	2.000	Spanish-Spanish-Abstract-Novel
334.120	2.000	English-English-Abstract-Repeat
337.120	2.000	English-English-Concrete-Novel
342.120	2.000	English-Spanish-Abstract-Novel
348.120	2.000	English-English-Abstract-Novel
353.120	2.000	English-Spanish-Concrete-Novel
357.120	2.000	Spanish-Spanish-Abstract-Repeat
362.120	2.000	Spanish-English-Concrete-Repeat
364.120	2.000	English-English-Concrete-Repeat
371.120	2.000	Spanish-English-Abstract-Repeat
373.120	2.000	Spanish-English-Concrete-Novel
377.120	2.000	English-Spanish-Abstract-Repeat
382.120	2.000	English-Spanish-Concrete-Repeat
385.120	2.000	Spanish-English-Concrete-Repeat
388.120	2.000	English-English-Abstract-Repeat
393.120	2.000	Spanish-Spanish-Concrete-Novel
396.120	2.000	Spanish-Spanish-Concrete-Repeat
