onset	duration	trial_type	0	1	2	3
0.120	2.000	Spanish-English-Abstract-Novel	jerarqu�a	SEAn_01	1984	41
2.120	2.000	English-English-Abstract-Novel	law	EEAn_01	4984	28
7.120	2.000	Spanish-Spanish-Abstract-Novel	docena	SSAn_01	1984	9
9.120	2.000	English-Spanish-Concrete-Novel	beggar	ESCn_01	4984	45
14.120	2.000	English-Spanish-Abstract-Novel	myth	ESAn_01	1984	29
16.120	2.000	Spanish-Spanish-Abstract-Repeat	docena	SSAr_01	3984	9
20.120	2.000	Spanish-Spanish-Abstract-Novel	consejo	SSAn_02	6984	7
27.120	2.000	Spanish-Spanish-Abstract-Repeat	consejo	SSAr_02	2984	7
30.120	2.000	English-English-Abstract-Repeat	law	EEAr_01	5984	28
36.120	2.000	English-English-Concrete-Novel	helmet	EECn_01	2984	16
39.120	2.000	Spanish-Spanish-Concrete-Novel	carne	SSCn_01	1984	24
41.120	2.000	Spanish-English-Abstract-Repeat	hierarchy	SEAr_01	1984	41
43.120	2.000	English-Spanish-Abstract-Repeat	mito	ESAr_01	1984	29
45.120	2.000	Spanish-English-Abstract-Novel	reconocimiento	SEAn_02	3984	30
49.120	2.000	English-English-Abstract-Novel	purpose	EEAn_02	2984	51
52.120	2.000	English-English-Concrete-Repeat	helmet	EECr_01	1984	16
54.120	2.000	English-Spanish-Concrete-Repeat	mendigo	ESCr_01	2984	45
57.120	2.000	English-English-Concrete-Novel	missile	EECn_02	5984	8
63.120	2.000	Spanish-Spanish-Concrete-Repeat	carne	SSCr_01	1984	24
65.120	2.000	English-English-Concrete-Repeat	missile	EECr_02	1984	8
67.120	2.000	English-Spanish-Concrete-Novel	spider	ESCn_02	3984	21
71.120	2.000	Spanish-Spanish-Abstract-Novel	ejemplo	SSAn_03	3984	8
75.120	2.000	Spanish-English-Abstract-Repeat	recognition	SEAr_02	3984	30
79.120	2.000	Spanish-Spanish-Abstract-Repeat	ejemplo	SSAr_03	2984	8
82.120	2.000	Spanish-English-Concrete-Novel	granero	SECn_01	5984	10
88.120	2.000	English-Spanish-Concrete-Repeat	ara�a	ESCr_02	1984	21
90.120	2.000	Spanish-Spanish-Abstract-Novel	odio	SSAn_04	1984	30
92.120	2.000	Spanish-English-Concrete-Repeat	barn	SECr_01	5984	10
98.120	2.000	English-Spanish-Abstract-Novel	ghost	ESAn_02	1984	6
100.120	2.000	English-English-Abstract-Repeat	purpose	EEAr_02	3984	51
104.120	2.000	English-Spanish-Abstract-Repeat	fantasma	ESAr_02	3984	6
108.120	2.000	English-Spanish-Concrete-Novel	beverage	ESCn_03	2984	69
