onset	trial_type	eventcode
25402	scrambled_new	17
26171	response	0
28747	scrambled_new	17
29535	response	0
32238	unfamiliar_new	13
33133	response	0
35766	unfamiliar_second_early	14
36583	response	0
39221	scrambled_new	17
39991	response	0
42731	famous_new	5
43405	response	0
46167	famous_second_early	6
46823	response	0
49732	unfamiliar_new	13
50644	response	0
53150	unfamiliar_second_early	14
53977	response	0
56457	scrambled_second_late	19
57238	response	0
59838	unfamiliar_new	13
60730	response	0
63348	scrambled_second_late	19
64155	response	0
66931	famous_new	5
68168	response	0
70478	famous_new	5
71226	response	0
74080	scrambled_second_late	19
74908	response	0
77553	unfamiliar_new	13
78243	response	0
81173	famous_new	5
81846	response	0
84646	famous_second_early	6
85257	response	0
88119	scrambled_new	17
88934	response	0
91628	scrambled_second_early	18
92667	response	0
95138	unfamiliar_second_late	15
96154	response	0
98721	scrambled_new	17
99525	response	0
102102	scrambled_second_early	18
103225	response	0
105612	famous_second_late	7
106379	response	0
109085	scrambled_new	17
110141	response	0
112595	scrambled_second_early	18
113539	response	0
116068	famous_second_late	7
116804	response	0
119633	famous_new	5
120411	response	0
123253	unfamiliar_second_late	15
124365	response	0
126855	famous_new	5
127623	response	0
130475	famous_new	5
131285	response	0
133966	scrambled_new	17
135055	response	0
137421	scrambled_second_early	18
138219	response	0
140894	famous_new	5
141699	response	0
144403	famous_second_early	6
145079	response	0
147913	unfamiliar_new	13
148690	response	0
151331	famous_second_late	7
152017	response	0
154786	unfamiliar_new	13
155552	response	0
158259	famous_second_late	7
158946	response	0
161879	unfamiliar_new	13
163008	response	0
165407	famous_second_late	7
166046	response	0
168880	unfamiliar_new	13
169523	response	0
172243	unfamiliar_second_early	14
172804	response	0
175716	famous_new	5
176571	response	0
179225	famous_second_early	6
179883	response	0
182809	unfamiliar_new	13
183475	response	0
186300	unfamiliar_second_early	14
186917	response	0
189755	unfamiliar_second_late	15
190412	response	0
193228	scrambled_new	17
194216	response	0
196792	unfamiliar_second_late	15
197432	response	0
200431	unfamiliar_new	13
201109	response	0
203904	unfamiliar_second_early	14
204461	response	0
207450	unfamiliar_second_late	15
208211	response	0
210923	famous_new	5
211949	response	0
214470	famous_second_early	6
215188	response	0
218053	scrambled_new	17
218764	response	0
221526	famous_new	5
222221	response	0
224852	unfamiliar_new	13
225605	response	0
228399	unfamiliar_second_early	14
228941	response	0
231890	scrambled_second_late	19
232829	response	0
235400	scrambled_new	17
236135	response	0
238873	unfamiliar_new	13
239526	response	0
242383	unfamiliar_new	13
243110	response	0
245819	unfamiliar_second_early	14
