onset	duration	trial_type	run	run_id	volume	run_volume	stim	genre	delay	catch	sound_soa	trigger_ts
0.04	6.0	country	6	5	765	0	country_003.wav	country	8	1	0.038299999999708234	2350.5003
14.0	6.0	metal	6	5	772	7	metal_004.wav	metal	6	0	0.003099999999903957	2364.501
26.0	6.0	ambient	6	5	778	13	ambient_004.wav	ambient	6	0	0.0025000000000545697	2376.5006
38.0	6.0	symphonic	6	5	784	19	symphonic_002.wav	symphonic	6	0	0.00279999999975189	2388.501
50.0	6.0	country	6	5	790	25	country_002.wav	country	6	0	0.002600000000256841	2400.4995
62.0	6.0	rocknroll	6	5	796	31	rocknroll_001.wav	rocknroll	4	0	0.002800000000206637	2412.4995
72.0	6.0	symphonic	6	5	801	36	symphonic_004.wav	symphonic	4	0	0.004500000000007276	2422.4994
82.01	6.0	symphonic	6	5	806	41	symphonic_001.wav	symphonic	8	1	0.009599999999863941	2432.4996
96.0	6.0	rocknroll	6	5	813	48	rocknroll_003.wav	rocknroll	6	0	0.002600000000256841	2446.4993
108.01	6.0	metal	6	5	819	54	metal_000.wav	metal	8	1	0.00709999999980937	2458.4996
122.0	6.0	rocknroll	6	5	826	61	rocknroll_000.wav	rocknroll	6	0	0.0027000000000043656	2472.5007
134.0	6.0	rocknroll	6	5	832	67	rocknroll_004.wav	rocknroll	6	0	0.003799999999955617	2484.4993
146.0	6.0	ambient	6	5	838	73	ambient_003.wav	ambient	6	0	0.0025000000000545697	2496.4997
158.0	6.0	ambient	6	5	844	79	ambient_000.wav	ambient	4	0	0.003600000000005821	2508.4994
168.0	6.0	metal	6	5	849	84	metal_003.wav	metal	6	0	0.0025000000000545697	2518.4997
180.0	6.0	country	6	5	855	90	country_001.wav	country	6	0	0.004099999999652937	2530.4994
192.0	6.0	symphonic	6	5	861	96	symphonic_003.wav	symphonic	6	0	0.003400000000056025	2542.4996
204.0	6.0	metal	6	5	867	102	metal_001.wav	metal	6	0	0.0024999999995998228	2554.5001
216.0	6.0	metal	6	5	873	108	metal_002.wav	metal	4	0	0.002199999999902502	2566.5001
226.0	6.0	symphonic	6	5	878	113	symphonic_000.wav	symphonic	6	0	0.0025000000000545697	2576.4997
238.01	6.0	ambient	6	5	884	119	ambient_002.wav	ambient	8	1	0.008100000000013097	2588.4996
252.01	6.0	rocknroll	6	5	891	126	rocknroll_002.wav	rocknroll	8	1	0.013800000000173895	2602.4995
266.0	6.0	country	6	5	898	133	country_000.wav	country	4	0	0.0045999999997548	2616.4992
276.0	6.0	ambient	6	5	903	138	ambient_001.wav	ambient	6	0	0.0024999999995998228	2626.5001
288.0	6.0	country	6	5	909	144	country_004.wav	country	6	0	0.0025000000000545697	2638.4994
