onset	duration	trial_type	cash_demean	control_pumps_demean	explode_demean	pumps_demean
0.06	1.2670000000000001	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
0.06	0.772	pumps_demean	n/a	n/a	n/a	-3.5
4.213	0.395	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
4.213	0.772	pumps_demean	n/a	n/a	n/a	-2.5
6.221	0.426	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
6.221	0.772	pumps_demean	n/a	n/a	n/a	-1.5
7.791	0.43200000000000005	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
7.791	0.772	pumps_demean	n/a	n/a	n/a	-0.5
10.312999999999999	0.598	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
10.312999999999999	0.772	pumps_demean	n/a	n/a	n/a	0.5
13.732000000000001	0.772	pumps_demean	n/a	n/a	n/a	1.5
13.732000000000001	0.93	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
16.258	1.109	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
16.258	0.772	pumps_demean	n/a	n/a	n/a	2.5
19.747	0.772	pumps_demean	n/a	n/a	n/a	3.5
19.747	0.35600000000000004	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
22.485	0.772	explode_demean	n/a	n/a	3.333	n/a
33.82	0.772	control_pumps_demean	n/a	-5.5	n/a	n/a
33.82	0.499	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
35.784	0.446	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
35.784	0.772	control_pumps_demean	n/a	-4.5	n/a	n/a
38.453	0.772	control_pumps_demean	n/a	-3.5	n/a	n/a
38.453	0.475	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
41.567	0.424	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
41.567	0.772	control_pumps_demean	n/a	-2.5	n/a	n/a
44.965	0.772	control_pumps_demean	n/a	-1.5	n/a	n/a
44.965	0.45799999999999996	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
47.208	0.511	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
47.208	0.772	control_pumps_demean	n/a	-0.5	n/a	n/a
50.02	0.355	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
50.02	0.772	control_pumps_demean	n/a	0.5	n/a	n/a
52.68899999999999	0.406	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
52.68899999999999	0.772	control_pumps_demean	n/a	1.5	n/a	n/a
54.638999999999996	0.41600000000000004	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
54.638999999999996	0.772	control_pumps_demean	n/a	2.5	n/a	n/a
56.77	0.413	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
56.77	0.772	control_pumps_demean	n/a	3.5	n/a	n/a
59.196000000000005	0.436	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
59.196000000000005	0.772	control_pumps_demean	n/a	4.5	n/a	n/a
62.173	0.772	control_pumps_demean	n/a	5.5	n/a	n/a
62.173	0.44299999999999995	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
77.312	0.772	pumps_demean	n/a	n/a	n/a	-2.5
77.312	0.68	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
80.125	0.772	pumps_demean	n/a	n/a	n/a	-1.5
80.125	0.515	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
82.1	0.772	pumps_demean	n/a	n/a	n/a	-0.5
82.1	0.444	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
84.493	0.53	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
84.493	0.772	pumps_demean	n/a	n/a	n/a	0.5
87.06	0.772	pumps_demean	n/a	n/a	n/a	1.5
87.06	0.6679999999999999	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
89.569	0.455	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
89.569	0.772	pumps_demean	n/a	n/a	n/a	2.5
92.43799999999999	0.772	explode_demean	n/a	n/a	1.3330000000000002	n/a
97.32	0.772	pumps_demean	n/a	n/a	n/a	-1.0
97.32	0.336	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
100.251	0.27699999999999997	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
100.251	0.772	pumps_demean	n/a	n/a	n/a	0.0
101.774	0.772	pumps_demean	n/a	n/a	n/a	1.0
101.774	0.442	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
103.62299999999999	0.772	explode_demean	n/a	n/a	-1.6669999999999998	n/a
108.969	0.446	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
108.969	0.772	pumps_demean	n/a	n/a	n/a	-3.5
111.148	0.772	pumps_demean	n/a	n/a	n/a	-2.5
111.148	0.381	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
113.74600000000001	0.24600000000000002	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
113.74600000000001	0.772	pumps_demean	n/a	n/a	n/a	-1.5
115.087	0.772	pumps_demean	n/a	n/a	n/a	-0.5
115.087	0.6729999999999999	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
117.935	0.772	pumps_demean	n/a	n/a	n/a	0.5
117.935	0.401	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
120.681	0.344	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
120.681	0.772	pumps_demean	n/a	n/a	n/a	1.5
122.85	0.772	pumps_demean	n/a	n/a	n/a	2.5
122.85	0.35	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
126.147	0.772	pumps_demean	n/a	n/a	n/a	3.5
126.147	0.469	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
129.207	0.772	cash_demean	0.14300000000000002	n/a	n/a	n/a
129.207	0.625	cash_fixed_real_RT	n/a	n/a	n/a	n/a
133.989	0.772	pumps_demean	n/a	n/a	n/a	-4.5
133.989	0.58	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
136.70600000000002	0.772	pumps_demean	n/a	n/a	n/a	-3.5
136.70600000000002	0.83	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
139.942	0.772	pumps_demean	n/a	n/a	n/a	-2.5
139.942	0.314	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
142.45	0.772	pumps_demean	n/a	n/a	n/a	-1.5
142.45	0.38299999999999995	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
145.197	0.34700000000000003	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
145.197	0.772	pumps_demean	n/a	n/a	n/a	-0.5
146.898	0.71	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
146.898	0.772	pumps_demean	n/a	n/a	n/a	0.5
150.161	0.772	pumps_demean	n/a	n/a	n/a	1.5
150.161	0.408	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
153.533	0.5710000000000001	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
153.533	0.772	pumps_demean	n/a	n/a	n/a	2.5
155.428	0.772	pumps_demean	n/a	n/a	n/a	3.5
155.428	0.381	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
157.601	0.36	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
157.601	0.772	pumps_demean	n/a	n/a	n/a	4.5
159.292	0.669	cash_fixed_real_RT	n/a	n/a	n/a	n/a
159.292	0.772	cash_demean	2.1430000000000002	n/a	n/a	n/a
166.47799999999998	0.772	pumps_demean	n/a	n/a	n/a	-0.5
166.47799999999998	0.37799999999999995	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
168.158	0.772	pumps_demean	n/a	n/a	n/a	0.5
168.158	0.40299999999999997	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
170.136	0.772	explode_demean	n/a	n/a	-2.667	n/a
177.755	0.325	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
177.755	0.772	pumps_demean	n/a	n/a	n/a	-1.5
180.1	0.365	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
180.1	0.772	pumps_demean	n/a	n/a	n/a	-0.5
181.575	0.753	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
181.575	0.772	pumps_demean	n/a	n/a	n/a	0.5
184.696	0.409	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
184.696	0.772	pumps_demean	n/a	n/a	n/a	1.5
186.542	0.772	explode_demean	n/a	n/a	-0.667	n/a
193.048	0.353	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
193.048	0.772	pumps_demean	n/a	n/a	n/a	-1.5
194.975	0.772	pumps_demean	n/a	n/a	n/a	-0.5
194.975	0.48200000000000004	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
197.1	0.397	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
197.1	0.772	pumps_demean	n/a	n/a	n/a	0.5
199.041	0.496	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
199.041	0.772	pumps_demean	n/a	n/a	n/a	1.5
201.842	0.772	explode_demean	n/a	n/a	-0.667	n/a
205.59099999999998	0.483	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
205.59099999999998	0.772	pumps_demean	n/a	n/a	n/a	-2.0
209.141	0.772	pumps_demean	n/a	n/a	n/a	-1.0
209.141	0.276	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
212.10299999999998	0.772	pumps_demean	n/a	n/a	n/a	0.0
212.10299999999998	0.33	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
214.232	0.772	pumps_demean	n/a	n/a	n/a	1.0
214.232	0.39399999999999996	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
216.136	0.772	pumps_demean	n/a	n/a	n/a	2.0
216.136	0.32899999999999996	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
218.766	0.40399999999999997	cash_fixed_real_RT	n/a	n/a	n/a	n/a
218.766	0.772	cash_demean	-2.8569999999999998	n/a	n/a	n/a
225.49599999999998	0.529	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
