onset	duration	onset_sample	stim_type	trigger	stim_file
23.7627	0	26139	Famous	5	meg/f093.bmp
27.02	0	29722	Famous	6	meg/f093.bmp
30.2773	0	33305	Scrambled	17	meg/s076.bmp
33.4518	0	36797	Scrambled	18	meg/s076.bmp
36.5918	0	40251	Unfamiliar	13	meg/u145.bmp
39.7491	0	43724	Unfamiliar	14	meg/u145.bmp
42.8564	0	47142	Famous	5	meg/f104.bmp
46.0473	0	50652	Famous	5	meg/f026.bmp
49.2882	0	54217	Famous	5	meg/f007.bmp
52.4955	0	57745	Scrambled	17	meg/s111.bmp
55.82	0	61402	Scrambled	17	meg/s080.bmp
58.9273	0	64820	Unfamiliar	13	meg/u094.bmp
62.0845	0	68293	Unfamiliar	14	meg/u094.bmp
65.1582	0	71674	Famous	7	meg/f104.bmp
68.2318	0	75055	Unfamiliar	13	meg/u115.bmp
71.4391	0	78583	Unfamiliar	14	meg/u115.bmp
74.68	0	82148	Famous	7	meg/f026.bmp
77.8036	0	85584	Famous	5	meg/f131.bmp
80.9773	0	89075	Famous	6	meg/f131.bmp
84.2355	0	92659	Famous	7	meg/f007.bmp
87.3927	0	96132	Unfamiliar	13	meg/u112.bmp
90.5827	0	99641	Unfamiliar	14	meg/u112.bmp
93.8409	0	103225	Scrambled	19	meg/s111.bmp
97.0982	0	106808	Scrambled	17	meg/s114.bmp
100.122	0	110134	Scrambled	18	meg/s114.bmp
103.33	0	113663	Scrambled	19	meg/s080.bmp
106.436	0	117080	Scrambled	17	meg/s132.bmp
109.494	0	120443	Unfamiliar	13	meg/u011.bmp
112.584	0	123842	Famous	5	meg/f004.bmp
115.675	0	127242	Famous	5	meg/f043.bmp
118.848	0	130733	Scrambled	17	meg/s060.bmp
122.089	0	134298	Scrambled	18	meg/s060.bmp
125.296	0	137826	Unfamiliar	13	meg/u034.bmp
128.571	0	141428	Unfamiliar	14	meg/u034.bmp
131.678	0	144846	Scrambled	19	meg/s132.bmp
134.935	0	148429	Scrambled	17	meg/s083.bmp
138.126	0	151939	Unfamiliar	15	meg/u011.bmp
141.15	0	155265	Famous	5	meg/f119.bmp
144.29	0	158719	Famous	6	meg/f119.bmp
147.631	0	162394	Famous	7	meg/f004.bmp
150.755	0	165831	Famous	5	meg/f079.bmp
153.945	0	169340	Famous	7	meg/f043.bmp
157.103	0	172813	Unfamiliar	13	meg/u053.bmp
160.327	0	176360	Unfamiliar	14	meg/u053.bmp
163.417	0	179759	Unfamiliar	13	meg/u016.bmp
166.675	0	183343	Scrambled	17	meg/s015.bmp
169.833	0	186816	Scrambled	19	meg/s083.bmp
172.906	0	190197	Scrambled	17	meg/s073.bmp
175.996	0	193596	Unfamiliar	13	meg/u031.bmp
179.121	0	197033	Famous	7	meg/f079.bmp
182.462	0	200708	Unfamiliar	13	meg/u025.bmp
185.686	0	204255	Unfamiliar	14	meg/u025.bmp
188.96	0	207856	Unfamiliar	13	meg/u104.bmp
192.084	0	211292	Unfamiliar	15	meg/u016.bmp
195.375	0	214912	Famous	5	meg/f086.bmp
198.649	0	218514	Scrambled	19	meg/s015.bmp
201.874	0	222061	Unfamiliar	13	meg/u135.bmp
205.03	0	225533	Scrambled	19	meg/s073.bmp
208.137	0	228951	Unfamiliar	13	meg/u027.bmp
211.178	0	232296	Unfamiliar	15	meg/u031.bmp
214.352	0	235787	Scrambled	17	meg/s124.bmp
217.493	0	239242	Famous	5	meg/f115.bmp
220.633	0	242696	Famous	6	meg/f115.bmp
223.807	0	246188	Unfamiliar	15	meg/u104.bmp
226.914	0	249605	Famous	5	meg/f120.bmp
230.088	0	253097	Famous	6	meg/f120.bmp
233.279	0	256607	Famous	7	meg/f086.bmp
236.453	0	260098	Unfamiliar	13	meg/u043.bmp
239.526	0	263479	Unfamiliar	14	meg/u043.bmp
242.566	0	266823	Unfamiliar	15	meg/u135.bmp
245.757	0	270333	Scrambled	17	meg/s067.bmp
248.865	0	273751	Unfamiliar	15	meg/u027.bmp
252.139	0	277353	Unfamiliar	13	meg/u132.bmp
255.296	0	280826	Scrambled	19	meg/s124.bmp
258.42	0	284262	Famous	5	meg/f056.bmp
261.544	0	287698	Famous	6	meg/f056.bmp
264.852	0	291337	Scrambled	17	meg/s135.bmp
267.942	0	294736	Scrambled	17	meg/s126.bmp
270.999	0	298099	Scrambled	18	meg/s126.bmp
274.223	0	301645	Scrambled	17	meg/s029.bmp
277.464	0	305210	Scrambled	18	meg/s029.bmp
280.621	0	308683	Scrambled	19	meg/s067.bmp
283.762	0	312138	Unfamiliar	13	meg/u124.bmp
287.053	0	315758	Unfamiliar	15	meg/u132.bmp
290.276	0	319304	Scrambled	17	meg/s099.bmp
293.317	0	322649	Scrambled	18	meg/s099.bmp
296.491	0	326140	Scrambled	17	meg/s098.bmp
299.648	0	329613	Scrambled	19	meg/s135.bmp
302.923	0	333215	Scrambled	17	meg/s021.bmp
306.03	0	336633	Scrambled	18	meg/s021.bmp
309.17	0	340087	Famous	5	meg/f001.bmp
312.361	0	343597	Unfamiliar	13	meg/u021.bmp
