onset	duration	onset_sample	stim_type	trigger	stim_file
26.514	0	27064	Famous	5	meg/f096.bmp
30.078	0	30628	Unfamiliar	13	meg/u083.bmp
33.478	0	34028	Unfamiliar	13	meg/u122.bmp
36.914	0	37464	Unfamiliar	14	meg/u122.bmp
40.535	0	41085	Unfamiliar	13	meg/u116.bmp
44.081	0	44631	Unfamiliar	14	meg/u116.bmp
47.701	0	48251	Famous	5	meg/f034.bmp
51.1	0	51650	Famous	6	meg/f034.bmp
54.628	0	55178	Scrambled	17	meg/s033.bmp
58.138	0	58688	Famous	7	meg/f096.bmp
61.63	0	62180	Scrambled	17	meg/s027.bmp
65.194	0	65744	Scrambled	18	meg/s027.bmp
68.704	0	69254	Unfamiliar	15	meg/u083.bmp
72.232	0	72782	Unfamiliar	13	meg/u052.bmp
75.669	0	76219	Unfamiliar	14	meg/u052.bmp
79.16	0	79710	Famous	5	meg/f095.bmp
82.596	0	83146	Famous	5	meg/f062.bmp
85.922	0	86472	Unfamiliar	13	meg/u109.bmp
89.487	0	90037	Scrambled	19	meg/s033.bmp
92.887	0	93437	Famous	5	meg/f136.bmp
96.396	0	96946	Famous	6	meg/f136.bmp
99.851	0	100401	Scrambled	17	meg/s002.bmp
103.122	0	103672	Scrambled	18	meg/s002.bmp
106.503	0	107053	Unfamiliar	13	meg/u006.bmp
110.068	0	110618	Unfamiliar	14	meg/u006.bmp
113.523	0	114073	Famous	7	meg/f095.bmp
117.032	0	117582	Unfamiliar	13	meg/u026.bmp
120.377	0	120927	Famous	7	meg/f062.bmp
123.886	0	124436	Scrambled	17	meg/s042.bmp
127.323	0	127873	Unfamiliar	15	meg/u109.bmp
130.814	0	131364	Scrambled	17	meg/s013.bmp
134.214	0	134764	Scrambled	18	meg/s013.bmp
137.87	0	138420	Famous	5	meg/f141.bmp
141.435	0	141985	Famous	5	meg/f130.bmp
144.873	0	145423	Famous	5	meg/f128.bmp
148.234	0	148784	Unfamiliar	15	meg/u026.bmp
151.781	0	152331	Famous	5	meg/f105.bmp
155.272	0	155822	Famous	6	meg/f105.bmp
158.966	0	159516	Scrambled	19	meg/s042.bmp
162.604	0	163154	Scrambled	17	meg/s139.bmp
166.077	0	166627	Scrambled	17	meg/s062.bmp
169.495	0	170045	Famous	7	meg/f141.bmp
173.005	0	173555	Famous	5	meg/f138.bmp
176.312	0	176862	Famous	6	meg/f138.bmp
179.877	0	180427	Famous	7	meg/f130.bmp
183.295	0	183845	Unfamiliar	13	meg/u074.bmp
186.805	0	187355	Unfamiliar	14	meg/u074.bmp
190.48	0	191030	Famous	7	meg/f128.bmp
193.971	0	194521	Famous	5	meg/f144.bmp
197.444	0	197994	Famous	6	meg/f144.bmp
200.807	0	201357	Famous	5	meg/f129.bmp
204.244	0	204794	Famous	6	meg/f129.bmp
207.588	0	208138	Scrambled	19	meg/s139.bmp
211.061	0	211611	Unfamiliar	13	meg/u107.bmp
214.442	0	214992	Scrambled	19	meg/s062.bmp
218.062	0	218612	Unfamiliar	13	meg/u044.bmp
221.553	0	222103	Unfamiliar	14	meg/u044.bmp
224.898	0	225448	Scrambled	17	meg/s143.bmp
228.481	0	229031	Scrambled	18	meg/s143.bmp
231.825	0	232375	Famous	5	meg/f111.bmp
235.317	0	235867	Famous	6	meg/f111.bmp
238.643	0	239193	Famous	5	meg/f022.bmp
242.097	0	242647	Famous	5	meg/f133.bmp
245.423	0	245973	Unfamiliar	15	meg/u107.bmp
248.768	0	249318	Famous	5	meg/f122.bmp
252.241	0	252791	Famous	6	meg/f122.bmp
255.806	0	256356	Unfamiliar	13	meg/u059.bmp
259.187	0	259737	Unfamiliar	14	meg/u059.bmp
262.788	0	263338	Unfamiliar	13	meg/u118.bmp
266.261	0	266811	Unfamiliar	14	meg/u118.bmp
269.918	0	270468	Scrambled	17	meg/s136.bmp
273.336	0	273886	Scrambled	18	meg/s136.bmp
276.901	0	277451	Famous	7	meg/f022.bmp
280.447	0	280997	Unfamiliar	13	meg/u090.bmp
284.104	0	284654	Unfamiliar	14	meg/u090.bmp
287.467	0	288017	Famous	7	meg/f133.bmp
291.032	0	291582	Unfamiliar	13	meg/u005.bmp
294.45	0	295000	Scrambled	17	meg/s097.bmp
297.923	0	298473	Unfamiliar	13	meg/u075.bmp
301.506	0	302056	Unfamiliar	14	meg/u075.bmp
305.089	0	305639	Scrambled	17	meg/s093.bmp
308.489	0	309039	Unfamiliar	13	meg/u070.bmp
311.962	0	312512	Famous	5	meg/f061.bmp
315.343	0	315893	Unfamiliar	15	meg/u005.bmp
318.779	0	319329	Scrambled	17	meg/s117.bmp
322.362	0	322912	Scrambled	19	meg/s097.bmp
325.707	0	326257	Unfamiliar	13	meg/u141.bmp
329.161	0	329711	Famous	5	meg/f121.bmp
332.616	0	333166	Famous	6	meg/f121.bmp
336.144	0	336694	Scrambled	19	meg/s093.bmp
339.507	0	340057	Scrambled	17	meg/s072.bmp
342.998	0	343548	Unfamiliar	15	meg/u070.bmp
346.508	0	347058	Unfamiliar	13	meg/u032.bmp
349.907	0	350457	Famous	7	meg/f061.bmp
353.38	0	353930	Famous	5	meg/f070.bmp
357.037	0	357587	Scrambled	19	meg/s117.bmp
360.51	0	361060	Famous	5	meg/f064.bmp
364.075	0	364625	Unfamiliar	15	meg/u141.bmp
367.566	0	368116	Famous	5	meg/f040.bmp
371.15	0	371700	Famous	6	meg/f040.bmp
374.843	0	375393	Famous	5	meg/f083.bmp
378.371	0	378921	Famous	6	meg/f083.bmp
381.955	0	382505	Scrambled	19	meg/s072.bmp
385.317	0	385867	Scrambled	17	meg/s116.bmp
388.846	0	389396	Scrambled	18	meg/s116.bmp
392.245	0	392795	Unfamiliar	15	meg/u032.bmp
395.847	0	396397	Scrambled	17	meg/s127.bmp
399.32	0	399870	Famous	7	meg/f070.bmp
402.829	0	403379	Famous	5	meg/f021.bmp
406.321	0	406871	Famous	6	meg/f021.bmp
409.647	0	410197	Famous	7	meg/f064.bmp
413.285	0	413835	Unfamiliar	13	meg/u038.bmp
416.795	0	417345	Unfamiliar	14	meg/u038.bmp
420.231	0	420781	Scrambled	17	meg/s138.bmp
423.741	0	424291	Scrambled	18	meg/s138.bmp
427.214	0	427764	Unfamiliar	13	meg/u063.bmp
430.669	0	431219	Unfamiliar	13	meg/u129.bmp
434.086	0	434636	Scrambled	19	meg/s127.bmp
437.523	0	438073	Famous	5	meg/f075.bmp
440.996	0	441546	Famous	6	meg/f075.bmp
444.303	0	444853	Scrambled	17	meg/s150.bmp
447.685	0	448235	Scrambled	18	meg/s150.bmp
451.121	0	451671	Famous	5	meg/f069.bmp
454.484	0	455034	Unfamiliar	13	meg/u015.bmp
457.92	0	458470	Unfamiliar	15	meg/u063.bmp
461.411	0	461961	Unfamiliar	13	meg/u103.bmp
465.013	0	465563	Unfamiliar	15	meg/u129.bmp
468.504	0	469054	Scrambled	17	meg/s046.bmp
472.069	0	472619	Scrambled	18	meg/s046.bmp
475.616	0	476166	Scrambled	17	meg/s118.bmp
479.015	0	479565	Scrambled	17	meg/s007.bmp
482.562	0	483112	Famous	7	meg/f069.bmp
486.016	0	486566	Scrambled	17	meg/s110.bmp
489.434	0	489984	Unfamiliar	15	meg/u015.bmp
492.925	0	493475	Unfamiliar	13	meg/u066.bmp
496.38	0	496930	Unfamiliar	14	meg/u066.bmp
499.927	0	500477	Unfamiliar	15	meg/u103.bmp
503.363	0	503913	Scrambled	17	meg/s039.bmp
506.762	0	507312	Scrambled	18	meg/s039.bmp
510.272	0	510822	Unfamiliar	13	meg/u020.bmp
513.727	0	514277	Scrambled	19	meg/s118.bmp
517.2	0	517750	Scrambled	17	meg/s068.bmp
520.801	0	521351	Scrambled	19	meg/s007.bmp
524.311	0	524861	Scrambled	17	meg/s038.bmp
527.839	0	528389	Scrambled	19	meg/s110.bmp
531.533	0	532083	Scrambled	17	meg/s066.bmp
534.952	0	535502	Scrambled	18	meg/s066.bmp
