onset	duration	value
89.914063	0.0	face-upright-f4
89.980469	0.0	face-upright-f5
90.046875	0.0	face-upright-f6
90.513672	0.0	face-inverted-f1
90.580078	0.0	face-inverted-f2
90.646484	0.0	face-inverted-f3
90.712891	0.0	face-inverted-f4
90.779297	0.0	face-inverted-f5
90.84668	0.0	face-inverted-f6
91.3125	0.0	house-upright-f1
91.395508	0.0	house-upright-f2
91.478516	0.0	house-upright-f3
91.5625	0.0	house-upright-f4
91.645508	0.0	house-upright-f5
91.728516	0.0	house-upright-f6
92.311523	0.0	checker-f1
92.394531	0.0	checker-f2
92.477539	0.0	checker-f3
92.561523	0.0	checker-f4
92.644531	0.0	checker-f5
92.727539	0.0	checker-f6
93.310547	0.0	face-upright-f1
93.376953	0.0	face-upright-f2
93.443359	0.0	face-upright-f3
93.509766	0.0	face-upright-f4
93.576172	0.0	face-upright-f5
93.643555	0.0	face-upright-f6
94.109375	0.0	house-inverted-f1
94.175781	0.0	house-inverted-f2
94.242188	0.0	house-inverted-f3
94.30957	0.0	house-inverted-f4
94.375977	0.0	house-inverted-f5
94.442383	0.0	house-inverted-f6
94.941406	0.0	face-inverted-f1
95.008789	0.0	face-inverted-f2
95.075195	0.0	face-inverted-f3
95.141602	0.0	face-inverted-f4
95.208008	0.0	face-inverted-f5
95.274414	0.0	face-inverted-f6
95.741211	0.0	house-upright-f1
95.807617	0.0	house-upright-f2
95.874023	0.0	house-upright-f3
95.94043	0.0	house-upright-f4
96.006836	0.0	house-upright-f5
96.074219	0.0	house-upright-f6
96.540039	0.0	house-inverted-f1
96.606445	0.0	house-inverted-f2
96.672852	0.0	house-inverted-f3
96.740234	0.0	house-inverted-f4
96.806641	0.0	house-inverted-f5
96.873047	0.0	house-inverted-f6
97.338867	0.0	face-inverted-f1
97.40625	0.0	face-inverted-f2
97.472656	0.0	face-inverted-f3
97.539063	0.0	face-inverted-f4
97.605469	0.0	face-inverted-f5
97.671875	0.0	face-inverted-f6
98.138672	0.0	checker-f1
98.22168	0.0	checker-f2
98.304688	0.0	checker-f3
98.387695	0.0	checker-f4
98.47168	0.0	checker-f5
98.554688	0.0	checker-f6
99.137695	0.0	face-upright-f1
99.220703	0.0	face-upright-f2
99.303711	0.0	face-upright-f3
99.386719	0.0	face-upright-f4
99.469727	0.0	face-upright-f5
99.553711	0.0	face-upright-f6
100.135742	0.0	face-upright-f1
100.203125	0.0	face-upright-f2
100.269531	0.0	face-upright-f3
100.335938	0.0	face-upright-f4
100.402344	0.0	face-upright-f5
100.46875	0.0	face-upright-f6
100.935547	0.0	face-inverted-f1
101.001953	0.0	face-inverted-f2
101.068359	0.0	face-inverted-f3
101.134766	0.0	face-inverted-f4
101.201172	0.0	face-inverted-f5
101.268555	0.0	face-inverted-f6
101.734375	0.0	checker-f1
101.800781	0.0	checker-f2
101.867188	0.0	checker-f3
101.93457	0.0	checker-f4
102.000977	0.0	checker-f5
102.067383	0.0	checker-f6
102.533203	0.0	house-upright-f1
102.583008	0.0	house-upright-f2
102.633789	0.0	house-upright-f3
102.683594	0.0	house-upright-f4
102.733398	0.0	house-upright-f5
102.783203	0.0	house-upright-f6
103.132813	0.0	house-inverted-f1
103.21582	0.0	house-inverted-f2
103.299805	0.0	house-inverted-f3
103.382813	0.0	house-inverted-f4
103.46582	0.0	house-inverted-f5
103.548828	0.0	house-inverted-f6
104.131836	0.0	checker-f1
104.181641	0.0	checker-f2
104.231445	0.0	checker-f3
104.28125	0.0	checker-f4
104.332031	0.0	checker-f5
104.381836	0.0	checker-f6
104.748047	0.0	house-inverted-f1
104.831055	0.0	house-inverted-f2
104.914063	0.0	house-inverted-f3
104.99707	0.0	house-inverted-f4
105.081055	0.0	house-inverted-f5
105.164063	0.0	house-inverted-f6
105.74707	0.0	face-inverted-f1
105.830078	0.0	face-inverted-f2
105.913086	0.0	face-inverted-f3
105.996094	0.0	face-inverted-f4
106.080078	0.0	face-inverted-f5
106.163086	0.0	face-inverted-f6
106.745117	0.0	face-upright-f1
106.829102	0.0	face-upright-f2
106.912109	0.0	face-upright-f3
106.995117	0.0	face-upright-f4
107.078125	0.0	face-upright-f5
107.162109	0.0	face-upright-f6
107.744141	0.0	house-upright-f1
107.828125	0.0	house-upright-f2
107.911133	0.0	house-upright-f3
107.994141	0.0	house-upright-f4
108.077148	0.0	house-upright-f5
108.161133	0.0	house-upright-f6
108.743164	0.0	checker-f1
108.826172	0.0	checker-f2
108.910156	0.0	checker-f3
108.993164	0.0	checker-f4
109.076172	0.0	checker-f5
109.15918	0.0	checker-f6
109.742188	0.0	face-upright-f1
109.791992	0.0	face-upright-f2
109.841797	0.0	face-upright-f3
109.892578	0.0	face-upright-f4
109.942383	0.0	face-upright-f5
109.992188	0.0	face-upright-f6
110.341797	0.0	face-inverted-f1
110.424805	0.0	face-inverted-f2
110.507813	0.0	face-inverted-f3
110.591797	0.0	face-inverted-f4
110.674805	0.0	face-inverted-f5
110.757813	0.0	face-inverted-f6
111.34082	0.0	house-inverted-f1
111.390625	0.0	house-inverted-f2
111.44043	0.0	house-inverted-f3
111.490234	0.0	house-inverted-f4
111.540039	0.0	house-inverted-f5
111.589844	0.0	house-inverted-f6
111.957031	0.0	house-upright-f1
112.040039	0.0	house-upright-f2
112.123047	0.0	house-upright-f3
112.206055	0.0	house-upright-f4
112.289063	0.0	house-upright-f5
112.373047	0.0	house-upright-f6
112.955078	0.0	house-upright-f1
113.022461	0.0	house-upright-f2
113.088867	0.0	house-upright-f3
113.155273	0.0	house-upright-f4
113.22168	0.0	house-upright-f5
113.288086	0.0	house-upright-f6
113.754883	0.0	face-inverted-f1
113.837891	0.0	face-inverted-f2
113.920898	0.0	face-inverted-f3
114.003906	0.0	face-inverted-f4
114.087891	0.0	face-inverted-f5
114.170898	0.0	face-inverted-f6
114.753906	0.0	face-upright-f1
114.820313	0.0	face-upright-f2
114.886719	0.0	face-upright-f3
114.953125	0.0	face-upright-f4
115.019531	0.0	face-upright-f5
115.086914	0.0	face-upright-f6
115.552734	0.0	checker-f1
115.635742	0.0	checker-f2
115.71875	0.0	checker-f3
115.802734	0.0	checker-f4
115.885742	0.0	checker-f5
115.96875	0.0	checker-f6
116.551758	0.0	house-inverted-f1
116.618164	0.0	house-inverted-f2
116.68457	0.0	house-inverted-f3
116.750977	0.0	house-inverted-f4
116.818359	0.0	house-inverted-f5
116.884766	0.0	house-inverted-f6
117.350586	0.0	checker-f1
117.416992	0.0	checker-f2
117.483398	0.0	checker-f3
117.550781	0.0	checker-f4
117.617188	0.0	checker-f5
117.683594	0.0	checker-f6
118.149414	0.0	face-inverted-f1
118.233398	0.0	face-inverted-f2
118.316406	0.0	face-inverted-f3
118.399414	0.0	face-inverted-f4
118.482422	0.0	face-inverted-f5
118.566406	0.0	face-inverted-f6
119.148438	0.0	house-upright-f1
119.232422	0.0	house-upright-f2
119.31543	0.0	house-upright-f3
119.398438	0.0	house-upright-f4
119.481445	0.0	house-upright-f5
119.564453	0.0	house-upright-f6
120.147461	0.0	house-inverted-f1
120.213867	0.0	house-inverted-f2
120.28125	0.0	house-inverted-f3
120.347656	0.0	house-inverted-f4
120.414063	0.0	house-inverted-f5
120.480469	0.0	house-inverted-f6
120.946289	0.0	face-upright-f1
121.013672	0.0	face-upright-f2
121.080078	0.0	face-upright-f3
121.146484	0.0	face-upright-f4
121.212891	0.0	face-upright-f5
121.279297	0.0	face-upright-f6
121.746094	0.0	face-inverted-f1
121.8125	0.0	face-inverted-f2
121.878906	0.0	face-inverted-f3
121.945313	0.0	face-inverted-f4
122.012695	0.0	face-inverted-f5
122.079102	0.0	face-inverted-f6
122.544922	0.0	checker-f1
122.611328	0.0	checker-f2
122.695313	0.0	checker-f3
122.761719	0.0	checker-f4
122.844727	0.0	checker-f5
122.911133	0.0	checker-f6
123.460938	0.0	house-upright-f1
123.527344	0.0	house-upright-f2
123.59375	0.0	house-upright-f3
123.660156	0.0	house-upright-f4
123.726563	0.0	house-upright-f5
123.793945	0.0	house-upright-f6
124.259766	0.0	house-inverted-f1
124.342773	0.0	house-inverted-f2
124.426758	0.0	house-inverted-f3
124.509766	0.0	house-inverted-f4
124.592773	0.0	house-inverted-f5
124.675781	0.0	house-inverted-f6
125.258789	0.0	face-upright-f1
125.325195	0.0	face-upright-f2
125.391602	0.0	face-upright-f3
125.458008	0.0	face-upright-f4
125.525391	0.0	face-upright-f5
125.591797	0.0	face-upright-f6
126.057617	0.0	face-upright-f1
126.140625	0.0	face-upright-f2
126.224609	0.0	face-upright-f3
126.307617	0.0	face-upright-f4
126.390625	0.0	face-upright-f5
126.473633	0.0	face-upright-f6
127.056641	0.0	house-upright-f1
127.123047	0.0	house-upright-f2
127.189453	0.0	house-upright-f3
127.256836	0.0	house-upright-f4
127.323242	0.0	house-upright-f5
127.389648	0.0	house-upright-f6
127.855469	0.0	checker-f1
127.939453	0.0	checker-f2
128.022461	0.0	checker-f3
128.105469	0.0	checker-f4
128.188477	0.0	checker-f5
128.272461	0.0	checker-f6
128.854492	0.0	house-inverted-f1
128.920898	0.0	house-inverted-f2
128.988281	0.0	house-inverted-f3
129.054688	0.0	house-inverted-f4
129.121094	0.0	house-inverted-f5
129.1875	0.0	house-inverted-f6
129.654297	0.0	face-inverted-f1
129.720703	0.0	face-inverted-f2
129.787109	0.0	face-inverted-f3
129.853516	0.0	face-inverted-f4
129.919922	0.0	face-inverted-f5
129.987305	0.0	face-inverted-f6
130.453125	0.0	house-inverted-f1
130.536133	0.0	house-inverted-f2
130.619141	0.0	house-inverted-f3
130.703125	0.0	house-inverted-f4
130.786133	0.0	house-inverted-f5
130.869141	0.0	house-inverted-f6
131.452148	0.0	house-upright-f1
131.518555	0.0	house-upright-f2
131.584961	0.0	house-upright-f3
131.651367	0.0	house-upright-f4
131.71875	0.0	house-upright-f5
131.785156	0.0	house-upright-f6
132.250977	0.0	face-upright-f1
132.333984	0.0	face-upright-f2
132.417969	0.0	face-upright-f3
132.500977	0.0	face-upright-f4
132.583984	0.0	face-upright-f5
132.666992	0.0	face-upright-f6
133.25	0.0	checker-f1
133.316406	0.0	checker-f2
133.382813	0.0	checker-f3
133.450195	0.0	checker-f4
133.516602	0.0	checker-f5
133.583008	0.0	checker-f6
134.048828	0.0	face-inverted-f1
134.132813	0.0	face-inverted-f2
134.21582	0.0	face-inverted-f3
134.298828	0.0	face-inverted-f4
134.381836	0.0	face-inverted-f5
134.464844	0.0	face-inverted-f6
135.047852	0.0	house-inverted-f1
135.130859	0.0	house-inverted-f2
135.214844	0.0	house-inverted-f3
135.297852	0.0	house-inverted-f4
135.380859	0.0	house-inverted-f5
135.463867	0.0	house-inverted-f6
136.046875	0.0	checker-f1
136.113281	0.0	checker-f2
136.179688	0.0	checker-f3
136.24707	0.0	checker-f4
136.313477	0.0	checker-f5
136.379883	0.0	checker-f6
136.845703	0.0	face-inverted-f1
