onset	duration	event_sample	event_value	trial_type
23.6390909090909	900	26003	5	famous_new
24.3018181818182	900	26732	0	response
26.93	900	29623	5	famous_new
27.5063636363636	900	30257	0	response
29.9709090909091	900	32968	5	famous_new
30.5236363636364	900	33576	0	response
33.2281818181818	900	36551	6	famous_second_early
33.7081818181818	900	37079	0	response
36.4018181818182	900	40042	13	unfamiliar_new
37.2572727272727	900	40983	0	response
39.4590909090909	900	43405	13	unfamiliar_new
40.0690909090909	900	44076	0	response
42.7836363636364	900	47062	14	unfamiliar_second_early
43.3836363636364	900	47722	0	response
46.1081818181818	900	50719	5	famous_new
46.6527272727273	900	51318	0	response
49.2654545454545	900	54192	6	famous_second_early
49.6945454545455	900	54664	0	response
52.4554545454545	900	57701	7	famous_second_late
53.1863636363636	900	58505	0	response
55.58	900	61138	17	scrambled_new
56.1063636363636	900	61717	0	response
58.8536363636364	900	64739	7	famous_second_late
59.4418181818182	900	65386	0	response
62.0109090909091	900	68212	5	famous_new
62.61	900	68871	0	response
65.0863636363636	900	71595	6	famous_second_early
65.5509090909091	900	72106	0	response
68.1590909090909	900	74975	17	scrambled_new
68.7954545454545	900	75675	0	response
71.2827272727273	900	78411	15	unfamiliar_second_late
72.2072727272727	900	79428	0	response
74.4736363636364	900	81921	13	unfamiliar_new
75.2072727272727	900	82728	0	response
77.4972727272727	900	85247	14	unfamiliar_second_early
78.1081818181818	900	85919	0	response
80.7209090909091	900	88793	17	scrambled_new
81.5527272727273	900	89708	0	response
83.8281818181818	900	92211	5	famous_new
84.6490909090909	900	93114	0	response
86.8681818181818	900	95555	19	scrambled_second_late
87.8381818181818	900	96622	0	response
90.0927272727273	900	99102	17	scrambled_new
90.7109090909091	900	99782	0	response
93.3	900	102630	18	scrambled_second_early
93.8081818181818	900	103189	0	response
96.4909090909091	900	106140	13	unfamiliar_new
97.1872727272727	900	106906	0	response
99.6481818181818	900	109613	14	unfamiliar_second_early
100.155454545455	900	110171	0	response
102.839090909091	900	113123	19	scrambled_second_late
103.525454545455	900	113878	0	response
105.962727272727	900	116559	5	famous_new
106.996363636364	900	117696	0	response
109.086363636364	900	119995	5	famous_new
109.706363636364	900	120677	0	response
112.444545454545	900	123689	6	famous_second_early
112.95	900	124245	0	response
115.618181818182	900	127180	19	scrambled_second_late
116.244545454545	900	127869	0	response
118.625454545455	900	130488	13	unfamiliar_new
119.501818181818	900	131452	0	response
121.681818181818	900	133850	14	unfamiliar_second_early
122.478181818182	900	134726	0	response
124.772727272727	900	137250	7	famous_second_late
125.376363636364	900	137914	0	response
128.047272727273	900	140852	13	unfamiliar_new
128.756363636364	900	141632	0	response
131.254545454545	900	144380	14	unfamiliar_second_early
131.756363636364	900	144932	0	response
134.478181818182	900	147926	5	famous_new
135.187272727273	900	148706	0	response
137.569090909091	900	151326	13	unfamiliar_new
138.244545454545	900	152069	0	response
140.726363636364	900	154799	7	famous_second_late
141.718181818182	900	155890	0	response
143.967272727273	900	158364	17	scrambled_new
144.540909090909	900	158995	0	response
147.023636363636	900	161726	18	scrambled_second_early
147.535454545455	900	162289	0	response
150.264545454545	900	165291	5	famous_new
151.219090909091	900	166341	0	response
153.455454545455	900	168801	17	scrambled_new
154.114545454545	900	169526	0	response
154.283636363636	900	169712	0	response
156.68	900	172348	13	unfamiliar_new
157.627272727273	900	173390	0	response
159.786363636364	900	175765	7	famous_second_late
160.59	900	176649	0	response
162.994545454545	900	179294	17	scrambled_new
163.850909090909	900	180236	0	response
166.100909090909	900	182711	18	scrambled_second_early
166.679090909091	900	183347	0	response
169.341818181818	900	186276	15	unfamiliar_second_late
169.996363636364	900	186996	0	response
172.432727272727	900	189676	5	famous_new
173.06	900	190366	0	response
175.49	900	193039	17	scrambled_new
176.116363636364	900	193728	0	response
178.697272727273	900	196567	18	scrambled_second_early
179.507272727273	900	197458	0	response
181.770909090909	900	199948	7	famous_second_late
182.499090909091	900	200749	0	response
184.777272727273	900	203255	5	famous_new
185.579090909091	900	204137	0	response
187.985454545455	900	206784	19	scrambled_second_late
188.639090909091	900	207503	0	response
191.226363636364	900	210349	13	unfamiliar_new
191.997272727273	900	211197	0	response
194.466363636364	900	213913	14	unfamiliar_second_early
194.985454545455	900	214484	0	response
197.540909090909	900	217295	15	unfamiliar_second_late
198.366363636364	900	218203	0	response
200.798181818182	900	220878	13	unfamiliar_new
201.584545454545	900	221743	0	response
203.971818181818	900	224369	14	unfamiliar_second_early
204.577272727273	900	225035	0	response
207.196363636364	900	227916	17	scrambled_new
208.279090909091	900	229107	0	response
210.503636363636	900	231554	7	famous_second_late
211.221818181818	900	232344	0	response
213.810909090909	900	235192	13	unfamiliar_new
216.868181818182	900	238555	5	famous_new
217.534545454545	900	239288	0	response
220.075454545455	900	242083	6	famous_second_early
220.717272727273	900	242789	0	response
223.25	900	245575	7	famous_second_late
223.955454545455	900	246351	0	response
226.490909090909	900	249140	13	unfamiliar_new
227.182727272727	900	249901	0	response
229.648181818182	900	252613	17	scrambled_new
230.495454545455	900	253545	0	response
232.755454545455	900	256031	5	famous_new
233.352727272727	900	256688	0	response
235.861818181818	900	259448	6	famous_second_early
236.462727272727	900	260109	0	response
238.952727272727	900	262848	19	scrambled_second_late
239.751818181818	900	263727	0	response
242.176363636364	900	266394	5	famous_new
242.812727272727	900	267094	0	response
245.350909090909	900	269886	6	famous_second_early
246.074545454545	900	270682	0	response
248.574545454545	900	273432	15	unfamiliar_second_late
249.401818181818	900	274342	0	response
251.598181818182	900	276758	17	scrambled_new
252.31	900	277541	0	response
254.872727272727	900	280360	18	scrambled_second_early
255.406363636364	900	280947	0	response
258.03	900	283833	17	scrambled_new
258.639090909091	900	284503	0	response
261.203636363636	900	287324	15	unfamiliar_second_late
262.151818181818	900	288367	0	response
264.310909090909	900	290742	17	scrambled_new
265.154545454545	900	291670	0	response
267.334545454545	900	294068	18	scrambled_second_early
268.079090909091	900	294887	0	response
270.509090909091	900	297560	19	scrambled_second_late
271.320909090909	900	298453	0	response
273.699090909091	900	301069	17	scrambled_new
274.242727272727	900	301667	0	response
276.84	900	304524	18	scrambled_second_early
277.472727272727	900	305220	0	response
279.980909090909	900	307979	17	scrambled_new
280.770909090909	900	308848	0	response
283.004545454545	900	311305	13	unfamiliar_new
283.926363636364	900	312319	0	response
286.094545454545	900	314704	14	unfamiliar_second_early
286.676363636364	900	315344	0	response
289.151818181818	900	318067	17	scrambled_new
289.762727272727	900	318739	0	response
292.309090909091	900	321540	19	scrambled_second_late
293.033636363636	900	322337	0	response
295.332727272727	900	324866	13	unfamiliar_new
295.984545454545	900	325583	0	response
298.506363636364	900	328357	14	unfamiliar_second_early
299.052727272727	900	328958	0	response
301.713636363636	900	331885	17	scrambled_new
302.287272727273	900	332516	0	response
304.971818181818	900	335469	17	scrambled_new
305.783636363636	900	336362	0	response
308.161818181818	900	338978	19	scrambled_second_late
308.956363636364	900	339852	0	response
311.42	900	342562	13	unfamiliar_new
312.275454545455	900	343503	0	response
314.593636363636	900	346053	13	unfamiliar_new
315.343636363636	900	346878	0	response
317.884545454545	900	349673	19	scrambled_second_late
318.700909090909	900	350571	0	response
321.059090909091	900	353165	17	scrambled_new
321.943636363636	900	354138	0	response
324.065454545455	900	356472	18	scrambled_second_early
324.62	900	357082	0	response
327.272727272727	900	360000	13	unfamiliar_new
328.130909090909	900	360944	0	response
330.497272727273	900	363547	19	scrambled_second_late
331.516363636364	900	364668	0	response
333.620909090909	900	366983	13	unfamiliar_new
334.379090909091	900	367817	0	response
336.594545454545	900	370254	14	unfamiliar_second_early
339.701818181818	900	373672	19	scrambled_second_late
342.791818181818	900	377071	13	unfamiliar_new
343.423636363636	900	377766	0	response
345.899090909091	900	380489	15	unfamiliar_second_late
346.480909090909	900	381129	0	response
349.123636363636	900	384036	5	famous_new
349.961818181818	900	384958	0	response
352.314545454545	900	387546	6	famous_second_early
352.984545454545	900	388283	0	response
355.438181818182	900	390982	15	unfamiliar_second_late
356.244545454545	900	391869	0	response
358.611818181818	900	394473	5	famous_new
359.297272727273	900	395227	0	response
361.936363636364	900	398130	6	famous_second_early
362.4	900	398640	0	response
365.143636363636	900	401658	13	unfamiliar_new
365.810909090909	900	402392	0	response
368.284545454545	900	405113	14	unfamiliar_second_early
368.732727272727	900	405606	0	response
371.474545454545	900	408622	15	unfamiliar_second_late
372.223636363636	900	409446	0	response
374.599090909091	900	412059	5	famous_new
375.353636363636	900	412889	0	response
377.872727272727	900	415660	13	unfamiliar_new
378.617272727273	900	416479	0	response
381.080909090909	900	419189	15	unfamiliar_second_late
381.973636363636	900	420171	0	response
384.288181818182	900	422717	5	famous_new
384.92	900	423412	0	response
387.411818181818	900	426153	17	scrambled_new
388.177272727273	900	426995	0	response
390.619090909091	900	429681	13	unfamiliar_new
391.23	900	430353	0	response
393.843636363636	900	433228	14	unfamiliar_second_early
394.394545454545	900	433834	0	response
397.067272727273	900	436774	17	scrambled_new
398.105454545455	900	437916	0	response
400.158181818182	900	440174	7	famous_second_late
400.834545454545	900	440918	0	response
403.381818181818	900	443720	5	famous_new
404.115454545455	900	444527	0	response
406.505454545455	900	447156	15	unfamiliar_second_late
407.076363636364	900	447784	0	response
409.746363636364	900	450721	17	scrambled_new
410.471818181818	900	451519	0	response
412.803636363636	900	454084	7	famous_second_late
413.423636363636	900	454766	0	response
415.977272727273	900	457575	17	scrambled_new
416.592727272727	900	458252	0	response
419.068181818182	900	460975	18	scrambled_second_early
419.687272727273	900	461656	0	response
422.359090909091	900	464595	19	scrambled_second_late
423.196363636364	900	465516	0	response
425.582727272727	900	468141	5	famous_new
428.757272727273	900	471633	6	famous_second_early
429.457272727273	900	472403	0	response
432.064545454545	900	475271	13	unfamiliar_new
432.835454545455	900	476119	0	response
435.155454545455	900	478671	14	unfamiliar_second_early
435.709090909091	900	479280	0	response
438.412727272727	900	482254	19	scrambled_second_late
439.062727272727	900	482969	0	response
441.553636363636	900	485709	13	unfamiliar_new
442.335454545455	900	486569	0	response
444.743636363636	900	489218	14	unfamiliar_second_early
445.428181818182	900	489971	0	response
447.868181818182	900	492655	7	famous_second_late
448.669090909091	900	493536	0	response
451.058181818182	900	496164	5	famous_new
451.731818181818	900	496905	0	response
454.115454545455	900	499527	6	famous_second_early
454.75	900	500225	0	response
457.139090909091	900	502853	19	scrambled_second_late
457.867272727273	900	503654	0	response
460.413636363636	900	506455	17	scrambled_new
461.056363636364	900	507162	0	response
463.537272727273	900	509891	13	unfamiliar_new
464.339090909091	900	510773	0	response
466.794545454545	900	513474	5	famous_new
467.714545454545	900	514486	0	response
469.885454545455	900	516874	5	famous_new
470.570909090909	900	517628	0	response
473.159090909091	900	520475	6	famous_second_early
474.095454545455	900	521505	0	response
476.2	900	523820	5	famous_new
476.984545454545	900	524683	0	response
479.457272727273	900	527403	6	famous_second_early
480.511818181818	900	528563	0	response
482.530909090909	900	530784	17	scrambled_new
483.420909090909	900	531763	0	response
485.520909090909	900	534073	19	scrambled_second_late
486.156363636364	900	534772	0	response
