0.56156	-0.063767	-0.017443	-0.010078	0.010343	0.010289	0.0091849	-0.004556	0.011242	0.016765	-0.00088704	-0.0075194	0.0015146	-0.023352	-0.0049387	0.00047517	0.0055639	0.0092912	-0.0053035	-0.020756	-0.00071309	0.013188	0.022335	0.0093118	0.021596	0.0071532	0.012724	0.005856	0.0038808	-0.00031876	0.010272	0.017664	0.0027678	0.0060367	0.0059818	-0.013195	0.00071777	-0.0018459	0.002673	0.0047313	0.0020377	-0.0096963	-0.0023805	0.027412	0.0018999	-0.0056616	0.01847	-0.0014643	-0.0075776	0.021778	0.0076965	0.0017311	-0.00099425	0.0021648	0.01818	0.013267	-0.0021306	0.019695	0.0055385	0.0044152	0.0021993	0.0073861	-0.0011632	-0.015396	-0.052876	-0.04352	-0.067005	-0.0329	-0.0055044	0.0077409	0.013334	0.0072712	0.0025693	0.023854	0.0031956	-0.00026235	-0.0017807	0.0094172	0.0050682	-0.023594	-0.048055	-0.045399	-0.0034067	-0.0013546	0.002088	0.02035	0.022198	-0.0035557	0.025098	-0.0053865	0.0060794	0.0029246	0.0035448	0.011996	-0.005822	0.0035315	0.027993	-0.0063794	-0.0076473	0.0025893	0.0094813	0.0075504	0.007357	0.0030256	-0.0090293	0.012194	0.0046702	0.0016514	0.012336	0.011002	-0.0046959	0.002577	0.0079359	0.0026594	0.015419	0.0051682	0.019859	0.0045278
-0.063767	0.7711	-0.049743	-0.044173	-0.0017466	0.011712	0.013002	-0.0020723	0.070142	0.067983	-0.012543	-0.040608	0.05025	-0.049861	-0.020323	-0.006057	0.014484	0.017755	0.00034169	-0.021185	-0.0010304	0.026772	0.09762	0.019381	0.073606	0.008976	0.034854	0.010993	0.010103	-0.032098	0.041749	0.061421	0.0041206	0.016519	0.021542	-0.020156	0.017025	0.0071442	0.021765	0.028513	0.010625	-0.035488	-0.016109	0.12284	-0.0025053	0.0071933	0.076837	0.012774	0.023559	0.029362	-0.0023649	0.010389	-0.0037344	0.010095	0.082643	0.036092	-0.00034615	0.087473	-0.0065801	0.007728	0.013196	0.013809	0.010483	-0.0049635	-0.041311	-0.080005	0.036946	0.025579	0.007553	0.052875	0.072179	-0.0013817	0.0082928	0.10591	-0.012911	0.0021049	0.011043	0.015661	0.0060102	-0.0039524	-0.045137	-0.07857	0.019206	0.024592	0.01446	0.045877	0.071846	0.0081487	0.09544	0.0013965	0.011347	0.0081247	0.0033988	0.070094	0.0031229	0.0023848	0.11885	-0.013304	-0.042698	0.0064058	0.025391	0.015381	0.0066738	0.026424	-0.016846	0.028712	0.0026819	-0.0012082	0.071762	0.042612	-0.035479	0.011985	0.023243	0.0028098	0.077459	0.016223	0.10843	0.0045976
-0.017443	-0.049743	0.61878	-0.036035	-0.014614	-0.0037448	0.016106	-0.0053313	0.074729	0.076976	-0.0010971	-0.019742	0.097775	-0.015789	-0.0020345	0.0061405	0.015985	0.014716	0.00039764	-0.027488	0.0090102	0.031165	0.10992	0.0083062	0.097675	0.014377	0.029013	0.0085225	0.012864	-0.03499	0.050545	0.075038	0.0056602	0.017214	0.040986	-0.0040023	0.021872	0.0096455	0.015716	0.033361	0.013951	-0.046338	-0.015535	0.14667	0.002578	0.0024411	0.095271	0.032458	0.026413	0.0080338	0.0073341	0.01168	-0.0049851	0.008205	0.0969	0.043782	-0.0010098	0.10625	-0.0085978	0.0030161	0.01251	0.022593	0.0069831	0.0049881	-0.0028796	-0.016183	0.10093	0.036257	-0.00059081	0.063749	0.08784	-0.0013703	0.0088346	0.11932	-0.011999	0.00925	0.021349	0.011394	0.0021649	-0.0033914	-0.028544	-0.057022	0.0096341	0.0086587	-0.0049934	0.050835	0.090386	0.011847	0.10506	-0.0035568	0.01284	0.010983	0.0003296	0.080841	0.0093533	-0.00089363	0.14611	-0.021004	-0.053517	0.01625	0.034282	0.023209	0.0020686	0.013828	-0.046695	0.0032859	-0.016732	-0.0075463	0.082321	0.050065	-0.033579	0.011883	0.028521	-0.0088607	0.069324	0.0023983	0.12698	0.0025029
-0.010078	-0.044173	-0.036035	0.64917	-0.042559	-0.0057912	0.028411	-0.019521	0.15495	0.15066	-0.046421	-0.056277	0.23675	-0.013925	0.00099919	-0.0022873	0.021942	0.042887	0.0004961	-0.060392	0.0069794	0.061691	0.23191	0.017998	0.20235	0.027752	0.061763	0.021042	0.02342	-0.072475	0.10315	0.15623	0.0087104	0.039356	0.084309	0.0052368	0.050721	0.011278	0.040119	0.065093	0.032928	-0.088988	-0.040681	0.30803	-0.0040218	-0.00042715	0.19643	0.07241	0.053819	0.0016626	0.016861	0.033589	-0.015794	0.020384	0.20149	0.0919	0.0021197	0.21826	-0.013437	0.017909	0.032576	0.039866	-2.5753e-05	0.013287	0.013658	-0.013386	0.23493	0.083866	0.00087125	0.12652	0.17349	6.2022e-05	0.013144	0.25397	-0.019501	0.011274	0.032024	0.036109	0.0070462	0.012606	0.0092372	-0.035518	0.076825	0.058488	-0.0063368	0.099243	0.18514	0.011881	0.22381	-0.0085981	0.025107	0.013515	0.0063304	0.16238	-0.00020578	0.0056622	0.30113	-0.035682	-0.11107	0.028358	0.06656	0.041188	0.018346	0.050702	-0.030244	0.059964	0.0045836	0.010698	0.16645	0.10684	-0.075055	0.021821	0.057322	0.00011896	0.15024	0.0094986	0.25531	0.019471
0.010343	-0.0017466	-0.014614	-0.042559	0.79926	-0.083724	0.0085886	-0.017764	0.15115	0.14091	-0.064346	-0.045528	0.30008	0.01091	0.015947	-0.0063694	0.01484	0.046427	0.0073061	-0.065906	0.013915	0.070221	0.26237	0.019226	0.22232	0.024652	0.075738	0.023688	0.025637	-0.087057	0.1153	0.1792	0.0080949	0.042268	0.10834	0.013251	0.049458	0.010817	0.044808	0.074692	0.031898	-0.10313	-0.043665	0.35094	3.4217e-05	-0.0040912	0.22027	0.075344	0.054659	-0.0014298	0.023688	0.035433	-0.013875	0.026683	0.22786	0.10405	0.0029489	0.25172	-0.021445	0.013617	0.031688	0.041016	0.0083633	0.019414	0.023942	0.0038898	0.27303	0.082659	-0.0025178	0.13707	0.19475	0.00067477	0.017358	0.28358	-0.019175	0.0144	0.039264	0.038651	0.0010118	0.015403	0.018559	-0.0061976	0.095803	0.068003	0.0060281	0.11157	0.20994	0.012517	0.2462	-0.010949	0.024529	0.01842	0.011371	0.18429	-0.0015429	0.010054	0.34273	-0.045845	-0.12854	0.036332	0.07446	0.047541	0.020623	0.057099	-0.015509	0.053709	0.0096777	0.014681	0.18909	0.1206	-0.080759	0.031547	0.055407	-0.010525	0.12157	-0.080337	0.25463	0.020583
0.010289	0.011712	-0.0037448	-0.0057912	-0.083724	0.80725	-0.047863	-0.030255	-0.00026414	0.0020419	-0.05483	-0.012234	0.12651	0.0065299	0.011454	-0.01263	-0.018455	-0.0041593	-0.0031765	-0.016054	0.0084276	0.032523	0.1037	0.0010578	0.080677	0.0072924	0.037175	0.017395	0.0082051	-0.041685	0.042687	0.071572	0.010076	0.022751	0.050468	0.0092915	0.023243	0.0042356	0.02226	0.031929	0.012998	-0.047934	-0.017657	0.14199	0.0037996	0.0047403	0.085722	0.031591	0.020315	-0.0033359	0.010343	0.011835	-0.0027577	0.011763	0.090993	0.035348	0.0081111	0.10045	-0.008196	0.0014901	0.018426	0.021955	0.00269	0.0073788	0.0058033	0.0052566	0.10251	0.038321	-0.0063248	0.051128	0.081958	0.003887	0.01026	0.11155	-0.010303	4.2359e-05	0.019905	0.019937	-0.0042526	0.01247	0.0095107	0.0060179	0.042955	0.025528	0.0040429	0.043856	0.082012	0.0074717	0.10418	-0.0014527	0.0098215	0.0056368	0.0075093	0.079444	0.004026	0.0059097	0.13453	-0.010576	-0.0574	0.011453	0.029223	0.020064	0.0042264	0.031079	0.0045104	0.020176	0.012377	0.0088632	0.078574	0.049896	-0.034275	0.013373	0.0069596	-0.0020999	0.017336	-0.10854	0.031197	-0.031358
0.0091849	0.013002	0.016106	0.028411	0.0085886	-0.047863	0.50422	-0.056828	0.10756	0.13398	-0.0058384	0.01967	0.293	0.015267	0.02572	0.0060037	0.0040598	0.012503	-0.029884	-0.059318	0.0042263	0.058483	0.22843	-0.002866	0.20228	0.022211	0.060729	0.023377	0.024535	-0.080308	0.10493	0.15596	0.0017144	0.043384	0.094658	0.01037	0.039921	0.01083	0.040372	0.069101	0.02872	-0.09153	-0.036872	0.3127	-0.013728	-0.0035816	0.19155	0.07187	0.046848	0.032944	0.0058712	0.030584	-0.0072853	0.020123	0.19975	0.090309	-0.0035799	0.21193	-0.020057	0.019123	0.029389	0.035357	0.0037808	0.00075249	0.010853	0.0023044	0.23387	0.078186	0.00030593	0.1199	0.17163	0.0014075	0.012594	0.24682	-0.033827	0.011822	0.031476	0.032835	0.0040843	0.0051684	0.0075682	0.0044373	0.087091	0.054389	-0.003334	0.10439	0.18758	0.018839	0.23182	0.0002641	0.011111	0.016138	0.0052837	0.16388	0.0018265	0.0031734	0.3087	-0.025582	-0.12233	0.019877	0.061856	0.032603	0.0087104	0.047145	0.0094941	0.10586	0.021349	0.0042627	0.15951	0.10291	-0.10219	0.014812	0.038668	0.011551	0.1673	-0.017516	0.2101	-0.049222
-0.004556	-0.0020723	-0.0053313	-0.019521	-0.017764	-0.030255	-0.056828	0.64274	-0.25238	-0.18814	-0.0058977	-0.0075257	-0.25866	-0.0081564	-0.022613	-0.0097663	-0.027717	-0.10095	-0.1003	-0.020408	-0.054383	-0.046293	-0.18399	-0.0042158	-0.1707	-0.014808	-0.059943	0.0066849	-0.026261	0.074906	-0.092862	-0.13373	-0.00090031	-0.031598	-0.080912	-0.0061079	-0.037001	-0.0026066	-0.034724	-0.055125	-0.021639	0.10008	0.040469	-0.27514	-0.0011607	0.0019822	-0.17079	-0.060535	-0.036291	-0.0017223	-0.015141	-0.026802	0.030337	-0.019433	-0.17727	-0.080734	0.0014826	-0.19226	0.017929	-0.0058355	-0.025197	-0.030184	-0.0042496	-0.0038203	-0.012025	0.0029305	-0.20833	-0.06486	0.0039988	-0.10719	-0.15202	-0.00301	-0.0094626	-0.22004	0.026891	-0.0041762	-0.030349	-0.023917	0.0059777	-0.0054227	-0.012063	0.003106	-0.077296	-0.046756	0.0086148	-0.090904	-0.16544	-0.016337	-0.19775	0.013454	-0.018339	-0.0095389	-0.003679	-0.1462	0.0096531	-0.0017639	-0.2667	0.035103	0.10276	-0.030726	-0.070354	-0.027819	-0.0071406	-0.039093	0.00048837	-0.086296	-0.0089833	0.0023488	-0.15193	-0.083029	-0.01561	0.012913	-0.054266	-0.0078024	-0.15331	-0.023889	-0.23979	-0.081513
0.011242	0.070142	0.074729	0.15495	0.15115	-0.00026414	0.10756	-0.25238	1.5954	0.85803	-0.034082	0.083937	1.7179	0.062609	0.17513	0.027656	0.017449	0.10159	-0.08159	-0.36555	0.022067	0.35164	1.3261	0.037727	1.1603	0.1229	0.34457	0.11991	0.13165	-0.42975	0.60259	0.89465	0.0049836	0.21837	0.56185	0.047007	0.24825	0.034783	0.22369	0.37096	0.1661	-0.52327	-0.22446	1.8091	-0.018096	-0.023732	1.1219	0.39391	0.27222	0.012953	0.091573	0.1669	-0.092917	0.13805	1.1657	0.53139	-0.013741	1.2717	-0.10961	0.052766	0.1673	0.22163	0.014852	0.029927	0.06864	0.01077	1.3456	0.43921	-0.016641	0.70593	1.0075	-0.013356	0.079144	1.4457	-0.13949	0.046785	0.19224	0.2015	-0.0082457	0.044074	0.075511	0.012151	0.52267	0.30371	-0.022125	0.60938	1.0783	0.08163	1.2819	-0.054763	0.12232	0.081864	0.034667	0.94742	-0.02008	0.015163	1.7638	-0.21425	-0.67295	0.16577	0.36873	0.20481	0.041688	0.26916	0.05563	0.62997	0.086317	0.021959	0.95671	0.59486	-0.49525	0.14136	0.28945	0.07103	1.0977	0.046203	1.4688	0.059181
0.016765	0.067983	0.076976	0.15066	0.14091	0.0020419	0.13398	-0.18814	0.85803	1.6851	-0.063616	0.061559	1.8534	0.065096	0.17699	0.0068972	0.017421	0.15342	-0.049008	-0.37149	0.037737	0.37885	1.434	0.037411	1.253	0.11975	0.38494	0.12442	0.1404	-0.47087	0.65193	0.96962	0.0049299	0.23645	0.60704	0.052996	0.2677	0.040073	0.24042	0.40577	0.17936	-0.56939	-0.25257	1.96	-0.019332	-0.018726	1.2187	0.42847	0.29418	0.03806	0.087938	0.18146	-0.096829	0.14263	1.2581	0.57419	-0.020311	1.3727	-0.11834	0.067259	0.17675	0.24306	0.013249	0.029845	0.077784	0.015825	1.4668	0.47402	-0.018333	0.77048	1.0853	-0.014786	0.090957	1.5678	-0.15176	0.053638	0.20447	0.21909	-0.003346	0.046988	0.08324	0.010373	0.56394	0.32441	-0.01771	0.65674	1.164	0.082347	1.3888	-0.056324	0.12737	0.093302	0.03183	1.027	-0.017924	0.018062	1.9096	-0.23101	-0.73228	0.17986	0.4064	0.22098	0.050673	0.29633	0.058441	0.67468	0.096004	0.022704	1.0362	0.64414	-0.51514	0.13723	0.32095	0.07824	1.1786	0.0583	1.6093	0.094699
