onset	duration	event_sample	trial_type	event_value	stim_file
23.7509	0	26126	Unfamiliar	13	u009.bmp
26.9582	0	29654	Unfamiliar	14	u009.bmp
30.1491	0	33164	Famous	5	f052.bmp
33.3236	0	36656	Famous	6	f052.bmp
36.5473	0	40202	Scrambled	17	s112.bmp
39.8545	0	43840	Famous	5	f100.bmp
43.0291	0	47332	Famous	6	f100.bmp
46.22	0	50842	Scrambled	17	s077.bmp
49.36	0	54296	Famous	5	f045.bmp
52.6173	0	57879	Famous	6	f045.bmp
55.8082	0	61389	Scrambled	17	s053.bmp
59.1836	0	65102	Unfamiliar	13	u068.bmp
62.4073	0	68648	Unfamiliar	14	u068.bmp
65.6809	0	72249	Scrambled	19	s112.bmp
68.8218	0	75704	Famous	5	f042.bmp
71.9291	0	79122	Scrambled	17	s114.bmp
75.0691	0	82576	Scrambled	19	s077.bmp
78.2764	0	86104	Famous	5	f057.bmp
81.3836	0	89522	Famous	6	f057.bmp
84.4909	0	92940	Famous	5	f035.bmp
87.7155	0	96487	Scrambled	19	s053.bmp
90.8055	0	99886	Scrambled	17	s047.bmp
94.0464	0	103451	Scrambled	18	s047.bmp
97.0882	0	106797	Famous	5	f112.bmp
100.144	0	110158	Famous	7	f042.bmp
103.217	0	113539	Unfamiliar	13	u069.bmp
106.475	0	117123	Scrambled	19	s114.bmp
109.733	0	120706	Scrambled	17	s042.bmp
112.94	0	124234	Scrambled	17	s032.bmp
116.131	0	127744	Scrambled	18	s032.bmp
119.171	0	131088	Famous	7	f035.bmp
122.412	0	134653	Unfamiliar	13	u123.bmp
125.653	0	138218	Unfamiliar	13	u096.bmp
128.643	0	141507	Famous	7	f112.bmp
131.884	0	145072	Famous	5	f110.bmp
134.957	0	148453	Famous	6	f110.bmp
138.081	0	151889	Unfamiliar	15	u069.bmp
141.322	0	155454	Scrambled	17	s105.bmp
144.463	0	158909	Scrambled	19	s042.bmp
147.536	0	162290	Unfamiliar	13	u085.bmp
150.777	0	165855	Unfamiliar	14	u085.bmp
154.052	0	169457	Famous	5	f140.bmp
157.309	0	173040	Famous	6	f140.bmp
160.349	0	176384	Unfamiliar	15	u123.bmp
163.49	0	179839	Scrambled	17	s090.bmp
166.681	0	183349	Unfamiliar	15	u096.bmp
169.938	0	186932	Unfamiliar	13	u140.bmp
172.995	0	190295	Unfamiliar	14	u140.bmp
176.035	0	193639	Scrambled	17	s055.bmp
179.125	0	197038	Scrambled	19	s105.bmp
182.116	0	200328	Famous	5	f103.bmp
185.256	0	203782	Famous	5	f129.bmp
188.431	0	207274	Famous	6	f129.bmp
191.471	0	210618	Famous	5	f031.bmp
194.612	0	214073	Famous	6	f031.bmp
197.835	0	217619	Scrambled	19	s090.bmp
201.126	0	221239	Famous	5	f126.bmp
204.285	0	224713	Unfamiliar	13	u026.bmp
207.391	0	228130	Unfamiliar	14	u026.bmp
210.548	0	231603	Scrambled	19	s055.bmp
213.622	0	234984	Unfamiliar	13	u092.bmp
216.663	0	238329	Famous	7	f103.bmp
219.686	0	241655	Unfamiliar	13	u102.bmp
222.81	0	245091	Scrambled	17	s017.bmp
226.067	0	248674	Scrambled	17	s010.bmp
229.208	0	252129	Scrambled	18	s010.bmp
232.198	0	255418	Famous	7	f126.bmp
235.523	0	259075	Scrambled	17	s014.bmp
238.613	0	262474	Scrambled	18	s014.bmp
241.887	0	266076	Unfamiliar	13	u018.bmp
245.195	0	269714	Unfamiliar	15	u092.bmp
248.319	0	273151	Scrambled	17	s061.bmp
251.559	0	276715	Unfamiliar	15	u102.bmp
254.767	0	280244	Famous	5	f029.bmp
258.007	0	283808	Famous	6	f029.bmp
261.198	0	287318	Scrambled	19	s017.bmp
264.389	0	290828	Unfamiliar	13	u023.bmp
267.614	0	294375	Unfamiliar	14	u023.bmp
270.937	0	298031	Famous	5	f005.bmp
274.112	0	301523	Unfamiliar	13	u029.bmp
277.085	0	304794	Unfamiliar	15	u018.bmp
280.142	0	308156	Unfamiliar	13	u101.bmp
283.233	0	311556	Unfamiliar	14	u101.bmp
286.39	0	315029	Scrambled	19	s061.bmp
289.447	0	318392	Scrambled	17	s059.bmp
292.671	0	321938	Unfamiliar	13	u126.bmp
295.778	0	325356	Famous	5	f086.bmp
299.019	0	328921	Famous	7	f005.bmp
302.243	0	332467	Scrambled	17	s143.bmp
305.45	0	335995	Scrambled	18	s143.bmp
308.541	0	339395	Unfamiliar	15	u029.bmp
311.682	0	342850	Famous	5	f026.bmp
314.839	0	346323	Famous	6	f026.bmp
318.046	0	349851	Scrambled	17	s118.bmp
321.154	0	353269	Scrambled	18	s118.bmp
324.394	0	356833	Scrambled	19	s059.bmp
327.551	0	360306	Famous	5	f066.bmp
330.658	0	363724	Famous	6	f066.bmp
333.865	0	367252	Unfamiliar	15	u126.bmp
337.124	0	370836	Famous	5	f017.bmp
340.397	0	374437	Famous	6	f017.bmp
343.622	0	377984	Famous	7	f086.bmp
346.695	0	381365	Unfamiliar	13	u071.bmp
349.769	0	384746	Unfamiliar	14	u071.bmp
353.094	0	388403	Famous	5	f122.bmp
356.235	0	391858	Famous	6	f122.bmp
362.515	0	398767	Scrambled	17	s087.bmp
365.555	0	402111	Unfamiliar	13	u007.bmp
368.846	0	405731	Famous	5	f053.bmp
371.887	0	409076	Unfamiliar	13	u001.bmp
