name	x	y	z	size	type	manufacturer
1	-24.0057987635598	34.758421773354	53.1702889835369	4	surface	AdTech
2	-29.9664560009097	24.8452730770561	56.3958323222194	4	surface	AdTech
3	-37.913998984043	14.6382538057872	58.1853032331271	4	surface	AdTech
4	-40.0223698168997	6.97365411647514	58.506907513999	4	surface	AdTech
5	-36.8079472113465	-2.18763391549409	62.7256871698193	4	surface	AdTech
6	-39.9008847298263	-11.3827463979046	65.8042952210162	4	surface	AdTech
7	-27.9795702551264	50.1341710948605	37.1564796033675	4	surface	AdTech
8	-35.561101559544	41.2556601555021	40.3199207823476	4	surface	AdTech
9	-39.9085243638256	30.8562436605857	44.0938340793509	4	surface	AdTech
10	-45.3395504698472	21.5348966105905	46.7992851689736	4	surface	AdTech
11	-47.8484277129596	12.0459135532088	48.4418207923957	4	surface	AdTech
12	-49.8353134587429	2.30243111247751	51.0341610449741	4	surface	AdTech
13	-49.8353134587429	-7.04164690559868	55.0908514345882	4	surface	AdTech
14	-51.8221992045262	-16.3836946754947	57.4514232718977	4	surface	AdTech
15	-40.3679766905832	46.6768593409093	26.8418962362344	4	surface	AdTech
16	-45.8615419671763	37.4817468584988	29.9205042874312	4	surface	AdTech
17	-49.8353134587429	27.4837650344177	33.4626491691657	4	surface	AdTech
18	-51.8221992045262	18.4790195274745	36.2529333865717	4	surface	AdTech
19	-54.8289582234539	8.7693615371844	39.9854452437734	4	surface	AdTech
20	-57.7828564418762	-0.256084689659581	42.4308502088662	4	surface	AdTech
21	-59.769531216547	-10.316168673443	44.9383573336613	4	surface	AdTech
22	-57.7828564418762	-19.7223488512215	47.960409966336	4	surface	AdTech
23	-47.8484277129596	43.114013739274	16.4990351598401	4	surface	AdTech
24	-51.8221992045262	33.9396019767643	19.9225224633502	4	surface	AdTech
25	-55.7959706960929	24.7444894943538	23.001130514547	4	surface	AdTech
26	-57.1297160684742	14.8030630887949	26.3322077009135	4	surface	AdTech
27	-60.6128635780651	5.08028136796433	29.269427205805	4	surface	AdTech
28	-63.7435136792261	-4.26176640193171	31.6299990431145	4	surface	AdTech
29	-64.7533270200073	-13.8583135551775	34.9403755095802	4	surface	AdTech
30	-63.7435136792261	-23.4962621482248	37.5609934714196	4	surface	AdTech
31	-56.9112036889183	29.6304424519806	9.83213052212553	4	surface	AdTech
32	-58.2988549637491	20.5408638172541	12.9390162825835	4	surface	AdTech
33	-57	11.0291497917916	15.9327912059971	4	surface	AdTech
34	-63.1001431838096	1.43260263854581	19.2431676724628	4	surface	AdTech
35	-65.1590465718068	-7.57214286839739	22.0334518898687	4	surface	AdTech
36	-66.0286186328314	-17.717059979964	24.8575605577158	4	surface	AdTech
37	-65.6186696866746	-26.5107377915392	27.7044001936439	4	surface	AdTech
38	-54.7739508079466	34.797142254038	-2.69608939483155	4	surface	AdTech
39	-55.7959706960929	26.1731306980293	-0.482452845007613	4	surface	AdTech
40	-55.7959706960929	17.0835520633028	2.62443291545035	4	surface	AdTech
41	-57	8.03537486837794	6.4210771805346	4	surface	AdTech
42	-63.4374713868598	-1.7081075723534	9.01341743311291	4	surface	AdTech
43	-65.2400661753184	-11.1142877501319	12.0354700657876	4	surface	AdTech
44	-60.7180407419193	0.973816072989869	-14.926125767619	4	surface	AdTech
45	-64.3679274335101	-8.85449949552472	-12.0171839719887	4	surface	AdTech
46	-66.1294086111767	-17.9647788501519	-9.25517746384384	4	surface	AdTech
47	-67.7172851707927	-27.4764928756145	-6.26140254043021	4	surface	AdTech
48	-66	-36.7130067978265	-3.87255299385961	4	surface	AdTech
