onset	duration	value
57.988281	0.0	face-upright-f1
58.054688	0.0	face-upright-f2
58.121094	0.0	face-upright-f3
58.1875	0.0	face-upright-f4
58.253906	0.0	face-upright-f5
58.320313	0.0	face-upright-f6
58.787109	0.0	house-inverted-f1
58.853516	0.0	house-inverted-f2
58.919922	0.0	house-inverted-f3
58.986328	0.0	house-inverted-f4
59.052734	0.0	house-inverted-f5
59.121094	0.0	house-inverted-f6
59.585938	0.0	checker-f1
59.652344	0.0	checker-f2
59.71875	0.0	checker-f3
59.787109	0.0	checker-f4
59.853516	0.0	checker-f5
59.919922	0.0	checker-f6
60.384766	0.0	house-inverted-f1
60.46875	0.0	house-inverted-f2
60.552734	0.0	house-inverted-f3
60.619141	0.0	house-inverted-f4
60.701172	0.0	house-inverted-f5
60.767578	0.0	house-inverted-f6
61.318359	0.0	face-inverted-f1
61.400391	0.0	face-inverted-f2
61.484375	0.0	face-inverted-f3
61.568359	0.0	face-inverted-f4
61.650391	0.0	face-inverted-f5
61.734375	0.0	face-inverted-f6
62.316406	0.0	face-upright-f1
62.400391	0.0	face-upright-f2
62.482422	0.0	face-upright-f3
62.566406	0.0	face-upright-f4
62.650391	0.0	face-upright-f5
62.732422	0.0	face-upright-f6
63.316406	0.0	house-upright-f1
63.382813	0.0	house-upright-f2
63.449219	0.0	house-upright-f3
63.515625	0.0	house-upright-f4
63.582031	0.0	house-upright-f5
63.648438	0.0	house-upright-f6
64.115234	0.0	face-inverted-f1
64.197266	0.0	face-inverted-f2
64.28125	0.0	face-inverted-f3
64.365234	0.0	face-inverted-f4
64.447266	0.0	face-inverted-f5
64.53125	0.0	face-inverted-f6
65.113281	0.0	house-upright-f1
65.179688	0.0	house-upright-f2
65.246094	0.0	house-upright-f3
65.3125	0.0	house-upright-f4
65.380859	0.0	house-upright-f5
65.447266	0.0	house-upright-f6
65.912109	0.0	house-inverted-f1
65.996094	0.0	house-inverted-f2
66.080078	0.0	house-inverted-f3
66.162109	0.0	house-inverted-f4
66.246094	0.0	house-inverted-f5
66.328125	0.0	house-inverted-f6
66.912109	0.0	checker-f1
66.978516	0.0	checker-f2
67.044922	0.0	checker-f3
67.111328	0.0	checker-f4
67.177734	0.0	checker-f5
67.244141	0.0	checker-f6
67.710938	0.0	face-upright-f1
67.777344	0.0	face-upright-f2
67.84375	0.0	face-upright-f3
67.910156	0.0	face-upright-f4
67.976563	0.0	face-upright-f5
68.042969	0.0	face-upright-f6
68.509766	0.0	checker-f1
68.576172	0.0	checker-f2
68.642578	0.0	checker-f3
68.708984	0.0	checker-f4
68.775391	0.0	checker-f5
68.84375	0.0	checker-f6
69.308594	0.0	face-inverted-f1
69.375	0.0	face-inverted-f2
69.441406	0.0	face-inverted-f3
69.509766	0.0	face-inverted-f4
69.576172	0.0	face-inverted-f5
69.642578	0.0	face-inverted-f6
70.125	0.0	face-upright-f1
70.191406	0.0	face-upright-f2
70.257813	0.0	face-upright-f3
70.324219	0.0	face-upright-f4
70.390625	0.0	face-upright-f5
70.457031	0.0	face-upright-f6
70.923828	0.0	house-inverted-f1
70.990234	0.0	house-inverted-f2
71.056641	0.0	house-inverted-f3
71.123047	0.0	house-inverted-f4
71.189453	0.0	house-inverted-f5
71.257813	0.0	house-inverted-f6
71.722656	0.0	house-upright-f1
71.806641	0.0	house-upright-f2
71.888672	0.0	house-upright-f3
71.972656	0.0	house-upright-f4
72.056641	0.0	house-upright-f5
72.138672	0.0	house-upright-f6
72.722656	0.0	house-upright-f1
72.771484	0.0	house-upright-f2
72.822266	0.0	house-upright-f3
72.871094	0.0	house-upright-f4
72.921875	0.0	house-upright-f5
72.972656	0.0	house-upright-f6
73.322266	0.0	face-upright-f1
73.404297	0.0	face-upright-f2
73.488281	0.0	face-upright-f3
73.570313	0.0	face-upright-f4
73.654297	0.0	face-upright-f5
73.738281	0.0	face-upright-f6
74.320313	0.0	face-inverted-f1
74.404297	0.0	face-inverted-f2
74.486328	0.0	face-inverted-f3
74.570313	0.0	face-inverted-f4
74.652344	0.0	face-inverted-f5
74.736328	0.0	face-inverted-f6
75.318359	0.0	house-inverted-f1
75.402344	0.0	house-inverted-f2
75.486328	0.0	house-inverted-f3
75.568359	0.0	house-inverted-f4
75.652344	0.0	house-inverted-f5
75.736328	0.0	house-inverted-f6
76.318359	0.0	checker-f1
76.367188	0.0	checker-f2
76.417969	0.0	checker-f3
76.46875	0.0	checker-f4
76.517578	0.0	checker-f5
76.568359	0.0	checker-f6
76.917969	0.0	house-inverted-f1
76.984375	0.0	house-inverted-f2
77.050781	0.0	house-inverted-f3
77.117188	0.0	house-inverted-f4
77.183594	0.0	house-inverted-f5
77.25	0.0	house-inverted-f6
77.716797	0.0	house-upright-f1
77.783203	0.0	house-upright-f2
77.849609	0.0	house-upright-f3
77.916016	0.0	house-upright-f4
77.982422	0.0	house-upright-f5
78.048828	0.0	house-upright-f6
78.515625	0.0	face-upright-f1
78.566406	0.0	face-upright-f2
78.615234	0.0	face-upright-f3
78.666016	0.0	face-upright-f4
78.714844	0.0	face-upright-f5
78.765625	0.0	face-upright-f6
79.164063	0.0	face-inverted-f1
79.248047	0.0	face-inverted-f2
79.332031	0.0	face-inverted-f3
79.414063	0.0	face-inverted-f4
79.498047	0.0	face-inverted-f5
79.582031	0.0	face-inverted-f6
80.164063	0.0	checker-f1
80.230469	0.0	checker-f2
80.296875	0.0	checker-f3
80.363281	0.0	checker-f4
80.429688	0.0	checker-f5
80.496094	0.0	checker-f6
80.962891	0.0	face-inverted-f1
81.029297	0.0	face-inverted-f2
81.095703	0.0	face-inverted-f3
81.179688	0.0	face-inverted-f4
81.263672	0.0	face-inverted-f5
81.330078	0.0	face-inverted-f6
81.878906	0.0	face-upright-f1
81.945313	0.0	face-upright-f2
82.011719	0.0	face-upright-f3
82.078125	0.0	face-upright-f4
82.144531	0.0	face-upright-f5
82.210938	0.0	face-upright-f6
82.677734	0.0	house-upright-f1
82.761719	0.0	house-upright-f2
82.84375	0.0	house-upright-f3
82.927734	0.0	house-upright-f4
83.011719	0.0	house-upright-f5
83.09375	0.0	house-upright-f6
83.675781	0.0	house-inverted-f1
83.744141	0.0	house-inverted-f2
83.810547	0.0	house-inverted-f3
83.876953	0.0	house-inverted-f4
83.943359	0.0	house-inverted-f5
84.009766	0.0	house-inverted-f6
84.476563	0.0	checker-f1
84.560547	0.0	checker-f2
84.642578	0.0	checker-f3
84.726563	0.0	checker-f4
84.808594	0.0	checker-f5
84.892578	0.0	checker-f6
85.474609	0.0	checker-f1
85.558594	0.0	checker-f2
85.640625	0.0	checker-f3
85.724609	0.0	checker-f4
85.808594	0.0	checker-f5
85.890625	0.0	checker-f6
86.474609	0.0	house-upright-f1
86.541016	0.0	house-upright-f2
86.607422	0.0	house-upright-f3
86.673828	0.0	house-upright-f4
86.740234	0.0	house-upright-f5
86.806641	0.0	house-upright-f6
87.273438	0.0	face-upright-f1
87.339844	0.0	face-upright-f2
87.40625	0.0	face-upright-f3
87.472656	0.0	face-upright-f4
87.539063	0.0	face-upright-f5
87.605469	0.0	face-upright-f6
88.072266	0.0	house-inverted-f1
88.121094	0.0	house-inverted-f2
88.171875	0.0	house-inverted-f3
88.222656	0.0	house-inverted-f4
88.271484	0.0	house-inverted-f5
88.322266	0.0	house-inverted-f6
88.671875	0.0	face-inverted-f1
88.753906	0.0	face-inverted-f2
88.837891	0.0	face-inverted-f3
88.921875	0.0	face-inverted-f4
89.003906	0.0	face-inverted-f5
89.087891	0.0	face-inverted-f6
89.669922	0.0	face-inverted-f1
89.736328	0.0	face-inverted-f2
89.802734	0.0	face-inverted-f3
89.869141	0.0	face-inverted-f4
89.9375	0.0	face-inverted-f5
90.003906	0.0	face-inverted-f6
90.46875	0.0	house-inverted-f1
90.552734	0.0	house-inverted-f2
90.636719	0.0	house-inverted-f3
90.71875	0.0	house-inverted-f4
90.802734	0.0	house-inverted-f5
90.884766	0.0	house-inverted-f6
91.46875	0.0	house-upright-f1
91.535156	0.0	house-upright-f2
91.601563	0.0	house-upright-f3
91.667969	0.0	house-upright-f4
91.734375	0.0	house-upright-f5
91.800781	0.0	house-upright-f6
92.267578	0.0	checker-f1
92.333984	0.0	checker-f2
92.400391	0.0	checker-f3
92.466797	0.0	checker-f4
92.533203	0.0	checker-f5
92.599609	0.0	checker-f6
93.066406	0.0	face-upright-f1
93.150391	0.0	face-upright-f2
93.232422	0.0	face-upright-f3
93.316406	0.0	face-upright-f4
93.400391	0.0	face-upright-f5
93.482422	0.0	face-upright-f6
94.064453	0.0	face-inverted-f1
94.132813	0.0	face-inverted-f2
94.199219	0.0	face-inverted-f3
94.265625	0.0	face-inverted-f4
94.332031	0.0	face-inverted-f5
94.398438	0.0	face-inverted-f6
94.865234	0.0	house-inverted-f1
94.931641	0.0	house-inverted-f2
94.998047	0.0	house-inverted-f3
95.064453	0.0	house-inverted-f4
95.130859	0.0	house-inverted-f5
95.197266	0.0	house-inverted-f6
95.664063	0.0	house-upright-f1
95.746094	0.0	house-upright-f2
95.830078	0.0	house-upright-f3
95.914063	0.0	house-upright-f4
95.996094	0.0	house-upright-f5
96.080078	0.0	house-upright-f6
96.662109	0.0	face-upright-f1
96.728516	0.0	face-upright-f2
96.794922	0.0	face-upright-f3
96.863281	0.0	face-upright-f4
96.929688	0.0	face-upright-f5
96.996094	0.0	face-upright-f6
97.460938	0.0	checker-f1
97.529297	0.0	checker-f2
97.595703	0.0	checker-f3
97.662109	0.0	checker-f4
97.728516	0.0	checker-f5
97.794922	0.0	checker-f6
98.261719	0.0	face-inverted-f1
98.328125	0.0	face-inverted-f2
98.394531	0.0	face-inverted-f3
98.460938	0.0	face-inverted-f4
98.527344	0.0	face-inverted-f5
98.59375	0.0	face-inverted-f6
99.060547	0.0	face-upright-f1
99.109375	0.0	face-upright-f2
99.160156	0.0	face-upright-f3
99.208984	0.0	face-upright-f4
99.259766	0.0	face-upright-f5
99.310547	0.0	face-upright-f6
99.660156	0.0	house-upright-f1
99.742188	0.0	house-upright-f2
99.826172	0.0	house-upright-f3
99.908203	0.0	house-upright-f4
99.992188	0.0	house-upright-f5
100.076172	0.0	house-upright-f6
100.658203	0.0	house-inverted-f1
100.724609	0.0	house-inverted-f2
100.791016	0.0	house-inverted-f3
100.857422	0.0	house-inverted-f4
100.923828	0.0	house-inverted-f5
100.990234	0.0	house-inverted-f6
101.457031	0.0	checker-f1
101.523438	0.0	checker-f2
101.589844	0.0	checker-f3
101.65625	0.0	checker-f4
101.724609	0.0	checker-f5
101.791016	0.0	checker-f6
102.255859	0.0	house-inverted-f1
102.339844	0.0	house-inverted-f2
102.423828	0.0	house-inverted-f3
102.505859	0.0	house-inverted-f4
102.589844	0.0	house-inverted-f5
102.671875	0.0	house-inverted-f6
103.255859	0.0	checker-f1
103.322266	0.0	checker-f2
103.388672	0.0	checker-f3
103.455078	0.0	checker-f4
103.521484	0.0	checker-f5
103.587891	0.0	checker-f6
104.054688	0.0	face-upright-f1
104.138672	0.0	face-upright-f2
104.220703	0.0	face-upright-f3
104.304688	0.0	face-upright-f4
104.386719	0.0	face-upright-f5
104.470703	0.0	face-upright-f6
105.052734	0.0	face-inverted-f1
105.136719	0.0	face-inverted-f2
105.220703	0.0	face-inverted-f3
105.302734	0.0	face-inverted-f4
105.386719	0.0	face-inverted-f5
105.46875	0.0	face-inverted-f6
106.052734	0.0	house-upright-f1
106.134766	0.0	house-upright-f2
106.21875	0.0	house-upright-f3
106.302734	0.0	house-upright-f4
106.384766	0.0	house-upright-f5
106.46875	0.0	house-upright-f6
107.050781	0.0	house-inverted-f1
107.134766	0.0	house-inverted-f2
107.216797	0.0	house-inverted-f3
107.300781	0.0	house-inverted-f4
107.384766	0.0	house-inverted-f5
107.466797	0.0	house-inverted-f6
108.050781	0.0	face-upright-f1
108.132813	0.0	face-upright-f2
108.216797	0.0	face-upright-f3
108.300781	0.0	face-upright-f4
108.382813	0.0	face-upright-f5
108.466797	0.0	face-upright-f6
109.048828	0.0	face-inverted-f1
109.132813	0.0	face-inverted-f2
109.214844	0.0	face-inverted-f3
109.298828	0.0	face-inverted-f4
109.382813	0.0	face-inverted-f5
109.464844	0.0	face-inverted-f6
110.048828	0.0	house-upright-f1
110.115234	0.0	house-upright-f2
110.181641	0.0	house-upright-f3
110.248047	0.0	house-upright-f4
110.314453	0.0	house-upright-f5
110.380859	0.0	house-upright-f6
110.847656	0.0	checker-f1
110.896484	0.0	checker-f2
110.947266	0.0	checker-f3
110.996094	0.0	checker-f4
111.046875	0.0	checker-f5
111.097656	0.0	checker-f6
111.447266	0.0	house-inverted-f1
111.513672	0.0	house-inverted-f2
111.580078	0.0	house-inverted-f3
111.646484	0.0	house-inverted-f4
111.712891	0.0	house-inverted-f5
111.779297	0.0	house-inverted-f6
112.246094	0.0	checker-f1
112.328125	0.0	checker-f2
112.412109	0.0	checker-f3
112.496094	0.0	checker-f4
112.578125	0.0	checker-f5
112.662109	0.0	checker-f6
113.244141	0.0	face-inverted-f1
113.328125	0.0	face-inverted-f2
113.410156	0.0	face-inverted-f3
113.494141	0.0	face-inverted-f4
113.578125	0.0	face-inverted-f5
113.660156	0.0	face-inverted-f6
114.244141	0.0	face-upright-f1
114.310547	0.0	face-upright-f2
114.376953	0.0	face-upright-f3
114.443359	0.0	face-upright-f4
114.509766	0.0	face-upright-f5
114.576172	0.0	face-upright-f6
115.042969	0.0	house-upright-f1
115.109375	0.0	house-upright-f2
115.175781	0.0	house-upright-f3
115.242188	0.0	house-upright-f4
115.308594	0.0	house-upright-f5
115.375	0.0	house-upright-f6
115.841797	0.0	house-upright-f1
115.908203	0.0	house-upright-f2
115.974609	0.0	house-upright-f3
116.041016	0.0	house-upright-f4
116.107422	0.0	house-upright-f5
116.173828	0.0	house-upright-f6
116.640625	0.0	house-inverted-f1
116.707031	0.0	house-inverted-f2
116.773438	0.0	house-inverted-f3
116.839844	0.0	house-inverted-f4
116.90625	0.0	house-inverted-f5
116.974609	0.0	house-inverted-f6
117.439453	0.0	checker-f1
117.490234	0.0	checker-f2
117.539063	0.0	checker-f3
117.589844	0.0	checker-f4
117.640625	0.0	checker-f5
117.689453	0.0	checker-f6
118.039063	0.0	face-inverted-f1
118.105469	0.0	face-inverted-f2
118.171875	0.0	face-inverted-f3
118.238281	0.0	face-inverted-f4
118.304688	0.0	face-inverted-f5
118.373047	0.0	face-inverted-f6
118.837891	0.0	face-upright-f1
118.904297	0.0	face-upright-f2
118.970703	0.0	face-upright-f3
119.039063	0.0	face-upright-f4
119.105469	0.0	face-upright-f5
119.171875	0.0	face-upright-f6
119.636719	0.0	house-upright-f1
119.720703	0.0	house-upright-f2
119.787109	0.0	house-upright-f3
119.871094	0.0	house-upright-f4
119.9375	0.0	house-upright-f5
120.019531	0.0	house-upright-f6
120.552734	0.0	face-inverted-f1
120.619141	0.0	face-inverted-f2
120.685547	0.0	face-inverted-f3
120.753906	0.0	face-inverted-f4
120.820313	0.0	face-inverted-f5
120.886719	0.0	face-inverted-f6
121.351563	0.0	face-upright-f1
121.435547	0.0	face-upright-f2
121.519531	0.0	face-upright-f3
121.601563	0.0	face-upright-f4
121.685547	0.0	face-upright-f5
121.767578	0.0	face-upright-f6
122.351563	0.0	house-inverted-f1
122.417969	0.0	house-inverted-f2
122.484375	0.0	house-inverted-f3
122.550781	0.0	house-inverted-f4
122.617188	0.0	house-inverted-f5
122.683594	0.0	house-inverted-f6
123.150391	0.0	checker-f1
123.216797	0.0	checker-f2
123.283203	0.0	checker-f3
123.349609	0.0	checker-f4
123.416016	0.0	checker-f5
123.482422	0.0	checker-f6
123.949219	0.0	face-upright-f1
124.033203	0.0	face-upright-f2
124.115234	0.0	face-upright-f3
124.199219	0.0	face-upright-f4
124.283203	0.0	face-upright-f5
124.365234	0.0	face-upright-f6
124.949219	0.0	checker-f1
125.015625	0.0	checker-f2
125.082031	0.0	checker-f3
125.148438	0.0	checker-f4
125.214844	0.0	checker-f5
125.28125	0.0	checker-f6
125.748047	0.0	house-inverted-f1
125.814453	0.0	house-inverted-f2
125.880859	0.0	house-inverted-f3
125.947266	0.0	house-inverted-f4
126.013672	0.0	house-inverted-f5
126.080078	0.0	house-inverted-f6
126.546875	0.0	face-inverted-f1
126.628906	0.0	face-inverted-f2
126.712891	0.0	face-inverted-f3
126.796875	0.0	face-inverted-f4
126.878906	0.0	face-inverted-f5
126.962891	0.0	face-inverted-f6
127.544922	0.0	house-upright-f1
127.611328	0.0	house-upright-f2
127.679688	0.0	house-upright-f3
127.746094	0.0	house-upright-f4
127.8125	0.0	house-upright-f5
127.878906	0.0	house-upright-f6
128.34375	0.0	house-upright-f1
128.412109	0.0	house-upright-f2
128.478516	0.0	house-upright-f3
128.544922	0.0	house-upright-f4
128.611328	0.0	house-upright-f5
128.677734	0.0	house-upright-f6
129.144531	0.0	checker-f1
129.226563	0.0	checker-f2
129.310547	0.0	checker-f3
129.392578	0.0	checker-f4
129.476563	0.0	checker-f5
129.560547	0.0	checker-f6
130.142578	0.0	face-inverted-f1
130.208984	0.0	face-inverted-f2
130.275391	0.0	face-inverted-f3
130.341797	0.0	face-inverted-f4
130.408203	0.0	face-inverted-f5
130.476563	0.0	face-inverted-f6
130.941406	0.0	face-upright-f1
131.025391	0.0	face-upright-f2
131.107422	0.0	face-upright-f3
131.191406	0.0	face-upright-f4
131.275391	0.0	face-upright-f5
131.357422	0.0	face-upright-f6
131.941406	0.0	house-inverted-f1
132.007813	0.0	house-inverted-f2
132.074219	0.0	house-inverted-f3
132.140625	0.0	house-inverted-f4
132.207031	0.0	house-inverted-f5
132.273438	0.0	house-inverted-f6
132.740234	0.0	face-upright-f1
132.822266	0.0	face-upright-f2
132.90625	0.0	face-upright-f3
132.990234	0.0	face-upright-f4
133.072266	0.0	face-upright-f5
133.15625	0.0	face-upright-f6
133.738281	0.0	face-inverted-f1
133.804688	0.0	face-inverted-f2
133.871094	0.0	face-inverted-f3
133.939453	0.0	face-inverted-f4
134.005859	0.0	face-inverted-f5
134.072266	0.0	face-inverted-f6
134.537109	0.0	house-inverted-f1
134.621094	0.0	house-inverted-f2
134.705078	0.0	house-inverted-f3
134.787109	0.0	house-inverted-f4
134.871094	0.0	house-inverted-f5
134.953125	0.0	house-inverted-f6
135.537109	0.0	house-upright-f1
135.619141	0.0	house-upright-f2
135.703125	0.0	house-upright-f3
135.787109	0.0	house-upright-f4
135.869141	0.0	house-upright-f5
135.953125	0.0	house-upright-f6
136.535156	0.0	checker-f1
136.601563	0.0	checker-f2
136.667969	0.0	checker-f3
136.736328	0.0	checker-f4
136.802734	0.0	checker-f5
136.869141	0.0	checker-f6
137.333984	0.0	checker-f1
137.402344	0.0	checker-f2
137.46875	0.0	checker-f3
137.535156	0.0	checker-f4
137.601563	0.0	checker-f5
137.667969	0.0	checker-f6
138.134766	0.0	house-inverted-f1
138.201172	0.0	house-inverted-f2
138.267578	0.0	house-inverted-f3
138.333984	0.0	house-inverted-f4
138.400391	0.0	house-inverted-f5
138.466797	0.0	house-inverted-f6
138.933594	0.0	face-inverted-f1
