onset	duration	trial_type
85.535	0	128
85.535	0	        audio_probe
88.135	0	        Mind-wandering_response-1
88.156	0	2
92.036	0	        Meditation_response-2
92.047	0	4
95.736	0	        Tiredness_response-2
95.855	0	4
180.843	0	        audio_probe
180.863	0	128
183.844	0	        Mind-wandering_response-2
183.906	0	4
187.844	0	        Meditation_response-2
187.895	0	4
192.344	0	        Tiredness_response-2
192.441	0	4
314.449	0	128
314.455	0	        audio_probe
317.255	0	        Mind-wandering_response-2
317.355	0	4
320.155	0	        Meditation_response-1
320.250	0	2
323.855	0	        Tiredness_response-1
323.902	0	2
351.858	0	        audio_probe
351.902	0	128
355.758	0	        Mind-wandering_response-1
355.848	0	2
358.758	0	        Meditation_response-2
358.824	0	4
362.559	0	        Tiredness_response-2
362.656	0	4
436.652	0	128
436.665	0	        audio_probe
439.965	0	        Mind-wandering_response-2
440.051	0	4
443.166	0	        Meditation_response-1
443.230	0	2
445.766	0	        Tiredness_response-1
445.785	0	2
546.774	0	        audio_probe
546.793	0	128
549.375	0	        Mind-wandering_response-1
549.438	0	2
553.975	0	        Meditation_response-1
554.066	0	2
556.575	0	        Tiredness_response-2
556.633	0	4
604.579	0	        audio_probe
604.637	0	128
607.680	0	        Mind-wandering_response-1
607.680	0	2
610.580	0	        Meditation_response-2
610.652	0	4
612.880	0	        Tiredness_response-2
612.953	0	4
655.884	0	        audio_probe
655.957	0	128
658.582	0	2
658.584	0	        Mind-wandering_response-1
660.684	0	        Meditation_response-2
660.688	0	4
663.084	0	        Tiredness_response-2
663.164	0	4
720.168	0	128
720.189	0	        audio_probe
722.789	0	        Mind-wandering_response-1
722.801	0	2
725.990	0	        Meditation_response-2
726.062	0	4
729.290	0	        Tiredness_response-2
729.379	0	4
824.387	0	128
824.398	0	        audio_probe
828.198	0	        Mind-wandering_response-2
828.258	0	4
831.599	0	        Meditation_response-1
831.703	0	2
834.999	0	        Tiredness_response-1
835.047	0	2
909.005	0	        audio_probe
909.055	0	128
912.606	0	        Mind-wandering_response-2
912.688	0	4
916.206	0	        Meditation_response-1
916.266	0	2
920.706	0	        Tiredness_response-1
920.730	0	2
973.711	0	        audio_probe
973.734	0	128
976.511	0	        Mind-wandering_response-2
976.621	0	4
978.711	0	        Meditation_response-1
978.770	0	2
980.911	0	        Tiredness_response-2
980.949	0	4
1011.914	0	        audio_probe
1011.953	0	128
1014.814	0	        Mind-wandering_response-1
1014.820	0	2
1017.114	0	        Meditation_response-2
1017.168	0	4
1019.315	0	        Tiredness_response-2
1019.406	0	4
1075.319	0	        audio_probe
1075.387	0	128
1080.620	0	        Mind-wandering_response-0
1084.520	0	        Meditation_response-3
1084.598	0	8
1088.221	0	        Tiredness_response-3
1088.301	0	8
1129.195	0	128
1129.224	0	        audio_probe
1133.145	0	2
1133.224	0	        Mind-wandering_response-1
1136.525	0	        Meditation_response-2
1136.613	0	4
1139.025	0	        Tiredness_response-2
1139.039	0	4
1172.028	0	        audio_probe
1172.043	0	128
1175.228	0	        Mind-wandering_response-1
1175.254	0	2
1179.117	0	4
