onset	duration	trial_type	run	run_id	volume	run_volume	stim	genre	delay	catch	sound_soa	trigger_ts
0.01	6.0	rocknroll	2	3	153	0	rocknroll_004.wav	rocknroll	6	0	0.006699999999909778	1044.9529
12.0	6.0	symphonic	2	3	159	6	symphonic_001.wav	symphonic	4	0	0.0027999999999792635	1056.9535
22.01	6.0	symphonic	2	3	164	11	symphonic_000.wav	symphonic	8	1	0.009399999999914144	1066.9529
36.0	6.0	rocknroll	2	3	171	18	rocknroll_001.wav	rocknroll	4	0	0.0027000000000043656	1080.953
46.0	6.0	metal	2	3	176	23	metal_003.wav	metal	4	0	0.0027999999999792635	1090.9526
56.0	6.0	symphonic	2	3	181	28	symphonic_003.wav	symphonic	6	0	0.0027999999999792635	1100.9531
68.0	6.0	country	2	3	187	34	country_002.wav	country	4	0	0.0035000000000309233	1112.9527
78.01	6.0	rocknroll	2	3	192	39	rocknroll_003.wav	rocknroll	8	1	0.01160000000004402	1122.9528
92.01	6.0	country	2	3	199	46	country_000.wav	country	8	1	0.008499999999912689	1136.9527
106.0	6.0	ambient	2	3	206	53	ambient_002.wav	ambient	6	0	0.003999999999905413	1150.9529
118.0	6.0	rocknroll	2	3	212	59	rocknroll_000.wav	rocknroll	6	0	0.002600000000029468	1162.953
130.0	6.0	ambient	2	3	218	65	ambient_000.wav	ambient	6	0	0.004100000000107684	1174.9531
142.0	6.0	symphonic	2	3	224	71	symphonic_002.wav	symphonic	6	0	0.0027999999999792635	1186.9527
154.0	6.0	metal	2	3	230	77	metal_002.wav	metal	6	0	0.0025000000000545697	1198.9528
166.0	6.0	metal	2	3	236	83	metal_001.wav	metal	6	0	0.002399999999852298	1210.9526
178.0	6.0	ambient	2	3	242	89	ambient_003.wav	ambient	4	0	0.002600000000029468	1222.9535
188.0	6.0	country	2	3	247	94	country_001.wav	country	6	0	0.002399999999852298	1232.9535
200.0	6.0	metal	2	3	253	100	metal_000.wav	metal	6	0	0.0035000000000309233	1244.9529
212.0	6.0	country	2	3	259	106	country_003.wav	country	6	0	0.002499999999827196	1256.9535
224.0	6.0	country	2	3	265	112	country_004.wav	country	6	0	0.004099999999880311	1268.9527
236.0	6.0	symphonic	2	3	271	118	symphonic_004.wav	symphonic	6	0	0.0025000000000545697	1280.9531
248.01	6.0	ambient	2	3	277	124	ambient_001.wav	ambient	8	1	0.009799999999813735	1292.9535
262.0	6.0	ambient	2	3	284	131	ambient_004.wav	ambient	6	0	0.0027000000000043656	1306.9535
274.02	6.0	metal	2	3	290	137	metal_004.wav	metal	8	1	0.021700000000009826	1318.9538
288.0	6.0	rocknroll	2	3	297	144	rocknroll_002.wav	rocknroll	6	0	0.0029999999999290594	1332.9535
